Feature	Number of Genes	Genes
protein folding	6	PPID, TTC1, NPPB, NUDCD3, ARL2, NUDCD2
DNA unwinding involved in DNA replication	5	GINS3, GINS1, GINS2, GINS4, RECQL
lipid metabolic process	5	AKR7A2, AKR1A1, PITPNA, ACAT2, CPNE1
mitochondrial outer membrane	5	BID, CYB5A, SH3GLB1, TIGAR, DNM1L
ATP hydrolysis activity	5	DDX28, OLA1, DDX19B, RECQL, SMCHD1
nuclear speck	5	DNAJC11, AAGAB, PACSIN2, FTO, PPP1R8
azurophil granule membrane	5	GAA, CD68, RAB5C, PSAP, CPNE1
myosin phosphatase activity	5	PPM1B, PPM1A, PHLPP2, ILKAP, UBLCP1
negative regulation of NIK/NF-kappaB signaling	5	PPM1B, RELA, PPM1A, CPNE1, TMSB4X
GDP binding	5	RAB14, RAB7A, RAB5C, ARL2, RAB8A
recycling endosome membrane	5	RAB14, EHD1, EHD3, PACSIN2, RAB8A
autophagosome assembly	5	RAB7A, RAB1B, UBQLN1, ATG3, NSFL1C
retrograde transport, endosome to Golgi	5	RAB7A, GGA1, SNX5, SNX1, VPS26A
 macroautophagy	5	ATP6V1C1, SNX5, UBQLN1, VPS26A, SH3GLB1
transcription cis-regulatory region binding	5	GABPB1, STAT3, RELA, GABPA, NFYA
nuclear pore	5	AGFG1, CHMP1B, RAE1, DDX19B, RANBP3
microtubule organizing center	5	PDCD6IP, TTLL12, MAP2K1, NSFL1C, NUDCD2
endoplasmic reticulum membrane	5	RAB1B, CYB5A, DNM1L, TEX264, UBQLN4
cytokine-mediated signaling pathway	5	CNOT9, STAT3, RELA, ZC3H15, PTPN11
centrosome	5	IFT25, OLA1, IST1, ARL2, RAB8A
autophagy	5	CHMP1B, SH3GLB1, TGFBRAP1, UBQLN4, RAB8A
cell division	5	CHMP1B, RAE1, IST1, MCMBP, NSUN2
peroxisomal matrix	5	ECI2, IDH1, GRHPR, PEX7, SCP2
 NF-kappaB transcription factor activity	5	LGALS9, STAT3, RELA, RNF25, TRIM25
 NIK/NF-kappaB signaling	5	LGALS9, RELA, ADISSP, PDCD4, TMSB4X
 mitotic cell cycle	5	TTLL12, PRKCA, ASNS, EIF4EBP1, PTPN11
translation	5	HARS1, GSPT2, GSPT1, FARSB, EEF1A2
negative regulation of angiogenesis	5	NIBAN2, HGS, NPPB, ALOX5, NAXE
negative regulation of DNA-templated transcription	5	NIBAN2, RELA, GCLC, PDCD4, VGLL4
DNA-binding transcription activator activity, RNA polymerase II-specific	5	STAT3, RELA, NFKB2, GABPA, VENTX
DNA-binding transcription factor activity	5	STAT3, RELA, NFKB2, GABPA, NFYA
signaling receptor binding	5	STAT3, NPPB, NHERF1, PTPA, SCP2
NF-kappaB binding	5	RELA, RNF25, ANXA4, CPNE1, FAF1
translation elongation factor activity	5	EFL1, EEF1B2, EEF1D, ABTB1, EEF1A2
translational elongation	5	EFL1, EEF1B2, EEF1D, ABTB1, EEF1A2
platelet alpha granule lumen	5	OLA1, TEX264, CYRIB, NHLRC2, TMSB4X
ubiquitin-protein transferase activity	5	RNF25, UBE2D2, TRIM25, ARIH2, UBE2M
protein polyubiquitination	5	THOP1, UBE2D2, TPP2, ARIH2, IRF2BP1
actin cytoskeleton organization	5	PHPT1, PDLIM2, PACSIN2, NHERF1, TRIP10
molecular adaptor activity	5	DFFA, PTPN11, SGTA, SGTB, UBE2Z
 DNA-directed DNA polymerase activity	4	GINS3, GINS1, GINS2, GINS4
 DNA primase activity	4	GINS3, GINS1, GINS2, GINS4
GINS complex	4	GINS3, GINS1, GINS2, GINS4
CMG complex	4	GINS3, GINS1, GINS2, GINS4
aldo-keto reductase (NADP) activity	4	AKR7A2, AKR7A3, AKR1A1, SPR
electron transport chain	4	AKR7A2, AKR7A3, CYB5A, GSR
adaptive immune response	4	ARG2, CSK, PIK3CD, OTUB1
 protein-containing complex assembly	4	BID, SH3GLB1, FAF1, PTPN11
glucose metabolic process	4	DCXR, GAA, WDTC1, SORD
brush border	4	DCXR, SNX5, DNM1L, SLC15A1
response to oxidative stress	4	GCLM, IDH1, TRIM25, GCLC
blood vessel diameter maintenance	4	GCLM, NPPB, LOC102724560, GCLC
transcription corepressor activity	4	LMO4, LMCD1, IRF2BP1, IRF2BP2
transcription regulator complex	4	LMO4, STAT3, RELA, NAA15
RNA polymerase II transcription regulator complex	4	LMO4, STAT3, DRAP1, NFYA
intracellular signal transduction	4	MAP4K2, RPS6KA1, PRKCA, PAK2
neuron projection	4	MPST, STMN3, PSPH, NRSN2
protein serine/threonine phosphatase activity	4	PPM1B, PPM1A, PHLPP2, UBLCP1
 protein localization	4	RAB14, PICALM, TRIM25, TMEM231
late endosome	4	RAB14, RAB7A, MAP2K1, PSAP
endomembrane system	4	RAB14, RAB1B, RAB5C, NHERF1
phagocytic vesicle	4	RAB14, RAB7A, ANXA11, RAB8A
viral release from host cell	4	RAB7A, PPID, TRIM25, IST1
autophagosome membrane	4	RAB7A, CHMP1B, SH3GLB1, TEX264
lipid droplet	4	RAB7A, EHD1, RAB5C, RBP1
cysteine-type deubiquitinase activity	4	UCHL3, USP46, OTUB1, USP5
protein catabolic process	4	UCHL3, GGA1, RELA, PDLIM2
protein localization to plasma membrane	4	EHD1, EHD3, NHERF1, RAB8A
dephosphorylation	4	HDHD2, PPM1A, NT5C, PSPH
GTPase activator activity	4	AGFG1, DNM1L, ARHGAP1, RANBP3
calcium-dependent protein binding	4	PDCD6IP, ANXA4, ANXA11, PEF1
melanosome	4	PDCD6IP, RAB5C, ANXA11, CAPG
endoplasmic reticulum to Golgi vesicle-mediated transport	4	RAB1B, SAR1A, SEC23IP, PEF1
Golgi organization	4	RAB1B, SEC23IP, NSFL1C, RAB8A
ruffle	4	SNX5, PLCG1, NHERF1, CAPG
macroautophagy	4	UBQLN1, VTA1, STAM2, HGS
ubiquitin-dependent ERAD pathway	4	UBQLN1, TRIM25, FAF1, SGTA
lamellipodium	4	SNX1, PLCG1, CAPG, DPYSL3
heart development	4	IFT25, MAP2K1, PDLIM2, PTPN11
membrane fission	4	CHMP1B, STAM2, SH3GLB1, HGS
kinetochore	4	CHMP1B, SUGT1, KANSL1, NUDCD2
fatty acid beta-oxidation	4	ECI2, ACAT2, PEX7, SCP2
 tumor necrosis factor production	4	LGALS9, STAT3, MIF, PTPN11
response to interleukin-1	4	LGALS9, RELA, PRKCA, GCLC
collagen-containing extracellular matrix	4	LGALS9, PSAP, ANXA4, ANXA11
dendrite	4	CALB2, TXNRD2, CKB, BIN1
 MAP kinase activity	4	CSK, MIF, TPD52L1, HGS
cell-cell junction	4	CSK, PLCG1, PACSIN2, PAK2
protein modification process	4	TTLL12, UBE2D2, SEPHS1, UBE2M
ribonucleoprotein complex	4	RBMS3, EFL1, CELF1, RBM12
cell adhesion	4	FERMT2, PRKCA, ITGA2, PCDHGA9
cell cycle	4	RAE1, GSPT2, MCTS1, RPS6KA1
N-acetylneuraminate catabolic process	4	AMDHD2, NAGK, GNPDA1, GNPDA2
tRNA aminoacylation for protein translation	4	HARS1, AARS1, NARS1, VARS1
glucose homeostasis	4	STAT3, ADISSP, ALOX5, PTPN11
 angiogenesis	4	STAT3, PIK3CD, PLCG1, PRKCA
chromatin binding	4	RELA, GABPA, MCMBP, WDHD1
tRNA modification	4	THUMPD1, AARS1, LCMT2, NSUN2
tRNA binding	4	AARS1, YARS1, NSUN2, CARS1
axonogenesis	4	PICALM, ISL2, PTPN11, RAB8A
sequence-specific double-stranded DNA binding	4	NFKB2, GABPA, ISL2, VENTX
ubiquitin ligase complex	4	SUGT1, UBE2D2, ARIH2, ABTB1
cytoplasmic stress granule	4	TRIM25, CELF1, DDX19B, MBNL1
phospholipid binding	4	BIN1, MYOF, PSAP, PACSIN2
protein tyrosine phosphatase activity	4	PGP, MDP1, PTPN11, PTPN23
 proteasomal ubiquitin-dependent protein catabolic process	4	UBQLN4, ARIH2, GCLC, USP5
mRNA processing	4	CELF1, KIN, MBNL1, PPP1R8
dihydropyrimidinase activity	3	DPYSL4, DPYSL2, DPYSL3
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	3	DPYSL4, DPYSL2, DPYSL3
filamin binding	3	DPYSL4, PDLIM2, DPYSL3
pyrimidine nucleobase catabolic process	3	DPYSL4, DPYSL2, DPYSL3
electron transfer activity	3	AKR7A2, AKR7A3, GSR
 interleukin-1 beta production	3	ARG2, LGALS9, STAT3
neuron apoptotic process	3	BID, AARS1, NAE1
 G1/S transition of mitotic cell cycle	3	BID, RRM1, PSME2
 intrinsic apoptotic signaling pathway	3	BID, DNM1L, NHERF1
glucuronate catabolic process to xylulose 5-phosphate	3	DCXR, AKR1A1, SORD
carbohydrate binding	3	GAA, LGALS9, SORD
membrane fusion	3	GCA, DNM1L, NSFL1C
cellular response to hepatocyte growth factor stimulus	3	GCLM, RELA, GCLC
negative regulation of neuron apoptotic process	3	GCLM, AARS1, GCLC
negative regulation of extrinsic apoptotic signaling pathway	3	GCLM, RELA, GCLC
DNA-binding transcription factor binding	3	LMO4, STAT3, RELA
mitochondrial intermembrane space	3	NLN, THOP1, ARL2
vesicle-mediated transport	3	RAB14, PICALM, CPNE1
trans-Golgi network transport vesicle	3	RAB14, SPG21, RAB8A
G protein activity	3	RAB7A, RAB1B, RAB5C
endosome to lysosome transport	3	RAB7A, TGFBRAP1, BIN1
early endosome to late endosome transport	3	RAB7A, EEA1, PTPN23
 exosomal secretion	3	RAB7A, PDCD6IP, HGS
synaptic vesicle membrane	3	RAB7A, DNM1L, MYOF
mitochondrial membrane	3	RAB7A, SORD, PRKCA
actin binding	3	TAGLN, FERMT2, PDLIM2
muscle organ development	3	TAGLN, FHL1, MRTFB
protein deubiquitination	3	UCHL3, USP46, USP5
post-translational protein modification	3	UCHL3, PRKCA, UBE2M
chromatin remodeling	3	NTMT1, PRKCA, NAA50
proton transmembrane transport	3	ATP6V1C1, CYB5A, SLC15A1
neuron projection development	3	EHD1, MANF, STMN3
protein homooligomerization	3	EHD1, PDCD6IP, EHD3
endocytic vesicle	3	EHD1, STAM2, EHD3
single-stranded DNA binding	3	SSBP2, TSN, TSNAX
mRNA export from nucleus	3	AGFG1, RAE1, DDX19B
apical plasma membrane	3	AKR1A1, NHERF1, SLC15A1
mRNA 3'-UTR binding	3	CRYZ, RBMS3, CELF1
guanyl-nucleotide exchange factor activity	3	NUCB2, EEF1B2, EEF1D
endoplasmic reticulum-Golgi intermediate compartment	3	NUCB2, SEC23IP, IST1
nucleus organization	3	PDCD6IP, CHMP1B, BIN1
 centrosome duplication	3	PDCD6IP, CHMP1B, CHORDC1
bicellular tight junction assembly	3	PDCD6IP, ARL2, PAK2
Flemming body	3	PDCD6IP, IST1, CAPG
retromer complex	3	SNX5, SNX1, VPS26A
polyubiquitin modification-dependent protein binding	3	UBQLN1, UBXN1, UBQLN4
cellular response to hypoxia	3	UBQLN1, TIGAR, LOC102724560
nuclear-transcribed mRNA poly(A) tail shortening	3	CNOT3, CNOT9, CNOT10
RNA-mediated gene silencing	3	CNOT3, CNOT9, CNOT10
P-body	3	CNOT3, CNOT9, DCPS
CCR4-NOT complex	3	CNOT3, CNOT9, CNOT10
receptor internalization	3	SNX1, PICALM, HGS
mRNA binding	3	TSN, CELF1, PPP1R8
sequence-specific DNA binding	3	TSN, TSNAX, VENTX
establishment of protein localization	3	CHMP1B, IST1, ITGA2
ESCRT III complex disassembly	3	CHMP1B, VTA1, IST1
fatty-acyl-CoA binding	3	ECI2, PITPNA, SCP2
 interleukin-6 production	3	LGALS9, STAT3, PTPN11
 interleukin-8 production	3	LGALS9, STAT3, RELA
membrane organization	3	SAR1A, SH3GLB1, SH3GLB2
 protein targeting to mitochondrion	3	SAE1, SH3GLB1, ARIH2
protein tyrosine kinase binding	3	CSK, PTPN11, RAB8A
protein autophosphorylation	3	CSK, SLK, PAK2
T cell receptor signaling pathway	3	CSK, PIK3CD, PLCG1
membrane raft	3	CSK, NHERF1, ENO2
glutathione metabolic process	3	GSTZ1, IDH1, GSR
cellular oxidant detoxification	3	GSTZ1, TXNRD2, GSR
spindle	3	TTLL12, ANXA11, NSUN2
peroxisomal membrane	3	PEX13, TTC1, PEX7
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	3	STAM2, HGS, PTPN23
protein kinase activity	3	MAP2K1, PRKCA, PAK2
 autophagy	3	SH3GLB1, PSAP, RAB8A
cellular response to glucose starvation	3	SH3GLB1, ASNS, UPP1
NADP binding	3	IDH1, GSR, SPR
NAD binding	3	IDH1, GRHPR, SORD
secretory granule lumen	3	IDH1, MIF, ALOX5
ficolin-1-rich granule lumen	3	IDH1, MIF, ALOX5
integrin binding	3	FERMT2, PRKCA, ITGA2
transforming growth factor beta receptor signaling pathway	3	FERMT2, STAT3, TGFBRAP1
integrin-mediated signaling pathway	3	FERMT2, ITGA2, PTPN11
 protein kinase B signaling	3	FERMT2, PIK3CD, CPNE1
stress fiber	3	FERMT2, TPM4, PDLIM2
adherens junction	3	FERMT2, NIBAN2, PDLIM2
cell cortex	3	FERMT2, ENO2, TRIP10
microtubule binding	3	RAE1, DNM1L, SBDS
N-acetylglucosamine catabolic process	3	AMDHD2, GNPDA1, GNPDA2
UDP-N-acetylglucosamine biosynthetic process	3	AMDHD2, GNPDA1, GNPDA2
transcription coactivator activity	3	NIBAN2, TRIM25, MRTFB
protein dimerization activity	3	STAT3, NARS1, PEF1
cell population proliferation	3	STAT3, ITGA2, PPP1R8
negative regulation of inflammatory response	3	STAT3, MVK, ALOX5
 miRNA transcription	3	STAT3, RELA, MRTFB
chromatin organization	3	RELA, KANSL3, KANSL1
animal organ morphogenesis	3	RELA, FHL1, ITGA2
cellular response to lipopolysaccharide	3	RELA, CD68, PDCD4
cell redox homeostasis	3	TXNRD2, GSR, GCLC
aminopeptidase activity	3	LAP3, XPNPEP1, TPP2
ribosome binding	3	EFL1, SBDS, NAA15
endosomal transport	3	PICALM, ARHGAP1, HGS
 endocytosis	3	PICALM, BIN1, PACSIN2
synaptic vesicle	3	PICALM, BIN1, RAB8A
rhythmic process	3	DNM1L, NFKB2, NFYA
 cytokine production	3	S100A13, PIK3CD, MIF
molecular function inhibitor activity	3	RNF25, TRIM25, PPP1R8
eukaryotic translation elongation factor 1 complex	3	EEF1B2, EEF1D, EEF1A2
N-terminal peptidyl-methionine acetylation	3	NAA30, NAA15, NAA38
cell migration	3	PIK3CD, PLCG1, NARS1
cellular response to insulin stimulus	3	WDTC1, GCLC, RAB8A
proteasome-mediated ubiquitin-dependent protein catabolic process	3	UBXN1, FAF1, NSFL1C
protease binding	3	MIF, BIN1, PSAP
 peptidyl-tyrosine phosphorylation	3	MIF, PAK2, PTPN11
chaperone-mediated protein folding	3	PPID, CHORDC1, DFFA
response to nutrient levels	3	SORD, MEAK7, PSPH
transmembrane transporter binding	3	FHL1, PHPT1, NHERF1
negative regulation of cell growth	3	FHL1, NPPB, VGLL4
protein K48-linked ubiquitination	3	UBE2D2, TRIM25, ARIH2
cytoskeleton organization	3	BIN1, PACSIN2, DPYSL2
actin cytoskeleton	3	BIN1, NHERF1, CAPG
glutamine metabolic process	3	PFAS, ASNS, PPAT
'de novo' AMP biosynthetic process	3	PFAS, ADSS2, PPAT
growth cone	3	STMN3, ENO2, DPYSL3
 blood vessel endothelial cell migration	3	PLCG1, PRKCA, TMSB4X
cell projection	3	PLCG1, SH3GL1, TRIP10
pyridoxal phosphate binding	3	PLPBP, LOC102724560, PNPO
 cell adhesion	3	PRKCA, FAF1, ITGA2
ciliary basal body	3	PRKCA, PTPN23, RAB8A
mitotic spindle	3	PHLPP2, CAPG, NUDCD2
inner cell mass cell proliferation	3	SBDS, GINS1, GINS4
unfolded protein binding	3	TTC1, NUDCD3, NUDCD2
nucleic acid binding	3	EHD3, NARS1, SNRNP27
calcium-dependent phospholipid binding	3	ANXA4, ANXA11, CPNE1
 RNA splicing	3	CELF1, MBNL1, RBM12
alditol:NADP+ 1-oxidoreductase activity	2	AKR7A2, AKR1A1
cellular aldehyde metabolic process	2	AKR7A2, AKR7A3
daunorubicin metabolic process	2	AKR7A2, AKR1A1
doxorubicin metabolic process	2	AKR7A2, AKR1A1
nitric oxide biosynthetic process	2	ARG2, SPR
negative regulation of tumor necrosis factor production	2	ARG2, LGALS9
 reactive oxygen species biosynthetic process	2	ARG2, ALOX5
negative regulation of CD4-positive, alpha-beta T cell proliferation	2	ARG2, LGALS9
release of cytochrome c from mitochondria	2	BID, DNM1L
apoptotic mitochondrial changes	2	BID, GCLM
 release of cytochrome c from mitochondria	2	BID, DNM1L
 extrinsic apoptotic signaling pathway	2	BID, PAK2
NADP metabolic process	2	DCXR, IDH1
microvillus	2	DCXR, NHERF1
RNA helicase activity	2	DDX28, DDX19B
rRNA binding	2	DDX28, SBDS
locomotory behavior	2	GAA, PEX13
neuromuscular process controlling balance	2	GAA, AARS1
lysosomal lumen	2	GAA, PSAP
tertiary granule membrane	2	GAA, RAB14
azurophil granule lumen	2	GCA, IST1
glutamate-cysteine ligase activity	2	GCLM, GCLC
cysteine metabolic process	2	GCLM, GCLC
glutamate metabolic process	2	GCLM, GCLC
glutathione biosynthetic process	2	GCLM, GCLC
response to nutrient	2	GCLM, GCLC
response to activity	2	GCLM, GCLC
cellular response to fibroblast growth factor stimulus	2	GCLM, GCLC
response to human chorionic gonadotropin	2	GCLM, GCLC
response to nitrosative stress	2	GCLM, GCLC
 mitochondrial depolarization	2	GCLM, GCLC
cellular response to glucose stimulus	2	GCLM, GCLC
cellular response to follicle-stimulating hormone stimulus	2	GCLM, GCLC
cellular response to thyroxine stimulus	2	GCLM, GCLC
cellular response to leukemia inhibitory factor	2	GCLM, TRIM25
glutamate-cysteine ligase complex	2	GCLM, GCLC
spinal cord motor neuron cell fate specification	2	LMO4, ISL2
negative regulation of protein-containing complex assembly	2	LMO4, AIDA
thymus development	2	LMO4, MAP2K1
cell leading edge	2	LMO4, SLK
immune response	2	MAP4K2, PIK3CD
 JUN kinase activity	2	MAP4K2, LOC102724560
 JNK cascade	2	MAP4K2, TPD52L1
kidney development	2	MPST, IFT25
liver development	2	MPST, RELA
transsulfuration	2	MPST, LOC102724560
hydrogen sulfide biosynthetic process	2	MPST, LOC102724560
metalloendopeptidase activity	2	NLN, THOP1
peptide binding	2	NLN, RELA
peptide metabolic process	2	NLN, THOP1
N-terminal protein myristoylation	2	PPM1B, PPM1A
peptidyl-threonine dephosphorylation	2	PPM1B, PPM1A
negative regulation of I-kappaB kinase/NF-kappaB signaling	2	PPM1B, PPM1A
 canonical Wnt signaling pathway	2	PPM1B, PPM1A
myosin V binding	2	RAB14, RAB8A
fibroblast growth factor receptor signaling pathway	2	RAB14, PTPN11
 embryonic development	2	RAB14, NIBAN2
intracellular transport	2	RAB14, RAB7A
phagosome maturation	2	RAB14, RAB7A
Golgi stack	2	RAB14, NSFL1C
trans-Golgi network	2	RAB14, GGA1
protein targeting to lysosome	2	RAB7A, HGS
epidermal growth factor catabolic process	2	RAB7A, SNX5
phagocytic vesicle membrane	2	RAB7A, RAB8A
late endosome membrane	2	RAB7A, OSBPL11
phagophore assembly site membrane	2	RAB7A, RAB1B
epithelial cell differentiation	2	TAGLN, ANXA4
peptidase activity	2	UCHL3, LAP3
deNEDDylase activity	2	UCHL3, OTUB1
cysteine-type endopeptidase activity	2	USP46, USP5
extrinsic component of synaptic vesicle membrane	2	ATP6V1C1, BIN1
 neuron projection development	2	EHD1, DPYSL3
protein localization to cilium	2	EHD1, RAB8A
ciliary pocket membrane	2	EHD1, EHD3
mitochondrion organization	2	GABPB1, DNM1L
NADPH binding	2	CRYZ, GRHPR
visual perception	2	CRYZ, PITPNA
protein localization	2	GGA1, IST1
small GTPase mediated signal transduction	2	NUCB2, ARHGAP1
sterol binding	2	OSBPL11, SCP2
mitotic metaphase plate congression	2	PDCD6IP, CHMP1B
viral budding via host ESCRT complex	2	PDCD6IP, CHMP1B
maintenance of epithelial cell apical/basal polarity	2	PDCD6IP, NHERF1
midbody abscission	2	PDCD6IP, CHMP1B
 mitotic spindle assembly	2	PDCD6IP, CHMP1B
endoplasmic reticulum exit site	2	PDCD6IP, SAR1A
 autophagosome assembly	2	RAB1B, SH3GLB1
transport vesicle	2	RAB1B, NRSN2
reactive oxygen species metabolic process	2	RFK, TIGAR
 renal sodium excretion	2	SNX5, NPPB
 insulin receptor signaling pathway	2	SNX5, PTPN11
phagocytic cup	2	SNX5, TRIP10
retromer, tubulation complex	2	SNX5, SNX1
tubular endosome	2	SNX5, VPS26A
kinase activity	2	TPK1, PIK3CD
kinase binding	2	UBQLN1, CNOT9
autophagosome maturation	2	UBQLN1, CHMP1B
 ER-associated ubiquitin-dependent protein catabolic process	2	UBQLN1, SGTA
proteasome complex	2	UBQLN1, PSME2
autophagosome	2	UBQLN1, UBQLN4
CCR4-NOT core complex	2	CNOT3, CNOT9
epidermal growth factor receptor binding	2	CNOT9, SNX1
negative regulation of translation	2	CNOT9, CNOT10
 peptidyl-serine phosphorylation	2	CNOT9, MIF
1-phosphatidylinositol binding	2	EEA1, PICALM
GTP-dependent protein binding	2	EEA1, DNM1L
Schaffer collateral - CA1 synapse	2	EEA1, PLCG1
insulin receptor binding	2	SNX1, PTPN11
early endosome to Golgi transport	2	SNX1, EHD3
skeletal system development	2	IFT25, PAPSS1
smoothened signaling pathway	2	IFT25, TMEM231
spermatogenesis	2	IFT25, TSNAX
endonuclease activity	2	TSN, PPP1R8
DNA recombination	2	TSN, KIN
siRNA processing	2	TSN, TSNAX
endoribonuclease complex	2	TSN, TSNAX
4 iron, 4 sulfur cluster binding	2	IREB2, PPAT
tricarboxylic acid cycle	2	IREB2, IDH1
 translation	2	IREB2, ITGA2
intracellular iron ion homeostasis	2	IREB2, PICALM
post-embryonic development	2	IREB2, MMUT
multicellular organismal-level iron ion homeostasis	2	IREB2, PICALM
MIT domain binding	2	CHMP1B, IST1
plasma membrane repair	2	CHMP1B, MYOF
nuclear membrane reassembly	2	CHMP1B, NSFL1C
ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	2	CHMP1B, PTPN23
multivesicular body sorting pathway	2	CHMP1B, VTA1
multivesicular body	2	CHMP1B, VTA1
multivesicular body membrane	2	CHMP1B, HGS
chemotaxis	2	LGALS9, MAP2K1
female pregnancy	2	LGALS9, ITGA2
 type II interferon production	2	LGALS9, CYRIB
 interleukin-10 production	2	LGALS9, STAT3
 interleukin-12 production	2	LGALS9, RELA
 viral entry into host cell	2	LGALS9, TRIM25
maternal process involved in female pregnancy	2	LGALS9, LOC102724560
ERK1 and ERK2 cascade	2	LGALS9, MAP2K1
COPII vesicle coat	2	SAR1A, PEF1
heme binding	2	CYB5A, LOC102724560
ubiquitin activating enzyme activity	2	SAE1, NAE1
enzyme activator activity	2	SAE1, PSAP
SUMO activating enzyme activity	2	SAE1, UBA2
small protein activating enzyme binding	2	SAE1, UBA2
protein sumoylation	2	SAE1, UBA2
 protein sumoylation	2	SAE1, UBA2
SUMO activating enzyme complex	2	SAE1, UBA2
protein tyrosine kinase activity	2	CSK, MAP2K1
protein phosphatase binding	2	CSK, STAT3
brain development	2	CSK, PTPN11
T cell costimulation	2	CSK, PTPN11
negative regulation of phagocytosis	2	CSK, ATG3
negative regulation of ERK1 and ERK2 cascade	2	CSK, NHERF1
DNA-binding transcription repressor activity, RNA polymerase II-specific	2	LRRFIP1, RELA
double-stranded RNA binding	2	LRRFIP1, MBNL1
tubulin binding	2	TTLL12, STMN3
endoplasmic reticulum lumen	2	FSTL1, MANF
defense response to tumor cell	2	RBMS3, RELA
negative regulation of canonical Wnt signaling pathway	2	RBMS3, NHERF1
neuron migration	2	PEX13, PEX7
ESCRT-0 complex	2	STAM2, HGS
protein serine/threonine/tyrosine kinase activity	2	MAP2K1, RPS6KA1
scaffold protein binding	2	MAP2K1, PSAP
cerebellar cortex formation	2	MAP2K1, PTPN11
 axonogenesis	2	MAP2K1, PAK2
Bergmann glial cell differentiation	2	MAP2K1, PTPN11
cellular senescence	2	MAP2K1, MIF
 early endosome to late endosome transport	2	MAP2K1, PTPN23
 protein stability	2	SH3GLB1, SUGT1
SMAD binding	2	FERMT2, TGFBRAP1
cell-matrix adhesion	2	FERMT2, ITGA2
 cell shape	2	FERMT2, NHERF1
Wnt signaling pathway	2	FERMT2, NHERF1
focal adhesion assembly	2	FERMT2, ITGA2
 focal adhesion assembly	2	FERMT2, SLK
protein localization to membrane	2	FERMT2, HGS
cell junction	2	FERMT2, MCMBP
I band	2	FERMT2, BIN1
cellular response to organic cyclic compound	2	RAE1, PAK2
fibrillar center	2	RAE1, EEF1D
glycolytic process	2	TIGAR, ENO2
negative regulation of programmed cell death	2	TIGAR, XPNPEP1
 DNA repair	2	TIGAR, SMCHD1
negative regulation of glycolytic process	2	TIGAR, STAT3
negative regulation of neuron death	2	TIGAR, ENO2
negative regulation of vascular endothelial growth factor receptor signaling pathway	2	NIBAN2, HGS
chromatin DNA binding	2	STAT3, RELA
temperature homeostasis	2	STAT3, FTO
phosphatidylinositol 3-kinase signaling	2	STAT3, PIK3CD
response to estradiol	2	STAT3, ENO2
 multicellular organism growth	2	STAT3, FTO
 cell cycle	2	STAT3, PPM1A
 cytokine production involved in inflammatory response	2	STAT3, ALOX5
 vascular endothelial cell proliferation	2	STAT3, PLCG1
transcription coactivator binding	2	RELA, VGLL4
phosphate ion binding	2	RELA, ADSS2
histone deacetylase binding	2	RELA, WDTC1
neuropeptide signaling pathway	2	RELA, NPPB
I-kappaB kinase/NF-kappaB signaling	2	RELA, NFKB2
tumor necrosis factor-mediated signaling pathway	2	RELA, TMSB4X
cellular response to stress	2	RELA, NFKB2
response to cytokine	2	RELA, NFKB2
NIK/NF-kappaB signaling	2	RELA, NFKB2
 DNA-templated transcription in response to stress	2	RELA, RPS6KA1
 amyloid-beta formation	2	RELA, PICALM
flavin adenine dinucleotide binding	2	TXNRD2, GSR
axon	2	TXNRD2, BIN1
metalloaminopeptidase activity	2	LAP3, XPNPEP1
cytosolic ribosome assembly	2	EFL1, SBDS
aminoacyl-tRNA editing activity	2	AARS1, VARS1
aminoacyl-tRNA metabolism involved in translational fidelity	2	AARS1, VARS1
translation release factor activity	2	GSPT2, GSPT1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	2	GSPT2, GSPT1
translational termination	2	GSPT2, GSPT1
translation release factor complex	2	GSPT2, GSPT1
amyloid-beta binding	2	PICALM, ITGA2
phosphatidylinositol-4,5-bisphosphate binding	2	PICALM, CAPG
clathrin binding	2	PICALM, BIN1
tau protein binding	2	PICALM, BIN1
clathrin-coated pit	2	PICALM, DNM1L
N-acetylglucosamine metabolic process	2	NAGK, OGA
carbohydrate phosphorylation	2	NAGK, TKFC
mitochondrial fragmentation involved in apoptotic process	2	DNM1L, ATG3
 protein secretion	2	DNM1L, PPID
 mitochondrial fission	2	DNM1L, CYRIB
microtubule	2	DNM1L, DPYSL2
ATP metabolic process	2	OLA1, AK1
mast cell degranulation	2	S100A13, PIK3CD
 cardiac muscle hypertrophy	2	LMCD1, PRKCA
cytosolic ribosome	2	RNF25, GSPT1
external side of plasma membrane	2	GSR, ITGA2
phospholipid transport	2	PITPNA, SCP2
peptide alpha-N-acetyltransferase activity	2	NAA30, NAA50
NatC complex	2	NAA30, NAA38
 endothelial cell proliferation	2	PIK3CD, PRKCA
 endothelial cell migration	2	PIK3CD, PRKCA
B cell differentiation	2	PIK3CD, TPD52
 cell growth	2	RPS6KA1, OGFR
carboxylic acid metabolic process	2	GRHPR, MIF
catalytic complex	2	GRHPR, QPRT
protein O-linked glycosylation	2	C1GALT1C1, OGA
protein K48-linked deubiquitination	2	OTUB1, USP5
 cell size	2	WDTC1, NHERF1
