Feature	Number of Genes	Genes
cytosolic small ribosomal subunit	11	RPS19, RPS16, RPS3A, RPS3, RPS15, RPS7, RPS2, RPS14, RPS10, RPS11, RPS8
nucleosome assembly	11	MACROH2A2, DAXX, HMGB2, SUPT16H, H1-1, H2AX, H1-2, NPM1, TSPYL1, SPTY2D1, TSPYL6
ubiquitin-dependent protein catabolic process	11	UHRF1, MDM2, RBBP6, FBXO11, USP3, USP36, MKRN2, USP16, UBE2R2, USP37, UCHL5
site of DNA damage	11	WDR76, ELOA, APLF, H2AX, SIRT6, ZMYND8, XRCC1, XPC, PARP2, CBX5, KAT7
spindle	10	CLTCL1, TTK, SPIN1, MAD2L1BP, INCENP, PINX1, MAEA, TERF1, MTUS1, PSRC1
cadherin binding	10	PPME1, FMNL2, ABCF3, RAN, HDLBP, RSL1D1, RPS2, SND1, SERBP1, RPL14
transcription cis-regulatory region binding	10	HMGB1, MACROH2A2, HMGB2, CTCF, CBX4, RBBP5, CHD3, TBL1X, BRD7, VSX1
GTP binding	10	SRP54, RCC1L, RAN, GTPBP2, BMS1, NOLC1, GNL2, NIN, NKIRAS2, GTPBP4
peptidyl-serine phosphorylation	10	TTK, CSNK2A1, PRKX, RPS6KA3, CLK1, TLK1, PRKCZ, SRPK2, SRPK1, MAPK13
mitotic spindle	10	LSM14A, SGF29, ZZZ3, ECT2, KAT2B, TBL1X, NIN, NUSAP1, RPS3, DLGAP5
postsynaptic density	10	RPS19, DGCR8, DROSHA, FMR1, P2RX6, PRKCZ, RPS3, RPS14, RPL14, RPL30
heterochromatin	10	CBX2, UHRF1, PHC2, MPHOSPH8, WDR76, CBX8, RRP1B, MECP2, CBX5, EME1
RNA processing	10	ZFC3H1, DIS3, EXOSC2, MPHOSPH10, DNTTIP2, DUSP11, NUFIP1, ADAR, EXOSC5, ADARB1
intracellular signal transduction	10	ECT2, RPS6KA3, TLK1, DNMBP, SMAD2, PRKCZ, SRPK2, SRPK1, TP53TG5, MAPK13
 DNA replication	10	RBBP6, ESCO2, GLI2, INO80E, JADE3, TNFAIP1, KAT7, BRPF3, USP37, UCHL5
protein-containing complex binding	9	TSG101, RAN, PINX1, XPC, P2RX6, CBX5, PRKCZ, RPS3, CPS1
ribosome biogenesis	9	URB2, DHX37, RIOX2, ZNF593, GNL2, DDX31, NVL, RRP7A, BOP1
midbody	9	URB2, RAN, ECT2, INCENP, CENPC, CDCA8, NAT10, DDX11, PSRC1
single-stranded RNA binding	9	RBM7, LSM14A, CBX4, JMJD6, CBX8, ZFR, AQR, ILF3, DDX11
condensed chromosome	9	HMGB1, BAZ1B, HMGB2, CTCF, XRCC4, MKI67, SETMAR, TOP2A, NCAPD2
RNA phosphodiester bond hydrolysis, endonucleolytic	9	POP4, ANKZF1, DROSHA, RPP38, SMG6, SND1, POP1, POP5, RPP30
transcription regulator complex	9	TCF4, RBL2, SATB2, ABT1, CDK4, RIOX2, HMGA1, SMAD2, AATF
ribosome	9	RPS19, RPL10L, DNAJC21, SRP68, RPS3, EIF2AK2, RPS7, RPS10, RPS11
nucleosome	9	MACROH2A2, EP400, H1-1, MPHOSPH8, MBTD1, GLYR1, H2AX, MRGBP, H1-2
euchromatin	9	CBX2, UHRF1, ZC3H8, H1-1, AFF4, RRP1B, H1-2, BCAS3, EXOSC5
negative regulation of gene expression	9	RBL2, DAXX, HMGB2, SMCR8, XDH, SFRP1, MECP2, IQGAP3, PARP10
 double-strand break repair	9	EP400, MBTD1, SIRT6, PHF10, MRGBP, BRD7, FOXM1, DDX11, ACTL6B
transcription coregulator activity	9	KDM2A, SUPT20H, KAT2B, NSD1, MTDH, HMGA1, PHF2, SND1, FBXL19
proteasome-mediated ubiquitin-dependent protein catabolic process	9	FBXL17, MDM2, TBL1X, MAEA, CUL1, RNF187, TNFAIP1, ZFAND2B, FBXL19
double-strand break repair	9	LIG3, ESCO2, XRCC4, APLF, H2AX, SIRT6, NSD2, PARP2, EME1
cell population proliferation	9	SUZ12, CUL1, MCM10, MKI67, PES1, SETMAR, BOP1, ASCC3, THAP11
mRNA 3'-UTR binding	9	FMR1, UTP23, LARP4B, RSL1D1, RPS7, SERBP1, LARP4, YBX3, RPL5
protein domain specific binding	8	ACSL3, HMGB2, RAN, MDM2, ZMYND8, NOLC1, ETV6, SRP68
ubiquitin protein ligase binding	8	TSG101, DAXX, UBE2T, MDM2, CUL1, SMAD2, CAMLG, RPL5
ubiquitin binding	8	TSG101, UBXN8, ASCC2, MDM2, N4BP2, TOP2A, ZFAND2B, USP16
protein monoubiquitination	8	TSG101, UBE2O, ZC4H2, UBE2T, CUL1, TRIM56, UBE2R2, HUWE1
damaged DNA binding	8	HMGB1, HMGB2, APTX, H2AX, SIRT6, XPC, PARP2, RPS3
double-strand break repair via nonhomologous end joining	8	HMGB1, HMGB2, PAXX, KDM2A, XRCC4, APLF, XRCC1, SETMAR
GTPase activity	8	SRP54, RAN, GTPBP2, NTPCR, BMS1, GNL2, NKIRAS2, GTPBP4
ribonucleoprotein complex binding	8	SRP54, MDM2, PES1, BOP1, SMG6, PHF6, WDR12, CBX5
calcium ion binding	8	CRELD1, CETN1, CAPSL, CETN2, LTBP2, NIN, PCDH1, CPS1
protein heterodimerization activity	8	TCF4, MACROH2A2, TAF4B, RAN, H2AX, FMR1, NOLC1, TOP2A
molecular_function	8	CFDP1, ZBTB11, WDR55, UACA, UBR7, SDAD1, SURF2, TP53TG5
transcription by RNA polymerase II	8	CDK12, SUPT16H, ZNF768, TAF1A, ABT1, CHD7, ELL3, DDX21
site of double-strand break	8	PAXX, MBTD1, ESCO2, XRCC4, APLF, H2AX, SIRT6, SETMAR
protein polyubiquitination	8	UBE2T, FBXL17, MDM2, DDA1, MKRN2, TRIM68, UBE2R2, HUWE1
magnesium ion binding	8	RAN, RPS6KA3, THTPA, TOP2A, NUDT19, NUDT8, SRPK2, SRPK1
nuclear envelope	8	RAN, PCYT1A, NUP42, GLE1, NUP153, C12orf43, CBX5, PRKCZ
maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	8	URB1, RPL35, PES1, RBM34, BOP1, GTPBP4, WDR12, NIFK
molecular function activator activity	8	MBTD1, INCENP, SIRT6, HMGA1, SENP3, EIF2AK2, BLM, TRIM56
90S preribosome	8	UTP4, BMS1, NOP14, SRFBP1, TBL3, KRI1, RRP36, RSL1D1
mRNA 5'-UTR binding	8	FMR1, UTP23, RSL1D1, RPS3A, RPS7, RPL26, RPS14, RPL5
preribosome, large subunit precursor	8	PES1, MAK16, RRS1, BOP1, RPF1, WDR12, ZNF622, LAS1L
neuron differentiation	7	ACSL3, LMX1B, SMARCA1, MYEF2, EIF4G1, THAP11, STRAP
 signal transduction by p53 class mediator	7	URB2, NOP53, RRS1, BOP1, NOP2, RPS15, RPL5
cell junction	7	COPS4, ESCO2, PYM1, ELL3, P2RX6, PRKCZ, PCDH1
RNA polymerase II-specific DNA-binding transcription factor binding	7	HMGB1, DAXX, SMARCA1, MTDH, XPC, FIZ1, SMAD2
transcription repressor complex	7	HMGB1, MDM4, MDM2, TBL1X, C1D, CBX5, PRDM10
double-strand break repair via homologous recombination	7	SWSAP1, LIG3, MBTD1, H2AX, ZMYND8, RECQL4, BLM
mitotic spindle organization	7	CENPH, TTK, RAN, INCENP, CDCA8, MECP2, DLGAP5
molecular adaptor activity	7	UPF2, PAXX, XRCC4, TERF1, EIF4G1, HMGA1, MECP2
mRNA export from nucleus	7	UPF2, YTHDC1, NXF1, NXT1, FMR1, GLE1, SMG6
polysome	7	UPF2, LARP7, FMR1, RPL10L, EIF4G1, HDLBP, RPS3
cellular_component	7	TRIM26, CFDP1, JRK, VSX1, PDGFRL, NKIRAS2, NUDT19
negative regulation of translation	7	LSM14A, CSNK2A1, FMR1, ILF3, RPS3, EIF2AK2, SERBP1
Wnt signaling pathway	7	CDC73, SPIN1, RTF1, CSNK2A1, BRD7, C12orf43, CTNNBIP1
bicellular tight junction	7	CCDC85C, ECT2, MTDH, CDK4, CYTH1, PRKCZ, YBX3
rRNA binding	7	RCC1L, ERI1, RBM34, DDX21, NPM1, NOL12, RPS11
sequence-specific DNA binding	7	ZNF423, CTCF, GLI2, NSD2, SNAPC1, GZF1, ZNF787
DNA-binding transcription repressor activity, RNA polymerase II-specific	7	ZNF692, CTCF, ZC3H8, GZF1, ZNF668, ETV6, THAP11
p53 binding	7	DAXX, MDM2, CDKN2AIP, BRD7, SETD7, NOP53, BLM
 protein phosphorylation	7	DAXX, INCENP, FMR1, NOP53, CDCA8, IQGAP3, FIZ1
ATP-dependent chromatin remodeler activity	7	CHD2, EP400, ZRANB3, CHD3, SMARCA1, CHD7, CHD1
pericentric heterochromatin	7	BAZ1B, ESCO2, INCENP, SIRT6, CENPC, CBX5, LRWD1
protein kinase activity	7	CDK12, STK35, RPS6KA3, PRAG1, PRKCZ, SRPK1, EIF2AK2
 RNA splicing	7	CDK12, SGF29, SUPT20H, KAT2B, CLK1, RRP1B, SRSF5
iron ion binding	7	P3H2, JMJD6, XDH, NFU1, RIOX1, PHF2, P3H3
DNA replication	7	SUPT16H, FAM111B, RBBP6, FAM111A, RECQL4, KAT7, BLM
 DNA repair	7	SGF29, SUPT20H, KAT2B, H2AX, INO80E, RPS3, UCHL5
transcription initiation-coupled chromatin remodeling	7	SGF29, RBBP5, KAT2B, GLYR1, BRD7, PHF2, KAT7
miRNA binding	7	TUT4, ZNF346, FMR1, DDX21, TARBP2, ZC3H7B, TUT7
pre-miRNA processing	7	TUT4, DROSHA, LIN28B, TARBP2, ADAR, PRKRA, TUT7
mitochondrial matrix	7	METTL17, MRM3, RPS3, ACSF2, TEFM, CPS1, MCEE
glutamatergic synapse	7	DGCR8, DROSHA, RPL22, NGDN, WASL, P2RX6, PRKCZ
response to xenobiotic stimulus	7	TERF1, XRCC1, CDK4, SFRP1, XPC, SRP68, CPS1
 NF-kappaB transcription factor activity	7	MTDH, DHX33, NPM1, TRIM68, PRKCZ, RPS3, EIF2AK2
negative regulation of viral genome replication	7	FAM111A, IFI16, ILF3, SRPK2, SRPK1, EIF2AK2, OASL
ribosomal large subunit assembly	7	RPL10L, NLE1, NOP53, RRS1, BOP1, NOP2, RPL5
osteoblast differentiation	7	SFRP1, DDX21, ADAR, RSL1D1, GTPBP4, RPS15, SND1
polysomal ribosome	7	RPL19, LARP4B, RPL18A, RPL36, RPL10A, RPL18, RPL30
endosome	6	TSG101, HMGB1, PLD1, TNFAIP1, PACSIN1, PRKCZ
protein-macromolecule adaptor activity	6	UBXN8, CUL1, NOLC1, NMD3, NUFIP1, CBX5
 autophagy	6	SOGA3, HMGB1, SMCR8, MTDH, IFI16, TRIM68
in utero embryonic development	6	DNAAF2, YTHDC1, RBBP6, CHD7, SMAD2, YBX3
autophagy	6	HMGB1, SMCR8, SUPT20H, STK35, IFI16, BCAS3
tRNA 5'-leader removal	6	POP4, RPP25L, RPP38, POP1, POP5, RPP30
ribonuclease MRP complex	6	POP4, RPP25L, RPP38, POP1, POP5, RPP30
small GTPase binding	6	FMNL2, ECT2, NXT1, IQGAP3, TNFAIP1, YBX3
cytoplasmic ribonucleoprotein granule	6	UPF2, LSM14A, TUT4, USP3, FMR1, RPL28
cytoplasmic stress granule	6	LSM14A, NXF1, FMR1, EIF4G1, LARP4B, LARP4
centriole	6	CETN1, RAN, CETN2, GLE1, NIN, TOP2A
chromatin DNA binding	6	MACROH2A2, H1-1, SUZ12, SIRT6, KDM6A, H1-2
PcG protein complex	6	CBX2, PHC1, CBX4, PHC2, PHC3, CBX8
PRC1 complex	6	CBX2, PHC1, CBX4, PHC2, PHC3, CBX8
guanyl-nucleotide exchange factor activity	6	RCC1L, SMCR8, ECT2, DIS3, CYTH1, DNMBP
promoter-specific chromatin binding	6	RBL2, SUZ12, ZC3H4, GLI2, CHD7, MECP2
hematopoietic progenitor cell differentiation	6	ZNF784, ESCO2, SFRP1, RRS1, ADAR, TOP2A
PML body	6	DAXX, CHD3, CBX5, SRSF2, BLM, TRIM16
nucleosome binding	6	SUPT16H, SMARCA1, GLYR1, SIRT6, DNTTIP1, PARP2
nucleic acid binding	6	UHRF1, GPATCH2, XRCC4, MECP2, ZCCHC10, YBX3
 embryonic development	6	SGF29, ZZZ3, KAT2B, INO80E, RBM19, UCHL5
histone demethylase activity	6	KDM2A, JMJD6, KDM6A, RIOX2, PHF2, FBXL19
protein localization to nucleolus	6	RAN, PINX1, NOP53, RRP7A, RRS1, NOL8
nuclear pore	6	RAN, NXF1, NUP42, NXT1, GLE1, NUP153
protein transport	6	NXF1, ECT2, CETN2, NMD3, GLE1, SDAD1
exosome (RNase complex)	6	ZFC3H1, DIS3, EXOSC2, MPHOSPH6, C1D, EXOSC5
 I-kappaB kinase/NF-kappaB signaling	6	ECT2, TIFA, MTDH, DDX21, NKIRAS2, TRIM68
replication fork processing	6	ZRANB3, FAM111A, SETMAR, DDX11, BLM, EME1
endonuclease activity	6	DIS3, N4BP2, SETMAR, REXO4, LAS1L, SND1
microtubule cytoskeleton	6	TAF1A, INCENP, CDCA8, ZNF397, MTUS1, PSRC1
cysteine-type deubiquitinase activity	6	USP3, USP36, SENP3, USP16, USP37, UCHL5
translational initiation	6	COPS5, EIF4G1, DHX33, EIF3L, RPS3A, RPS3
snoRNA binding	6	NOP14, IMP4, DDX21, NUFIP1, WDR3, UTP6
actin cytoskeleton	5	NTN1, CENPQ, NPM3, WASL, FKBP15
microtubule organizing center	5	TSG101, ECT2, PRKCZ, MTUS1, LRWD1
apical plasma membrane	5	OSMR, CLDND1, MTDH, PLD1, PRKCZ
protein demethylation	5	PPME1, KDM2A, RIOX1, PHF2, FBXL19
DNA binding, bending	5	HMGB1, HMGB2, TERF1, HMGA1, TOP2A
DNA recombination	5	HMGB1, NONO, INO80E, BLM, UCHL5
 MAPK cascade	5	HMGB1, DHX33, IQGAP3, ZNF622, EIF2AK2
ribonuclease P activity	5	POP4, RPP38, POP1, POP5, RPP30
ribonuclease P RNA binding	5	POP4, RPP38, POP1, POP5, RPP30
multimeric ribonuclease P complex	5	POP4, RPP38, POP1, POP5, RPP30
enzyme activator activity	5	GTF3C4, ASCC2, SUZ12, SIRT6, PRKRA
cytoskeleton organization	5	FMNL2, MAEA, PACSIN1, ACTL6B, LARP4
 mRNA splicing, via spliceosome	5	YTHDC1, LARP7, JMJD6, SRPK2, SRPK1
protein autophosphorylation	5	TTK, CDK12, PRKX, CLK1, EIF2AK2
transcription elongation by RNA polymerase II	5	CDC73, SUPT16H, RTF1, ELOA, ELL3
rRNA transcription	5	SPIN1, GTF3C1, CAVIN1, NPM3, NIFK
 protein catabolic process	5	DCAF1, CSNK2A1, MDM2, FBXO11, CENATAC
structural constituent of chromatin	5	MACROH2A2, H1-1, H2AX, HMGA1, H1-2
DNA duplex unwinding	5	ASCC2, RECQL4, DDX11, ASCC3, BLM
 G1/S transition of mitotic cell cycle	5	MEPCE, PHF10, BRD7, EIF4G1, ACTL6B
U2-type precatalytic spliceosome	5	PRPF38A, BUD13, SNIP1, RBMX2, LSM3
spliceosomal complex	5	BUD13, SREK1, SNIP1, RBMX2, RBM28
cell adhesion	5	CFDP1, PRKX, MAEA, AATF, PCDH1
ribosome binding	5	ERI1, PYM1, FMR1, SRP68, SERBP1
 transcription by RNA polymerase I	5	BAZ1B, LYAR, UTP15, DHX33, DDX21
histone deacetylase binding	5	SATB2, KAT2B, THAP7, PHF6, CBX5
cis-regulatory region sequence-specific DNA binding	5	HMGB2, UHRF1, ELL3, HMGA1, SMAD2
protein autoubiquitination	5	UHRF1, UBE2T, MDM2, RNF187, TRIM68
replication fork	5	UHRF1, HMCES, H2AX, RTF2, BLM
 cell division	5	SGF29, ZZZ3, KAT2B, KIF18B, ZNF16
 GTPase activity	5	SMCR8, ECT2, SFRP1, IQGAP3, BCAS3
postsynapse	5	SMCR8, FMR1, EIF4G1, NGDN, MECP2
histone acetylation	5	EP400, KAT2B, MBTD1, MRGBP, MECP2
histone H4 acetylation	5	EP400, MBTD1, NAA40, MRGBP, ACTL6B
proteolysis	5	FAM111B, HMCES, TBL1X, FAM111A, AGTPBP1
translation regulator activity	5	CSNK2A1, FMR1, NGDN, METTL18, RPS14
nucleocytoplasmic transport	5	RSRC1, NUP42, NPM1, GLE1, NUP153
protein homooligomerization	5	ECT2, TIFA, JMJD6, TNFAIP1, BLM
cell-cell junction	5	ECT2, IQGAP3, DNMBP, PRKCZ, PCDH1
methylation	5	METTL17, NSD1, NSD2, RRP8, PRDM10
5S rRNA binding	5	MDM2, NOP53, RRS1, RPL3, RPL5
 mitotic cell cycle	5	MDM2, MAEA, BRD7, DLGAP5, AATF
histone acetyltransferase complex	5	KAT2B, ING4, JADE3, KAT7, BRPF3
endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	ABT1, FCF1, NOP14, RRS1, KRI1
endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	ABT1, FCF1, NOP14, UTP23, TBL3
chromocenter	5	ESCO2, INCENP, FMR1, CDCA8, CBX5
mRNA transport	5	CETN2, NUP42, FMR1, NUP153, SLBP
negative regulation of protein ubiquitination	5	PINX1, GTPBP4, CAMLG, RPS3, RPS15
nuclear chromosome	5	PINX1, TOP2A, NCAPD2, CHD1, BLM
actin binding	5	UACA, MAEA, TNNI1, WASL, FKBP15
telomere maintenance	5	TERF1, INO80E, RECQL4, BLM, UCHL5
condensed nuclear chromosome	5	H2AX, NOL6, RRS1, NIFK, NCAPD2
negative regulation of cell migration	5	ZMYND8, SCAI, SFRP1, GTPBP4, ADARB1
protein deubiquitination	5	COPS5, USP36, USP16, USP37, UCHL5
preribosome binding	5	TMA16, ZNF593, NVL, GTPBP4, ZNF622
maturation of 5.8S rRNA	5	MPHOSPH6, MAK16, C1D, RPF1, LAS1L
 viral genome replication	5	TARBP2, ADAR, ADARB1, SRPK2, SRPK1
peroxisomal membrane	4	ACSL3, PEX11B, ACSL1, ACOX1
DNA replication origin binding	4	ORC4, MCM10, DDX11, KAT7
cell surface	4	CLDND1, HMGB1, H1-1, SFRP1
brain development	4	DHX37, MACROH2A2, SMARCA1, UTP3
intracellular anatomical structure	4	DHX37, YTHDC2, DHX57, DHX33
protein phosphatase regulator activity	4	ENSA, PPME1, PPP1R7, EIF2AK2
 alternative mRNA splicing, via spliceosome	4	RBM7, YTHDC1, RBM15, FMR1
meiotic cell cycle	4	RBM7, SPIN1, YTHDC2, H2AX
bubble DNA binding	4	HMGB1, XPC, RECQL4, BLM
DNA polymerase binding	4	HMGB1, PAXX, NAT10, SMG6
inflammatory response	4	HMGB1, IFI16, NKIRAS2, PRKCZ
heterochromatin formation	4	HMGB1, UHRF1, MECP2, SPTY2D1
V(D)J recombination	4	HMGB1, DCAF1, HMGB2, LIG3
cellular response to lipopolysaccharide	4	HMGB1, CDC73, HMGB2, CDK4
RNA polymerase III general transcription initiation factor activity	4	GTF3C4, GTF3C2, GTF3C1, SNAPC1
 cell shape	4	FMNL2, CFDP1, PRAG1, DNMBP
cell migration	4	FMNL2, PRAG1, TNFAIP1, PRKCZ
7S RNA binding	4	SRP54, EXOSC2, SRP14, SRP68
protein targeting to ER	4	SRP54, SPCS2, SRP14, ZFAND2B
intercellular bridge	4	GSTM3, KRR1, CDCA8, DUSP11
histone modification	4	CDC73, ING4, JADE3, KAT7
stem cell population maintenance	4	CDC73, RTF1, TUT4, ZNF358
 Wnt signaling pathway	4	CDC73, SPIN1, CSNK2A1, SFRP1
 transcription elongation by RNA polymerase II	4	CDC73, CDK12, ZMYND8, ELL3
 neuron differentiation	4	TCF4, ZC4H2, ECT2, EIF4G1
ribosomal small subunit assembly	4	RPS19, RRP7A, RPS15, RPS14
defense response to Gram-negative bacterium	4	RPS19, HMGB2, DROSHA, RPL30
spindle pole	4	CETN1, NIN, DDX11, PSRC1
post-translational protein modification	4	DCAF1, BAZ1B, SIRT6, COPS5
negative regulation of gene expression, epigenetic	4	MACROH2A2, MPHOSPH8, TASOR2, SIRT6
rescue of stalled ribosome	4	ASCC2, TRIP4, ANKZF1, ASCC3
protein K63-linked ubiquitination	4	UBE2O, UBE2T, ZFP91, TRIM56
Notch signaling pathway	4	ZNF423, NLE1, MECP2, WDR12
 myoblast differentiation	4	TRIP4, PHF10, BRD7, ACTL6B
molecular condensate scaffold activity	4	DAXX, FMR1, MECP2, NPM1
3'-5'-RNA exonuclease activity	4	ERI1, DIS3, EXOSC2, EXOSC5
nuclear replication fork	4	BAZ1B, ZRANB3, MCM10, EME1
 DNA-templated transcription, elongation	4	SCAF8, SUPT16H, ELL3, KAT7
histone deacetylase complex	4	SATB2, TBL1X, DNTTIP1, CBX5
protein-containing complex assembly	4	MDM4, MDM2, NIFK, WASL
cellular response to hypoxia	4	MDM4, MDM2, SFRP1, NOP53
male gonad development	4	HMGB2, SFRP1, NCOA4, YBX3
 stem cell proliferation	4	HMGB2, DGCR8, SIRT6, ELL3
male germ cell nucleus	4	CTCF, RAN, H2AX, TOP2A
transcription elongation factor complex	4	ZC3H8, AFF4, ELL3, NUFIP1
Cajal body	4	ZC3H8, FMR1, NOLC1, COIL
SCF ubiquitin ligase complex	4	FBXO33, FBXL17, CUL1, FBXL19
 histone deacetylation	4	SGF29, ZZZ3, KAT2B, RRP8
monoubiquitinated histone H2A deubiquitination	4	SGF29, SUPT20H, KAT2B, ASXL1
lysine-acetylated histone binding	4	ZZZ3, ZMYND8, BRD7, THAP7
protein K48-linked ubiquitination	4	UBE2T, CUL1, RNF187, UBE2R2
GTPase activator activity	4	SMCR8, ECT2, LLGL2, IQGAP3
presynapse	4	SMCR8, RPL22, FMR1, DNMBP
hydrolase activity	4	EP400, SMARCA1, HELZ, THTPA
histone H2A acetylation	4	EP400, MBTD1, NAA40, MRGBP
 double-strand break repair via homologous recombination	4	EP400, MBTD1, SIRT6, MRGBP
NuA4 histone acetyltransferase complex	4	EP400, MBTD1, MRGBP, ACTL6B
circadian regulation of gene expression	4	KDM2A, SIRT6, HUWE1, RBM4B
 circadian rhythm	4	KDM2A, NONO, SIRT6, TOP2A
ribosomal large subunit export from nucleus	4	RAN, NMD3, NPM1, SDAD1
ribosomal small subunit export from nucleus	4	RAN, NPM1, RPS15, LTV1
mitotic sister chromatid segregation	4	RAN, KIF18B, CDCA8, NUSAP1
spermatid development	4	RAN, YTHDC2, AFF4, TARBP2
heparin binding	4	H1-1, RPL22, LTBP2, SFRP1
negative regulation of DNA recombination	4	H1-1, ZRANB3, H1-2, BLM
 protein stability	4	APTX, PINX1, CDKN2AIP, USP36
 canonical Wnt signaling pathway	4	JRK, TBL1X, NLE1, SFRP1
mitotic cytokinesis	4	ECT2, INCENP, CDCA8, NUSAP1
cellular response to hydrogen peroxide	4	ECT2, ANKZF1, RPS3, MAPK13
DNA endonuclease activity	4	ZRANB3, APLF, N4BP2, RPS3
RSC-type complex	4	SUZ12, PHF10, BRD7, ACTL6B
nuclear exosome (RNase complex)	4	DIS3, EXOSC2, C1D, EXOSC5
heart development	4	KAT2B, JMJD6, GLI2, KDM6A
cellular response to insulin stimulus	4	KAT2B, CDK4, SRSF5, PRKCZ
ATP-dependent activity, acting on DNA	4	SMARCA1, TOP2A, DDX11, BLM
mitotic metaphase plate congression	4	PINX1, CDCA8, RRS1, PSRC1
negative regulation of cell growth	4	CDKN2AIP, SFRP1, TP53TG5, PSRC1
granular component	4	CDKN2AIP, SURF6, RRP1B, NPM1
lung development	4	JMJD6, GLI2, EIF4G1, SMAD2
preribosome, small subunit precursor	4	RRP1, RIOK3, RRP1B, LTV1
 cell differentiation	4	RPS6KA3, PHF10, BRD7, ACTL6B
cytoskeleton	4	UACA, MAEA, IQCA1, DNMBP
DNA repair-dependent chromatin remodeling	4	APLF, USP3, SIRT6, PARP2
NAD+ ADP-ribosyltransferase activity	4	SIRT6, PARP2, PARP12, PARP10
nucleotidyltransferase activity	4	SIRT6, PARP2, PARP12, PARP10
NAD+-protein ADP-ribosyltransferase activity	4	SIRT6, PARP2, PARP12, PARP10
base-excision repair	4	SIRT6, XRCC1, PARP2, HUWE1
 mitotic metaphase/anaphase transition	4	PHF10, BRD7, ACTL6B, DLGAP5
 nucleotide-excision repair	4	PHF10, BRD7, ACTL6B, KAT7
G1/S transition of mitotic cell cycle	4	CUL1, CDK4, IQGAP3, USP37
miRNA processing	4	SNIP1, TARBP2, PRKRA, ZC3H7B
nucleolar ribonuclease P complex	4	RPP38, POP1, POP5, RPP30
 NIK/NF-kappaB signaling	4	TRIM44, RPS3, EIF2AK2, TRIM56
siRNA binding	4	FMR1, MECP2, TARBP2, PRKRA
cellular response to virus	4	FMR1, RIOK3, RRP1B, ADAR
dendrite	4	FMR1, RPL28, NGDN, NIN
negative regulation of protein-containing complex assembly	4	RIOK3, NOP53, CTNNBIP1, PRKCZ
cysteine-type endopeptidase activity	4	SFRP1, USP36, USP16, USP37
maturation of LSU-rRNA	4	MAK16, RPF1, NOP2, LAS1L
response to virus	4	ADAR, PRKRA, EIF2AK2, OASL
long-chain fatty acid-CoA ligase activity	3	ACSL3, ACSL1, ACSF2
long-chain fatty acid metabolic process	3	ACSL3, ACSL1, ACSF2
Ras protein signal transduction	3	NTN1, PLD1, IQGAP3
 cell motility	3	NTN1, CAVIN1, PRAG1
intracellular protein transport	3	CLTCL1, TLK1, NPM1
early endosome	3	CLTCL1, TSG101, FKBP15
DNA replication initiation	3	ORC4, MCM10, LRWD1
Flemming body	3	TSG101, RAN, USP3
peroxisome	3	PEX11B, XDH, ACOX1
4 iron, 4 sulfur cluster binding	3	TYW1, NFU1, DDX11
 insulin secretion	3	EIPR1, ENSA, SIRT6
ubiquitin ligase complex	3	UBXN8, FBXO11, MAEA
U3 snoRNA binding	3	DHX37, BMS1, TBL3
synaptic vesicle	3	COPS4, COPS5, STON2
G2/M transition of mitotic cell cycle	3	ENSA, PPME1, FOXM1
lncRNA binding	3	PPME1, SUZ12, SIRT6
14-3-3 protein binding	3	RBM7, PRKCZ, SRPK2
response to retinoic acid	3	DNAAF2, ASXL1, TRIM16
four-way junction DNA binding	3	HMGB1, HMGB2, BLM
lipopolysaccharide binding	3	HMGB1, ZRANB2, DROSHA
supercoiled DNA binding	3	HMGB1, HMGB2, RPS3
activation of innate immune response	3	HMGB1, NONO, IFI16
DNA topological change	3	HMGB1, HMGB2, TOP2A
 JNK cascade	3	HMGB1, COPS5, ZNF622
secretory granule lumen	3	HMGB1, SRP14, HUWE1
ficolin-1-rich granule lumen	3	HMGB1, SRP14, HUWE1
histone acetyltransferase activity	3	GTF3C4, KAT2B, KAT7
transcription by RNA polymerase III	3	GTF3C4, GTF3C2, GTF3C1
5S class rRNA transcription by RNA polymerase III	3	GTF3C4, GTF3C2, GTF3C1
tRNA transcription by RNA polymerase III	3	GTF3C4, GTF3C2, GTF3C1
transcription factor TFIIIC complex	3	GTF3C4, GTF3C2, GTF3C1
kinetochore assembly	3	CENPH, CENPC, DLGAP5
actin filament binding	3	FMNL2, MYH15, IQGAP3
endoplasmic reticulum signal peptide binding	3	SRP54, SRP14, SRP68
SRP-dependent cotranslational protein targeting to membrane	3	SRP54, SRP14, SRP68
signal recognition particle, endoplasmic reticulum targeting	3	SRP54, SRP14, SRP68
telomeric DNA binding	3	UPF2, TERF1, SMG6
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	3	UPF2, PYM1, SMG6
 DNA-binding transcription factor activity	3	TRIM26, ZC4H2, COPS5
N6-methyladenosine-containing RNA binding	3	YTHDC1, YTHDC2, FMR1
mRNA splice site recognition	3	YTHDC1, LUC7L, SRSF5
