Feature	Number of Genes	Genes
RNA polymerase II transcription regulatory region sequence-specific DNA binding	1	RB1
importin-alpha family protein binding	1	RB1
disordered domain specific binding	1	RB1
DNA-binding transcription factor binding	1	RB1
tissue homeostasis	1	RB1
chondrocyte differentiation	1	RB1
aortic valve morphogenesis	1	RB1
smoothened signaling pathway	1	RB1
Ras protein signal transduction	1	RB1
 mitotic cell cycle	1	RB1
negative regulation of gene expression	1	RB1
glial cell proliferation	1	RB1
negative regulation of cell growth	1	RB1
sister chromatid biorientation	1	RB1
heterochromatin formation	1	RB1
cellular response to insulin stimulus	1	RB1
maintenance of mitotic sister chromatid cohesion	1	RB1
glial cell apoptotic process	1	RB1
skeletal muscle cell differentiation	1	RB1
neuron maturation	1	RB1
enucleate erythrocyte differentiation	1	RB1
 lipid kinase activity	1	RB1
myoblast differentiation	1	RB1
 macrophage differentiation	1	RB1
 mitotic metaphase/anaphase transition	1	RB1
negative regulation of smoothened signaling pathway	1	RB1
digestive tract development	1	RB1
cell morphogenesis involved in neuron differentiation	1	RB1
epithelial cell proliferation	1	RB1
negative regulation of inflammatory response	1	RB1
striated muscle cell differentiation	1	RB1
chromosome organization	1	RB1
neuron apoptotic process	1	RB1
negative regulation of glial cell proliferation	1	RB1
protein localization to chromosome, centromeric region	1	RB1
negative regulation of transcription involved in G1/S transition of mitotic cell cycle	1	RB1
 centromere complex assembly	1	RB1
hepatocyte apoptotic process	1	RB1
negative regulation of cold-induced thermogenesis	1	RB1
negative regulation of tau-protein kinase activity	1	RB1
 extracellular matrix organization	1	RB1
negative regulation of hepatocyte apoptotic process	1	RB1
 collagen fibril organization	1	RB1
negative regulation of myofibroblast differentiation	1	RB1
negative regulation of G1/S transition of mitotic cell cycle	1	RB1
 transcription regulatory region DNA binding	1	RB1
negative regulation of apoptotic signaling pathway	1	RB1
SWI/SNF complex	1	RB1
PML body	1	RB1
Rb-E2F complex	1	RB1
chromatin lock complex	1	RB1
oocyte maturation	1	WASHC5
actin filament polymerization	1	WASHC5
protein-containing complex localization	1	WASHC5
 Arp2/3 complex-mediated actin nucleation	1	WASHC5
polar body extrusion after meiotic divisions	1	WASHC5
 actin nucleation	1	WASHC5
meiotic spindle assembly	1	WASHC5
 vesicle size	1	WASHC5
endosome fission	1	WASHC5
WASH complex	1	WASHC5
translation	1	EEF1E1
 DNA damage response, signal transduction by p53 class mediator	1	EEF1E1
cellular response to leukemia inhibitory factor	1	EEF1E1
 cellular senescence	1	EEF1E1
 apoptotic signaling pathway	1	EEF1E1
aminoacyl-tRNA synthetase multienzyme complex	1	EEF1E1
centromeric DNA binding	1	ZW10
protein localization to kinetochore	1	ZW10
meiotic cell cycle	1	ZW10
Dsl1/NZR complex	1	ZW10
ubiquitin conjugating enzyme binding	1	DCUN1D5
ubiquitin-like protein binding	1	DCUN1D5
cullin family protein binding	1	DCUN1D5
protein neddylation	1	DCUN1D5
 ubiquitin-protein transferase activity	1	DCUN1D5
 protein neddylation	1	DCUN1D5
integrin binding	1	CD226
cell adhesion molecule binding	1	CD226
cytokine production	1	CD226
 natural killer cell cytokine production	1	CD226
 natural killer cell mediated cytotoxicity directed against tumor cell target	1	CD226
 immunoglobulin mediated immune response	1	CD226
cell recognition	1	CD226
 type II interferon production	1	CD226
 mast cell activation	1	CD226
 natural killer cell mediated cytotoxicity	1	CD226
 T cell receptor signaling pathway	1	CD226
 Fc receptor mediated stimulatory signaling pathway	1	CD226
external side of plasma membrane	1	CD226
nucleotide transport	1	EPG5
toll-like receptor 9 signaling pathway	1	EPG5
cellular response to dsDNA	1	EPG5
promoter-specific chromatin binding	1	GADD45A
 cyclin-dependent protein serine/threonine kinase activity	1	GADD45A
centrosome cycle	1	GADD45A
negative regulation of angiogenesis	1	GADD45A
negative regulation of peptidyl-serine phosphorylation of STAT protein	1	GADD45A
signal transduction in response to DNA damage	1	GADD45A
negative regulation of blood vessel endothelial cell migration	1	GADD45A
 JNK cascade	1	GADD45A
cellular response to ionizing radiation	1	GADD45A
 p38MAPK cascade	1	GADD45A
 reactive oxygen species metabolic process	1	GADD45A
mitotic chromosome condensation	1	NCAPD3
meiotic chromosome condensation	1	NCAPD3
condensed chromosome, centromeric region	1	NCAPD3
pericentric heterochromatin	1	NCAPD3
1-phosphatidylinositol 4-kinase activity	1	PI4KA
kinase activity	1	PI4KA
modulation by host of viral process	1	PI4KA
phosphatidylinositol-mediated signaling	1	PI4KA
reorganization of cellular membranes to establish viral sites of replication	1	PI4KA
focal adhesion	1	PI4KA
Golgi-associated vesicle membrane	1	PI4KA
protein kinase activity	1	SMG1
protein serine/threonine kinase activity	1	SMG1
protein kinase C activity	1	SMG1
protein serine kinase activity	1	SMG1
peptidyl-serine phosphorylation	1	SMG1
 telomere maintenance	1	SMG1
protein autophosphorylation	1	SMG1
chromatoid body	1	SMG1
mitochondrion organization	1	ARMCX3
orotate phosphoribosyltransferase activity	1	UMPS
orotidine-5'-phosphate decarboxylase activity	1	UMPS
'de novo' pyrimidine nucleobase biosynthetic process	1	UMPS
UMP biosynthetic process	1	UMPS
UDP biosynthetic process	1	UMPS
female pregnancy	1	UMPS
lactation	1	UMPS
pyrimidine nucleobase biosynthetic process	1	UMPS
'de novo' UMP biosynthetic process	1	UMPS
JUN kinase binding	1	MAD2L2
somatic diversification of immunoglobulins involved in immune response	1	MAD2L2
 epithelial to mesenchymal transition	1	MAD2L2
negative regulation of epithelial to mesenchymal transition	1	MAD2L2
negative regulation of transcription by competitive promoter binding	1	MAD2L2
 peptidyl-serine phosphorylation	1	MAD2L2
error-prone translesion synthesis	1	MAD2L2
DNA damage response, signal transduction resulting in transcription	1	MAD2L2
telomere maintenance in response to DNA damage	1	MAD2L2
 isotype switching	1	MAD2L2
negative regulation of canonical Wnt signaling pathway	1	MAD2L2
 extracellular matrix assembly	1	MAD2L2
negative regulation of ubiquitin protein ligase activity	1	MAD2L2
negative regulation of double-strand break repair via homologous recombination	1	MAD2L2
negative regulation of cell-cell adhesion mediated by cadherin	1	MAD2L2
negative regulation of transcription regulatory region DNA binding	1	MAD2L2
 double-strand break repair via nonhomologous end joining	1	MAD2L2
zeta DNA polymerase complex	1	MAD2L2
N-terminal protein amino acid acetylation	1	NAA35
N-terminal peptidyl-methionine acetylation	1	NAA35
smooth muscle cell proliferation	1	NAA35
NatC complex	1	NAA35
protein glycosylation	1	COG3
protein localization to organelle	1	COG3
Golgi cisterna membrane	1	COG3
ribonucleoprotein complex binding	1	GEMIN4
spliceosomal snRNP assembly	1	GEMIN4
rRNA processing	1	GEMIN4
small nuclear ribonucleoprotein complex	1	GEMIN4
SMN complex	1	GEMIN4
SMN-Sm protein complex	1	GEMIN4
Gemini of coiled bodies	1	GEMIN4
crossover junction DNA endonuclease activity	1	RAD51C
ATP-dependent DNA damage sensor activity	1	RAD51C
meiotic DNA recombinase assembly	1	RAD51C
telomere maintenance via recombination	1	RAD51C
sister chromatid cohesion	1	RAD51C
female meiosis sister chromatid cohesion	1	RAD51C
reciprocal meiotic recombination	1	RAD51C
male meiosis I	1	RAD51C
replication fork	1	RAD51C
cell junction	1	RAD51C
Rad51B-Rad51C-Rad51D-XRCC2 complex	1	RAD51C
Rad51C-XRCC3 complex	1	RAD51C
response to pheromone	1	GPR180
immune system process	1	IRF9
cell surface receptor signaling pathway	1	IRF9
ISGF3 complex	1	IRF9
chromosome segregation	1	NUP37
mRNA transport	1	NUP37
microtubule severing ATPase activity	1	SPAST
isomerase activity	1	SPAST
alpha-tubulin binding	1	SPAST
microtubule bundle formation	1	SPAST
mitotic nuclear membrane reassembly	1	SPAST
axonogenesis	1	SPAST
anterograde axonal transport	1	SPAST
metabolic process	1	SPAST
exit from mitosis	1	SPAST
 microtubule depolymerization	1	SPAST
nuclear membrane reassembly	1	SPAST
cytokinetic process	1	SPAST
protein hexamerization	1	SPAST
microtubule severing	1	SPAST
mitotic spindle disassembly	1	SPAST
protein homooligomerization	1	SPAST
cytoskeleton-dependent cytokinesis	1	SPAST
microtubule cytoskeleton	1	SPAST
phosphatase binding	1	TSC2
neural tube closure	1	TSC2
heart development	1	TSC2
negative regulation of phosphatidylinositol 3-kinase signaling	1	TSC2
negative regulation of Wnt signaling pathway	1	TSC2
negative regulation of TOR signaling	1	TSC2
anoikis	1	TSC2
 insulin receptor signaling pathway	1	TSC2
negative regulation of insulin receptor signaling pathway	1	TSC2
insulin-like growth factor receptor signaling pathway	1	TSC2
positive chemotaxis	1	TSC2
negative regulation of protein kinase B signaling	1	TSC2
negative regulation of mitophagy	1	TSC2
TSC1-TSC2 complex	1	TSC2
protein localization to kinetochore involved in kinetochore assembly	1	KNTC1
SNARE binding	1	VPS50
protein targeting	1	VPS51
autophagy	1	VPS51
lysosomal transport	1	VPS51
Golgi vesicle transport	1	VPS51
vesicle-mediated cholesterol transport	1	VPS51
GARP complex	1	VPS51
phosphatidylinositol-3,4,5-trisphosphate binding	1	HIP1R
clathrin binding	1	HIP1R
clathrin light chain binding	1	HIP1R
clathrin adaptor activity	1	HIP1R
phosphatidylinositol-3,4-bisphosphate binding	1	HIP1R
actin filament binding	1	HIP1R
receptor-mediated endocytosis	1	HIP1R
activation of cysteine-type endopeptidase activity involved in apoptotic process	1	HIP1R
negative regulation of actin filament polymerization	1	HIP1R
 protein binding	1	HIP1R
negative regulation of Arp2/3 complex-mediated actin nucleation	1	HIP1R
 epidermal growth factor receptor signaling pathway	1	HIP1R
clathrin coat assembly	1	HIP1R
digestive system development	1	HIP1R
 gastric acid secretion	1	HIP1R
postsynapse organization	1	HIP1R
 mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	1	HIP1R
 clathrin coat assembly	1	HIP1R
 clathrin-dependent endocytosis	1	HIP1R
 platelet-derived growth factor receptor-beta signaling pathway	1	HIP1R
cytoskeleton	1	HIP1R
clathrin-coated pit	1	HIP1R
clathrin-coated vesicle membrane	1	HIP1R
dendrite cytoplasm	1	HIP1R
dendritic spine	1	HIP1R
glutamatergic synapse	1	HIP1R
translation initiation factor binding	1	EIF2B5
response to lithium ion	1	EIF2B5
response to endoplasmic reticulum stress	1	EIF2B5
astrocyte differentiation	1	EIF2B5
GTPase inhibitor activity	1	IPO5
NLS-bearing protein import into nucleus	1	IPO5
 protein import into nucleus	1	IPO5
cellular response to amino acid stimulus	1	IPO5
microtubule cytoskeleton organization	1	CUL9
 mitotic nuclear division	1	CUL9
cullin-RING ubiquitin ligase complex	1	CUL9
chemical synaptic transmission	1	SPG11
neuromuscular junction development	1	SPG11
memory	1	SPG11
axo-dendritic transport	1	SPG11
corticospinal tract morphogenesis	1	SPG11
cholesterol efflux	1	SPG11
synaptic vesicle transport	1	SPG11
axon extension	1	SPG11
skeletal muscle fiber development	1	SPG11
localization within membrane	1	SPG11
motor behavior	1	SPG11
phagosome-lysosome fusion involved in apoptotic cell clearance	1	SPG11
walking behavior	1	SPG11
motor neuron apoptotic process	1	SPG11
autophagosome organization	1	SPG11
 store-operated calcium entry	1	SPG11
homologous chromosome pairing at meiosis	1	FANCD2
gamete generation	1	FANCD2
mitotic intra-S DNA damage checkpoint signaling	1	FANCD2
double-strand break repair involved in meiotic recombination	1	FANCD2
condensed chromosome	1	FANCD2
DNA repair complex	1	FANCD2
SH2 domain binding	1	RUFY1
uridine kinase activity	1	UCKL1
pyrimidine nucleoside salvage	1	UCKL1
UMP salvage	1	UCKL1
CTP salvage	1	UCKL1
Ric1-Rgp1 guanyl-nucleotide exchange factor complex	1	RGP1
glomerular filtration	1	TBC1D8B
phospholipase A2 activator activity	1	PLAA
ubiquitin binding	1	PLAA
phospholipid metabolic process	1	PLAA
ubiquitin recycling	1	PLAA
 phospholipase A2 activity	1	PLAA
ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1	PLAA
cellular response to lipopolysaccharide	1	PLAA
negative regulation of protein K63-linked ubiquitination	1	PLAA
 synaptic vesicle recycling	1	PLAA
 dendrite extension	1	PLAA
 neuron migration	1	PLAA
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	1	CYP20A1
ephrin receptor binding	1	EFNB1
neural crest cell migration	1	EFNB1
cell-cell signaling	1	EFNB1
axon guidance	1	EFNB1
T cell costimulation	1	EFNB1
T cell proliferation	1	EFNB1
 T cell proliferation	1	EFNB1
ephrin receptor signaling pathway	1	EFNB1
 autophagosome assembly	1	EFNB1
GTPase activity	1	RHOBTB3
 proteolysis	1	RHOBTB3
transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	1	NUP133
nuclear pore organization	1	NUP133
poly(A)+ mRNA export from nucleus	1	NUP133
neural tube development	1	NUP133
neurogenesis	1	NUP133
paraxial mesoderm development	1	NUP133
somite development	1	NUP133
lamellipodium assembly involved in ameboidal cell migration	1	SRGAP2
extension of a leading process involved in cell motility in cerebral cortex radial glia guided migration	1	SRGAP2
negative regulation of cell migration	1	SRGAP2
filopodium assembly	1	SRGAP2
neuron projection morphogenesis	1	SRGAP2
actin filament severing	1	SRGAP2
dendritic spine development	1	SRGAP2
excitatory synapse assembly	1	SRGAP2
inhibitory synapse assembly	1	SRGAP2
negative regulation of neuron migration	1	SRGAP2
lamellipodium	1	SRGAP2
dendritic spine head	1	SRGAP2
postsynaptic membrane	1	SRGAP2
phagocytic vesicle	1	SRGAP2
cell morphogenesis	1	FRYL
site of polarized growth	1	FRYL
telomere maintenance via telomerase	1	TELO2
 protein serine/threonine kinase activity	1	TELO2
 TORC1 signaling	1	TELO2
 TORC2 signaling	1	TELO2
nuclear periphery	1	TELO2
granuloma formation	1	UNC13D
germinal center formation	1	UNC13D
phagocytosis	1	UNC13D
 mast cell degranulation	1	UNC13D
natural killer cell degranulation	1	UNC13D
 exocytosis	1	UNC13D
secretion	1	UNC13D
 regulated secretory pathway	1	UNC13D
Weibel-Palade body	1	UNC13D
azurophil granule lumen	1	UNC13D
exocytic vesicle	1	UNC13D
ribosomal large subunit binding	1	LTN1
protein autoubiquitination	1	LTN1
rescue of stalled ribosome	1	LTN1
ribosome-associated ubiquitin-dependent protein catabolic process	1	LTN1
RQC complex	1	LTN1
histone chaperone activity	1	IPO9
proteasome localization	1	IPO9
translation factor activity, RNA binding	1	EIF2B3
nucleotidyltransferase activity	1	EIF2B3
cytoplasmic translational initiation	1	EIF2B3
postsynaptic modulation of chemical synaptic transmission	1	SNX14
3',5'-cyclic-AMP phosphodiesterase activity	1	PDE2A
cGMP-stimulated cyclic-nucleotide phosphodiesterase activity	1	PDE2A
cAMP binding	1	PDE2A
cGMP binding	1	PDE2A
TPR domain binding	1	PDE2A
3',5'-cyclic-GMP phosphodiesterase activity	1	PDE2A
heart valve development	1	PDE2A
ventricular septum development	1	PDE2A
 cGMP-mediated signaling	1	PDE2A
negative regulation of cGMP-mediated signaling	1	PDE2A
 mitochondrion organization	1	PDE2A
cAMP-mediated signaling	1	PDE2A
cGMP-mediated signaling	1	PDE2A
aorta development	1	PDE2A
cellular response to macrophage colony-stimulating factor stimulus	1	PDE2A
negative regulation of vascular permeability	1	PDE2A
 vascular permeability	1	PDE2A
 cAMP-mediated signaling	1	PDE2A
negative regulation of cAMP-mediated signaling	1	PDE2A
cGMP catabolic process	1	PDE2A
establishment of endothelial barrier	1	PDE2A
cellular response to cAMP	1	PDE2A
cellular response to cGMP	1	PDE2A
cellular response to transforming growth factor beta stimulus	1	PDE2A
cellular response to 2,3,7,8-tetrachlorodibenzodioxine	1	PDE2A
mitochondrial inner membrane	1	PDE2A
presynaptic membrane	1	PDE2A
ribosomal subunit export from nucleus	1	XPO1
ribosomal large subunit export from nucleus	1	XPO1
ribosomal small subunit export from nucleus	1	XPO1
 centrosome duplication	1	XPO1
 proteasomal ubiquitin-dependent protein catabolic process	1	XPO1
protein localization to nucleus	1	XPO1
ribosome biogenesis	1	XPO1
somatostatin receptor activity	1	SSTR2
neuropeptide binding	1	SSTR2
 muscle contraction	1	SSTR2
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	1	SSTR2
neuropeptide signaling pathway	1	SSTR2
cerebellum development	1	SSTR2
peristalsis	1	SSTR2
forebrain development	1	SSTR2
somatostatin signaling pathway	1	SSTR2
response to starvation	1	SSTR2
cellular response to glucocorticoid stimulus	1	SSTR2
cellular response to estradiol stimulus	1	SSTR2
neuron projection	1	SSTR2
protein targeting to vacuole	1	VPS8
mRNA processing	1	ECD
RNA splicing	1	ECD
fibroblast proliferation	1	ECD
endocytic vesicle	1	HEATR5B
negative regulation of transforming growth factor beta receptor signaling pathway	1	SNX25
receptor catabolic process	1	SNX25
negative regulation of pathway-restricted SMAD protein phosphorylation	1	SNX25
cilium assembly	1	ATXN10
RNA helicase activity	1	RIGI
double-stranded RNA binding	1	RIGI
single-stranded RNA binding	1	RIGI
pattern recognition receptor activity	1	RIGI
molecular function activator activity	1	RIGI
 defense response to virus by host	1	RIGI
 myeloid dendritic cell cytokine production	1	RIGI
detection of virus	1	RIGI
response to virus	1	RIGI
gene expression	1	RIGI
 granulocyte macrophage colony-stimulating factor production	1	RIGI
 interferon-alpha production	1	RIGI
 interferon-beta production	1	RIGI
 interleukin-6 production	1	RIGI
 interleukin-8 production	1	RIGI
 tumor necrosis factor production	1	RIGI
 type III interferon production	1	RIGI
RIG-I signaling pathway	1	RIGI
response to exogenous dsRNA	1	RIGI
 response to cytokine stimulus	1	RIGI
cellular response to exogenous dsRNA	1	RIGI
antiviral innate immune response	1	RIGI
bicellular tight junction	1	RIGI
dynein light chain binding	1	HOOK3
dynein light intermediate chain binding	1	HOOK3
interkinetic nuclear migration	1	HOOK3
cytoskeleton-dependent intracellular transport	1	HOOK3
cytoplasmic microtubule organization	1	HOOK3
microtubule anchoring at centrosome	1	HOOK3
negative regulation of neurogenesis	1	HOOK3
Golgi localization	1	HOOK3
protein localization to centrosome	1	HOOK3
protein localization to perinuclear region of cytoplasm	1	HOOK3
pericentriolar material	1	HOOK3
FHF complex	1	HOOK3
microtubule organizing center	1	EXOC7
growth cone membrane	1	EXOC7
channel regulator activity	1	SNF8
multivesicular body assembly	1	SNF8
 protein catabolic process	1	SNF8
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1	SNF8
 MAP kinase activity	1	SNF8
localization	1	SNF8
 protein complex stability	1	SNF8
multivesicular body sorting pathway	1	SNF8
 exosomal secretion	1	SNF8
ESCRT II complex	1	SNF8
transcription regulator complex	1	SNF8
microtubule motor activity	1	KIF14
plus-end-directed microtubule motor activity	1	KIF14
tubulin binding	1	KIF14
microtubule-based movement	1	KIF14
microtubule depolymerization	1	KIF14
cerebellar granular layer structural organization	1	KIF14
cerebellar Purkinje cell layer structural organization	1	KIF14
cerebellar cortex development	1	KIF14
olfactory bulb development	1	KIF14
cell proliferation in forebrain	1	KIF14
cerebral cortex development	1	KIF14
 cell adhesion	1	KIF14
 myelination	1	KIF14
activation of protein kinase activity	1	KIF14
 Rap protein signal transduction	1	KIF14
negative regulation of integrin activation	1	KIF14
 neuron apoptotic process	1	KIF14
negative regulation of neuron apoptotic process	1	KIF14
establishment of protein localization	1	KIF14
 cell maturation	1	KIF14
kinesin complex	1	KIF14
spindle midzone	1	KIF14
bone resorption	1	NCDN
 neuronal synaptic plasticity	1	NCDN
perikaryon	1	NCDN
single fertilization	1	IGSF8
skeletal muscle tissue development	1	IGSF8
cell motility	1	IGSF8
cell cycle	1	EID1
cytoplasmic ribonucleoprotein granule	1	EID1
muscle organ development	1	UNC45A
chaperone-mediated protein folding	1	UNC45A
K63-linked polyubiquitin modification-dependent protein binding	1	ATRIP
DNA damage checkpoint signaling	1	ATRIP
nucleobase-containing compound metabolic process	1	ATRIP
 double-strand break repair	1	ATRIP
ATR-ATRIP complex	1	ATRIP
 protein phosphorylation	1	BRAT1
glucose metabolic process	1	BRAT1
mitochondrion localization	1	BRAT1
transcription coregulator activity	1	BTAF1
helicase activity	1	BTAF1
ATP-dependent activity, acting on DNA	1	BTAF1
TBP-class protein binding	1	BTAF1
ATP-dependent chromatin remodeler activity	1	BTAF1
DNA-templated transcription	1	BTAF1
sphingosine N-acyltransferase activity	1	CERS5
ceramide biosynthetic process	1	CERS5
thromboxane-A synthase activity	1	CYP2S1
arachidonic acid epoxygenase activity	1	CYP2S1
retinoic acid 4-hydroxylase activity	1	CYP2S1
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	1	CYP2S1
hydro-lyase activity	1	CYP2S1
12-hydroxyheptadecatrienoic acid synthase activity	1	CYP2S1
hydroperoxy icosatetraenoate dehydratase activity	1	CYP2S1
icosanoid metabolic process	1	CYP2S1
xenobiotic metabolic process	1	CYP2S1
epoxygenase P450 pathway	1	CYP2S1
retinoic acid metabolic process	1	CYP2S1
deoxyadenosine kinase activity	1	DCK
deoxycytidine kinase activity	1	DCK
deoxyguanosine kinase activity	1	DCK
cytidine kinase activity	1	DCK
pyrimidine nucleotide metabolic process	1	DCK
CMP biosynthetic process	1	DCK
dAMP salvage	1	DCK
nucleoside phosphate biosynthetic process	1	DCK
deoxyribose-phosphate aldolase activity	1	DERA
pentose-phosphate shunt	1	DERA
deoxyribonucleotide catabolic process	1	DERA
carbohydrate catabolic process	1	DERA
deoxyribonucleoside catabolic process	1	DERA
deoxyribose phosphate catabolic process	1	DERA
secretory granule lumen	1	DERA
ficolin-1-rich granule lumen	1	DERA
cilium movement	1	DNAAF5
outer dynein arm assembly	1	DNAAF5
inner dynein arm assembly	1	DNAAF5
motile cilium	1	DNAAF5
dynein axonemal particle	1	DNAAF5
phagocytosis, engulfment	1	DOCK1
integrin-mediated signaling pathway	1	DOCK1
myoblast fusion	1	DOCK1
 epithelial cell migration	1	DOCK1
endoplasmic reticulum organization	1	DOP1B
cognition	1	DOP1B
trans-Golgi network	1	DOP1B
mannosyltransferase activity	1	DPY19L1
protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan	1	DPY19L1
nuclear inner membrane	1	DPY19L1
protein phosphatase inhibitor activity	1	ELFN1
synapse organization	1	ELFN1
excitatory synapse	1	ELFN1
endopeptidase activity	1	ERAP1
aminopeptidase activity	1	ERAP1
interleukin-6 receptor binding	1	ERAP1
interleukin-1, type II receptor binding	1	ERAP1
metalloexopeptidase activity	1	ERAP1
peptide binding	1	ERAP1
metalloaminopeptidase activity	1	ERAP1
angiogenesis	1	ERAP1
adaptive immune response	1	ERAP1
antigen processing and presentation of peptide antigen via MHC class I	1	ERAP1
proteolysis	1	ERAP1
membrane protein ectodomain proteolysis	1	ERAP1
 blood pressure	1	ERAP1
response to bacterium	1	ERAP1
antigen processing and presentation of endogenous peptide antigen via MHC class I	1	ERAP1
peptide catabolic process	1	ERAP1
 innate immune response	1	ERAP1
fat cell differentiation	1	ERAP1
 angiogenesis	1	ERAP1
negative regulation of cilium assembly	1	EVI5L
purine nucleotide binding	1	FAM114A2
protein monoubiquitination	1	FANCA
male meiotic nuclear division	1	FANCA
female gonad development	1	FANCA
 germ cell proliferation	1	FANCA
Fanconi anaemia nuclear complex	1	FANCA
ubiquitin-protein transferase activity	1	FBXL3
 circadian rhythm	1	FBXL3
entrainment of circadian clock by photoperiod	1	FBXL3
rhythmic process	1	FBXL3
SCF ubiquitin ligase complex	1	FBXL3
Wnt-protein binding	1	FZD10
Wnt receptor activity	1	FZD10
neuron differentiation	1	FZD10
negative regulation of GTPase activity	1	FZD10
non-canonical Wnt signaling pathway	1	FZD10
non-canonical Wnt signaling pathway via JNK cascade	1	FZD10
 JUN kinase activity	1	FZD10
canonical Wnt signaling pathway	1	FZD10
galactosylceramidase activity	1	GBA2
glucosylceramidase activity	1	GBA2
beta-glucosidase activity	1	GBA2
glucosyltransferase activity	1	GBA2
steryl-beta-glucosidase activity	1	GBA2
carbohydrate metabolic process	1	GBA2
glucosylceramide catabolic process	1	GBA2
glycosphingolipid metabolic process	1	GBA2
bile acid metabolic process	1	GBA2
glycoside catabolic process	1	GBA2
central nervous system neuron development	1	GBA2
lipid glycosylation	1	GBA2
 microtubule polymerization	1	GBA2
 membrane lipid distribution	1	GBA2
smooth endoplasmic reticulum	1	GBA2
extrinsic component of membrane	1	GBA2
extrinsic component of endoplasmic reticulum membrane	1	GBA2
extrinsic component of Golgi membrane	1	GBA2
chemokine receptor activity	1	GPR17
receptor serine/threonine kinase binding	1	GPR17
negative regulation of inflammatory response to antigenic stimulus	1	GPR17
 Rho protein signal transduction	1	GPR17
 cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	1	GPR17
chemokine-mediated signaling pathway	1	GPR17
unfolded protein binding	1	HEATR3
ribosomal large subunit biogenesis	1	HEATR3
erythrocyte maturation	1	HEATR3
p53 binding	1	HTT
profilin binding	1	HTT
heat shock protein binding	1	HTT
transmembrane transporter binding	1	HTT
 inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	1	HTT
vocal learning	1	HTT
 phosphoprotein phosphatase activity	1	HTT
vesicle transport along microtubule	1	HTT
microtubule-based transport	1	HTT
 lipophagy	1	HTT
 CAMKK-AMPK signaling cascade	1	HTT
 aggrephagy	1	HTT
 cAMP-dependent protein kinase activity	1	HTT
negative regulation of extrinsic apoptotic signaling pathway	1	HTT
centriole	1	HTT
inclusion body	1	HTT
presynaptic cytosol	1	HTT
postsynaptic cytosol	1	HTT
GTPase regulator activity	1	IPO7
SMAD binding	1	IPO7
adrenergic receptor signaling pathway	1	LMBRD2
Y-form DNA binding	1	MEN1
transcription cis-regulatory region binding	1	MEN1
chromatin binding	1	MEN1
R-SMAD binding	1	MEN1
mitotic cell cycle	1	MEN1
negative regulation of protein phosphorylation	1	MEN1
osteoblast development	1	MEN1
type B pancreatic cell differentiation	1	MEN1
response to UV	1	MEN1
negative regulation of cell-substrate adhesion	1	MEN1
 transforming growth factor beta receptor signaling pathway	1	MEN1
 activin receptor signaling pathway	1	MEN1
T-helper 2 cell differentiation	1	MEN1
negative regulation of osteoblast differentiation	1	MEN1
transcription initiation-coupled chromatin remodeling	1	MEN1
negative regulation of JNK cascade	1	MEN1
decidualization	1	MEN1
histone H3-K4 methylation	1	MEN1
negative regulation of telomerase activity	1	MEN1
 type B pancreatic cell proliferation	1	MEN1
cellular response to glucose stimulus	1	MEN1
cellular response to peptide hormone stimulus	1	MEN1
response to transforming growth factor beta	1	MEN1
negative regulation of cell cycle G1/S phase transition	1	MEN1
transcription repressor complex	1	MEN1
cleavage furrow	1	MEN1
histone methyltransferase complex	1	MEN1
MLL1/2 complex	1	MEN1
MLL1 complex	1	MEN1
protein serine/threonine kinase activator activity	1	MLST8
cytoskeleton organization	1	MLST8
negative regulation of autophagy	1	MLST8
cellular response to nutrient levels	1	MLST8
TOR signaling	1	MLST8
TORC1 signaling	1	MLST8
 glycolytic process	1	MLST8
 lipid biosynthetic process	1	MLST8
 peptidyl-tyrosine phosphorylation	1	MLST8
cellular response to hypoxia	1	MLST8
cellular response to osmotic stress	1	MLST8
 pentose-phosphate shunt	1	MLST8
single-stranded DNA binding	1	NABP2
C-rich strand telomeric DNA binding	1	NABP2
G-rich strand telomeric DNA binding	1	NABP2
mitotic cell cycle checkpoint signaling	1	NABP2
 telomerase activity	1	NABP2
establishment of protein localization to telomere	1	NABP2
 telomere capping	1	NABP2
bHLH transcription factor binding	1	NCAPG2
inner cell mass cell proliferation	1	NCAPG2
erythrocyte differentiation	1	NCAPG2
chromosome condensation	1	NCAPG2
nuclear receptor activity	1	NR2F1
sequence-specific DNA binding	1	NR2F1
retinoic acid-responsive element binding	1	NR2F1
negative regulation of neuron projection development	1	NR2F1
intracellular receptor signaling pathway	1	NR2F1
anatomical structure development	1	NR2F1
lamellipodium assembly	1	NUP85
macrophage chemotaxis	1	NUP85
damaged DNA binding	1	OGG1
