Feature	Number of Genes	Genes
proton transmembrane transport	21	GHITM, TCIRG1, ATP6V1C2, COX4I1, SLC2A10, COX5B, SLC25A13, LETM1, NNT, COX6B1, UQCRFS1, ATP5F1A, ATP5F1B, ATP5ME, ATP5MG, ATP5PB, ATP5PD, ATP5PF, ATP5PO, COX7A2L, UQCRC1
nucleolus	21	PER2, CIAPIN1, RPS6KA6, LETMD1, MRPS31, PYCARD, RPL7L1, C1QBP, TSEN2, ACADVL, NF1, HEATR1, NRDE2, MRPL40, IDH3G, CEP85, MRPS15, MRPS27, MRPS9, COX7A2L, PDHA1
translation	21	RMND1, PDF, MRPL52, MRPL37, MRPL10, MRPL42, MRPL41, MRPL12, MRPL23, YARS2, MRPL9, MRPL51, MRPL28, EIF4EBP2, MRPL36, MRPS11, MRPS14, MRPS15, MRPS21, MRPS5, MRPS7
 DNA-templated transcription	20	ZNF467, PARP9, MYCBP, PER2, EFEMP1, MTERF4, ZNHIT3, APBB2, PPP3CB, ZNF223, PTGES2, NAT14, CKS1B, TFAM, ENY2, NFKB1, ARID5B, JADE1, MRPL12, NR3C1
protein-containing complex	20	PARP9, COQ5, BIRC3, PYCARD, NDN, EXOG, CCM2, MFF, PAM16, TFAM, MIER2, PRDX3, POLRMT, PSMG4, HSPD1, CTU2, NR3C1, PRELID1, ATP5IF1, TRAF6
 transcription by RNA polymerase II	20	MAFF, CHCHD2, APBB2, ARID4B, PPP3CB, NDN, TFDP1, DHX36, ZKSCAN1, CKS2, MAVS, TTC21B, ENY2, NFKB1, ARID5B, JADE1, S100A10, NR3C1, ADNP2, TRAF6
mitochondrial membrane	20	ACAD9, ACADM, OGDH, CARD19, MFF, ACADVL, MAVS, AGK, OPA1, NGRN, NDUFAB1, HKDC1, TMEM70, NDUFA13, NDUFB6, NDUFA9, NDUFAF4, SFXN3, ATP5F1B, HTRA2
mitochondrial electron transport, NADH to ubiquinone	20	DLD, NDUFAB1, NDUFS1, NDUFA7, NDUFC2, NDUFB6, NDUFS8, NDUFV3, NDUFS4, NDUFV1, NDUFA9, NDUFB1, NDUFV2, ND4, NDUFB5, NDUFB9, NDUFB4, NDUFB8, NDUFA8, NDUFS2
negative regulation of apoptotic process	19	HIGD2A, CIAPIN1, YME1L1, BIRC3, UNG, RICTOR, CTSH, BNIP3L, NFKB1, PRDX3, OPA1, HSPD1, PRELID1, NDUFAF4, DHRS2, DDAH2, MCL1, LRP2, GFER
extracellular region	19	TBC1D15, EFEMP1, PDCD1LG2, TULP2, PYCARD, STXBP2, SMIM20, PTGES2, SCCPDH, CTSH, NFKB1, DNASE1L2, LYPD3, S100A10, NGRN, APOOL, S100A4, TTLL1, GMFG
NADH dehydrogenase (ubiquinone) activity	19	NDUFS1, NDUFA7, NDUFC2, NDUFB6, NDUFS8, NDUFV3, NDUFA12, NDUFS4, NDUFV1, NDUFA9, NDUFB1, NDUFV2, ND4, NDUFB5, NDUFB9, NDUFB4, NDUFB8, NDUFA8, NDUFS2
calcium ion binding	18	LRP4, EFEMP1, FKBP9, GLCE, PPP3CB, GPD2, MYL3, SLC25A25, DNASE1L2, SLC25A13, CDH24, RHOT2, NDUFAB1, LETM1, SLC25A24, S100A4, PCDHAC2, LRP2
 apoptotic process	18	BCL2L11, TOMM22, BIRC3, PYCARD, DIABLO, C1QBP, NF1, TSPO, BNIP3L, BAD, HSPD1, CASP3, MTCH2, MCL1, RTKN, TRAF6, AIFM1, HTRA2
mitochondrial small ribosomal subunit	18	MRPS31, MRPL42, MRPS25, DAP3, MRPS10, MRPS11, MRPS14, MRPS15, MRPS2, MRPS21, MRPS22, MRPS23, MRPS26, MRPS27, MRPS34, MRPS5, MRPS7, MRPS9
intracellular membrane-bounded organelle	17	AASS, WDR59, SNX19, VPS53, DNAJC13, CNNM2, ME2, MTPAP, AGK, CTSH, TSPO, PRDX3, P4HA1, CFAP410, DYRK4, OSBPL8, HK2
Golgi apparatus	17	EXOC3, APBB2, GLCE, VPS53, DYNC2H1, ZDHHC11, TMEM132A, ACO1, OCIAD1, EMC8, RICTOR, TRIM3, GLT8D1, GLG1, PSMG1, CEP85, LRP2
GTP binding	17	RABL3, GLUD2, OPA1, GLUD1, MTIF2, GTPBP3, NOA1, RHOT2, PCK2, MFN1, MFN2, GFM2, GTPBP6, GTPBP8, MTG1, RTKN, DAP3
mitochondrial nucleoid	17	TFB2M, DNA2, LRPPRC, POLG2, TRMT10C, ACADVL, TFAM, POLRMT, POLDIP2, LONP1, FASTKD2, PRORP, CLPX, UQCC2, ATP5F1B, HADHA, HADHB
endoplasmic reticulum membrane	17	SLC37A4, MYORG, AGPAT1, ZDHHC11, TMEM132A, CARD19, PNPT1, MBLAC2, UNC93B1, KDELR1, OSBPL8, ARMC10, ACSL4, DHRS7, MPDU1, DHRS4, HTRA2
negative regulation of transcription by RNA polymerase II	16	AASS, PARP9, MAFF, PER2, SMYD2, APBB2, ARID4B, JARID2, NDN, C1QBP, MIER2, NFKB1, ARID5B, ZNF550, NR3C1, TRAF6
mitochondrion organization	15	CHCHD2, LETMD1, NIPSNAP2, YME1L1, PYROXD2, MTX1, TMEM11, PRDX3, OPA1, SIRT5, LONP1, NOA1, RHOT2, MTFR1, HTRA2
tricarboxylic acid cycle	14	IDH2, OGDH, IDH3A, ACO1, FH, DHTKD1, MRPS36, SUCLG1, ACO2, SUCLA2, IDH3G, IDH3B, NNT, PDHA1
DNA binding	14	DNA2, JARID2, ZNF223, ZMAT2, PTGES2, NAT14, ARID5B, DNASE1L2, ZNF550, FBXO21, POLDIP2, ZMYM4, ADNP2, AIFM1
protein targeting to mitochondrion	13	TOMM5, MTERF4, GDAP1, TIMM9, TOMM22, TOMM20, MFF, PITRM1, TSPO, TIMM10, MFN2, TIMM17A, TOMM40
perinuclear region of cytoplasm	13	EXOC3, PER2, VPS53, LRPPRC, PRKAR2B, HIF1AN, SLC2A10, PTGES2, PIK3CA, ANKRD13D, S100A4, TRAF6, AIFM1
extracellular space	13	EFEMP1, PPFIBP2, PRDX1, VASN, C1QBP, CTSH, LYPD3, S100A10, MTHFD2, HSPD1, PMPCA, S100A4, GFER
signal transduction	13	RPS6KA6, TYMP, GNG12, PPP3CB, RASSF8, PYCARD, DGKD, MAVS, NR3C1, RTKN, GMFB, GMFG, GFER
cellular respiration	13	COX4I1, COX5B, SLC25A25, COX6C, SLC25A13, COX6A1, NDUFS1, UQCRQ, NDUFS4, UQCRC2, COX6B1, CYCS, UQCRC1
magnesium ion binding	12	IDH2, RPS6KA6, PPA2, IDH3A, DHX36, MTPAP, OPA1, SUCLA2, MTHFD2, IDH3G, IDH3B, STK38
cell surface	12	LRP4, FAM234A, SLITRK3, ITGB5, NLGN2, VASN, C1QBP, S100A10, HSPD1, ATP5F1A, ATP5F1B, ATP5IF1
mitochondrial ribosome	12	MRPL37, MRPL48, MRPL57, MRPL40, MRPL39, MRPL9, MRPL51, MRPL28, NDUFA7, MTG1, MRPS14, MRPS22
ATP hydrolysis activity	11	MYO19, DNA2, YME1L1, ABCB7, DHX36, ATAD1, LONP1, HSPD1, CLPX, ABCF2, ATP5F1A
protein transport	11	EXOC3, MYO1D, DNAJC13, FHIP1B, DGKD, ENY2, TRIM3, KDELR1, VPS35L, PRAF2, LRP2
 mitochondrial translation	11	FASTKD3, LRPPRC, TRMT10C, C1QBP, RMND1, NGRN, FASTKD2, UQCC2, TSFM, MTG1, MRPS27
tRNA binding	11	PUS1, SARS2, IARS2, TRMT10C, DARS2, YARS2, TRNT1, CTU2, EARS2, AARS2, MRPS27
inner mitochondrial membrane organization	10	GHITM, CHCHD6, MTX1, CHCHD3, TMEM11, CIBAR1, SAMM50, OPA1, LETM1, APOOL
innate immune response	10	PARP9, PYCARD, DHX36, C1QBP, MAVS, NFKB1, UNC93B1, HK1, NLRX1, ZNFX1
dendrite	10	LRP4, ACAD9, GLRX5, DHX36, DTNB, TRAPPC4, NF1, OPA1, TRIM3, LRP2
 insulin secretion	10	PER2, TCIRG1, PPP3CB, NLGN2, GLUD1, BAD, PCK2, ACSL4, UQCC2, MCU
cellular_component	10	ATP5MJ, KIAA0930, CA10, RCAN2, TTC27, RBFA, RSAD1, MOCOS, ADNP2, RTKN
4 iron, 4 sulfur cluster binding	10	CIAPIN1, DNA2, ACO1, LIAS, ACO2, RSAD1, NDUFS1, NDUFS8, NDUFV1, NDUFS2
Golgi membrane	10	HS2ST1, GLCE, ZDHHC11, TMEM132A, PYCARD, TRAPPC4, PTGES2, UNC93B1, KDELR1, GLG1
protein kinase binding	10	BCL2L11, RNF138, CKS2, RICTOR, MAVS, CKS1B, PRDX3, BAD, FBXW5, NR3C1
 gene expression	10	TCIRG1, DHX36, SLC2A10, AFF1, RICTOR, NF1, CTSH, TTC21B, MAPK11, ADNP2
fatty acid beta-oxidation	9	ACAT1, ACAA2, ACADM, ECHS1, ECH1, ALDH1L2, HADHA, HADHB, DECR1
GTPase activity	9	RABL3, OPA1, MTIF2, GTPBP3, RHOT2, MFN1, MFN2, GFM2, MTG1
intracellular protein transport	9	RABL3, STXBP2, GRPEL2, PAM16, TIMM50, GRPEL1, UNC93B1, TIMM17A, VPS26C
proteolysis	9	LACTB, DLD, CTSH, PITRM1, XPNPEP3, CASP3, CLPX, UQCRC2, HTRA2
spermatogenesis	9	MYCBP, BCL2L11, PIWIL4, ARID4B, BIRC3, DHX36, IMMP2L, FKBP6, BAD
proton motive force-driven ATP synthesis	9	ATP5MJ, ATP5F1A, ATP5F1B, ATP5ME, ATP5MG, ATP5PB, ATP5PD, ATP5PF, ATP5PO
mitochondrial proton-transporting ATP synthase complex	9	ATP5MJ, ATP5F1A, ATP5F1B, ATP5ME, ATP5MG, ATP5PB, ATP5PD, ATP5PF, ATP5PO
electron transfer activity	9	CIAPIN1, ME2, ETFA, IDH3B, ETFB, NDUFS1, NDUFV2, NDUFS2, CYCS
protein phosphorylation	9	BCKDK, RPS6KA6, GRK6, PPP3CB, PDK2, MAPK11, GMFB, GMFG, STK38
cellular response to oxidative stress	9	CHCHD2, PYCR2, GPX1, PNPT1, PRDX3, LONP1, SLC25A24, DHRS2, HTRA2
ubiquitin protein ligase activity	9	RNF138, RNF181, BIRC3, UBE3C, UBE3B, TRIM3, WSB1, RNF115, TRAF6
flavin adenine dinucleotide binding	9	ACAD9, ACADM, ACADSB, IVD, ACADVL, DLD, ETFA, GCDH, GFER
protein-containing complex binding	9	TULP2, BIRC3, NDUFAF2, PSMG4, CASP3, NDUFA9, NDUFA8, HADHA, UQCRC1
liver development	8	ACAT1, ACADM, JARID2, NF1, ACO2, PIK3CA, ARID5B, GFER
brain development	8	ACAT1, BCL2L11, NLGN2, CA10, OXCT1, NF1, IMMP2L, NDUFS4
lipid metabolic process	8	LACTB, PTGES2, BCAT2, ACSL4, PC, ATP5F1A, ATP5F1B, LRP2
defense response to virus	8	PARP9, PYCARD, DHX36, MAVS, BNIP3L, UNC93B1, NDUFAF4, ZNFX1
NAD binding	8	IDH2, IDH3A, ME2, IDH3G, IDH3B, NNT, NDUFV1, NDUFS2
branched-chain amino acid catabolic process	8	HIBCH, BCKDK, ALDH6A1, ECHS1, IVD, DLD, MCCC1, MCCC2
heart development	8	MTERF4, SMYD2, TBC1D32, PPP3CB, CCM2, OXCT1, NF1, CASP3
 cell population proliferation	8	TCIRG1, NLGN2, CTSH, TSPO, PRDX3, PDF, TBRG4, NDUFAF4
protein folding	8	FKBP9, GRPEL2, GRPEL1, FKBP6, HSPD1, CLPX, MPDU1, DNLZ
protein ubiquitination	8	RNF138, RNF181, FBXL12, FBXW5, DCAF5, DCAF8, SPSB3, RNF115
ubiquitin protein ligase binding	8	LRPPRC, PRKAR2B, EIF4E2, HSPD1, MFN2, NDUFS2, TRAF6, UQCRC1
centrosome	8	PRKAR2B, NDN, TSEN2, JADE1, HAUS3, HK2, TTC19, CEP85
protein-folding chaperone binding	8	TIMM9, OGDH, GRPEL2, GRPEL1, TIMM10, HSPD1, DNLZ, LRP2
generation of precursor metabolites and energy	8	OGDH, COX4I1, DHTKD1, ACO2, COX6C, COX6A1, ATP5F1B, ATP5IF1
protein import into mitochondrial matrix	8	TOMM20, GRPEL2, PAM16, TIMM50, GRPEL1, TIMM17A, DNLZ, TOMM40
mitochondrial respiratory chain complex IV	8	COX4I1, COX5B, COX6C, COX6A1, UQCRC2, COX6B1, UQCRFS1, COX7A2L
proton-transporting ATP synthase activity, rotational mechanism	8	ATP5F1A, ATP5F1B, ATP5ME, ATP5MG, ATP5PB, ATP5PD, ATP5PF, ATP5PO
microtubule	7	KLC4, DYNC2H1, LRPPRC, PYCARD, OPA1, TTLL4, TTLL1
RNA polymerase II cis-regulatory region sequence-specific DNA binding	7	ZNF467, MAFF, NDN, DHX36, ZKSCAN1, NFKB1, NR3C1
protein insertion into mitochondrial outer membrane	7	TOMM5, TOMM22, MTX1, TOMM20, SAMM50, MTCH2, TOMM40
enzyme binding	7	ACAT1, PARP9, PPP3CB, PYCARD, HSPD1, ATP5IF1, WDR70
negative regulation of DNA-templated transcription	7	ZMYM2, PER2, ARID5B, MTERF3, NR3C1, NDUFA13, TRAF6
transcription cis-regulatory region binding	7	PER2, ARID4B, DHX36, TFAM, NFKB1, ARID5B, MTERF3
phosphorylation	7	ALDH18A1, BCKDK, PAPSS2, NME4, RICTOR, DTYMK, PIK3CA
glucose metabolic process	7	SLC37A4, PDK2, PIK3CA, HK1, HKDC1, HK2, PDHA1
lysosomal membrane	7	WDR59, TCIRG1, ATP6V1C2, DNAJC13, VASN, SLC38A9, LRP2
synapse	7	APBB2, HNRNPLL, PPA2, NLGN2, DTNB, TRAPPC4, NR3C1
cellular response to lipopolysaccharide	7	PDCD1LG2, PYCARD, TSPO, NFKB1, HADHB, TRAF6, GFER
cellular response to leukemia inhibitory factor	7	SHMT1, RNF138, JARID2, ARID5B, BCAT2, MRPL15, HK2
nuclear body	7	YME1L1, NUDT9, MRPL44, NGRN, YARS2, UQCC2, MRPL36
DNA damage response	7	CHCHD6, IMMP2L, CFAP410, NRDE2, CASP3, MCL1, TRAF6
 protein kinase B signaling	7	MYORG, GPX1, C1QBP, RICTOR, PIK3CA, OSBPL8, LRP2
 mitochondrial membrane potential	7	PPA2, PRDX3, BAD, MFN1, NDUFS1, NDUFC2, PRELID1
cytoskeleton	7	LRPPRC, FRMD6, MPP2, TTC21B, DYRK4, GLG1, HTRA2
mitochondrial fusion	7	GDAP1, CHCHD3, MFF, OPA1, MFN1, MFN2, MCL1
oxidoreductase activity	7	PDPR, FOXRED1, PYROXD2, SCCPDH, ETFA, COX6A1, UQCRFS1
response to oxidative stress	7	PRDX1, LIAS, PRDX3, NDUFS8, NDUFA12, NDUFB4, NDUFS2
mitochondrial electron transport, cytochrome c to oxygen	7	COX4I1, COX5B, COX6C, COX6A1, COX6B1, CYCS, COX7A2L
nuclear speck	7	DHX36, TIMM50, BNIP3L, JADE1, NRDE2, NR3C1, NDUFB1
TIM23 mitochondrial import inner membrane translocase complex	7	GRPEL2, PAM16, SLC25A6, TIMM50, GRPEL1, TIMM10, TIMM17A
mitochondrial transcription	6	TFB2M, MTERF4, TFAM, POLRMT, MTERF3, MRPL12
DNA-binding transcription factor activity, RNA polymerase II-specific	6	MAFF, TFDP1, ZKSCAN1, NFKB1, NR3C1, ADNP2
sequence-specific DNA binding	6	MAFF, CHCHD2, TFAM, POLRMT, LONP1, PGBD2
in utero embryonic development	6	MAFF, BCL2L11, POLG2, CCM2, ND4, TRAF6
chromatin	6	MAFF, TFDP1, NFKB1, NR3C1, ADNP2, HTRA2
2-oxoglutarate metabolic process	6	IDH2, OGDH, GPT2, MRPS36, L2HGDH, IDH3B
kidney development	6	LRP4, BCL2L11, DYNC2H1, TBC1D32, ARID5B, LRP2
neuronal cell body	6	LRP4, MYO1D, PRKAR2B, PYCARD, GLRX5, CASP3
fatty acid metabolic process	6	PER2, ACOT2, PRKAR2B, ACADSB, MBLAC2, ACSL4
 cell cycle	6	PER2, BCL2L11, BIRC3, PNPT1, JADE1, TBRG4
 cold-induced thermogenesis	6	PER2, LETMD1, SFXN5, FH, MFN2, DECR1
SCF ubiquitin ligase complex	6	DMAC2, CKS2, FBXL12, CKS1B, FBXW5, SPSB3
mitochondrial ATP synthesis coupled electron transport	6	COA6, NDUFB6, NDUFV3, NDUFA12, NDUFV1, NDUFS2
early endosome	6	MYO1D, APBB2, PLEKHJ1, PRDX3, TRIM3, HSPD1
molecular adaptor activity	6	BCL2L11, LETMD1, CHCHD3, RICTOR, MAVS, PSMG1
 cysteine-type endopeptidase activity involved in apoptotic process	6	BCL2L11, PYCARD, BAD, NDUFA13, CYCS, HTRA2
inflammatory response	6	TCIRG1, PLGRKT, PYCARD, LIAS, NFKB1, HK1
endosome membrane	6	TCIRG1, VPS53, DNAJC13, ZDHHC11, PRAF2, TRAF6
intracellular signal transduction	6	APBB2, PRKAR2B, DGKD, MAPK11, WSB1, STK38
negative regulation of translation	6	SHMT1, DHX36, EIF4E2, TRIM3, MALSU1, DHFR
ubiquitin-protein transferase activity	6	RNF181, UBE2H, BIRC3, FBXO21, RNF115, TRAF6
metalloendopeptidase activity	6	YME1L1, PITRM1, MIPEP, PMPCB, PMPCA, UQCRC2
cilium	6	DYNC2H1, TULP2, TBC1D32, TTC21B, TTLL4, TTLL1
fatty acid beta-oxidation using acyl-CoA dehydrogenase	6	ACADM, IVD, ACADVL, ETFA, ETFB, GCDH
membrane raft	6	PRKAR2B, BIRC3, S100A10, CASP3, HK1, ATP5F1A
glutamatergic synapse	6	PRKAR2B, PPP3CB, C1QBP, ATAD1, NF1, STK38
nervous system development	6	DPYSL4, TRIM3, NDUFV2, ADNP2, PCDHAC2, GMFB
sensory perception of sound	6	TIMM9, GPX1, TIMM10, CASP3, NDUFB9, LRP2
chromatin binding	6	JARID2, CKS2, TFAM, TTC21B, ENY2, NFKB1
protein polyubiquitination	6	UBE2H, UBE3C, UBE3B, TRIM3, WSB1, TRAF6
protein homooligomerization	6	PYCARD, PNPT1, MPP2, LETM1, TMEM70, KCTD12
response to xenobiotic stimulus	6	GPX1, OXCT1, TSPO, BAD, CASP3, HADHA
unfolded protein binding	6	TOMM20, GRPEL2, GRPEL1, HSPD1, CLPX, HTRA2
ciliary basal body	6	CIBAR1, CFAP410, JADE1, TTLL4, PSMB4, TTLL1
NADH dehydrogenase activity	6	NDUFS8, NDUFA9, NDUFV2, ND4, NDUFS2, AIFM1
actin binding	5	MYO19, MYH10, S100A4, GMFB, GMFG
actin filament binding	5	MYO19, MYO1D, PSTPIP2, LRPPRC, MYH10
adipose tissue development	5	ACAT1, OXCT1, SLC25A25, PIK3CA, ARID5B
cadherin binding	5	EXOC3, PRDX1, VASN, CDH24, STK38
midbody	5	EXOC3, SCCPDH, POLDIP2, TTC19, MYH10
mitochondrial fission	5	MTFR1L, GDAP1, MFF, OPA1, MTFR1
 GTPase activity	5	TBC1D15, PYCARD, RICTOR, NF1, S100A10
peptidase activity	5	LACTB, CTSH, IMMP2L, CASP3, HTRA2
negative regulation of gene expression	5	PARP9, SLC2A10, PIK3CA, NFKB1, PC
DNA-binding transcription activator activity, RNA polymerase II-specific	5	MAFF, NDN, TFDP1, NFKB1, NR3C1
isocitrate metabolic process	5	IDH2, IDH3A, ACO2, IDH3G, IDH3B
peroxisome	5	IDH2, HSDL2, MFF, ECH1, DHRS4
transcription coactivator activity	5	MYCBP, PER2, ENY2, ARID5B, JADE1
gluconeogenesis	5	PER2, SLC37A4, SLC25A13, PCK2, PC
chromatin remodeling	5	PER2, SMYD2, JARID2, MIER2, JADE1
iron ion binding	5	CIAPIN1, ETHE1, ACO2, P4HA1, TMLHE
2 iron, 2 sulfur cluster binding	5	CIAPIN1, GLRX5, NDUFS1, NDUFV2, UQCRFS1
iron-sulfur cluster assembly	5	CIAPIN1, ABCB7, GLRX5, CIAO2A, NDUFAB1
growth factor activity	5	EFEMP1, TYMP, GMFB, GMFG, GFER
protein serine/threonine kinase activity	5	BCKDK, PIK3CA, DYRK4, MAPK11, STK38
rRNA binding	5	MTERF4, NGRN, FASTKD2, MRPS27, MRPS7
mitochondrial ribosome assembly	5	MTERF4, NGRN, MTERF3, NOA1, MRPS2
calmodulin binding	5	MYO1D, PPP3CB, NDUFAF4, ATP5IF1, MYH10
endosome	5	MYO1D, OCIAD1, UNC93B1, VPS35L, VPS26C
axon	5	MYO1D, ACADM, DHX36, NF1, LRP2
protein serine kinase activity	5	RPS6KA6, PIK3CA, DYRK4, MAPK11, STK38
 neuron apoptotic process	5	BCL2L11, NF1, CASP3, NR3C1, AIFM1
apical plasma membrane	5	TCIRG1, STXBP2, SLC22A5, CNKSR3, LRP2
 inflammatory response	5	LETMD1, BIRC3, PYCARD, RICTOR, NDUFC2
folic acid metabolic process	5	SHMT1, MTHFD2, DHFR, SLC25A32, ALDH1L2
mRNA binding	5	HNRNPLL, C1QBP, MRPL12, DHFR, MRPS7
mRNA processing	5	HNRNPLL, PUS1, C1QBP, TSEN2, NRDE2
angiogenesis	5	TYMP, NF1, PIK3CA, ATP5F1B, ATP5IF1
cell differentiation	5	TYMP, PIWIL4, DHX36, RMDN3, FKBP6
cilium assembly	5	WDR54, DYNC2H1, CIBAR1, TTC21B, CFAP410
single-stranded DNA binding	5	RNF138, LRPPRC, DHX36, LONP1, HSPD1
nuclear membrane	5	NUDT9, MYORG, OSBPL8, MRPS14, MRPS23
protein processing	5	DYNC2H1, PITRM1, XPNPEP3, CASP3, GLG1
cristae formation	5	CHCHD6, CHCHD3, SAMM50, LETM1, APOOL
SAM complex	5	CHCHD6, MTX1, CHCHD3, SAMM50, APOOL
MIB complex	5	CHCHD6, MTX1, CHCHD3, SAMM50, APOOL
protein serine/threonine phosphatase activity	5	PPA2, PPP3CB, TIMM50, PPM1K, PDP1
peroxisomal membrane	5	GDAP1, ATAD1, MAVS, ACSL4, DHRS4
protein insertion into mitochondrial inner membrane	5	TIMM9, AGK, TIMM10, TIMM29, NDUFA13
glycolytic process	5	OGDH, DHTKD1, HK1, HKDC1, HK2
protein transmembrane transporter activity	5	TOMM22, TOMM20, TIMM17A, TOMM40, MCL1
respiratory electron transport chain	5	POLG2, IMMP2L, ETFA, ETFB, UQCRFS1
proteasome-mediated ubiquitin-dependent protein catabolic process	5	UBE2H, TRIM3, FBXW5, SPSB3, PSMB4
 I-kappaB kinase/NF-kappaB signaling	5	BIRC3, DHX36, MAVS, S100A4, TRAF6
activation of cysteine-type endopeptidase activity involved in apoptotic process	5	PYCARD, DIABLO, BAD, HSPD1, AIFM1
 interleukin-6 production	5	PYCARD, MAVS, UNC93B1, HSPD1, TRAF6
 DNA-binding transcription factor activity	5	PYCARD, TFDP1, MAVS, ARID5B, TRAF6
cell redox homeostasis	5	PRDX1, GLRX5, GPX1, SLC2A10, PRDX3
fibroblast proliferation	5	PRDX1, GPX1, CKS2, NF1, CKS1B
neuron apoptotic process	5	DIABLO, GPX1, NF1, CASP3, AIFM1
lysosome	5	OCIAD1, CTSH, UNC93B1, SLC38A9, LRP2
neural tube closure	5	LIAS, OPA1, MTHFD1L, TRAF6, LRP2
cell division	5	CKS2, CKS1B, HAUS3, NRDE2, NR3C1
ADP binding	5	GLUD2, GLUD1, LONP1, ATP5F1A, MYH10
response to hypoxia	5	NF1, LONP1, CASP3, HK2, ND4
reactive oxygen species metabolic process	5	NNT, NDUFS1, NDUFA13, NDUFS4, ATP5IF1
mitochondrial electron transport, ubiquinol to cytochrome c	5	UQCRQ, UQCRC2, UQCRFS1, CYCS, UQCRC1
mitochondrial outer membrane translocase complex	4	TOMM5, TOMM22, TOMM20, TOMM40
palmitoyl-CoA hydrolase activity	4	ACOT8, ACAA2, ACOT2, MBLAC2
myristoyl-CoA hydrolase activity	4	ACOT8, ACAA2, ACOT2, MBLAC2
peroxisomal matrix	4	ACOT8, ACOT2, ECH1, DHRS4
transcription corepressor activity	4	AASS, PARP9, C1QBP, MIER2
histone binding	4	AASS, PARP9, CKS2, CKS1B
acetyl-CoA C-acetyltransferase activity	4	ACAT1, ACAA2, HADHA, HADHB
response to hormone	4	ACAT1, GPX1, OXCT1, LONP1
response to starvation	4	ACAT1, ACADM, OXCT1, PCK2
mitotic cytokinesis	4	EXOC3, TTC19, MYH10, RTKN
nucleotide binding	4	HINT2, SLC27A1, SUCLG1, MRPL39
endomembrane system	4	RABL3, BCL2L11, PDCD1LG2, SLC2A10
mitochondrial calcium ion transmembrane transport	4	GHITM, PMPCB, LETM1, MCU
negative regulation of release of cytochrome c from mitochondria	4	GHITM, GPX1, OPA1, PRELID1
antiviral innate immune response	4	AKAP1, ZDHHC11, MAVS, TRAF6
cellular response to hypoxia	4	ACAA2, VASN, BNIP3L, BAD
NAD+ binding	4	PARP9, SIRT5, GLUD1, HADHA
 defense response to virus by host	4	PARP9, ZDHHC11, PYCARD, MAVS
carbohydrate metabolic process	4	IDH2, MYORG, IDH3A, IDH3G
endocytosis	4	LRP4, DGKD, OCIAD1, LRP2
electron transport chain	4	CIAPIN1, ME2, IDH3B, DHRS2
gene expression	4	HS2ST1, TCIRG1, NR3C1, HADHB
visual perception	4	EFEMP1, TULP2, OAT, OPA1
collagen-containing extracellular matrix	4	EFEMP1, CTSH, S100A10, S100A4
long-chain fatty acid metabolic process	4	ACOT2, ACAD9, SLC27A1, ACSL4
mitochondrial genome maintenance	4	MGME1, TYMP, OPA1, LONP1
protein domain specific binding	4	MYO1D, PRKAR2B, MRPS31, TFDP1
central nervous system development	4	RPS6KA6, JARID2, NDN, UGT8
 TOR signaling	4	WDR59, RICTOR, PIK3CA, SLC38A9
microtubule binding	4	BCL2L11, LRPPRC, RMDN3, OPA1
intrinsic apoptotic signaling pathway in response to DNA damage	4	BCL2L11, BAD, MCL1, HTRA2
T cell homeostasis	4	BCL2L11, TCIRG1, PPP3CB, CASP3
 release of cytochrome c from mitochondria	4	BCL2L11, PYCARD, MFF, BAD
extrinsic apoptotic signaling pathway in absence of ligand	4	BCL2L11, NF1, BAD, MCL1
ossification	4	TCIRG1, DHX36, PAM16, TRAF6
enzyme activator activity	4	LETMD1, PITRM1, GMFB, GMFG
ribosome binding	4	LETMD1, RICTOR, LETM1, GTPBP6
immune response	4	PDCD1LG2, C1QBP, S1PR4, CTSH
pyridoxal phosphate binding	4	SHMT1, GPT2, OAT, MOCOS
mRNA 5'-UTR binding	4	SHMT1, DHX36, MYH10, MRPS11
ribonucleoprotein complex	4	HNRNPLL, LRPPRC, MRPL10, MRPL41
osteoblast differentiation	4	DNAJC13, NF1, MAPK11, ATP5F1B
acyl-CoA dehydrogenase activity	4	ACAD9, ACADM, ACADSB, ACADVL
fatty-acyl-CoA binding	4	ALDH6A1, ACADVL, HADHA, GCDH
cell population proliferation	4	YME1L1, PRDX1, LRP2, MRPS27
protein localization to cilium	4	DYNC2H1, TULP2, TBC1D32, TTC21B
RNA phosphodiester bond hydrolysis, endonucleolytic	4	PIWIL4, EXOG, TSEN2, PRORP
mitochondrial pyruvate dehydrogenase complex	4	PDHX, DLD, PDK2, PDHA1
response to cold	4	ACADM, SLC27A1, ACADVL, HSPD1
post-embryonic development	4	ACADM, NDN, ACO1, ARID5B
negative regulation of transforming growth factor beta receptor signaling pathway	4	ARID4B, VASN, SLC2A10, GLG1
protein dimerization activity	4	PPP3CB, PYCARD, CLPX, AIFM1
protein dephosphorylation	4	PPP3CB, PDPR, TIMM50, PDP1
membrane insertase activity	4	TIMM9, EMC8, TIMM10, MTCH2
TIM22 mitochondrial import inner membrane insertion complex	4	TIMM9, AGK, TIMM10, TIMM29
transport across blood-brain barrier	4	SLC27A1, SLC2A10, SLC22A5, LRP2
postsynaptic membrane	4	NLGN2, TRAPPC4, ATAD1, KCTD12
