Feature	Number of Genes	Genes
N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity	2	CHPF, CHPF2
frizzled binding	2	WNT3, WNT3A
cell morphogenesis	2	WNT3, TGFB2
mesoderm formation	2	WNT3, WLS
gamete generation	2	WNT3, FST
anterior/posterior axis specification	2	WNT3, WLS
 Wnt signaling pathway	2	WNT3, WLS
cell fate commitment	2	WNT3, WNT3A
 collateral sprouting in absence of injury	2	WNT3, WNT3A
chemical synaptic transmission	2	MYCBPAP, SLC12A6
adaptive immune response	2	ALCAM, HLA-E
neuron projection extension	2	ALCAM, PLXNA1
immunological synapse	2	ALCAM, LGALS3
dendrite	2	ALCAM, TPBG
electron transport chain	2	PDIA5, LOXL2
protein kinase C binding	2	ADAM9, SQSTM1
membrane protein intracellular domain proteolysis	2	ADAM9, SPPL2A
 protein secretion	2	ADAM9, TGFB2
 membrane protein ectodomain proteolysis	2	ADAM9, FURIN
cellular response to lipopolysaccharide	2	ADAM9, SERPINE1
 cell adhesion	2	LAMB2, PLAU
neuromuscular junction	2	LAMB2, COLQ
synaptic cleft	2	LAMB2, COLQ
protein complex involved in cell-matrix adhesion	2	LAMB2, PLAU
blood vessel development	2	COL5A1, ANTXR1
heart morphogenesis	2	COL5A1, TGFB2
wound healing, spreading of epidermal cells	2	COL5A1, ADAM17
selenocysteine incorporation	2	SEPSECS, TRNAU1AP
osteoblast differentiation	2	WNT3A, CAT
 cytokine production	2	WNT3A, CD276
heart looping	2	WNT3A, PKD2
transcription by RNA polymerase II	2	WNT3A, SQSTM1
protein localization	2	WNT3A, SQSTM1
cell population proliferation	2	WNT3A, GDF11
hemopoiesis	2	WNT3A, TGFB2
 protein binding	2	WNT3A, LFNG
 peptidyl-serine phosphorylation	2	WNT3A, GAS6
myoblast differentiation	2	WNT3A, LGALS1
negative regulation of fat cell differentiation	2	WNT3A, SORT1
somatic stem cell division	2	WNT3A, TGFB2
 protein tyrosine kinase activity	2	WNT3A, GAS6
secondary palate development	2	WNT3A, TGFB2
 canonical Wnt signaling pathway	2	WNT3A, WLS
 cell-cell adhesion mediated by cadherin	2	WNT3A, ADAM19
phosphatidylserine binding	2	SCARB1, GAS6
scavenger receptor activity	2	SCARB1, LOXL2
low-density lipoprotein particle binding	2	SCARB1, CRP
endothelial cell proliferation	2	SCARB1, LOXL2
cholesterol efflux	2	SCARB1, NPC1
low-density lipoprotein particle clearance	2	SCARB1, NCEH1
wound healing	2	SCARB1, TGFB2
 phagocytosis	2	SCARB1, GAS6
ovarian follicle development	2	LFNG, MMP2
somitogenesis	2	LFNG, POGLUT1
 neuron apoptotic process	2	GRN, TGFB2
ganglioside metabolic process	2	ABCA2, ITGB8
lipid metabolic process	2	ABCA2, ARSA
protein phosphatase binding	2	LGALS3, MET
 T cell proliferation	2	LGALS3, CD276
macrophage chemotaxis	2	LGALS3, MMP2
positive chemotaxis	2	LGALS3, MET
 calcium ion import	2	LGALS3, PKD2
 dendritic cell differentiation	2	LGALS3, LGALS1
heat shock protein binding	2	HSPA5, ITGB2
ubiquitin protein ligase binding	2	HSPA5, SQSTM1
unfolded protein binding	2	HSPA5, UGGT1
 neuron projection development	2	HSPA5, TENM3
ubiquitin-dependent ERAD pathway	2	HSPA5, FBXO2
 protein ubiquitination	2	HSPA5, FBXO2
cellular response to calcium ion	2	HSPA5, PKD2
cellular response to cAMP	2	HSPA5, PKD2
cellular response to xenobiotic stimulus	2	HSPA5, GAS6
toxin transport	2	HSPA5, ANTXR1
endoplasmic reticulum-Golgi intermediate compartment	2	HSPA5, UGGT1
midbody	2	HSPA5, ZNF330
receptor tyrosine kinase binding	2	GAS6, SQSTM1
phagocytosis	2	GAS6, MET
animal organ regeneration	2	GAS6, IGF2R
negative regulation of interleukin-6 production	2	GAS6, IL27RA
negative regulation of tumor necrosis factor production	2	GAS6, IL27RA
 ERK1 and ERK2 cascade	2	GAS6, TPBG
calcium ion transmembrane transport	2	GAS6, PKD2
cellular response to growth factor stimulus	2	GAS6, CAT
negative regulation of endothelial cell apoptotic process	2	GAS6, SERPINE1
mannose binding	2	IGF2R, MANBA
retromer complex binding	2	IGF2R, SORT1
receptor-mediated endocytosis	2	IGF2R, ITGB2
G protein-coupled receptor signaling pathway	2	IGF2R, SORT1
response to retinoic acid	2	IGF2R, MMP2
smoothened signaling pathway	2	TCTN3, TCTN2
cilium assembly	2	TCTN3, TCTN2
 nitric oxide biosynthetic process	2	TLR6, PKD2
 NF-kappaB transcription factor activity	2	TLR6, CAT
phagocytic vesicle membrane	2	TLR6, HLA-E
metalloendopeptidase activity involved in amyloid precursor protein catabolic process	2	ADAM19, ADAM17
amyloid precursor protein catabolic process	2	ADAM19, ADAM17
ureteric bud development	2	GDF11, CAT
 pathway-restricted SMAD protein phosphorylation	2	GDF11, TGFB2
placenta blood vessel development	2	ITGB8, PKD2
integrin complex	2	ITGB8, ITGB2
autophagy	2	SQSTM1, NPC1
macroautophagy	2	SQSTM1, NPC1
energy homeostasis	2	SQSTM1, PRCP
sarcomere	2	SQSTM1, MMP2
establishment of protein localization to membrane	2	COLQ, NPC1
muscle organ development	2	SGCB, COL6A3
response to glucose	2	SGCB, COL6A2
glucose homeostasis	2	SGCB, PRCP
cytoskeleton	2	SGCB, TCTN2
kidney development	2	C1GALT1, TGFB2
behavioral fear response	2	LYPD1, ASIC4
response to nicotine	2	LYPD1, MMP2
motile cilium	2	ADAM15, PKD2
 signaling receptor activity	2	PLAU, SERPINE1
 smooth muscle cell migration	2	PLAU, PLXNA1
specific granule membrane	2	PLAU, ITGB2
tertiary granule membrane	2	PLAU, ITGB2
sulfotransferase activity	2	CHST10, CHST14
estrogen metabolic process	2	CHST10, CYP2C8
cellular response to amino acid stimulus	2	COL16A1, MMP2
cytoplasmic vesicle membrane	2	LRIG3, PKD2
heme binding	2	CAT, CYP2C8
cholesterol metabolic process	2	CAT, NPC1
 phosphatidylinositol 3-kinase signaling	2	CAT, TGFB2
response to activity	2	CAT, MMP2
response to insulin	2	CAT, SORT1
response to cadmium ion	2	CAT, NPC1
 cell division	2	CAT, TGFB2
response to hyperoxia	2	CAT, MMP2
 viral entry into host cell	2	LGALS1, FURIN
cell-cell adhesion	2	LGALS1, ITGB2
glycoprotein catabolic process	2	MANBA, FBXO2
phosphate ion binding	2	CHST14, NCEH1
peptidase activity	2	ADAM17, FURIN
 cell growth	2	ADAM17, TGFB2
 blood vessel endothelial cell migration	2	ADAM17, PRCP
 cyclin-dependent protein serine/threonine kinase activity	2	ADAM17, PKD2
 tumor necrosis factor-mediated signaling pathway	2	ADAM17, SPPL2A
ubiquitin protein ligase activity	2	MGRN1, FBXO2
endosome to lysosome transport	2	MGRN1, SORT1
nerve growth factor binding	2	FURIN, SORT1
molecular function activator activity	2	FURIN, MET
cell surface receptor signaling pathway	2	MET, IL27RA
transmembrane receptor protein tyrosine kinase signaling pathway	2	MET, IL31RA
multicellular organism development	2	MET, FST
basal plasma membrane	2	MET, PKD2
serine-type carboxypeptidase activity	2	PRCP, CPD
 type II interferon production	2	CD276, IL27RA
arylsulfatase activity	2	GALNS, ARSA
sulfuric ester hydrolase activity	2	GALNS, ARSA
nucleolus	2	POMT2, ZNF330
neuropeptide signaling pathway	2	SORT1, ECEL1
sodium ion transmembrane transport	2	ASIC4, PKD2
protein dephosphorylation	2	NCEH1, PTPRK
xenobiotic metabolic process	2	NCEH1, CYP2C8
negative regulation of endopeptidase activity	2	TIMP3, SERPINE1
epithelial to mesenchymal transition	2	TGFB2, LOXL2
BMP signaling pathway	2	TGFB2, FST
hair follicle morphogenesis	2	TGFB2, FST
neuron development	2	TGFB2, TENM3
cellular response to low-density lipoprotein particle stimulus	2	NPC1, ITGB2
cellular response to interleukin-1	2	MMP2, ADAMTS12
cellular response to fluid shear stress	2	MMP2, PKD2
 natural killer cell mediated cytotoxicity	2	HLA-E, PVR
cytoplasmic side of endoplasmic reticulum membrane	2	SPPL2A, PKD2
 interleukin-8 production	2	SERPINE1, CRP
procollagen galactosyltransferase activity	2	COLGALT1, CERCAM
cytokine binding	2	IL27RA, IL31RA
cytokine-mediated signaling pathway	2	IL27RA, IL31RA
leukocyte cell-cell adhesion	2	ITGB2, CERCAM
 superoxide anion generation	2	ITGB2, CRP
 cytosolic calcium ion concentration	2	C1QTNF1, PKD2
potassium ion transmembrane transport	2	SLC12A6, PKD2
receptor signaling pathway via JAK-STAT	2	PKD2, IL31RA
copper ion binding	2	MOXD1, LOXL2
ossification involved in bone maturation	2	THBS3, ADAMTS12
sprouting angiogenesis	2	CCBE1, LOXL2
respiratory system process	2	CCBE1, ECEL1
oligosaccharide binding	2	CHID1, LOXL2
chromatin binding	1	FUS
transcription coregulator activity	1	FUS
mRNA 3'-UTR binding	1	FUS
DNA-templated transcription	1	FUS
mRNA stabilization	1	FUS
protein homooligomerization	1	FUS
 double-strand break repair via homologous recombination	1	FUS
intracellular non-membrane-bounded organelle	1	FUS
DNA-binding transcription factor activity	1	ZNF35
mRNA binding	1	DHFR2
dihydrofolate reductase activity	1	DHFR2
folate reductase activity	1	DHFR2
glycine biosynthetic process	1	DHFR2
one-carbon metabolic process	1	DHFR2
thymidine biosynthetic process	1	DHFR2
dihydrofolate metabolic process	1	DHFR2
tetrahydrofolate metabolic process	1	DHFR2
tetrahydrofolate biosynthetic process	1	DHFR2
folic acid metabolic process	1	DHFR2
protein kinase inhibitor activity	1	DNAJC3
response to unfolded protein	1	DNAJC3
 translation initiation in response to endoplasmic reticulum stress	1	DNAJC3
cellular response to cold	1	DNAJC3
negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation	1	DNAJC3
extracellular matrix constituent conferring elasticity	1	FBN2
 bone mineralization	1	FBN2
sequestering of TGFbeta in extracellular matrix	1	FBN2
camera-type eye development	1	FBN2
 osteoblast differentiation	1	FBN2
embryonic eye morphogenesis	1	FBN2
microfibril	1	FBN2
peptidyl-prolyl cis-trans isomerase activity	1	FKBP14
prenylcysteine oxidase activity	1	PCYOX1L
prenylated protein catabolic process	1	PCYOX1L
prenylcysteine catabolic process	1	PCYOX1L
negative regulation of Notch signaling pathway	1	TSPAN15
nuclear body	1	TSPAN15
tetraspanin-enriched microdomain	1	TSPAN15
ubiquitin ligase-substrate adaptor activity	1	FBXO3
transforming growth factor beta binding	1	CD109
negative regulation of protein phosphorylation	1	CD109
 keratinocyte differentiation	1	CD109
osteoclast fusion	1	CD109
negative regulation of stem cell proliferation	1	CD109
G protein-coupled receptor binding	1	ARMCX5-GPRASP2
 dendritic spine morphogenesis	1	ARMCX5-GPRASP2
hematopoietic stem cell homeostasis	1	ARMCX5-GPRASP2
histone acetylation	1	CPA4
brown fat cell differentiation	1	LAMB3
laminin-5 complex	1	LAMB3
connexin binding	1	CXADR
cell adhesive protein binding involved in AV node cell-bundle of His cell communication	1	CXADR
mitochondrion organization	1	CXADR
germ cell migration	1	CXADR
epithelial structure maintenance	1	CXADR
homotypic cell-cell adhesion	1	CXADR
gamma-delta T cell activation	1	CXADR
negative regulation of cardiac muscle cell proliferation	1	CXADR
transepithelial transport	1	CXADR
AV node cell to bundle of His cell communication	1	CXADR
AV node cell-bundle of His cell adhesion involved in cell communication	1	CXADR
 AV node cell action potential	1	CXADR
bicellular tight junction	1	CXADR
intercalated disc	1	CXADR
apicolateral plasma membrane	1	CXADR
filopodium	1	CXADR
growth cone	1	CXADR
cell body	1	CXADR
facial nerve structural organization	1	PLXNA3
trigeminal nerve structural organization	1	PLXNA3
branchiomotor neuron axon guidance	1	PLXNA3
pyramidal neuron development	1	PLXNA3
negative chemotaxis	1	PLXNA3
 cytoskeleton organization	1	PLXNA3
neuron projection guidance	1	PLXNA3
beta-N-acetylhexosaminidase activity	1	HEXA
acetylglucosaminyltransferase activity	1	HEXA
N-acetyl-beta-D-galactosaminidase activity	1	HEXA
glycosaminoglycan biosynthetic process	1	HEXA
ganglioside catabolic process	1	HEXA
lipid storage	1	HEXA
sexual reproduction	1	HEXA
glycosaminoglycan metabolic process	1	HEXA
dermatan sulfate catabolic process	1	HEXA
cell morphogenesis involved in neuron differentiation	1	HEXA
neuromuscular process controlling posture	1	HEXA
neuromuscular process controlling balance	1	HEXA
maintenance of location in cell	1	HEXA
azurophil granule	1	HEXA
beta-N-acetylhexosaminidase complex	1	HEXA
receptor antagonist activity	1	DKKL1
penetration of zona pellucida	1	DKKL1
anatomical structure morphogenesis	1	DKKL1
 fat cell differentiation	1	DKKL1
negative regulation of testosterone biosynthetic process	1	DKKL1
alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity	1	MGAT5B
manganese ion binding	1	MGAT5B
sequence-specific double-stranded DNA binding	1	ZNF444
pre-mRNA 5'-splice site binding	1	PRPF39
mRNA 5'-splice site recognition	1	PRPF39
commitment complex	1	PRPF39
U1 snRNP	1	PRPF39
U2-type prespliceosome	1	PRPF39
helicase activity	1	SLFN11
chromatin remodeling	1	SLFN11
DNA damage response	1	SLFN11
negative regulation of DNA replication	1	SLFN11
replication fork arrest	1	SLFN11
site of DNA damage	1	SLFN11
tRNA dihydrouridine synthase activity	1	DUS3L
flavin adenine dinucleotide binding	1	DUS3L
mRNA dihydrouridine synthase activity	1	DUS3L
tRNA dihydrouridine synthesis	1	DUS3L
 translation	1	DUS3L
thioredoxin peroxidase activity	1	SELENOF
selenium binding	1	SELENOF
sperm DNA condensation	1	SELENOF
cellular oxidant detoxification	1	SELENOF
synaptic transmission, glutamatergic	1	PLAT
negative regulation of proteolysis	1	PLAT
platelet-derived growth factor receptor signaling pathway	1	PLAT
 synaptic plasticity	1	PLAT
response to cAMP	1	PLAT
 ovulation	1	PLAT
prevention of polyspermy	1	PLAT
cellular response to follicle-stimulating hormone stimulus	1	PLAT
cellular response to luteinizing hormone stimulus	1	PLAT
cellular response to dexamethasone stimulus	1	PLAT
trans-synaptic signaling by BDNF, modulating synaptic transmission	1	PLAT
apical part of cell	1	PLAT
Schaffer collateral - CA1 synapse	1	PLAT
postsynapse	1	PLAT
neuronal dense core vesicle	1	PLAT
perisynaptic space	1	PLAT
magnesium ion binding	1	ATP11B
monoatomic ion transmembrane transporter activity	1	ATP11B
phosphatidylethanolamine flippase activity	1	ATP11B
phosphatidylserine floppase activity	1	ATP11B
ATPase-coupled intramembrane lipid transporter activity	1	ATP11B
aminophospholipid transport	1	ATP11B
monoatomic ion transmembrane transport	1	ATP11B
phospholipid translocation	1	ATP11B
nuclear inner membrane	1	ATP11B
recycling endosome	1	ATP11B
phospholipid-translocating ATPase complex	1	ATP11B
hair cycle process	1	LRIG1
innervation	1	LRIG1
angiotensin maturation	1	CMA1
basement membrane disassembly	1	CMA1
cytokine precursor processing	1	CMA1
secretory granule	1	CMA1
cytoplasmic ribonucleoprotein granule	1	CMA1
cartilage condensation	1	COL11A1
chondrocyte development	1	COL11A1
proteoglycan metabolic process	1	COL11A1
embryonic skeletal system morphogenesis	1	COL11A1
detection of mechanical stimulus involved in sensory perception of sound	1	COL11A1
ventricular cardiac muscle tissue morphogenesis	1	COL11A1
phospholipase D activity	1	PLD3
single-stranded DNA 5'-3' DNA exonuclease activity	1	PLD3
DNA metabolic process	1	PLD3
omega peptidase activity	1	APEH
translational termination	1	APEH
amyloid-beta metabolic process	1	APEH
aminopeptidase activity	1	DPP7
lysosomal protein catabolic process	1	DPP7
vesicle	1	DPP7
dorsal/ventral axis specification	1	WNT3
embryonic forelimb morphogenesis	1	WNT3
embryonic hindlimb morphogenesis	1	WNT3
canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation	1	WNT3
canonical Wnt signaling pathway involved in osteoblast differentiation	1	WNT3
Spemann organizer formation at the anterior end of the primitive streak	1	WNT3
limb bud formation	1	WNT3
head morphogenesis	1	WNT3
mammary gland epithelium development	1	WNT3
canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	1	WNT3
canonical Wnt signaling pathway involved in stem cell proliferation	1	WNT3
Wnt signalosome	1	WNT3
phospholipid binding	1	MYCBPAP
clathrin binding	1	MYCBPAP
clathrin vesicle coat	1	MYCBPAP
motor neuron axon guidance	1	ALCAM
retinal ganglion cell axon guidance	1	ALCAM
protein disulfide isomerase activity	1	PDIA5
protein-disulfide reductase activity	1	PDIA5
protein folding	1	PDIA5
response to manganese ion	1	ADAM9
keratinocyte differentiation	1	ADAM9
cell-cell adhesion mediated by integrin	1	ADAM9
 macrophage fusion	1	ADAM9
response to tumor necrosis factor	1	ADAM9
monocyte activation	1	ADAM9
 MAP kinase activity	1	ADAM9
response to glucocorticoid	1	ADAM9
 keratinocyte migration	1	ADAM9
response to calcium ion	1	ADAM9
structural constituent of synapse-associated extracellular matrix	1	LAMB2
neuromuscular junction development	1	LAMB2
astrocyte development	1	LAMB2
Schwann cell development	1	LAMB2
axon extension involved in regeneration	1	LAMB2
 muscle cell differentiation	1	LAMB2
retina development in camera-type eye	1	LAMB2
metanephric podocyte development	1	LAMB2
metanephric glomerular basement membrane development	1	LAMB2
 basement membrane organization	1	LAMB2
 integrin-mediated signaling pathway	1	LAMB2
laminin-3 complex	1	LAMB2
laminin-11 complex	1	LAMB2
proteoglycan binding	1	COL5A1
platelet-derived growth factor binding	1	COL5A1
collagen biosynthetic process	1	COL5A1
skin development	1	COL5A1
integrin biosynthetic process	1	COL5A1
eye morphogenesis	1	COL5A1
 cellular component organization	1	COL5A1
supramolecular fiber organization	1	COL5A1
negative regulation of endodermal cell differentiation	1	COL5A1
collagen type V trimer	1	COL5A1
phosphoseryl-selenocysteinyl-tRNA selenium transferase activity	1	SEPSECS
conversion of seryl-tRNAsec to selenocys-tRNAsec	1	SEPSECS
in utero embryonic development	1	WNT3A
 receptor internalization	1	WNT3A
negative regulation of heart induction by canonical Wnt signaling pathway	1	WNT3A
COP9 signalosome assembly	1	WNT3A
negative regulation of neuron projection development	1	WNT3A
spinal cord association neuron differentiation	1	WNT3A
cell proliferation in forebrain	1	WNT3A
Wnt signaling pathway involved in forebrain neuroblast division	1	WNT3A
dorsal/ventral neural tube patterning	1	WNT3A
mammary gland development	1	WNT3A
 B cell proliferation	1	WNT3A
cell proliferation in midbrain	1	WNT3A
skeletal muscle cell differentiation	1	WNT3A
post-anal tail morphogenesis	1	WNT3A
synaptic vesicle recycling	1	WNT3A
B cell proliferation	1	WNT3A
 cysteine-type endopeptidase activity involved in apoptotic process	1	WNT3A
fat cell differentiation	1	WNT3A
 mesodermal cell fate specification	1	WNT3A
paraxial mesodermal cell fate commitment	1	WNT3A
 skeletal muscle tissue development	1	WNT3A
negative regulation of neurogenesis	1	WNT3A
modulation of chemical synaptic transmission	1	WNT3A
 synapse organization	1	WNT3A
 DNA-binding transcription factor activity	1	WNT3A
 dermatome development	1	WNT3A
canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	1	WNT3A
 microtubule cytoskeleton organization	1	WNT3A
platelet aggregation	1	WNT3A
axis elongation involved in somitogenesis	1	WNT3A
calcium ion transmembrane transport via low voltage-gated calcium channel	1	WNT3A
presynapse assembly	1	WNT3A
negative regulation of neuron death	1	WNT3A
negative regulation of dopaminergic neuron differentiation	1	WNT3A
Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	1	WNT3A
 postsynapse to nucleus signaling pathway	1	WNT3A
 presynapse assembly	1	WNT3A
 canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation	1	WNT3A
 neural precursor cell proliferation	1	WNT3A
 hepatocyte proliferation	1	WNT3A
 cardiac muscle cell differentiation	1	WNT3A
presynapse	1	WNT3A
Wnt-Frizzled-LRP5/6 complex	1	WNT3A
lipopolysaccharide binding	1	SCARB1
lipopolysaccharide immune receptor activity	1	SCARB1
1-phosphatidylinositol binding	1	SCARB1
high-density lipoprotein particle binding	1	SCARB1
lipid binding	1	SCARB1
apolipoprotein binding	1	SCARB1
apolipoprotein A-I binding	1	SCARB1
high-density lipoprotein particle receptor activity	1	SCARB1
cholesterol catabolic process	1	SCARB1
 triglyceride biosynthetic process	1	SCARB1
 cholesterol storage	1	SCARB1
 phosphatidylcholine catabolic process	1	SCARB1
phospholipid transport	1	SCARB1
lipopolysaccharide transport	1	SCARB1
lipopolysaccharide-mediated signaling pathway	1	SCARB1
detection of lipopolysaccharide	1	SCARB1
high-density lipoprotein particle remodeling	1	SCARB1
plasma lipoprotein particle clearance	1	SCARB1
high-density lipoprotein particle clearance	1	SCARB1
vitamin transmembrane transport	1	SCARB1
blood vessel endothelial cell migration	1	SCARB1
recognition of apoptotic cell	1	SCARB1
reverse cholesterol transport	1	SCARB1
adhesion of symbiont to host	1	SCARB1
carotenoid transport	1	SCARB1
 nitric-oxide synthase activity	1	SCARB1
triglyceride homeostasis	1	SCARB1
cholesterol import	1	SCARB1
intestinal lipid absorption	1	SCARB1
caveola	1	SCARB1
O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	1	LFNG
marginal zone B cell differentiation	1	LFNG
compartment pattern specification	1	LFNG
animal organ morphogenesis	1	LFNG
 somitogenesis	1	LFNG
T cell differentiation	1	LFNG
 meiotic cell cycle	1	LFNG
negative regulation of Notch signaling pathway involved in somitogenesis	1	LFNG
astrocyte activation involved in immune response	1	GRN
microglial cell activation involved in immune response	1	GRN
lysosomal lumen acidification	1	GRN
 axon regeneration	1	GRN
 epithelial cell proliferation	1	GRN
protein stabilization	1	GRN
negative regulation of respiratory burst involved in inflammatory response	1	GRN
 inflammatory response to wounding	1	GRN
 defense response to bacterium	1	GRN
negative regulation of neutrophil activation	1	GRN
 protein folding	1	GRN
negative regulation of microglial cell activation	1	GRN
 aspartic-type peptidase activity	1	GRN
 lysosome organization	1	GRN
collagen type XII trimer	1	COL12A1
glucose-6-phosphate dehydrogenase activity	1	H6PD
6-phosphogluconolactonase activity	1	H6PD
glucose 1-dehydrogenase (NAD+) activity	1	H6PD
glucose 1-dehydrogenase (NADP+) activity	1	H6PD
glucose 1-dehydrogenase [NAD(P)] activity	1	H6PD
glucose metabolic process	1	H6PD
pentose-phosphate shunt, oxidative branch	1	H6PD
response to nutrient levels	1	H6PD
response to alcohol	1	H6PD
 cortisol biosynthetic process	1	H6PD
trans-2-enoyl-CoA reductase (NADPH) activity	1	MECR
fatty acid metabolic process	1	MECR
fatty acid biosynthetic process	1	MECR
negative regulation of immature T cell proliferation in thymus	1	TMEM131L
nucleotide binding	1	ABCA2
lipid transporter activity	1	ABCA2
ATPase-coupled transmembrane transporter activity	1	ABCA2
endopeptidase regulator activity	1	ABCA2
ceramide floppase activity	1	ABCA2
ABC-type transporter activity	1	ABCA2
sphingomyelin metabolic process	1	ABCA2
glycosphingolipid metabolic process	1	ABCA2
lipid transport	1	ABCA2
locomotory behavior	1	ABCA2
 steroid metabolic process	1	ABCA2
central nervous system myelin formation	1	ABCA2
 intracellular cholesterol transport	1	ABCA2
negative regulation of intracellular cholesterol transport	1	ABCA2
 low-density lipoprotein particle receptor catabolic process	1	ABCA2
 amyloid precursor protein biosynthetic process	1	ABCA2
 cholesterol biosynthetic process	1	ABCA2
negative regulation of steroid metabolic process	1	ABCA2
sphingosine biosynthetic process	1	ABCA2
response to steroid hormone	1	ABCA2
transmembrane transport	1	ABCA2
 protein glycosylation	1	ABCA2
response to cholesterol	1	ABCA2
negative regulation of phospholipid biosynthetic process	1	ABCA2
negative regulation of sphingolipid biosynthetic process	1	ABCA2
intracellular sphingolipid homeostasis	1	ABCA2
negative regulation of cholesterol efflux	1	ABCA2
ceramide translocation	1	ABCA2
transport across blood-brain barrier	1	ABCA2
 post-translational protein modification	1	ABCA2
 amyloid-beta formation	1	ABCA2
 amyloid precursor protein catabolic process	1	ABCA2
 protein localization to cell periphery	1	ABCA2
negative regulation of low-density lipoprotein receptor activity	1	ABCA2
negative regulation of receptor-mediated endocytosis involved in cholesterol transport	1	ABCA2
 protein localization to cell surface	1	ABCA2
microtubule organizing center	1	ABCA2
ATP-binding cassette (ABC) transporter complex	1	ABCA2
protein phosphatase inhibitor activity	1	LGALS3
IgE binding	1	LGALS3
chemoattractant activity	1	LGALS3
monocyte chemotaxis	1	LGALS3
epithelial cell differentiation	1	LGALS3
 protein-containing complex assembly	1	LGALS3
negative regulation of endocytosis	1	LGALS3
eosinophil chemotaxis	1	LGALS3
negative regulation of T cell receptor signaling pathway	1	LGALS3
 T cell apoptotic process	1	LGALS3
mononuclear cell migration	1	LGALS3
 mononuclear cell migration	1	LGALS3
 extrinsic apoptotic signaling pathway via death domain receptors	1	LGALS3
negative regulation of protein tyrosine phosphatase activity	1	LGALS3
negative regulation of immunological synapse formation	1	LGALS3
negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	1	LGALS3
negative regulation of extrinsic apoptotic signaling pathway	1	LGALS3
spliceosomal complex	1	LGALS3
ribosome binding	1	HSPA5
protein folding chaperone	1	HSPA5
cadherin binding	1	HSPA5
ATP-dependent protein folding chaperone	1	HSPA5
luteolysis	1	HSPA5
ER overload response	1	HSPA5
cerebellum structural organization	1	HSPA5
cerebellar Purkinje cell layer development	1	HSPA5
substantia nigra development	1	HSPA5
endoplasmic reticulum unfolded protein response	1	HSPA5
post-translational protein targeting to membrane, translocation	1	HSPA5
negative regulation of protein-containing complex assembly	1	HSPA5
maintenance of protein localization in endoplasmic reticulum	1	HSPA5
protein refolding	1	HSPA5
cellular response to glucose starvation	1	HSPA5
response to cocaine	1	HSPA5
chaperone cofactor-dependent protein refolding	1	HSPA5
neuron apoptotic process	1	HSPA5
 protein folding in endoplasmic reticulum	1	HSPA5
cellular response to antibiotic	1	HSPA5
cellular response to manganese ion	1	HSPA5
cellular response to interleukin-4	1	HSPA5
cellular response to gamma radiation	1	HSPA5
stress response to metal ion	1	HSPA5
 ATF6-mediated unfolded protein response	1	HSPA5
 IRE1-mediated unfolded protein response	1	HSPA5
negative regulation of IRE1-mediated unfolded protein response	1	HSPA5
 PERK-mediated unfolded protein response	1	HSPA5
response to methamphetamine hydrochloride	1	HSPA5
cellular response to nerve growth factor stimulus	1	HSPA5
 transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	1	HSPA5
endoplasmic reticulum chaperone complex	1	HSPA5
melanosome	1	HSPA5
actin filament binding	1	ANTXR1
reproductive process	1	ANTXR1
substrate adhesion-dependent cell spreading	1	ANTXR1
negative regulation of extracellular matrix assembly	1	ANTXR1
 metallopeptidase activity	1	ANTXR1
lamellipodium membrane	1	ANTXR1
filopodium membrane	1	ANTXR1
protein tyrosine kinase activator activity	1	GAS6
cysteine-type endopeptidase inhibitor activity involved in apoptotic process	1	GAS6
neuron migration	1	GAS6
 cytokine-mediated signaling pathway	1	GAS6
 glomerular filtration	1	GAS6
enzyme-linked receptor protein signaling pathway	1	GAS6
cellular response to starvation	1	GAS6
negative regulation of tumor necrosis factor-mediated signaling pathway	1	GAS6
peptidyl-serine phosphorylation	1	GAS6
fusion of virus membrane with host plasma membrane	1	GAS6
viral genome replication	1	GAS6
cell-substrate adhesion	1	GAS6
 TOR signaling	1	GAS6
activation of protein kinase B activity	1	GAS6
negative regulation of type II interferon production	1	GAS6
negative regulation of interleukin-1 production	1	GAS6
 natural killer cell differentiation	1	GAS6
myeloid cell apoptotic process	1	GAS6
negative regulation of myeloid cell apoptotic process	1	GAS6
cellular response to interferon-alpha	1	GAS6
B cell chemotaxis	1	GAS6
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	GAS6
apoptotic cell clearance	1	GAS6
negative regulation of DNA-binding transcription factor activity	1	GAS6
protein kinase B signaling	1	GAS6
fibroblast apoptotic process	1	GAS6
 protein kinase activity	1	GAS6
receptor-mediated virion attachment to host cell	1	GAS6
 protein export from nucleus	1	GAS6
 fibroblast proliferation	1	GAS6
negative regulation of biomineral tissue development	1	GAS6
