Feature	Number of Genes	Genes
histone deacetylase binding	3	DHX36, TRAF6, SMG5
mRNA 5'-UTR binding	3	DHX36, MYH10, MRPS11
spermatogenesis	3	DHX36, RNF151, BIRC3
manganese ion binding	3	MTPAP, PCK2, XPNPEP3
mitochondrial promoter sequence-specific DNA binding	3	POLRMT, TFAM, LONP1
mitochondrial respiratory chain complex assembly	3	TFAM, SAMM50, AIFM1
DNA-binding transcription factor activity, RNA polymerase II-specific	3	ZKSCAN1, ADNP2, NFKB1
reactive oxygen species metabolic process	3	NDUFS4, NDUFA13, NDUFS1
intracellular signal transduction	3	WSB1, MAPK11, STK38
cell surface	3	S100A10, C1QBP, HSPD1
collagen-containing extracellular matrix	3	S100A10, LRRC15, S100A4
mitochondrial DNA replication	3	DNA2, POLG2, MGME1
oxidative phosphorylation	3	NIPSNAP2, UQCRC2, UQCRC1
SCF ubiquitin ligase complex	3	FBXL12, FBXW5, SPSB3
ciliary basal body	3	JADE1, TTLL4, CIBAR1
protein kinase binding	3	RNF138, RICTOR, FBXW5
heart development	3	CCM2, PPP3CB, MTERF4
oxidoreductase activity	3	PDPR, UQCRFS1, FOXRED1
respiratory electron transport chain	3	ETFB, POLG2, UQCRFS1
lysosomal membrane	3	ATP6V1C2, SLC38A9, LRP2
nervous system development	3	ADNP2, TRIM3, NDUFV2
chromatin	3	ADNP2, HTRA2, NFKB1
mitotic cytokinesis	3	RTKN, TTC19, MYH10
calmodulin binding	3	PPP3CB, MYH10, NDUFAF4
response to cytokine	3	PPP3CB, MCL1, NFKB1
 insulin secretion	3	PPP3CB, PCK2, UQCC2
glutamatergic synapse	3	PPP3CB, C1QBP, STK38
lipid metabolic process	3	LACTB, BCAT2, LRP2
DNA damage response	3	NRDE2, MCL1, TRAF6
cell cycle	3	PDCD2L, GADD45GIP1, MRPL41
protein serine/threonine kinase activity	3	BCKDK, MAPK11, STK38
mitochondrial alpha-ketoglutarate dehydrogenase complex	3	BCKDK, DBT, DLD
 inflammatory response	3	RICTOR, BIRC3, NDUFC2
midbody	3	POLDIP2, TTC19, MYH10
L-proline biosynthetic process	3	PYCR2, OAT, ALDH18A1
cellular response to tumor necrosis factor	3	PCK2, NFKB1, GFER
response to hypoxia	3	HK2, LONP1, ND4
glycolytic process	3	HK2, OGDH, DHTKD1
apoptotic mitochondrial changes	3	HK2, HSPD1, NDUFS1
pyridoxal phosphate binding	3	GPT2, OAT, MOCOS
 cysteine-type endopeptidase activity involved in apoptotic process	3	CYCS, HTRA2, NDUFA13
protein lipoylation	3	LIAS, NDUFAB1, GCSH
membrane insertase activity	3	TIMM9, TIMM10, MTCH2
TIM22 mitochondrial import inner membrane insertion complex	3	TIMM9, TIMM10, AGK
mitochondrial respiratory chain complex III assembly	3	UQCC2, TTC19, UQCRFS1
oxoglutarate dehydrogenase (succinyl-transferring) activity	3	OGDH, MRPS36, DHTKD1
pyruvate dehydrogenase (NAD+) activity	3	PDHX, PDHA1, DLD
acetyl-CoA biosynthetic process from pyruvate	3	PDHX, PDHA1, DLD
pyruvate dehydrogenase complex	3	PDHX, PDHA1, DLD
protein processing involved in protein targeting to mitochondrion	3	MIPEP, PMPCA, PMPCB
mitochondrial respirasome	3	COX7A2L, UQCRC1, NDUFA13
cytoplasmic side of plasma membrane	3	HTRA2, DIABLO, TRAF6
CD40 receptor complex	3	HTRA2, DIABLO, TRAF6
protein K63-linked ubiquitination	3	TRIM3, RNF115, TRAF6
early endosome	3	TRIM3, PLEKHJ1, HSPD1
I-kappaB kinase/NF-kappaB signaling	3	BIRC3, NFKB1, TRAF6
NIK/NF-kappaB signaling	3	BIRC3, NFKB1, TRAF6
cellular response to lipopolysaccharide	3	NFKB1, TRAF6, GFER
 mitochondrial membrane potential	3	PRELID1, NDUFC2, NDUFS1
activation of cysteine-type endopeptidase activity involved in apoptotic process	3	DIABLO, HSPD1, AIFM1
 interleukin-12 production	3	TRAF6, MAPK11, HSPD1
negative regulation of DNA-templated transcription	3	TRAF6, MTERF3, NDUFA13
post-embryonic development	2	IREB2, ACADM
osteoclast differentiation	2	IREB2, TRAF6
mRNA stabilization	2	IREB2, NRDE2
acyl-CoA dehydrogenase activity	2	ACADM, ACAD9
medium-chain-acyl-CoA dehydrogenase activity	2	ACADM, ACAD9
 gluconeogenesis	2	ACADM, PDK2
response to cold	2	ACADM, HSPD1
carnitine biosynthetic process	2	ACADM, TMLHE
medium-chain fatty acid metabolic process	2	ACADM, ACAD9
hemopoiesis	2	CIAPIN1, GLRX5
peroxisome	2	ECH1, HSDL2
SH3 domain binding	2	GPX1, LRP2
endothelial cell development	2	GPX1, CCM2
glutathione metabolic process	2	GPX1, ETHE1
intrinsic apoptotic signaling pathway in response to oxidative stress	2	GPX1, DIABLO
response to nicotine	2	GPX1, ND4
cell redox homeostasis	2	GPX1, GLRX5
skeletal muscle fiber development	2	GPX1, PPP3CB
biological process involved in interaction with symbiont	2	GPX1, HSPD1
cellular response to glucose stimulus	2	GPX1, PCK2
negative regulation of release of cytochrome c from mitochondria	2	GPX1, PRELID1
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	2	GPX1, HTRA2
adenyl-nucleotide exchange factor activity	2	GRPEL1, GRPEL2
PAM complex, Tim23 associated import motor	2	GRPEL1, GRPEL2
synapse	2	HNRNPLL, DTNB
oxaloacetate decarboxylase activity	2	ME2, FAHD1
pyruvate metabolic process	2	ME2, FAHD1
3'-5'-RNA exonuclease activity	2	PNPT1, POLRMT
mitochondrial RNA catabolic process	2	PNPT1, LRPPRC
mitochondrial RNA 5'-end processing	2	PNPT1, TRMT10C
protein homooligomerization	2	PNPT1, TRMT61B
response to cAMP	2	PNPT1, NDUFS4
RNA phosphodiester bond hydrolysis, exonucleolytic	2	PNPT1, POLRMT
liver regeneration	2	PNPT1, GFER
transmembrane transporter activity	2	SLC25A14, CNNM3
transmembrane transport	2	SLC25A14, CNNM3
tRNA (adenine-N1-)-methyltransferase activity	2	TRMT10C, TRMT61B
mRNA (adenine-N1-)-methyltransferase activity	2	TRMT10C, TRMT61B
mitochondrial tRNA methylation	2	TRMT10C, TRMT61B
mRNA methylation	2	TRMT10C, TRMT61B
ubiquitin-dependent protein catabolic process	2	UBE2H, UBE3B
protein K48-linked ubiquitination	2	UBE2H, RNF115
pyruvate dehydrogenase (acetyl-transferring) kinase activity	2	PDK2, BCKDK
 glucose metabolic process	2	PDK2, BCKDK
release of cytochrome c from mitochondria	2	TIMM50, MCL1
DNA helicase activity	2	DHX36, DNA2
G-quadruplex DNA binding	2	DHX36, LONP1
telomerase RNA binding	2	DHX36, SMG5
ossification	2	DHX36, TRAF6
cell differentiation	2	DHX36, RNF151
 telomere maintenance	2	DHX36, SMG5
DNA duplex unwinding	2	DHX36, DNA2
 interferon-alpha production	2	DHX36, HSPD1
cellular response to heat	2	DHX36, HTRA2
G-quadruplex DNA unwinding	2	DHX36, DNA2
 transcription initiation by RNA polymerase II	2	DHX36, NFKB1
chromosome, telomeric region	2	DHX36, DNA2
cytoplasmic stress granule	2	DHX36, ZNFX1
 cell shape	2	PLEKHO1, MYH10
transcription initiation at mitochondrial promoter	2	POLRMT, TFAM
chromatin binding	2	TFAM, NFKB1
heat shock protein binding	2	TFAM, OGDH
transport	2	CNNM3, CNNM2
monoatomic ion transport	2	CNNM3, TOMM40
magnesium ion homeostasis	2	CNNM3, CNNM2
centriole	2	SCLT1, CIBAR1
 GTPase activity	2	S100A10, RICTOR
 neurogenesis	2	S100A10, LRP2
 focal adhesion assembly	2	S100A10, POLDIP2
 substrate adhesion-dependent cell spreading	2	S100A10, C1QBP
membrane raft	2	S100A10, BIRC3
helicase activity	2	DNA2, ZNFX1
mitochondrial DNA repair	2	DNA2, MGME1
 DNA replication	2	DNA2, JADE1
cerebellum development	2	GART, ND4
neuron differentiation	2	DTNB, NGRN
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	2	FBXL12, FBXW5
 cell growth	2	JADE1, RICTOR
negative regulation of cell growth	2	JADE1, NDUFA13
 DNA biosynthetic process	2	JADE1, GFER
Wnt signaling pathway	2	RNF138, GRK6
site of double-strand break	2	RNF138, WDR70
multicellular organism growth	2	CCM2, SLC25A25
 angiogenesis	2	CCM2, HK2
stress-activated MAPK cascade	2	CCM2, MAPK11
small ncRNA-mediated heterochromatin formation	2	ZNFX1, NRDE2
amino acid catabolic process	2	ETFB, BCKDK
apical plasma membrane	2	CNKSR3, LRP2
mitochondrial fission	2	MTFR1, MTFR1L
nuclear membrane	2	MRPS23, MRPS14
myosin phosphatase activity	2	PPP3CB, PPM1K
protein dimerization activity	2	PPP3CB, AIFM1
T cell activation	2	PPP3CB, HSPD1
 protein localization to nucleus	2	PPP3CB, PARP9
peptidase activity	2	LACTB, HTRA2
G protein-coupled receptor signaling pathway	2	GNG12, GRK6
nucleic acid binding	2	NARS2, RCAN2
methylenetetrahydrofolate dehydrogenase (NADP+) activity	2	MTHFD1L, MTHFD2
tetrahydrofolate interconversion	2	MTHFD1L, MTHFD2
protein serine/threonine kinase activator activity	2	RICTOR, TRAF6
peptidyl-serine phosphorylation	2	RICTOR, STK38
 TOR signaling	2	RICTOR, SLC38A9
 peptidyl-tyrosine phosphorylation	2	RICTOR, LONP1
response to toxic substance	2	DHRS2, AIFM1
myeloid dendritic cell differentiation	2	DHRS2, TRAF6
protein processing	2	PITRM1, XPNPEP3
mitotic spindle	2	POLDIP2, NGRN
intrinsic apoptotic signaling pathway in response to DNA damage	2	MCL1, HTRA2
cellular homeostasis	2	MCL1, RHOT2
protein transmembrane transport	2	MCL1, TOMM22
actin filament binding	2	LRPPRC, MYH10
mitochondrion transport along microtubule	2	LRPPRC, RHOT2
cytoskeleton	2	LRPPRC, HTRA2
microtubule	2	LRPPRC, TTLL4
proline biosynthetic process	2	PYCR2, ALDH18A1
response to activity	2	SLC25A25, UQCRC1
response to food	2	SLC25A25, TMEM126B
camera-type eye development	2	SLC25A25, MTERF4
ATP metabolic process	2	SLC25A25, NDUFS1
adipose tissue development	2	SLC25A25, ACAT1
double-stranded DNA binding	2	MTERF4, POLG2
rRNA processing	2	MTERF4, MRPL44
response to lipopolysaccharide	2	PCK2, LIAS
Cul4-RING E3 ubiquitin ligase complex	2	DCAF5, FBXW5
response to ischemia	2	HK2, AIFM1
coenzyme A metabolic process	2	MCCC2, ACAT1
one-carbon metabolic process	2	ALDH1L2, SFXN3
biosynthetic process	2	ALDH1L2, GPT2
folic acid metabolic process	2	ALDH1L2, MTHFD2
DNA polymerase binding	2	POLG2, LONP1
heme binding	2	CYCS, RSAD1
activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c	2	CYCS, DIABLO
intrinsic apoptotic signaling pathway	2	CYCS, DIABLO
respirasome	2	CYCS, TTC19
transcription corepressor activity	2	C1QBP, PARP9
mitochondrial ribosome binding	2	C1QBP, MRPS27
negative regulation of interleukin-12 production	2	C1QBP, NFKB1
inflammatory response	2	LIAS, NFKB1
mitochondrial intermembrane space protein transporter complex	2	TIMM9, TIMM10
 oxidative phosphorylation	2	UQCC2, COX7A2L
[2Fe-2S] cluster assembly	2	GLRX5, NDUFAB1
iron-sulfur cluster assembly complex	2	GLRX5, NDUFAB1
cell junction	2	MRPS18B, MRPL46
extrinsic component of mitochondrial inner membrane	2	NOA1, COQ3
acetyl-CoA C-acetyltransferase activity	2	ACAA2, ACAT1
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	2	ACAA2, SLC25A6
thiamine pyrophosphate binding	2	OGDH, DHTKD1
hippocampus development	2	OGDH, UQCRQ
thalamus development	2	OGDH, UQCRQ
pyramidal neuron development	2	OGDH, UQCRQ
histone succinylation	2	OGDH, DLD
oxoglutarate dehydrogenase complex	2	OGDH, DLD
tRNA aminoacylation	2	DARS2, YARS2
mitochondrial genome maintenance	2	MGME1, LONP1
ubiquinol-cytochrome-c reductase activity	2	UQCRFS1, UQCRC1
respiratory gaseous exchange by respiratory system	2	COX5B, NDUFA12
mitochondrial large ribosomal subunit binding	2	NDUFAB1, MALSU1
actin binding	2	S100A4, MYH10
serine-type endopeptidase activity	2	HTRA2, LONP1
forebrain development	2	HTRA2, LRP2
cellular response to retinoic acid	2	HTRA2, NDUFA13
cellular response to growth factor stimulus	2	HTRA2, LRP2
protein transport	2	TRIM3, LRP2
lysosome	2	SLC38A9, LRP2
nucleotide binding	2	HINT2, MRPL39
mitochondria-associated endoplasmic reticulum membrane	2	TOMM20, TOMM40
sperm midpiece	2	TOMM20, HSPD1
migrasome	2	TOMM20, HSPD1
inner mitochondrial membrane organization	2	SAMM50, CIBAR1
 protein ubiquitination	2	BIRC3, TRAF6
tumor necrosis factor-mediated signaling pathway	2	BIRC3, TRAF6
 necroptotic process	2	BIRC3, AIFM1
translation initiation factor activity	2	EIF4E2, MTIF2
translation factor activity, RNA binding	2	EIF4E2, MTIF2
negative regulation of gene expression	2	NFKB1, PARP9
cellular response to interleukin-1	2	NFKB1, MAPK11
cellular response to virus	2	NFKB1, MAPK11
ADP binding	2	LONP1, MYH10
chaperone-mediated protein complex assembly	2	LONP1, HSPD1
protein autoubiquitination	2	RNF115, TRAF6
MyD88-dependent toll-like receptor signaling pathway	2	TRAF6, HSPD1
 interleukin-6 production	2	TRAF6, HSPD1
cell cortex	2	TRAF6, MYH10
mitochondrial processing peptidase complex	2	PMPCA, PMPCB
isoleucine catabolic process	2	BCAT2, ACAT1
protein serine kinase activity	2	MAPK11, STK38
protein import into mitochondrial intermembrane space	2	HSPD1, AIFM1
protein stabilization	2	HSPD1, DNLZ
clathrin-coated pit	2	HSPD1, LRP2
ribosomal small subunit assembly	2	MRPS11, MRPS7
apoptotic signaling pathway	2	DAP3, NDUFA13
cell population proliferation	2	LRP2, MRPS27
U2 snRNA binding	1	RO60
immune system development	1	RO60
transcription by RNA polymerase III	1	RO60
smoothened signaling pathway	1	RO60
response to UV	1	RO60
cellular response to interferon-alpha	1	RO60
aconitate hydratase activity	1	IREB2
iron-responsive element binding	1	IREB2
citrate metabolic process	1	IREB2
 translation	1	IREB2
protoporphyrinogen IX biosynthetic process	1	IREB2
intracellular iron ion homeostasis	1	IREB2
erythrocyte homeostasis	1	IREB2
intestinal absorption	1	IREB2
establishment of localization in cell	1	IREB2
multicellular organismal-level iron ion homeostasis	1	IREB2
glycogen biosynthetic process	1	ACADM
carnitine metabolic process, CoA-linked	1	ACADM
medium-chain fatty acid catabolic process	1	ACADM
cardiac muscle cell differentiation	1	ACADM
methyltransferase activity	1	CIAPIN1
delta(3,5)-delta(2,4)-dienoyl-CoA isomerase activity	1	ECH1
peroxisomal matrix	1	ECH1
glutathione peroxidase activity	1	GPX1
phospholipid-hydroperoxide glutathione peroxidase activity	1	GPX1
temperature homeostasis	1	GPX1
negative regulation of inflammatory response to antigenic stimulus	1	GPX1
triglyceride metabolic process	1	GPX1
response to xenobiotic stimulus	1	GPX1
response to symbiotic bacterium	1	GPX1
UV protection	1	GPX1
response to selenium ion	1	GPX1
response to gamma radiation	1	GPX1
protein oxidation	1	GPX1
arachidonic acid metabolic process	1	GPX1
lipoxygenase pathway	1	GPX1
response to estradiol	1	GPX1
response to hydroperoxide	1	GPX1
response to vitamin E	1	GPX1
 mammary gland epithelial cell proliferation	1	GPX1
epigenetic regulation of gene expression	1	GPX1
vasodilation	1	GPX1
response to hydrogen peroxide	1	GPX1
hydrogen peroxide catabolic process	1	GPX1
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	GPX1
skeletal muscle tissue regeneration	1	GPX1
blood vessel endothelial cell migration	1	GPX1
fat cell differentiation	1	GPX1
myoblast differentiation	1	GPX1
fibroblast proliferation	1	GPX1
myoblast proliferation	1	GPX1
response to folic acid	1	GPX1
heart contraction	1	GPX1
angiogenesis involved in wound healing	1	GPX1
 proteasomal protein catabolic process	1	GPX1
cellular oxidant detoxification	1	GPX1
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	1	GPX1
 supramolecular fiber organization	1	GPX1
Lewy body	1	GPX1
 RNA splicing	1	HNRNPLL
steroid dehydrogenase activity	1	HSDL2
malic enzyme activity	1	ME2
malate dehydrogenase (decarboxylating) (NAD+) activity	1	ME2
malate dehydrogenase (decarboxylating) (NADP+) activity	1	ME2
malate metabolic process	1	ME2
 NADP metabolic process	1	ME2
polyribonucleotide nucleotidyltransferase activity	1	PNPT1
poly(U) RNA binding	1	PNPT1
poly(G) binding	1	PNPT1
miRNA binding	1	PNPT1
mitochondrial mRNA catabolic process	1	PNPT1
 mitochondrial RNA catabolic process	1	PNPT1
mitochondrial RNA 3'-end processing	1	PNPT1
RNA catabolic process	1	PNPT1
mRNA catabolic process	1	PNPT1
RNA import into mitochondrion	1	PNPT1
rRNA import into mitochondrion	1	PNPT1
RNA polyadenylation	1	PNPT1
negative regulation of growth	1	PNPT1
response to growth hormone	1	PNPT1
 mRNA catabolic process	1	PNPT1
protein homotrimerization	1	PNPT1
nuclear polyadenylation-dependent mRNA catabolic process	1	PNPT1
mitochondrial mRNA polyadenylation	1	PNPT1
 miRNA catabolic process	1	PNPT1
 cellular senescence	1	PNPT1
polysomal ribosome	1	PNPT1
mitochondrial degradosome	1	PNPT1
steroid receptor RNA activator RNA binding	1	PUS1
pseudouridine synthase activity	1	PUS1
tRNA pseudouridine synthase activity	1	PUS1
tRNA pseudouridine synthesis	1	PUS1
mitochondrial tRNA pseudouridine synthesis	1	PUS1
mRNA pseudouridine synthesis	1	PUS1
mitochondrial transport	1	SLC25A14
tRNA (guanine-N1-)-methyltransferase activity	1	TRMT10C
tRNA (guanine(9)-N(1))-methyltransferase activity	1	TRMT10C
mitochondrial tRNA processing	1	TRMT10C
mitochondrial tRNA 5'-end processing	1	TRMT10C
mitochondrial tRNA 3'-end processing	1	TRMT10C
mitochondrial ribonuclease P complex	1	TRMT10C
tRNA methyltransferase complex	1	TRMT10C
ubiquitin conjugating enzyme activity	1	UBE2H
protein K11-linked ubiquitination	1	UBE2H
carbonate dehydratase activity	1	CA10
protein kinase activity	1	PDK2
 pH	1	PDK2
insulin receptor signaling pathway	1	PDK2
 acetyl-CoA biosynthetic process from pyruvate	1	PDK2
 cellular ketone metabolic process	1	PDK2
cellular response to nutrient	1	PDK2
cellular response to reactive oxygen species	1	PDK2
glucose homeostasis	1	PDK2
 calcium-mediated signaling	1	PDK2
intrinsic apoptotic signaling pathway by p53 class mediator	1	PDK2
phosphoprotein phosphatase activity	1	TIMM50
protein tyrosine phosphatase activity	1	TIMM50
interleukin-2 receptor binding	1	TIMM50
ribonucleoprotein complex binding	1	TIMM50
mitochondrial membrane organization	1	TIMM50
G-quadruplex RNA binding	1	DHX36
RNA helicase activity	1	DHX36
ATP-dependent activity, acting on DNA	1	DHX36
mRNA 3'-UTR AU-rich region binding	1	DHX36
pre-miRNA binding	1	DHX36
 myeloid dendritic cell cytokine production	1	DHX36
 transcription by RNA polymerase III	1	DHX36
RNA secondary structure unwinding	1	DHX36
 mRNA 3'-end processing	1	DHX36
cellular response to UV	1	DHX36
response to exogenous dsRNA	1	DHX36
 mRNA stability	1	DHX36
 embryonic development	1	DHX36
 cardioblast differentiation	1	DHX36
 dendritic spine morphogenesis	1	DHX36
3'-UTR-mediated mRNA destabilization	1	DHX36
telomerase RNA stabilization	1	DHX36
 nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	1	DHX36
 hematopoietic progenitor cell differentiation	1	DHX36
cellular response to arsenite ion	1	DHX36
 telomere maintenance via telomere lengthening	1	DHX36
 intracellular mRNA localization	1	DHX36
 cytoplasmic translation	1	DHX36
intracellular anatomical structure	1	DHX36
perikaryon	1	DHX36
rRNA (guanine) methyltransferase activity	1	MRM1
rRNA (guanosine-2'-O-)-methyltransferase activity	1	MRM1
rRNA modification	1	MRM1
rRNA 2'-O-methylation	1	MRM1
UTP binding	1	MTPAP
poly(A) RNA polymerase activity	1	MTPAP
mRNA polyadenylation	1	MTPAP
histone mRNA catabolic process	1	MTPAP
myoblast fusion	1	PLEKHO1
myoblast migration	1	PLEKHO1
lamellipodium morphogenesis	1	PLEKHO1
 myoblast fusion	1	PLEKHO1
ruffle membrane	1	PLEKHO1
muscle cell projection membrane	1	PLEKHO1
DNA primase activity	1	POLRMT
DNA-directed 5'-3' RNA polymerase activity	1	POLRMT
DNA replication, synthesis of RNA primer	1	POLRMT
mitochondrial DNA-directed RNA polymerase complex	1	POLRMT
transcription coactivator binding	1	TFAM
mitochondrial transcription factor activity	1	TFAM
long-chain-acyl-CoA dehydrogenase activity	1	ACAD9
long-chain fatty acid metabolic process	1	ACAD9
 protein phosphorylation	1	NDUFS4
 fibroblast proliferation	1	NDUFS4
sodium channel regulator activity	1	SCLT1
clathrin binding	1	SCLT1
clustering of voltage-gated sodium channels	1	SCLT1
clathrin complex	1	SCLT1
ciliary transition fiber	1	SCLT1
nuclear thyroid hormone receptor binding	1	ZNHIT3
maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	ZNHIT3
box C/D snoRNP assembly	1	ZNHIT3
snoRNA localization	1	ZNHIT3
pre-snoRNP complex	1	ZNHIT3
protein K27-linked ubiquitination	1	WSB1
protein aggregate center assembly	1	WSB1
dCMP deaminase activity	1	DCTD
pyrimidine nucleotide metabolic process	1	DCTD
nucleotide biosynthetic process	1	DCTD
peptidyl-prolyl cis-trans isomerase activity	1	FKBP9
procollagen-proline 4-dioxygenase activity	1	P4HA1
L-ascorbic acid binding	1	P4HA1
peptidyl-proline hydroxylation to 4-hydroxy-L-proline	1	P4HA1
collagen fibril organization	1	P4HA1
endoplasmic reticulum lumen	1	P4HA1
procollagen-proline 4-dioxygenase complex	1	P4HA1
lipid binding	1	S100A10
transmembrane transporter binding	1	S100A10
membrane raft assembly	1	S100A10
vesicle budding from membrane	1	S100A10
 plasminogen activation	1	S100A10
mRNA transcription by RNA polymerase II	1	S100A10
 exocytosis	1	S100A10
 binding	1	S100A10
 stress fiber assembly	1	S100A10
protein localization to plasma membrane	1	S100A10
 plasma membrane repair	1	S100A10
nuclear matrix	1	S100A10
RNA polymerase II transcription regulator complex	1	S100A10
plasma membrane protein complex	1	S100A10
AnxA2-p11 complex	1	S100A10
aminoacyl-tRNA editing activity	1	LARS2
leucine-tRNA ligase activity	1	LARS2
tRNA aminoacylation for protein translation	1	LARS2
leucyl-tRNA aminoacylation	1	LARS2
aminoacyl-tRNA metabolism involved in translational fidelity	1	LARS2
nuclease activity	1	DNA2
site-specific endodeoxyribonuclease activity, specific for altered base	1	DNA2
5'-flap endonuclease activity	1	DNA2
single-stranded DNA helicase activity	1	DNA2
5'-3' DNA helicase activity	1	DNA2
DNA replication checkpoint signaling	1	DNA2
telomere maintenance	1	DNA2
DNA double-strand break processing	1	DNA2
DNA replication	1	DNA2
base-excision repair	1	DNA2
telomere maintenance via semi-conservative replication	1	DNA2
DNA replication, Okazaki fragment processing	1	DNA2
DNA replication, removal of RNA primer	1	DNA2
replication fork reversal	1	DNA2
nucleic acid phosphodiester bond hydrolysis	1	DNA2
t-circle formation	1	DNA2
mitotic telomere maintenance via semi-conservative replication	1	DNA2
 respiratory system process	1	MTG1
2-oxoglutarate-dependent dioxygenase activity	1	HSPBAP1
fatty-acyl-CoA binding	1	GCDH
glutaryl-CoA dehydrogenase activity	1	GCDH
tryptophan metabolic process	1	GCDH
fatty-acyl-CoA biosynthetic process	1	GCDH
2-hydroxyglutarate dehydrogenase activity	1	L2HGDH
small molecule metabolic process	1	L2HGDH
cysteine-type deubiquitinase activity	1	USP54
protein deubiquitination	1	USP54
 high voltage-gated calcium channel activity	1	NIPSNAP2
phosphoribosylamine-glycine ligase activity	1	GART
phosphoribosylformylglycinamidine cyclo-ligase activity	1	GART
phosphoribosylglycinamide formyltransferase activity	1	GART
brainstem development	1	GART
purine nucleotide biosynthetic process	1	GART
GMP biosynthetic process	1	GART
'de novo' IMP biosynthetic process	1	GART
glycine metabolic process	1	GART
purine ribonucleoside monophosphate biosynthetic process	1	GART
response to organic substance	1	GART
response to inorganic substance	1	GART
cerebral cortex development	1	GART
'de novo' AMP biosynthetic process	1	GART
adenine biosynthetic process	1	GART
tetrahydrofolate biosynthetic process	1	GART
'de novo' XMP biosynthetic process	1	GART
synaptic signaling	1	DTNB
basal plasma membrane	1	DTNB
postsynaptic density	1	DTNB
inhibitory synapse	1	DTNB
transcription coactivator activity	1	JADE1
histone H3K14 acetyltransferase activity	1	JADE1
histone H4K5 acetyltransferase activity	1	JADE1
histone H4K8 acetyltransferase activity	1	JADE1
histone H4K12 acetyltransferase activity	1	JADE1
histone H4K16 acetyltransferase activity	1	JADE1
chromatin remodeling	1	JADE1
histone modification	1	JADE1
histone H4-K5 acetylation	1	JADE1
histone H4-K8 acetylation	1	JADE1
histone H4-K12 acetylation	1	JADE1
negative regulation of canonical Wnt signaling pathway	1	JADE1
negative regulation of G1/S transition of mitotic cell cycle	1	JADE1
histone acetyltransferase complex	1	JADE1
double-strand break repair via homologous recombination	1	RNF138
DNA double-strand break processing involved in repair via single-strand annealing	1	RNF138
vasculogenesis	1	CCM2
endothelium development	1	CCM2
integrin-mediated signaling pathway	1	CCM2
cell-cell junction organization	1	CCM2
inner ear development	1	CCM2
venous blood vessel morphogenesis	1	CCM2
pericardium development	1	CCM2
blood vessel endothelial cell differentiation	1	CCM2
endothelial tube morphogenesis	1	CCM2
nuclear import signal receptor activity	1	TMCO6
protein import into nucleus	1	TMCO6
activation of innate immune response	1	ZNFX1
defense response to bacterium	1	ZNFX1
negative regulation of viral genome replication	1	ZNFX1
nuclear RNA-directed RNA polymerase complex	1	ZNFX1
 pyruvate dehydrogenase activity	1	PDPR
pyruvate dehydrogenase (lipoamide) phosphatase complex	1	PDPR
electron transfer flavoprotein complex	1	ETFB
proton-transporting ATPase activity, rotational mechanism	1	ATP6V1C2
 macroautophagy	1	ATP6V1C2
 Wnt signaling pathway	1	ATP6V1C2
vacuolar proton-transporting V-type ATPase, V1 domain	1	ATP6V1C2
 sodium ion transport	1	CNKSR3
negative regulation of peptidyl-serine phosphorylation	1	CNKSR3
negative regulation of ERK1 and ERK2 cascade	1	CNKSR3
 sodium ion transmembrane transporter activity	1	CNKSR3
GTPase inhibitor activity	1	RTKN
small GTPase binding	1	RTKN
actomyosin contractile ring assembly	1	RTKN
Rho protein signal transduction	1	RTKN
septin ring organization	1	RTKN
actomyosin contractile ring	1	RTKN
glycerophospholipid biosynthetic process	1	HDHD5
protein phosphatase 2B binding	1	PPP3CB
calmodulin-dependent protein phosphatase activity	1	PPP3CB
T cell mediated cytotoxicity	1	PPP3CB
negative regulation of T cell mediated cytotoxicity	1	PPP3CB
lymphangiogenesis	1	PPP3CB
learning	1	PPP3CB
memory	1	PPP3CB
dephosphorylation	1	PPP3CB
calcium-ion regulated exocytosis	1	PPP3CB
negative regulation of signaling	1	PPP3CB
T cell differentiation	1	PPP3CB
locomotion involved in locomotory behavior	1	PPP3CB
calcineurin-NFAT signaling cascade	1	PPP3CB
 insulin secretion involved in cellular response to glucose stimulus	1	PPP3CB
T cell proliferation	1	PPP3CB
T cell homeostasis	1	PPP3CB
 synaptic plasticity	1	PPP3CB
axon extension	1	PPP3CB
 calcineurin-NFAT signaling cascade	1	PPP3CB
calcineurin-mediated signaling	1	PPP3CB
 synaptic vesicle endocytosis	1	PPP3CB
negative regulation of voltage-gated calcium channel activity	1	PPP3CB
 voltage-gated calcium channel activity	1	PPP3CB
 calcium ion import across plasma membrane	1	PPP3CB
 lysosome organization	1	PPP3CB
negative regulation of calcium ion import across plasma membrane	1	PPP3CB
calcineurin complex	1	PPP3CB
protein serine/threonine phosphatase complex	1	PPP3CB
Z disc	1	PPP3CB
T-tubule	1	PPP3CB
 lipid metabolic process	1	LACTB
