Feature	Number of Genes	Genes
cell differentiation	2	RAF1, MAP3K20
thyroid gland development	2	RAF1, BRAF
insulin-like growth factor receptor signaling pathway	2	RAF1, IRS1
neurotrophin TRK receptor signaling pathway	2	RAF1, AKT1S1
thymus development	2	RAF1, BRAF
face development	2	RAF1, BRAF
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	2	RAF1, TNFAIP3
 cell motility	2	RAF1, PRAG1
actin filament binding	2	MPRIP, AFDN
protein targeting to membrane	2	MICALL1, PARD3
late endosome	2	MICALL1, PIK3R4
nuclear-transcribed mRNA poly(A) tail shortening	2	TUT4, SAMD4B
negative regulation of neuron projection development	2	PRAG1, TSC1
insulin-like growth factor receptor binding	2	IRS1, YWHAG
phosphatidylinositol 3-kinase binding	2	IRS1, BECN1
response to insulin	2	IRS1, TSC1
 phosphatidylinositol 3-kinase activity	2	IRS1, PIK3R4
negative regulation of insulin secretion	2	IRS1, FOXO1
negative regulation of TOR signaling	2	AKT1S1, TSC1
negative regulation of cell size	2	AKT1S1, TSC1
phosphatidylinositol-3-phosphate binding	2	PARD3, PLEKHA5
establishment or maintenance of cell polarity	2	PARD3, DLG1
 myelination	2	PARD3, DLG1
establishment or maintenance of epithelial cell apical/basal polarity	2	PARD3, DLG1
establishment of centrosome localization	2	PARD3, DLG1
tight junction	2	PARD3, AFDN
biological_process	2	CGN, PLEKHA5
cell-cell adhesion mediated by cadherin	2	AFDN, PLEKHA7
cell-cell contact zone	2	AFDN, TIAM1
pore complex	2	AFDN, PLEKHA7
calcium ion binding	2	BRAF, MEX3B
 axonogenesis	2	BRAF, TIAM1
 stress fiber assembly	2	BRAF, TSC1
presynapse	2	BRAF, YWHAG
cytoskeletal protein binding	2	DLG1, PTPN4
chemical synaptic transmission	2	DLG1, CEP89
actin filament polymerization	2	DLG1, SPIRE1
 membrane potential	2	DLG1, KIF5B
 potassium ion transport	2	DLG1, KIF5B
negative regulation of ERK1 and ERK2 cascade	2	DLG1, ERRFI1
 protein localization to plasma membrane	2	DLG1, KIF5B
cytoplasmic side of plasma membrane	2	DLG1, PTPN4
synaptic membrane	2	DLG1, SYDE2
plus-end-directed microtubule motor activity	2	KIF5B, KIF5C
axon guidance	2	KIF5B, KIF5C
synaptic vesicle transport	2	KIF5B, KIF5C
anterograde dendritic transport of neurotransmitter receptor complex	2	KIF5B, KIF5C
anterograde axonal protein transport	2	KIF5B, KIF5C
lysosomal membrane	2	KIF5B, KLC2
dendrite cytoplasm	2	KIF5B, KIF5C
centriolar satellite	2	KIF5B, WDR62
ciliary rootlet	2	KIF5B, KIF5C
phagocytic vesicle	2	KIF5B, BECN1
 neuron differentiation	2	WDR62, YWHAG
centriole	2	WDR62, CEP89
kidney development	2	TSC1, BICC1
cell-matrix adhesion	2	TSC1, TIAM1
cardiac muscle cell differentiation	2	TSC1, AKAP13
protein targeting to vacuole	2	VPS13D, PIK3R4
mitochondrion organization	2	VPS13D, CEP89
small GTPase mediated signal transduction	2	YWHAQ, TIAM1
phagocytic vesicle membrane	2	RAB11FIP1, PIK3R4
ephrin receptor signaling pathway	2	ANKS1A, TIAM1
ruffle membrane	2	JCAD, PSD3
nuclear export	2	ATXN1, AKAP13
protein targeting to lysosome	2	PIK3R4, BECN1
 cytokinesis	2	PIK3R4, BECN1
receptor catabolic process	2	PIK3R4, BECN1
early endosome to late endosome transport	2	PIK3R4, BECN1
late endosome to vacuole transport	2	PIK3R4, BECN1
autophagosome maturation	2	PIK3R4, BECN1
autophagosome	2	PIK3R4, BECN1
phosphatidylinositol 3-kinase complex, class III, type I	2	PIK3R4, BECN1
phosphatidylinositol 3-kinase complex, class III, type II	2	PIK3R4, BECN1
phosphatidylinositol 3-kinase complex, class III	2	PIK3R4, BECN1
mitochondrial matrix	2	ISCU, ABAT
establishment of Golgi localization	2	ARHGAP21, RIPOR1
vesicle-mediated transport	2	TBC1D4, SPIRE1
JNK cascade	2	MAPK9, MAP3K20
cellular response to starvation	2	FOXO1, RIPOR1
 protein catabolic process	2	FOXO1, TNFAIP3
negative regulation of cardiac muscle hypertrophy in response to stress	2	FOXO1, ERRFI1
heart development	2	BICC1, AKAP13
negative regulation of interleukin-1 beta production	2	ERRFI1, TNFAIP3
negative regulation of tumor necrosis factor production	2	ERRFI1, TNFAIP3
cellular response to epidermal growth factor stimulus	2	ERRFI1, BECN1
extrinsic component of cytoplasmic side of plasma membrane	2	ERRFI1, TIAM1
glycogen binding	2	PPP1R3E, PPP1R3D
glycogen metabolic process	2	PPP1R3E, PPP1R3D
protein phosphatase type 1 complex	2	PPP1R3E, PPP1R3D
glycogen granule	2	PPP1R3E, PPP1R3D
endosome	2	EPN2, BECN1
response to hypoxia	2	BECN1, ABAT
response to wounding	2	RIPOR1, CREB3L2
 cell migration	2	RIPOR1, TIAM1
neuronal cell body	2	KIF5C, MAST1
Wnt signaling pathway	2	CDK14, FAM53B
inositol-1,3,4,5,6-pentakisphosphate kinase activity	2	PPIP5K2, PPIP5K1
inositol hexakisphosphate kinase activity	2	PPIP5K2, PPIP5K1
inositol heptakisphosphate kinase activity	2	PPIP5K2, PPIP5K1
inositol hexakisphosphate 5-kinase activity	2	PPIP5K2, PPIP5K1
diphosphoinositol-pentakisphosphate kinase activity	2	PPIP5K2, PPIP5K1
inositol hexakisphosphate 1-kinase activity	2	PPIP5K2, PPIP5K1
inositol hexakisphosphate 3-kinase activity	2	PPIP5K2, PPIP5K1
inositol metabolic process	2	PPIP5K2, PPIP5K1
inositol phosphate biosynthetic process	2	PPIP5K2, PPIP5K1
inositol phosphate metabolic process	2	PPIP5K2, PPIP5K1
tau-protein kinase activity	2	TAOK1, DYRK1A
receptor localization to synapse	1	CEP112
inhibitory synapse	1	CEP112
histone H3T11 kinase activity	1	CHEK1
inner cell mass cell proliferation	1	CHEK1
DNA replication	1	CHEK1
nucleus organization	1	CHEK1
 double-strand break repair via homologous recombination	1	CHEK1
signal transduction in response to DNA damage	1	CHEK1
mitotic G2/M transition checkpoint	1	CHEK1
negative regulation of gene expression, epigenetic	1	CHEK1
negative regulation of mitotic nuclear division	1	CHEK1
 mitotic centrosome separation	1	CHEK1
negative regulation of G0 to G1 transition	1	CHEK1
cellular response to caffeine	1	CHEK1
replicative senescence	1	CHEK1
 signal transduction by p53 class mediator	1	CHEK1
apoptotic process involved in development	1	CHEK1
negative regulation of DNA biosynthetic process	1	CHEK1
chromosome, telomeric region	1	CHEK1
replication fork	1	CHEK1
chromatin organization	1	HDAC5
 myotube differentiation	1	HDAC5
heterochromatin formation	1	HDAC5
negative regulation of cell migration involved in sprouting angiogenesis	1	HDAC5
RNA polymerase II transcription regulatory region sequence-specific DNA binding	1	CIC
 cell proliferation in bone marrow	1	MAP3K3
 p38MAPK cascade	1	MAP3K3
negative regulation of cellular senescence	1	MAP3K3
neuron projection morphogenesis	1	WEE1
transcription factor binding	1	HDAC6
polyubiquitin modification-dependent protein binding	1	HDAC6
tubulin deacetylase activity	1	HDAC6
acetylspermidine deacetylase activity	1	HDAC6
misfolded protein binding	1	HDAC6
dynein complex binding	1	HDAC6
response to amphetamine	1	HDAC6
protein quality control for misfolded or incompletely synthesized proteins	1	HDAC6
intracellular protein transport	1	HDAC6
 epithelial cell migration	1	HDAC6
negative regulation of hydrogen peroxide metabolic process	1	HDAC6
axonal transport of mitochondrion	1	HDAC6
 protein stability	1	HDAC6
protein-containing complex disassembly	1	HDAC6
response to immobilization stress	1	HDAC6
cellular response to topologically incorrect protein	1	HDAC6
ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1	HDAC6
negative regulation of protein-containing complex disassembly	1	HDAC6
 fat cell differentiation	1	HDAC6
negative regulation of proteolysis	1	HDAC6
collateral sprouting	1	HDAC6
negative regulation of axon extension involved in axon guidance	1	HDAC6
 dendrite morphogenesis	1	HDAC6
negative regulation of oxidoreductase activity	1	HDAC6
response to corticosterone	1	HDAC6
response to misfolded protein	1	HDAC6
 synaptic transmission, glutamatergic	1	HDAC6
 microtubule-based movement	1	HDAC6
 androgen receptor signaling pathway	1	HDAC6
dendritic spine morphogenesis	1	HDAC6
cilium disassembly	1	HDAC6
parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	1	HDAC6
 establishment of protein localization	1	HDAC6
aggresome assembly	1	HDAC6
polyubiquitinated misfolded protein transport	1	HDAC6
Hsp90 deacetylation	1	HDAC6
response to growth factor	1	HDAC6
cellular response to misfolded protein	1	HDAC6
cellular response to parathyroid hormone stimulus	1	HDAC6
response to dexamethasone	1	HDAC6
tubulin deacetylation	1	HDAC6
 tubulin deacetylation	1	HDAC6
polyamine deacetylation	1	HDAC6
spermidine deacetylation	1	HDAC6
 hydrogen peroxide-mediated programmed cell death	1	HDAC6
negative regulation of protein acetylation	1	HDAC6
 autophagy of mitochondrion	1	HDAC6
 oxidative stress-induced neuron death	1	HDAC6
 cholangiocyte proliferation	1	HDAC6
 signaling receptor activity	1	HDAC6
multivesicular body	1	HDAC6
microtubule associated complex	1	HDAC6
inclusion body	1	HDAC6
aggresome	1	HDAC6
cell leading edge	1	HDAC6
perikaryon	1	HDAC6
1-phosphatidylinositol-3-kinase activity	1	PIK3C2A
phosphatidylinositol 3-kinase activity	1	PIK3C2A
1-phosphatidylinositol-4-phosphate 3-kinase activity	1	PIK3C2A
phosphatidylinositol-4,5-bisphosphate 3-kinase activity	1	PIK3C2A
phosphatidylinositol-3,4-bisphosphate 5-kinase activity	1	PIK3C2A
exocytosis	1	PIK3C2A
vascular associated smooth muscle contraction	1	PIK3C2A
platelet-derived growth factor receptor signaling pathway	1	PIK3C2A
clathrin coat assembly	1	PIK3C2A
membrane organization	1	PIK3C2A
phosphatidylinositol 3-kinase complex	1	PIK3C2A
clathrin-coated vesicle	1	PIK3C2A
NAD+ ADP-ribosyltransferase activity	1	PARP8
nucleotidyltransferase activity	1	PARP8
NAD+- protein-cysteine ADP-ribosyltransferase activity	1	PARP8
NAD+-protein ADP-ribosyltransferase activity	1	PARP8
endoplasmic reticulum unfolded protein response	1	PARP8
protein auto-ADP-ribosylation	1	PARP8
endoplasmic reticulum tubular network	1	PARP8
cis-regulatory region sequence-specific DNA binding	1	ZNF395
peptidyl-prolyl cis-trans isomerase activity	1	PPIL2
cyclosporin A binding	1	PPIL2
ubiquitin-ubiquitin ligase activity	1	PPIL2
protein peptidyl-prolyl isomerization	1	PPIL2
mRNA processing	1	PPIL2
protein folding	1	PPIL2
RNA splicing	1	PPIL2
Golgi lumen	1	PPIL2
catalytic step 2 spliceosome	1	PPIL2
extracellular matrix organization	1	ATXN1L
anatomical structure development	1	ATXN1L
 hematopoietic stem cell proliferation	1	ATXN1L
[pyruvate dehydrogenase (lipoamide)] phosphatase activity	1	PPM1H
myosin phosphatase activity	1	PPM1H
 pyruvate dehydrogenase activity	1	PPM1H
negative regulation of interleukin-8 production	1	MAPKBP1
negative regulation of defense response to bacterium	1	MAPKBP1
mitotic spindle pole	1	MAPKBP1
stem cell factor receptor binding	1	SH2B3
protein tyrosine kinase binding	1	SH2B3
neutrophil homeostasis	1	SH2B3
transmembrane receptor protein tyrosine kinase signaling pathway	1	SH2B3
embryonic hemopoiesis	1	SH2B3
monocyte homeostasis	1	SH2B3
megakaryocyte development	1	SH2B3
cellular response to interleukin-3	1	SH2B3
thrombopoietin-mediated signaling pathway	1	SH2B3
negative regulation of tyrosine phosphorylation of STAT protein	1	SH2B3
negative regulation of MAP kinase activity	1	SH2B3
negative regulation of receptor signaling pathway via JAK-STAT	1	SH2B3
erythrocyte development	1	SH2B3
hematopoietic stem cell differentiation	1	SH2B3
negative regulation of response to cytokine stimulus	1	SH2B3
negative regulation of chemokine-mediated signaling pathway	1	SH2B3
negative regulation of Kit signaling pathway	1	SH2B3
proline-rich region binding	1	YAP1
molecular function inhibitor activity	1	YAP1
cell morphogenesis	1	YAP1
trophectodermal cell differentiation	1	YAP1
glandular epithelial cell differentiation	1	YAP1
negative regulation of gene expression	1	YAP1
 keratinocyte proliferation	1	YAP1
keratinocyte differentiation	1	YAP1
negative regulation of epithelial cell differentiation	1	YAP1
polarized epithelial cell differentiation	1	YAP1
 intracellular estrogen receptor signaling pathway	1	YAP1
organ growth	1	YAP1
epithelial cell proliferation	1	YAP1
 neurogenesis	1	YAP1
progesterone receptor signaling pathway	1	YAP1
 cardiac muscle cell proliferation	1	YAP1
contact inhibition	1	YAP1
bud elongation involved in lung branching	1	YAP1
lung epithelial cell differentiation	1	YAP1
intestinal epithelial cell development	1	YAP1
cardiac muscle tissue regeneration	1	YAP1
interleukin-6-mediated signaling pathway	1	YAP1
 stem cell proliferation	1	YAP1
negative regulation of cilium assembly	1	YAP1
 stem cell population maintenance	1	YAP1
enterocyte differentiation	1	YAP1
negative regulation of epithelial cell apoptotic process	1	YAP1
negative regulation of stem cell differentiation	1	YAP1
female germ cell nucleus	1	YAP1
 proteasomal ubiquitin-dependent protein catabolic process	1	SH3RF3
protein autoubiquitination	1	SH3RF3
SUMO transferase activity	1	HDAC4
potassium ion binding	1	HDAC4
response to denervation involved in regulation of muscle adaptation	1	HDAC4
cardiac muscle hypertrophy in response to stress	1	HDAC4
protein sumoylation	1	HDAC4
 protein sumoylation	1	HDAC4
negative regulation of DNA-binding transcription factor activity	1	HDAC4
negative regulation of glycolytic process	1	HDAC4
type I interferon-mediated signaling pathway	1	HDAC4
response to interleukin-1	1	HDAC4
histone H3 deacetylation	1	HDAC4
histone H4 deacetylation	1	HDAC4
transcription repressor complex	1	HDAC4
negative regulation of calcium ion-dependent exocytosis	1	CBARP
negative regulation of voltage-gated calcium channel activity	1	CBARP
negative regulation of calcium ion transmembrane transport	1	CBARP
secretory granule	1	CBARP
synaptic vesicle membrane	1	CBARP
lactate metabolic process	1	PFKFB2
glycolytic process	1	PFKFB2
osteoblast differentiation	1	WWTR1
negative regulation of protein phosphorylation	1	WWTR1
stem cell division	1	WWTR1
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	1	WWTR1
glomerulus development	1	WWTR1
multicellular organism growth	1	WWTR1
mesenchymal cell differentiation	1	WWTR1
 SMAD protein signal transduction	1	WWTR1
kidney morphogenesis	1	WWTR1
spindle microtubule	1	FAM110A
phosphatidylinositol-3-phosphate phosphatase activity	1	MTMR3
protein tyrosine/serine/threonine phosphatase activity	1	MTMR3
phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	1	MTMR3
phosphatidylinositol dephosphorylation	1	MTMR3
 phosphatidylinositol dephosphorylation	1	MTMR3
phosphatidylinositol 5-phosphate metabolic process	1	MTMR3
cAMP response element binding protein binding	1	CRTC2
gluconeogenesis	1	CRTC2
 CREB transcription factor activity	1	CRTC2
histone H3-K9 acetylation	1	CRTC2
protein homotetramerization	1	CRTC2
toxin transport	1	CRTC2
GTPase activity	1	RGS12
GTPase regulator activity	1	RGS12
 G protein-coupled receptor signaling pathway	1	RGS12
negative regulation of signal transduction	1	RGS12
apical constriction	1	FRMD6
 actin filament-based process	1	FRMD6
 hippo signaling	1	FRMD6
cytoplasmic side of apical plasma membrane	1	FRMD6
smoothened signaling pathway	1	CFAP410
photoreceptor outer segment	1	CFAP410
photoreceptor connecting cilium	1	CFAP410
cysteine-type endopeptidase activator activity involved in apoptotic process	1	BAD
protein phosphatase 2B binding	1	BAD
protein kinase B binding	1	BAD
release of cytochrome c from mitochondria	1	BAD
activation of cysteine-type endopeptidase activity involved in apoptotic process	1	BAD
intrinsic apoptotic signaling pathway in response to DNA damage	1	BAD
 mitochondrial membrane potential	1	BAD
cytokine-mediated signaling pathway	1	BAD
response to estradiol	1	BAD
response to testosterone	1	BAD
response to oleic acid	1	BAD
 insulin secretion involved in cellular response to glucose stimulus	1	BAD
response to hydrogen peroxide	1	BAD
response to amino acid	1	BAD
 cysteine-type endopeptidase activity involved in apoptotic process	1	BAD
 B cell differentiation	1	BAD
 proteolysis	1	BAD
ADP metabolic process	1	BAD
ATP metabolic process	1	BAD
 mitochondrial membrane permeability	1	BAD
response to glucocorticoid	1	BAD
response to calcium ion	1	BAD
cellular response to chromate	1	BAD
cellular response to nicotine	1	BAD
cellular response to lipid	1	BAD
cellular response to hypoxia	1	BAD
 release of cytochrome c from mitochondria	1	BAD
extrinsic apoptotic signaling pathway in absence of ligand	1	BAD
intrinsic apoptotic signaling pathway	1	BAD
activation of cysteine-type endopeptidase activity	1	BAD
response to benzene	1	BAD
 intrinsic apoptotic signaling pathway in response to osmotic stress	1	BAD
 granulosa cell apoptotic process	1	BAD
 type B pancreatic cell development	1	BAD
BAD-BCL-2 complex	1	BAD
serine-type endopeptidase activity	1	RHBDF1
growth factor binding	1	RHBDF1
 epidermal growth factor receptor signaling pathway	1	RHBDF1
 protein secretion	1	RHBDF1
negative regulation of protein secretion	1	RHBDF1
 proteasomal protein catabolic process	1	RHBDF1
calcium channel regulator activity	1	YWHAE
MHC class II protein complex binding	1	YWHAE
protein heterodimerization activity	1	YWHAE
neuron migration	1	YWHAE
 heart rate by hormone	1	YWHAE
 mitotic cell cycle	1	YWHAE
protein localization to nucleus	1	YWHAE
cellular response to heat	1	YWHAE
 protein export from nucleus	1	YWHAE
 cytosolic calcium ion concentration	1	YWHAE
 membrane repolarization	1	YWHAE
membrane repolarization during cardiac muscle cell action potential	1	YWHAE
 heart rate by cardiac conduction	1	YWHAE
 potassium ion transmembrane transporter activity	1	YWHAE
negative regulation of calcium ion transmembrane transporter activity	1	YWHAE
negative regulation of peptidyl-serine dephosphorylation	1	YWHAE
negative regulation of calcium ion export across plasma membrane	1	YWHAE
signaling receptor binding	1	CASK
neurexin family protein binding	1	CASK
negative regulation of cell-matrix adhesion	1	CASK
negative regulation of keratinocyte proliferation	1	CASK
 neurotransmitter secretion	1	CASK
establishment of localization in cell	1	CASK
negative regulation of wound healing	1	CASK
calcium ion import	1	CASK
 calcium ion import	1	CASK
negative regulation of cellular response to growth factor stimulus	1	CASK
 synaptic vesicle exocytosis	1	CASK
nuclear lamina	1	CASK
presynaptic membrane	1	CASK
ciliary membrane	1	CASK
chloride channel inhibitor activity	1	WNK1
 sodium ion transport	1	WNK1
 systemic arterial blood pressure	1	WNK1
monoatomic ion transport	1	WNK1
 T cell chemotaxis	1	WNK1
intracellular chloride ion homeostasis	1	WNK1
negative regulation of cell-cell adhesion mediated by integrin	1	WNK1
negative regulation of heterotypic cell-cell adhesion	1	WNK1
sodium ion transmembrane transport	1	WNK1
chemokine (C-C motif) ligand 21 signaling pathway	1	WNK1
potassium ion homeostasis	1	WNK1
monoatomic cation homeostasis	1	WNK1
negative regulation of pancreatic juice secretion	1	WNK1
lymphocyte migration into lymph node	1	WNK1
negative regulation of leukocyte cell-cell adhesion	1	WNK1
 monoatomic cation transmembrane transport	1	WNK1
cadherin binding involved in cell-cell adhesion	1	PAK4
 angiogenesis	1	PAK4
dendritic spine development	1	PAK4
cellular response to organic cyclic compound	1	PAK4
negative regulation of cell adhesion	1	SIPA1
negative regulation of cell growth	1	SIPA1
cellular response to water deprivation	1	SIPA1
transport vesicle	1	SIPA1
T-tubule	1	AHNAK2
costamere	1	AHNAK2
p53 binding	1	TP53BP2
NF-kappaB binding	1	TP53BP2
intrinsic apoptotic signaling pathway by p53 class mediator	1	TP53BP2
 execution phase of apoptosis	1	TP53BP2
negative regulation of small GTPase mediated signal transduction	1	CGNL1
negative regulation of stress fiber assembly	1	CGNL1
protein localization to cell-cell junction	1	CGNL1
protein dimerization activity	1	TFE3
humoral immune response	1	TFE3
 osteoclast differentiation	1	TFE3
 cell adhesion	1	TFE3
 brown fat cell differentiation	1	TFE3
negative regulation of cold-induced thermogenesis	1	TFE3
protein phosphatase activator activity	1	PHACTR4
neural crest cell migration	1	PHACTR4
enteric nervous system development	1	PHACTR4
closure of optic fissure	1	PHACTR4
negative regulation of integrin-mediated signaling pathway	1	PHACTR4
structural constituent of cytoskeleton	1	EPB41
1-phosphatidylinositol binding	1	EPB41
spectrin binding	1	EPB41
actomyosin structure organization	1	EPB41
 calcium ion transport	1	EPB41
 intestinal absorption	1	EPB41
 protein localization to cell cortex	1	EPB41
spectrin-associated cytoskeleton	1	EPB41
cortical cytoskeleton	1	EPB41
intercellular bridge	1	EPB41
activation of adenylate cyclase activity	1	RAF1
insulin secretion involved in cellular response to glucose stimulus	1	RAF1
response to muscle stretch	1	RAF1
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	RAF1
intermediate filament cytoskeleton organization	1	RAF1
 cell differentiation	1	RAF1
death-inducing signaling complex assembly	1	RAF1
pseudopodium	1	RAF1
eye development	1	SIPA1L3
hematopoietic progenitor cell differentiation	1	SIPA1L3
stress fiber	1	SIPA1L3
apical part of cell	1	SIPA1L3
tricellular tight junction	1	SIPA1L3
phosphatidic acid binding	1	MICALL1
receptor-mediated endocytosis	1	MICALL1
neuron projection development	1	MICALL1
endocytic recycling	1	MICALL1
slow endocytic recycling	1	MICALL1
protein localization to endosome	1	MICALL1
plasma membrane tubulation	1	MICALL1
early endosome	1	MICALL1
late endosome membrane	1	MICALL1
recycling endosome membrane	1	MICALL1
methyl-CpG binding	1	ZBTB21
POZ domain binding	1	ZBTB21
miRNA binding	1	TUT4
RNA uridylyltransferase activity	1	TUT4
oocyte maturation	1	TUT4
miRNA metabolic process	1	TUT4
miRNA catabolic process	1	TUT4
stem cell population maintenance	1	TUT4
pre-miRNA processing	1	TUT4
RNA 3'-end processing	1	TUT4
histone mRNA catabolic process	1	TUT4
RNA 3' uridylation	1	TUT4
retrotransposon silencing by mRNA destabilization	1	TUT4
polyuridylation-dependent mRNA catabolic process	1	TUT4
cytoplasmic ribonucleoprotein granule	1	TUT4
lipid metabolic process	1	LPIN2
phosphotyrosine residue binding	1	IRS1
insulin receptor binding	1	IRS1
SH2 domain binding	1	IRS1
 glucose metabolic process	1	IRS1
 fatty acid beta-oxidation	1	IRS1
response to peptide hormone	1	IRS1
 glucose import	1	IRS1
negative regulation of insulin receptor signaling pathway	1	IRS1
 insulin receptor signaling pathway	1	IRS1
cellular response to fatty acid	1	IRS1
insulin receptor complex	1	IRS1
mRNA binding	1	SAMD4B
translation repressor activity	1	SAMD4B
 neuron apoptotic process	1	AKT1S1
 interleukin-12 production	1	MAST2
spermatid differentiation	1	MAST2
phosphatidylinositol-4,5-bisphosphate binding	1	PARD3
phosphatidylinositol-3,4,5-trisphosphate binding	1	PARD3
protein kinase C-activating G protein-coupled receptor signaling pathway	1	PARD3
axonogenesis	1	PARD3
asymmetric cell division	1	PARD3
negative regulation of peptidyl-threonine phosphorylation	1	PARD3
myelination in peripheral nervous system	1	PARD3
endomembrane system	1	PARD3
internode region of axon	1	PARD3
PAR polarity complex	1	PARD3
cell adhesion molecule binding	1	AFDN
cell-cell signaling	1	AFDN
 cell-cell adhesion	1	AFDN
 protein localization	1	AFDN
establishment of protein localization to plasma membrane	1	AFDN
establishment of endothelial intestinal barrier	1	AFDN
 cell-cell adhesion mediated by cadherin	1	AFDN
MAP kinase kinase activity	1	BRAF
myeloid progenitor cell differentiation	1	BRAF
visual learning	1	BRAF
animal organ morphogenesis	1	BRAF
negative regulation of fibroblast migration	1	BRAF
 glucose transmembrane transport	1	BRAF
synaptic vesicle exocytosis	1	BRAF
T cell differentiation in thymus	1	BRAF
substrate adhesion-dependent cell spreading	1	BRAF
stress fiber assembly	1	BRAF
CD4-positive, alpha-beta T cell differentiation	1	BRAF
CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1	BRAF
negative regulation of neuron apoptotic process	1	BRAF
 axon regeneration	1	BRAF
long-term synaptic potentiation	1	BRAF
head morphogenesis	1	BRAF
ERK1 and ERK2 cascade	1	BRAF
 ERK1 and ERK2 cascade	1	BRAF
trehalose metabolism in response to stress	1	BRAF
cellular response to calcium ion	1	BRAF
cellular response to xenobiotic stimulus	1	BRAF
endothelial cell apoptotic process	1	BRAF
establishment of protein localization to membrane	1	BRAF
 substrate adhesion-dependent cell spreading	1	BRAF
negative regulation of synaptic vesicle exocytosis	1	BRAF
cell body	1	BRAF
L27 domain binding	1	DLG1
structural constituent of postsynaptic density	1	DLG1
branching involved in ureteric bud morphogenesis	1	DLG1
immunological synapse formation	1	DLG1
endothelial cell proliferation	1	DLG1
lens development in camera-type eye	1	DLG1
peristalsis	1	DLG1
 actin filament polymerization	1	DLG1
astral microtubule organization	1	DLG1
protein-containing complex localization	1	DLG1
membrane raft organization	1	DLG1
activation of protein kinase activity	1	DLG1
T cell proliferation	1	DLG1
negative regulation of T cell proliferation	1	DLG1
amyloid precursor protein metabolic process	1	DLG1
protein kinase B signaling	1	DLG1
cortical microtubule organization	1	DLG1
reproductive structure development	1	DLG1
embryonic skeletal system morphogenesis	1	DLG1
smooth muscle tissue development	1	DLG1
negative regulation of epithelial cell proliferation	1	DLG1
hard palate development	1	DLG1
 ventricular cardiac muscle cell action potential	1	DLG1
maintenance of postsynaptic density structure	1	DLG1
neurotransmitter receptor localization to postsynaptic specialization membrane	1	DLG1
 NIK/NF-kappaB signaling	1	DLG1
 protein localization to synapse	1	DLG1
 potassium ion import	1	DLG1
negative regulation of p38MAPK cascade	1	DLG1
 voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	1	DLG1
 potassium ion export across plasma membrane	1	DLG1
immunological synapse	1	DLG1
intercalated disc	1	DLG1
lateral plasma membrane	1	DLG1
cell projection membrane	1	DLG1
neuromuscular junction	1	DLG1
node of Ranvier	1	DLG1
myelin sheath abaxonal region	1	DLG1
lateral loop	1	DLG1
membrane raft	1	DLG1
MPP7-DLG1-LIN7 complex	1	DLG1
postsynaptic density membrane	1	DLG1
protein-containing complex binding	1	KIF5B
cytoplasm organization	1	KIF5B
 synaptic transmission, GABAergic	1	KIF5B
stress granule disassembly	1	KIF5B
natural killer cell mediated cytotoxicity	1	KIF5B
vesicle transport along microtubule	1	KIF5B
mitochondrion transport along microtubule	1	KIF5B
centrosome localization	1	KIF5B
cellular response to type II interferon	1	KIF5B
plus-end-directed vesicle transport along microtubule	1	KIF5B
mitocytosis	1	KIF5B
anterograde neuronal dense core vesicle transport	1	KIF5B
retrograde neuronal dense core vesicle transport	1	KIF5B
 neuroblast proliferation	1	WDR62
centriole replication	1	WDR62
neurogenesis	1	WDR62
 centrosome cycle	1	WDR62
 neuron migration	1	WDR62
Hsp70 protein binding	1	TSC1
ATPase inhibitor activity	1	TSC1
protein-folding chaperone binding	1	TSC1
 cell-matrix adhesion	1	TSC1
rRNA export from nucleus	1	TSC1
 translation	1	TSC1
potassium ion transport	1	TSC1
associative learning	1	TSC1
adult locomotory behavior	1	TSC1
negative regulation of macroautophagy	1	TSC1
negative regulation of translation	1	TSC1
cell projection organization	1	TSC1
negative regulation of ATP-dependent activity	1	TSC1
myelination	1	TSC1
memory T cell differentiation	1	TSC1
 phosphoprotein phosphatase activity	1	TSC1
 protein kinase activity	1	TSC1
glucose import	1	TSC1
synapse organization	1	TSC1
protein stabilization	1	TSC1
 focal adhesion assembly	1	TSC1
cellular response to oxygen-glucose deprivation	1	TSC1
negative regulation of oxidative stress-induced neuron death	1	TSC1
lipid droplet	1	TSC1
actin filament	1	TSC1
TSC1-TSC2 complex	1	TSC1
protein folding chaperone complex	1	TSC1
muscle organ development	1	SPEG
muscle cell differentiation	1	SPEG
delta-catenin binding	1	PLEKHA7
zonula adherens maintenance	1	PLEKHA7
epithelial cell-cell adhesion	1	PLEKHA7
zonula adherens	1	PLEKHA7
lipid transport	1	VPS13D
protein retention in Golgi apparatus	1	VPS13D
 mitophagy	1	VPS13D
nucleotide binding	1	HINT3
adenosine 5'-monophosphoramidase activity	1	HINT3
negative regulation of monoatomic ion transmembrane transport	1	YWHAQ
regulated exocytosis	1	RAB11FIP1
negative regulation of adiponectin secretion	1	RAB11FIP1
recycling endosome	1	RAB11FIP1
