Feature	Number of Genes	Genes
oxidized purine nucleobase lesion DNA N-glycosylase activity	1	OGG1
oxidized purine DNA binding	1	OGG1
8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	1	OGG1
class I DNA-(apurinic or apyrimidinic site) endonuclease activity	1	OGG1
acute inflammatory response	1	OGG1
base-excision repair	1	OGG1
base-excision repair, AP site formation	1	OGG1
nucleotide-excision repair	1	OGG1
response to oxidative stress	1	OGG1
response to radiation	1	OGG1
response to light stimulus	1	OGG1
response to estradiol	1	OGG1
depurination	1	OGG1
depyrimidination	1	OGG1
response to ethanol	1	OGG1
response to folic acid	1	OGG1
cellular response to cadmium ion	1	OGG1
negative regulation of double-strand break repair via single-strand annealing	1	OGG1
mitochondrial matrix	1	OGG1
nucleotide binding	1	ORC5
DNA replication origin binding	1	ORC5
DNA replication	1	ORC5
DNA replication initiation	1	ORC5
 DNA replication	1	ORC5
origin recognition complex	1	ORC5
nuclear origin of replication recognition complex	1	ORC5
peroxisome organization	1	PEX3
protein import into peroxisome membrane	1	PEX3
peroxisome	1	PEX3
peroxisomal membrane	1	PEX3
protein-lipid complex	1	PEX3
protein phosphatase activator activity	1	PPP2R5D
 protein dephosphorylation	1	PPP2R5D
protein phosphatase type 2A complex	1	PPP2R5D
protein phosphatase 4 complex	1	PPP4R1
synapse	1	RANBP6
NAD-retinol dehydrogenase activity	1	RDH10
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	1	RDH10
NADP-retinol dehydrogenase activity	1	RDH10
retinoid metabolic process	1	RDH10
metanephros development	1	RDH10
retinoic acid biosynthetic process	1	RDH10
visual perception	1	RDH10
gonad development	1	RDH10
embryonic camera-type eye development	1	RDH10
embryonic forelimb morphogenesis	1	RDH10
retinol metabolic process	1	RDH10
retinal metabolic process	1	RDH10
ear development	1	RDH10
nose development	1	RDH10
embryonic viscerocranium morphogenesis	1	RDH10
primary lung bud formation	1	RDH10
bud elongation involved in lung branching	1	RDH10
 retinoic acid biosynthetic process	1	RDH10
mitophagy	1	RIMOC1
transcription termination site sequence-specific DNA binding	1	SETX
DNA helicase activity	1	SETX
hydrolase activity	1	SETX
double-strand break repair	1	SETX
DNA recombination	1	SETX
DNA-templated transcription termination	1	SETX
termination of RNA polymerase II transcription	1	SETX
mRNA splice site recognition	1	SETX
circadian rhythm	1	SETX
fibroblast growth factor receptor signaling pathway	1	SETX
 neuron projection development	1	SETX
DNA duplex unwinding	1	SETX
 RNA splicing	1	SETX
cellular response to oxidative stress	1	SETX
protein kinase B signaling	1	SETX
cellular response to fibroblast growth factor stimulus	1	SETX
 termination of DNA-templated transcription	1	SETX
cellular response to hydrogen peroxide	1	SETX
 DNA-templated transcription initiation	1	SETX
 termination of RNA polymerase II transcription, poly(A)-coupled	1	SETX
nuclear chromosome	1	SETX
sphingosine-1-phosphate phosphatase activity	1	SGPP1
dihydrosphingosine-1-phosphate phosphatase activity	1	SGPP1
sphinganine-1-phosphate metabolic process	1	SGPP1
sphingosine metabolic process	1	SGPP1
ER to Golgi ceramide transport	1	SGPP1
 keratinocyte differentiation	1	SGPP1
 epidermis development	1	SGPP1
phospholipid dephosphorylation	1	SGPP1
extrinsic apoptotic signaling pathway	1	SGPP1
intrinsic apoptotic signaling pathway	1	SGPP1
sodium:phosphate symporter activity	1	SLC34A2
sodium ion binding	1	SLC34A2
phosphate ion binding	1	SLC34A2
phosphate ion transport	1	SLC34A2
protein metabolic process	1	SLC34A2
intracellular phosphate ion homeostasis	1	SLC34A2
sodium ion transmembrane transport	1	SLC34A2
response to estrogen	1	SLC34A2
sodium-dependent phosphate transport	1	SLC34A2
brush border	1	SLC34A2
apical plasma membrane	1	SLC34A2
brush border membrane	1	SLC34A2
vesicle	1	SLC34A2
 protein kinase activity	1	SMG8
C-8 sterol isomerase activity	1	SREBF2
DNA-binding transcription factor activity, RNA polymerase II-specific	1	SREBF2
E-box binding	1	SREBF2
lipid metabolic process	1	SREBF2
 Notch signaling pathway	1	SREBF2
cellular response to starvation	1	SREBF2
 cholesterol storage	1	SREBF2
SREBP signaling pathway	1	SREBF2
cholesterol homeostasis	1	SREBF2
 cholesterol biosynthetic process	1	SREBF2
cellular response to low-density lipoprotein particle stimulus	1	SREBF2
cellular response to laminar fluid shear stress	1	SREBF2
negative regulation of cholesterol efflux	1	SREBF2
 miRNA transcription	1	SREBF2
 protein targeting to mitochondrion	1	SREBF2
ER to Golgi transport vesicle membrane	1	SREBF2
SREBP-SCAP-Insig complex	1	SREBF2
magnesium ion binding	1	SRR
L-serine ammonia-lyase activity	1	SRR
calcium ion binding	1	SRR
D-serine ammonia-lyase activity	1	SRR
glycine binding	1	SRR
threonine racemase activity	1	SRR
PDZ domain binding	1	SRR
pyridoxal phosphate binding	1	SRR
serine racemase activity	1	SRR
L-serine metabolic process	1	SRR
serine family amino acid metabolic process	1	SRR
response to lipopolysaccharide	1	SRR
pyruvate biosynthetic process	1	SRR
response to morphine	1	SRR
D-serine metabolic process	1	SRR
D-serine biosynthetic process	1	SRR
neuronal cell body	1	SRR
apical part of cell	1	SRR
growth hormone-releasing hormone receptor activity	1	TAPT1
ossification	1	TAPT1
cell projection organization	1	TAPT1
embryonic skeletal system development	1	TAPT1
cartilage development	1	TAPT1
 cartilage development	1	TAPT1
 bone development	1	TAPT1
ciliary basal body	1	TAPT1
14-3-3 protein binding	1	TBC1D22B
sphingolipid metabolic process	1	TEX2
lipid transport	1	TEX2
COPII receptor activity	1	TEX261
endocytosis	1	TEX261
COPII-coated ER to Golgi transport vesicle	1	TEX261
transporter activity	1	TMEM184A
heparin binding	1	TMEM184A
transport	1	TMEM184A
transport vesicle membrane	1	TMEM184A
secretory granule membrane	1	TMEM184A
cilium	1	TNPO1
inflammatory response	1	TSPAN2
astrocyte development	1	TSPAN2
microglia development	1	TSPAN2
myelination	1	TSPAN2
axon development	1	TSPAN2
myelin sheath	1	TSPAN2
sperm axoneme assembly	1	TTC12
axonemal dynein complex assembly	1	TTC12
protein stabilization	1	TTI1
 DNA damage checkpoint	1	TTI1
ASTRA complex	1	TTI1
TTT complex	1	TTI1
Wnt signaling pathway	1	USP34
protein K48-linked deubiquitination	1	USP34
 canonical Wnt signaling pathway	1	USP34
signaling receptor activity	1	VAC14
phosphatidylinositol biosynthetic process	1	VAC14
 kinase activity	1	VAC14
 postsynaptic neurotransmitter receptor internalization	1	VAC14
PAS complex	1	VAC14
presynaptic endosome	1	VAC14
myosin binding	1	VEZT
cell-cell adhesion	1	VEZT
acrosomal vesicle	1	VEZT
stereocilia ankle link complex	1	VEZT
adherens junction	1	VEZT
stereocilium membrane	1	VEZT
endosome to lysosome transport	1	VPS33A
platelet formation	1	VPS33A
melanosome localization	1	VPS33A
lysosome localization	1	VPS33A
endosomal vesicle fusion	1	VPS33A
 SNARE complex assembly	1	VPS33A
 lysosomal lumen pH	1	VPS33A
 developmental pigmentation	1	VPS33A
autophagosome maturation	1	VPS33A
lysosome	1	VPS33A
clathrin-coated vesicle	1	VPS33A
HOPS complex	1	VPS33A
CORVET complex	1	VPS33A
ATP-dependent protein-DNA unloader activity	1	WAPL
negative regulation of sister chromatid cohesion	1	WAPL
 cohesin loading	1	WAPL
mitotic spindle	1	WAPL
 protein export from nucleus	1	XPO4
mRNA binding	1	XPO5
pre-miRNA binding	1	XPO5
RISC complex binding	1	XPO5
RNA export from nucleus	1	XPO5
miRNA metabolic process	1	XPO5
pre-miRNA export from nucleus	1	XPO5
 post-transcriptional gene silencing by RNA	1	XPO5
RISC complex	1	XPO5
RNA nuclear export complex	1	XPO5
tRNA export from nucleus	1	XPOT
tRNA re-export from nucleus	1	XPOT
