Feature	Number of Genes	Genes
inner cell mass cell proliferation	1	SBDS
hematopoietic progenitor cell differentiation	1	SBDS
rRNA processing	1	SBDS
mitotic spindle organization	1	SBDS
bone mineralization	1	SBDS
leukocyte chemotaxis	1	SBDS
cytosolic ribosome assembly	1	SBDS
bone marrow development	1	SBDS
spindle pole	1	SBDS
guanyl-nucleotide exchange factor activity	1	SWAP70
positive regulation of cytosolic calcium ion concentration	1	SWAP70
negative regulation of actin filament depolymerization	1	SWAP70
positive regulation of actin filament bundle assembly	1	SWAP70
regulation of protein localization	1	SWAP70
negative regulation of cell-cell adhesion mediated by integrin	1	SWAP70
isotype switching	1	SWAP70
actin filament bundle assembly	1	SWAP70
regulation of small GTPase mediated signal transduction	1	SWAP70
positive regulation of mast cell chemotaxis	1	SWAP70
negative regulation of peptidyl-serine dephosphorylation	1	SWAP70
fructose-2,6-bisphosphate 2-phosphatase activity	1	TIGAR
mitophagy	1	TIGAR
response to ischemia	1	TIGAR
fructose 2,6-bisphosphate metabolic process	1	TIGAR
glycolytic process	1	TIGAR
DNA damage response	1	TIGAR
response to xenobiotic stimulus	1	TIGAR
response to gamma radiation	1	TIGAR
cardiac muscle cell apoptotic process	1	TIGAR
positive regulation of cardiac muscle cell apoptotic process	1	TIGAR
glucose catabolic process to lactate via pyruvate	1	TIGAR
fructose 1,6-bisphosphate metabolic process	1	TIGAR
negative regulation of programmed cell death	1	TIGAR
regulation of pentose-phosphate shunt	1	TIGAR
positive regulation of DNA repair	1	TIGAR
negative regulation of glycolytic process	1	TIGAR
intestinal epithelial cell development	1	TIGAR
cellular response to cobalt ion	1	TIGAR
cellular response to hypoxia	1	TIGAR
reactive oxygen species metabolic process	1	TIGAR
negative regulation of neuron death	1	TIGAR
negative regulation of mitophagy	1	TIGAR
regulation of response to DNA damage checkpoint signaling	1	TIGAR
positive regulation of hexokinase activity	1	TIGAR
negative regulation of glucose catabolic process to lactate via pyruvate	1	TIGAR
negative regulation of reactive oxygen species metabolic process	1	TIGAR
mitochondrial outer membrane	1	TIGAR
G2/M transition of mitotic cell cycle	1	TPD52L1
positive regulation of apoptotic signaling pathway	1	TPD52L1
tubulin-tyrosine ligase activity	1	TTLL12
histone H4K20 trimethyltransferase activity	1	TTLL12
H4K20me3 modified histone binding	1	TTLL12
regulation of mitotic cell cycle	1	TTLL12
protein modification process	1	TTLL12
negative regulation of type I interferon-mediated signaling pathway	1	TTLL12
microtubule organizing center	1	TTLL12
spindle	1	TTLL12
midbody	1	TTLL12
polyubiquitin modification-dependent protein binding	1	UBQLN2
molecular condensate scaffold activity	1	UBQLN2
regulation of macroautophagy	1	UBQLN2
ubiquitin-dependent ERAD pathway	1	UBQLN2
negative regulation of clathrin-dependent endocytosis	1	UBQLN2
positive regulation of ER-associated ubiquitin-dependent protein catabolic process	1	UBQLN2
negative regulation of G protein-coupled receptor internalization	1	UBQLN2
regulation of autophagosome assembly	1	UBQLN2
autophagosome	1	UBQLN2
cytoplasmic vesicle	1	UBQLN2
