Feature	Number of Genes	Genes
negative regulation of vascular associated smooth muscle cell proliferation	1	TPM1
negative regulation of vascular associated smooth muscle cell migration	1	TPM1
sarcomere	1	TPM1
bleb	1	TPM1
muscle contraction	1	TPM3
endosomal transport	1	WASHC3
 Arp2/3 complex-mediated actin nucleation	1	WASHC3
WASH complex	1	WASHC3
mRNA methylation	1	ZC3H13
 stem cell population maintenance	1	ZC3H13
nuclear speck	1	ZC3H13
RNA N6-methyladenosine methyltransferase complex	1	ZC3H13
RNA polymerase II cis-regulatory region sequence-specific DNA binding	1	ZNF74
