Feature	Number of Genes	Genes
synaptic vesicle lumen acidification	1	ATP6V1H
proton transmembrane transport	1	ATP6V1H
vacuolar proton-transporting V-type ATPase, V1 domain	1	ATP6V1H
clathrin-coated vesicle membrane	1	ATP6V1H
proton-transporting V-type ATPase complex	1	ATP6V1H
transmembrane transporter complex	1	ATP6V1H
iron ion binding	1	BBOX1
gamma-butyrobetaine dioxygenase activity	1	BBOX1
carnitine biosynthetic process	1	BBOX1
 translational initiation	1	BZW2
phagocytosis	1	CNN2
hemopoiesis	1	CNN2
 actin filament-based process	1	CNN2
negative regulation of phagocytosis	1	CNN2
establishment of localization in cell	1	CNN2
 leukocyte proliferation	1	CNN2
cellular response to mechanical stimulus	1	CNN2
macrophage migration	1	CNN2
negative regulation of macrophage migration	1	CNN2
specific granule lumen	1	CNN2
tertiary granule lumen	1	CNN2
cadherin binding involved in cell-cell adhesion	1	CNN3
epithelial cell differentiation	1	CNN3
sodium ion transmembrane transporter activity	1	CNNM4
magnesium ion transmembrane transporter activity	1	CNNM4
visual perception	1	CNNM4
magnesium ion homeostasis	1	CNNM4
magnesium ion transport	1	CNNM4
intracellular monoatomic cation homeostasis	1	CNNM4
sodium ion transmembrane transport	1	CNNM4
response to stimulus	1	CNNM4
enamel mineralization	1	CNNM4
magnesium ion transmembrane transport	1	CNNM4
basolateral plasma membrane	1	CNNM4
nucleotide binding	1	DHDH
trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity	1	DHDH
D-xylose 1-dehydrogenase (NADP+) activity	1	DHDH
D-xylose catabolic process	1	DHDH
perikaryon	1	DMWD
translation initiation factor activity	1	EIF2B4
guanyl-nucleotide exchange factor activity	1	EIF2B4
translation initiation factor binding	1	EIF2B4
ovarian follicle development	1	EIF2B4
translational initiation	1	EIF2B4
 translation	1	EIF2B4
response to heat	1	EIF2B4
response to glucose	1	EIF2B4
oligodendrocyte development	1	EIF2B4
myelination	1	EIF2B4
response to peptide hormone	1	EIF2B4
T cell receptor signaling pathway	1	EIF2B4
eukaryotic translation initiation factor 2B complex	1	EIF2B4
 hippo signaling	1	FRMD1
cytoplasmic side of apical plasma membrane	1	FRMD1
GABA-A receptor activity	1	GABRA3
inhibitory extracellular ligand-gated monoatomic ion channel activity	1	GABRA3
benzodiazepine receptor activity	1	GABRA3
GABA-gated chloride ion channel activity	1	GABRA3
ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential	1	GABRA3
transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential	1	GABRA3
gamma-aminobutyric acid signaling pathway	1	GABRA3
nervous system process	1	GABRA3
synaptic transmission, GABAergic	1	GABRA3
 postsynaptic membrane potential	1	GABRA3
 presynaptic membrane potential	1	GABRA3
chloride transmembrane transport	1	GABRA3
dendrite membrane	1	GABRA3
chloride channel complex	1	GABRA3
presynaptic active zone membrane	1	GABRA3
GABA-ergic synapse	1	GABRA3
postsynaptic specialization membrane	1	GABRA3
GABA-A receptor complex	1	GABRA3
peroxidase activity	1	GPX8
glutathione peroxidase activity	1	GPX8
cellular response to oxidative stress	1	GPX8
cellular oxidant detoxification	1	GPX8
phosphatidylinositol 3-kinase catalytic subunit binding	1	GSN
myosin II binding	1	GSN
striated muscle atrophy	1	GSN
cell projection assembly	1	GSN
actin filament depolymerization	1	GSN
protein destabilization	1	GSN
response to muscle stretch	1	GSN
sequestering of actin monomers	1	GSN
negative regulation of viral entry into host cell	1	GSN
actin filament severing	1	GSN
barbed-end actin filament capping	1	GSN
 actin nucleation	1	GSN
actin filament capping	1	GSN
relaxation of cardiac muscle	1	GSN
cardiac muscle cell contraction	1	GSN
renal protein absorption	1	GSN
hepatocyte apoptotic process	1	GSN
 keratinocyte apoptotic process	1	GSN
 establishment of T cell polarity	1	GSN
 plasma membrane raft polarization	1	GSN
 receptor clustering	1	GSN
amyloid fibril formation	1	GSN
 cysteine-type endopeptidase activity involved in apoptotic signaling pathway	1	GSN
sarcoplasm	1	GSN
actin cap	1	GSN
secretory granule lumen	1	GSN
blood microparticle	1	GSN
ficolin-1-rich granule lumen	1	GSN
kinesin binding	1	KLC3
microtubule-based movement	1	KLC3
spermatid development	1	KLC3
axo-dendritic transport	1	KLC3
sperm mitochondrial sheath assembly	1	KLC3
kinesin complex	1	KLC3
ciliary rootlet	1	KLC3
GTPase binding	1	LCP1
T cell activation involved in immune response	1	LCP1
protein kinase A signaling	1	LCP1
cortical actin cytoskeleton organization	1	LCP1
animal organ regeneration	1	LCP1
 intracellular protein transport	1	LCP1
wound healing, spreading of cells	1	LCP1
actin crosslink formation	1	LCP1
phagocytic cup	1	LCP1
actin filament bundle	1	LCP1
glial cell projection	1	LCP1
myosin II head/neck binding	1	LIMCH1
cytoplasmic actin-based contraction involved in cell motility	1	LIMCH1
LRR domain binding	1	LRRFIP2
mRNA splicing, via spliceosome	1	LSM6
mRNA catabolic process	1	LSM6
tRNA processing	1	LSM6
maturation of SSU-rRNA	1	LSM6
U6 snRNP	1	LSM6
sno(s)RNA-containing ribonucleoprotein complex	1	LSM6
small nuclear ribonucleoprotein complex	1	LSM6
U4/U6 x U5 tri-snRNP complex	1	LSM6
U2-type precatalytic spliceosome	1	LSM6
Lsm2-8 complex	1	LSM6
ventricular septum development	1	LUZP1
neural fold bending	1	LUZP1
artery development	1	LUZP1
protein maturation by iron-sulfur cluster transfer	1	MAGEF1
negative regulation of double-strand break repair via homologous recombination	1	MAGEF1
dystroglycan binding	1	MAP2
tau protein binding	1	MAP2
microtubule cytoskeleton organization	1	MAP2
dendrite development	1	MAP2
central nervous system neuron development	1	MAP2
negative regulation of axon extension	1	MAP2
 microtubule polymerization	1	MAP2
negative regulation of microtubule polymerization	1	MAP2
neuron projection development	1	MAP2
 protein localization	1	MAP2
dendrite morphogenesis	1	MAP2
 anterograde dense core granule transport	1	MAP2
 organelle transport along microtubule	1	MAP2
 anterograde synaptic vesicle transport	1	MAP2
negative regulation of microtubule binding	1	MAP2
dendrite cytoplasm	1	MAP2
axon initial segment	1	MAP2
dendritic shaft	1	MAP2
axon hillock	1	MAP2
dendritic growth cone	1	MAP2
main axon	1	MAP2
dendritic branch	1	MAP2
basal dendrite	1	MAP2
primary dendrite	1	MAP2
distal dendrite	1	MAP2
apical distal dendrite	1	MAP2
dendritic filopodium	1	MAP2
proximal dendrite	1	MAP2
proximal neuron projection	1	MAP2
cytoskeletal motor activity	1	MYH9
protein-membrane adaptor activity	1	MYH9
ADP binding	1	MYH9
meiotic spindle organization	1	MYH9
establishment of T cell polarity	1	MYH9
plasma membrane repair	1	MYH9
membrane protein ectodomain proteolysis	1	MYH9
myoblast fusion	1	MYH9
monocyte differentiation	1	MYH9
lysosome localization	1	MYH9
cytokinetic process	1	MYH9
uropod organization	1	MYH9
blood vessel endothelial cell migration	1	MYH9
regulated exocytosis	1	MYH9
leukocyte migration	1	MYH9
establishment of meiotic spindle localization	1	MYH9
cortical granule exocytosis	1	MYH9
negative regulation of actin filament severing	1	MYH9
 plasma membrane repair	1	MYH9
immunological synapse	1	MYH9
uropod	1	MYH9
actomyosin contractile ring	1	MYH9
cytoplasmic side of plasma membrane	1	MYH9
cell leading edge	1	MYH9
actomyosin	1	MYH9
cortical granule	1	MYH9
myosin II filament	1	MYH9
chromatin binding	1	NCOA5
 signal transduction	1	NCOA5
glucose homeostasis	1	NCOA5
negative regulation of insulin receptor signaling pathway	1	NCOA5
structural constituent of nuclear pore	1	NDC1
protein-macromolecule adaptor activity	1	NDC1
nucleocytoplasmic transport	1	NDC1
nuclear pore organization	1	NDC1
homologous chromosome pairing at meiosis	1	NDC1
mRNA transport	1	NDC1
nuclear pore complex assembly	1	NDC1
nuclear pore localization	1	NDC1
nuclear envelope	1	NDC1
nuclear pore	1	NDC1
nuclear pore transmembrane ring	1	NDC1
cell-cell adhesion mediator activity	1	NEXN
homophilic cell adhesion via plasma membrane adhesion molecules	1	NEXN
dendrite self-avoidance	1	NEXN
enzyme binding	1	NOTCH3
signaling receptor activity	1	NOTCH3
Notch signaling pathway	1	NOTCH3
neuroblast differentiation	1	NOTCH3
forebrain development	1	NOTCH3
negative regulation of neuron differentiation	1	NOTCH3
 smooth muscle cell proliferation	1	NOTCH3
neuron fate commitment	1	NOTCH3
artery morphogenesis	1	NOTCH3
glomerular capillary formation	1	NOTCH3
Golgi membrane	1	NOTCH3
receptor complex	1	NOTCH3
sprouting angiogenesis	1	PARVA
outflow tract septum morphogenesis	1	PARVA
establishment or maintenance of cell polarity	1	PARVA
heterotypic cell-cell adhesion	1	PARVA
actin-mediated cell contraction	1	PARVA
smooth muscle cell chemotaxis	1	PARVA
enzyme inhibitor activity	1	PPP1R12A
phosphatase regulator activity	1	PPP1R12A
14-3-3 protein binding	1	PPP1R12A
mitotic cell cycle	1	PPP1R12A
protein dephosphorylation	1	PPP1R12A
centrosome cycle	1	PPP1R12A
 myosin-light-chain-phosphatase activity	1	PPP1R12A
negative regulation of catalytic activity	1	PPP1R12A
 nucleocytoplasmic transport	1	PPP1R12A
cellular response to xenobiotic stimulus	1	PPP1R12A
 establishment of endothelial barrier	1	PPP1R12A
contractile fiber	1	PPP1R12A
PTW/PP1 phosphatase complex	1	PPP1R12A
renal system process	1	PRKRIP1
negative regulation of protein kinase activity	1	PRKRIP1
negative regulation of phosphorylation	1	PRKRIP1
spliceosomal complex	1	PRKRIP1
serine-type endopeptidase activity	1	PRSS12
serine-type peptidase activity	1	PRSS12
zymogen activation	1	PRSS12
synaptic cleft	1	PRSS12
terminal bouton	1	PRSS12
ubiquitin protein ligase binding	1	PSMD1
 protein catabolic process	1	PSMD1
proteasome-mediated ubiquitin-dependent protein catabolic process	1	PSMD1
proteasome complex	1	PSMD1
proteasome regulatory particle	1	PSMD1
proteasome regulatory particle, base subcomplex	1	PSMD1
proteasome accessory complex	1	PSMD1
proteasome storage granule	1	PSMD1
azurophil granule lumen	1	PSMD1
SUMO polymer binding	1	RNF111
SMAD binding	1	RNF111
pattern specification process	1	RNF111
 transforming growth factor beta receptor signaling pathway	1	RNF111
ubiquitin-dependent SMAD protein catabolic process	1	RNF111
 protein ubiquitination	1	RNF111
global genome nucleotide-excision repair	1	RNF111
smoothened signaling pathway	1	SEPTIN2
midbody	1	SEPTIN2
photoreceptor connecting cilium	1	SEPTIN2
intercellular bridge	1	SEPTIN2
ciliary membrane	1	SEPTIN2
sperm annulus	1	SEPTIN2
synaptic vesicle targeting	1	SEPTIN5
adult behavior	1	SEPTIN5
social behavior	1	SEPTIN5
 non-motile cilium assembly	1	SEPTIN9
ephrin receptor binding	1	SIPA1L1
 synaptic plasticity	1	SIPA1L1
 axonogenesis	1	SIPA1L1
 small GTPase mediated signal transduction	1	SIPA1L1
 dendritic spine morphogenesis	1	SIPA1L1
microtubule organizing center	1	SPECC1L
gap junction	1	SPECC1L
post-embryonic development	1	SZT2
corpus callosum morphogenesis	1	SZT2
cellular response to amino acid starvation	1	SZT2
cellular response to glucose starvation	1	SZT2
pigmentation	1	SZT2
protein localization to lysosome	1	SZT2
 superoxide dismutase activity	1	SZT2
negative regulation of TORC1 signaling	1	SZT2
peroxisome	1	SZT2
KICSTOR complex	1	SZT2
proteolysis	1	TAX1BP3
Rho protein signal transduction	1	TAX1BP3
negative regulation of Wnt signaling pathway	1	TAX1BP3
troponin I binding	1	TNNC1
calcium-dependent protein binding	1	TNNC1
diaphragm contraction	1	TNNC1
response to metal ion	1	TNNC1
 muscle filament sliding speed	1	TNNC1
cardiac Troponin complex	1	TNNC1
structural constituent of cytoskeleton	1	TPM1
 heart rate by epinephrine	1	TPM1
ruffle organization	1	TPM1
negative regulation of vascular associated smooth muscle cell proliferation	1	TPM1
negative regulation of vascular associated smooth muscle cell migration	1	TPM1
bleb	1	TPM1
endosomal transport	1	WASHC3
 Arp2/3 complex-mediated actin nucleation	1	WASHC3
WASH complex	1	WASHC3
mRNA methylation	1	ZC3H13
 stem cell population maintenance	1	ZC3H13
RNA N6-methyladenosine methyltransferase complex	1	ZC3H13
RNA polymerase II cis-regulatory region sequence-specific DNA binding	1	ZNF74
mitochondrial membrane	1	CCDC90B
talin binding	1	CORO2B
 glomerular filtration	1	CORO2B
negative regulation of cell-substrate adhesion	1	CORO2B
 actin cytoskeleton organization	1	CORO2B
negative regulation of stress fiber assembly	1	CORO2B
 cellular response to stress	1	CORO2B
negative regulation of establishment of protein localization	1	CORO2B
 establishment of protein localization	1	CORO2B
 postsynaptic neurotransmitter receptor activity	1	DLGAP4
cholinergic synapse	1	DLGAP4
postsynaptic specialization	1	DLGAP4
DNA binding	1	GPBP1L1
protein kinase C binding	1	LDB3
muscle alpha-actinin binding	1	LDB3
heart development	1	LDB3
muscle structure development	1	LDB3
nervous system development	1	LRCH4
sequence-specific DNA binding	1	PGBD1
protein tyrosine kinase activity	1	PTK2
non-membrane spanning protein tyrosine kinase activity	1	PTK2
protein tyrosine phosphatase activity	1	PTK2
JUN kinase binding	1	PTK2
SH2 domain binding	1	PTK2
molecular function activator activity	1	PTK2
placenta development	1	PTK2
heart morphogenesis	1	PTK2
protein phosphorylation	1	PTK2
epidermal growth factor receptor signaling pathway	1	PTK2
 endothelial cell migration	1	PTK2
 epithelial cell migration	1	PTK2
 epithelial to mesenchymal transition	1	PTK2
 macrophage chemotaxis	1	PTK2
 phosphatidylinositol 3-kinase signaling	1	PTK2
peptidyl-tyrosine phosphorylation	1	PTK2
negative regulation of cell-cell adhesion	1	PTK2
establishment of cell polarity	1	PTK2
detection of muscle stretch	1	PTK2
netrin-activated signaling pathway	1	PTK2
Fc-gamma receptor signaling pathway involved in phagocytosis	1	PTK2
negative regulation of apoptotic process	1	PTK2
 phosphatidylinositol 3-kinase activity	1	PTK2
 osteoblast differentiation	1	PTK2
 protein kinase activity	1	PTK2
protein autophosphorylation	1	PTK2
vascular endothelial growth factor receptor signaling pathway	1	PTK2
cell motility	1	PTK2
 protein kinase B signaling	1	PTK2
 macrophage proliferation	1	PTK2
 substrate adhesion-dependent cell spreading	1	PTK2
negative regulation of anoikis	1	PTK2
ciliary basal body	1	PTK2
neuropilin binding	1	PXN
cargo receptor activity	1	SDC1
ureteric bud development	1	SDC1
receptor-mediated endocytosis	1	SDC1
inflammatory response	1	SDC1
response to toxic substance	1	SDC1
odontogenesis	1	SDC1
response to hydrogen peroxide	1	SDC1
myoblast development	1	SDC1
response to glucocorticoid	1	SDC1
response to cAMP	1	SDC1
response to calcium ion	1	SDC1
striated muscle cell development	1	SDC1
Sertoli cell development	1	SDC1
canonical Wnt signaling pathway	1	SDC1
 exosomal secretion	1	SDC1
 extracellular exosome assembly	1	SDC1
Golgi lumen	1	SDC1
lysosomal lumen	1	SDC1
animal organ morphogenesis	1	TLE2
negative regulation of canonical Wnt signaling pathway	1	TLE2
transcription regulator complex	1	TLE2
fibroblast migration	1	TNS1
dephosphorylation	1	TNS3
transcription coactivator activity	1	TRIM62
ubiquitin-protein transferase activity	1	TRIM62
negative regulation of epithelial to mesenchymal transition	1	TRIM62
viral release from host cell	1	TRIM62
negative regulation of viral transcription	1	TRIM62
 I-kappaB kinase/NF-kappaB signaling	1	TRIM62
protein K27-linked ubiquitination	1	TRIM62
innate immune response	1	TRIM62
 viral entry into host cell	1	TRIM62
 DNA-binding transcription factor activity	1	TRIM62
 NF-kappaB transcription factor activity	1	TRIM62
 antifungal innate immune response	1	TRIM62
interleukin-1 receptor binding	1	TRIP6
kinase binding	1	TRIP6
nuclear thyroid hormone receptor binding	1	TRIP6
chordate embryonic development	1	TRIP6
 NIK/NF-kappaB signaling	1	TRIP6
G protein-coupled receptor binding	1	USP33
cysteine-type endopeptidase activity	1	USP33
cysteine-type deubiquitinase activity	1	USP33
cellular response to starvation	1	USP33
 autophagy	1	USP33
protein deubiquitination	1	USP33
negative regulation of protein binding	1	USP33
centrosome duplication	1	USP33
protein K63-linked deubiquitination	1	USP33
protein K48-linked deubiquitination	1	USP33
VCB complex	1	USP33
G protein-coupled receptor activity	1	VIPR2
vasoactive intestinal polypeptide receptor activity	1	VIPR2
G protein-coupled peptide receptor activity	1	VIPR2
peptide hormone binding	1	VIPR2
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	1	VIPR2
activation of adenylate cyclase activity	1	VIPR2
negative regulation of smooth muscle cell proliferation	1	VIPR2
cell-matrix adhesion	1	ZYX
stress fiber assembly	1	ZYX
 inflammatory response	1	ZYX
cullin family protein binding	1	BTBD1
muscle organ development	1	BTBD1
neurogenesis	1	BTBD1
intercalated disc	1	MYH1
visceral muscle development	1	MYH6
atrial cardiac muscle tissue morphogenesis	1	MYH6
 heart growth	1	MYH6
 slow-twitch skeletal muscle fiber contraction	1	MYH7
myosin light chain binding	1	MYH8
