Feature	Number of Genes	Genes
 smooth muscle cell proliferation	1	ITGA2
 positive chemotaxis	1	ITGA2
detection of mechanical stimulus involved in sensory perception of pain	1	ITGA2
 transmission of nerve impulse	1	ITGA2
 phagocytosis, engulfment	1	ITGA2
hepatocyte differentiation	1	ITGA2
response to parathyroid hormone	1	ITGA2
cellular response to estradiol stimulus	1	ITGA2
cell-cell adhesion	1	ITGA2
integrin complex	1	ITGA2
external side of plasma membrane	1	ITGA2
integrin alpha2-beta1 complex	1	ITGA2
axon terminus	1	ITGA2
basal part of cell	1	ITGA2
oxidoreductase activity	1	KIAA1191
double-stranded DNA binding	1	KIN
DNA replication	1	KIN
DNA recombination	1	KIN
regulatory region RNA binding	1	MBNL1
double-stranded RNA binding	1	MBNL1
embryonic limb morphogenesis	1	MBNL1
myoblast differentiation	1	MBNL1
sister chromatid cohesion	1	MCMBP
cell junction	1	MCMBP
acid phosphatase activity	1	MDP1
transcription coactivator activity	1	MRTFB
muscle organ development	1	MRTFB
 striated muscle tissue development	1	MRTFB
smooth muscle cell differentiation	1	MRTFB
 miRNA transcription	1	MRTFB
N-terminal peptidyl-methionine acetylation	1	NAA38
NatC complex	1	NAA38
peptide alpha-N-acetyltransferase activity	1	NAA50
histone H4 acetyltransferase activity	1	NAA50
peptidyl-lysine acetyltransferase activity	1	NAA50
N-terminal protein amino acid acetylation	1	NAA50
mitotic sister chromatid cohesion	1	NAA50
establishment of mitotic sister chromatid cohesion	1	NAA50
mitotic sister chromatid cohesion, centromeric	1	NAA50
NatA complex	1	NAA50
ubiquitin activating enzyme activity	1	NAE1
NEDD8 activating enzyme activity	1	NAE1
mitotic DNA replication checkpoint signaling	1	NAE1
neuron apoptotic process	1	NAE1
N-acylneuraminate cytidylyltransferase activity	1	NANS
N-acylneuraminate-9-phosphate synthase activity	1	NANS
N-acetylneuraminate synthase activity	1	NANS
CMP-N-acetylneuraminate biosynthetic process	1	NANS
carbohydrate biosynthetic process	1	NANS
glycosylation	1	NANS
nucleotide binding	1	NAXE
NADHX epimerase activity	1	NAXE
NADPHX epimerase activity	1	NAXE
sprouting angiogenesis	1	NAXE
lipid transport	1	NAXE
 cholesterol efflux	1	NAXE
membrane raft distribution	1	NAXE
nicotinamide nucleotide metabolic process	1	NAXE
cell body	1	NAXE
transcription cis-regulatory region binding	1	NFYA
DNA-binding transcription factor activity	1	NFYA
transcription by RNA polymerase II	1	NFYA
 histone acetylation	1	NFYA
rhythmic process	1	NFYA
histone H3-K4 trimethylation	1	NFYA
CCAAT-binding factor complex	1	NFYA
protein-DNA complex	1	NFYA
RNA polymerase II transcription regulator complex	1	NFYA
autophagosome assembly	1	NSFL1C
establishment of mitotic spindle orientation	1	NSFL1C
 mitotic centrosome separation	1	NSFL1C
membrane fusion	1	NSFL1C
negative regulation of protein localization to centrosome	1	NSFL1C
Golgi stack	1	NSFL1C
VCP-NSFL1C complex	1	NSFL1C
tRNA binding	1	NSUN2
tRNA (cytosine-5-)-methyltransferase activity	1	NSUN2
mRNA (cytidine-5-)-methyltransferase activity	1	NSUN2
tRNA modification	1	NSUN2
spermatid development	1	NSUN2
 mRNA export from nucleus	1	NSUN2
tRNA methylation	1	NSUN2
meiotic cell cycle checkpoint signaling	1	NSUN2
tRNA stabilization	1	NSUN2
hair follicle maturation	1	NSUN2
mRNA methylation	1	NSUN2
 stem cell differentiation	1	NSUN2
chromatoid body	1	NSUN2
5'-nucleotidase activity	1	NT5DC1
unfolded protein binding	1	NUDCD2
spindle pole	1	NUDCD2
intercellular bridge	1	NUDCD2
opioid growth factor receptor activity	1	OGFR
 cell growth	1	OGFR
protein kinase activity	1	PAK2
protein serine/threonine kinase activity	1	PAK2
protein tyrosine kinase activator activity	1	PAK2
protein serine kinase activity	1	PAK2
stimulatory C-type lectin receptor signaling pathway	1	PAK2
cardiac muscle hypertrophy	1	PAK2
protein phosphorylation	1	PAK2
negative regulation of protein kinase activity	1	PAK2
peptidyl-serine phosphorylation	1	PAK2
adherens junction assembly	1	PAK2
intracellular signal transduction	1	PAK2
 MAPK cascade	1	PAK2
protein autophosphorylation	1	PAK2
vascular endothelial growth factor receptor signaling pathway	1	PAK2
 axonogenesis	1	PAK2
localization	1	PAK2
 cytoskeleton organization	1	PAK2
negative regulation of stress fiber assembly	1	PAK2
dendritic spine development	1	PAK2
cellular response to organic cyclic compound	1	PAK2
cellular response to transforming growth factor beta stimulus	1	PAK2
protein localization to cell-cell junction	1	PAK2
 extrinsic apoptotic signaling pathway	1	PAK2
negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	1	PAK2
cell-cell junction	1	PAK2
secretory granule	1	PAK2
manganese ion binding	1	PAPOLA
poly(A) RNA polymerase activity	1	PAPOLA
mRNA polyadenylation	1	PAPOLA
mRNA 3'-end processing	1	PAPOLA
 mRNA 3'-end processing	1	PAPOLA
RNA polyadenylation	1	PAPOLA
adenylylsulfate kinase activity	1	PAPSS1
sulfate adenylyltransferase (ATP) activity	1	PAPSS1
nucleotidyltransferase activity	1	PAPSS1
sulfate assimilation	1	PAPSS1
skeletal system development	1	PAPSS1
3'-phosphoadenosine 5'-phosphosulfate biosynthetic process	1	PAPSS1
homophilic cell adhesion via plasma membrane adhesion molecules	1	PCDHGA9
BMP signaling pathway	1	PDCD4
epithelial to mesenchymal transition involved in cardiac fibroblast development	1	PDCD4
cellular response to lipopolysaccharide	1	PDCD4
negative regulation of cytokine production involved in inflammatory response	1	PDCD4
negative regulation of vascular associated smooth muscle cell proliferation	1	PDCD4
negative regulation of myofibroblast differentiation	1	PDCD4
negative regulation of vascular associated smooth muscle cell differentiation	1	PDCD4
 vascular associated smooth muscle cell apoptotic process	1	PDCD4
 endothelial cell apoptotic process	1	PDCD4
protein dimerization activity	1	PEF1
ubiquitin ligase-substrate adaptor activity	1	PEF1
endoplasmic reticulum to Golgi vesicle-mediated transport	1	PEF1
neural crest formation	1	PEF1
neural crest cell development	1	PEF1
COPII vesicle coating	1	PEF1
 protein monoubiquitination	1	PEF1
COPII vesicle coat	1	PEF1
Cul3-RING ubiquitin ligase complex	1	PEF1
peroxisome matrix targeting signal-2 binding	1	PEX7
neuron migration	1	PEX7
endochondral ossification	1	PEX7
peroxisome organization	1	PEX7
ether lipid biosynthetic process	1	PEX7
protein import into peroxisome matrix	1	PEX7
peroxisomal membrane	1	PEX7
6-phosphogluconolactonase activity	1	PGLS
pentose-phosphate shunt	1	PGLS
pentose-phosphate shunt, oxidative branch	1	PGLS
phosphomannomutase activity	1	PMM2
mannose metabolic process	1	PMM2
protein glycosylation	1	PMM2
protein N-linked glycosylation	1	PMM2
GDP-mannose biosynthetic process	1	PMM2
pyridoxamine-phosphate oxidase activity	1	PNPO
FMN binding	1	PNPO
pyridoxal phosphate binding	1	PNPO
pyridoxine biosynthetic process	1	PNPO
pyridoxal phosphate biosynthetic process	1	PNPO
amidophosphoribosyltransferase activity	1	PPAT
4 iron, 4 sulfur cluster binding	1	PPAT
purine nucleotide biosynthetic process	1	PPAT
GMP biosynthetic process	1	PPAT
'de novo' IMP biosynthetic process	1	PPAT
glutamine metabolic process	1	PPAT
purine nucleobase biosynthetic process	1	PPAT
'de novo' AMP biosynthetic process	1	PPAT
'de novo' XMP biosynthetic process	1	PPAT
endonuclease activity	1	PPP1R8
protein serine/threonine phosphatase inhibitor activity	1	PPP1R8
ribonuclease E activity	1	PPP1R8
molecular function inhibitor activity	1	PPP1R8
RNA catabolic process	1	PPP1R8
RNA phosphodiester bond hydrolysis	1	PPP1R8
spliceosomal complex	1	PPP1R8
nuclear speck	1	PPP1R8
endopeptidase activator activity	1	PSME2
 endopeptidase activity	1	PSME2
 proteasomal protein catabolic process	1	PSME2
 G1/S transition of mitotic cell cycle	1	PSME2
proteasome complex	1	PSME2
proteasome activator complex	1	PSME2
peptidyl-prolyl cis-trans isomerase activity	1	PTPA
protein tyrosine phosphatase activator activity	1	PTPA
protein phosphatase regulator activity	1	PTPA
protein phosphatase 2A binding	1	PTPA
mitotic spindle organization	1	PTPA
negative regulation of phosphoprotein phosphatase activity	1	PTPA
 phosphoprotein phosphatase activity	1	PTPA
 protein dephosphorylation	1	PTPA
protein phosphatase type 2A complex	1	PTPA
calcium channel complex	1	PTPA
ATPase complex	1	PTPA
phosphotyrosine residue binding	1	PTPN11
non-membrane spanning protein tyrosine phosphatase activity	1	PTPN11
insulin receptor binding	1	PTPN11
signaling receptor complex adaptor activity	1	PTPN11
receptor tyrosine kinase binding	1	PTPN11
cell adhesion molecule binding	1	PTPN11
peptide hormone receptor binding	1	PTPN11
DNA damage checkpoint signaling	1	PTPN11
triglyceride metabolic process	1	PTPN11
epidermal growth factor receptor signaling pathway	1	PTPN11
brain development	1	PTPN11
heart development	1	PTPN11
fibroblast growth factor receptor signaling pathway	1	PTPN11
hormone-mediated signaling pathway	1	PTPN11
cytokine-mediated signaling pathway	1	PTPN11
cerebellar cortex formation	1	PTPN11
platelet formation	1	PTPN11
T cell costimulation	1	PTPN11
negative regulation of chondrocyte differentiation	1	PTPN11
negative regulation of type I interferon production	1	PTPN11
microvillus organization	1	PTPN11
 interferon-beta production	1	PTPN11
 interleukin-6 production	1	PTPN11
 tumor necrosis factor production	1	PTPN11
 cell adhesion mediated by integrin	1	PTPN11
negative regulation of cell adhesion mediated by integrin	1	PTPN11
multicellular organism growth	1	PTPN11
organ growth	1	PTPN11
peptidyl-tyrosine dephosphorylation	1	PTPN11
megakaryocyte development	1	PTPN11
atrioventricular canal development	1	PTPN11
ERBB signaling pathway	1	PTPN11
hormone metabolic process	1	PTPN11
 ossification	1	PTPN11
 glucose import	1	PTPN11
 insulin receptor signaling pathway	1	PTPN11
negative regulation of insulin secretion	1	PTPN11
 protein export from nucleus	1	PTPN11
 hormone secretion	1	PTPN11
platelet-derived growth factor receptor signaling pathway	1	PTPN11
neurotrophin TRK receptor signaling pathway	1	PTPN11
ephrin receptor signaling pathway	1	PTPN11
genitalia development	1	PTPN11
inner ear development	1	PTPN11
homeostasis of number of cells within a tissue	1	PTPN11
negative regulation of cortisol secretion	1	PTPN11
Bergmann glial cell differentiation	1	PTPN11
negative regulation of growth hormone secretion	1	PTPN11
face morphogenesis	1	PTPN11
 type I interferon-mediated signaling pathway	1	PTPN11
intestinal epithelial cell migration	1	PTPN11
 ERK1 and ERK2 cascade	1	PTPN11
cellular response to epidermal growth factor stimulus	1	PTPN11
negative regulation of epithelial cell migration	1	PTPN23
endocytic recycling	1	PTPN23
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1	PTPN23
early endosome to late endosome transport	1	PTPN23
 Wnt protein secretion	1	PTPN23
 homophilic cell adhesion	1	PTPN23
 adherens junction organization	1	PTPN23
 early endosome to late endosome transport	1	PTPN23
early endosome	1	PTPN23
aminoacyl-tRNA hydrolase activity	1	PTRHD1
myosin V binding	1	RAB8A
vesicle docking involved in exocytosis	1	RAB8A
protein secretion	1	RAB8A
 autophagy	1	RAB8A
 exocytosis	1	RAB8A
 long-term neuronal synaptic plasticity	1	RAB8A
Golgi vesicle fusion to target membrane	1	RAB8A
 protein transport	1	RAB8A
protein localization to cilium	1	RAB8A
protein localization to plasma membrane	1	RAB8A
neurotransmitter receptor transport, endosome to postsynaptic membrane	1	RAB8A
neurotransmitter receptor transport to postsynaptic membrane	1	RAB8A
vesicle-mediated transport in synapse	1	RAB8A
Golgi membrane	1	RAB8A
synaptic vesicle	1	RAB8A
trans-Golgi network transport vesicle	1	RAB8A
phagocytic vesicle membrane	1	RAB8A
trans-Golgi network membrane	1	RAB8A
dendritic spine	1	RAB8A
recycling endosome membrane	1	RAB8A
ciliary membrane	1	RAB8A
ciliary base	1	RAB8A
non-motile cilium	1	RAB8A
GTPase activator activity	1	RANBP3
R-SMAD binding	1	RANBP3
protein export from nucleus	1	RANBP3
retinoid binding	1	RBP1
fatty acid binding	1	RBP1
retinal binding	1	RBP1
all-trans-retinol binding	1	RBP1
retinoic acid biosynthetic process	1	RBP1
vitamin A metabolic process	1	RBP1
fatty acid transport	1	RBP1
lipid homeostasis	1	RBP1
lipid droplet	1	RBP1
DNA helicase activity	1	RECQL
four-way junction helicase activity	1	RECQL
3'-5' DNA helicase activity	1	RECQL
DNA/DNA annealing activity	1	RECQL
double-strand break repair via homologous recombination	1	RECQL
fatty-acyl-CoA binding	1	SCP2
acetyl-CoA C-acyltransferase activity	1	SCP2
cholesterol binding	1	SCP2
sterol binding	1	SCP2
propanoyl-CoA C-acyltransferase activity	1	SCP2
long-chain fatty acyl-CoA binding	1	SCP2
propionyl-CoA C2-trimethyltridecanoyltransferase activity	1	SCP2
acetyl-CoA C-myristoyltransferase activity	1	SCP2
oleic acid binding	1	SCP2
steroid biosynthetic process	1	SCP2
bile acid biosynthetic process	1	SCP2
bile acid metabolic process	1	SCP2
phospholipid transport	1	SCP2
 intracellular cholesterol transport	1	SCP2
fatty acid beta-oxidation using acyl-CoA oxidase	1	SCP2
alpha-linolenic acid metabolic process	1	SCP2
lipid hydroperoxide transport	1	SCP2
selenide, water dikinase activity	1	SEPHS1
selenocysteine biosynthetic process	1	SEPHS1
protein self-association	1	SGTA
BAT3 complex binding	1	SGTA
tail-anchored membrane protein insertion into ER membrane	1	SGTA
negative regulation of ER-associated ubiquitin-dependent protein catabolic process	1	SGTA
 ER-associated ubiquitin-dependent protein catabolic process	1	SGTA
negative regulation of ubiquitin-dependent protein catabolic process	1	SGTA
proton-dependent oligopeptide secondary active transmembrane transporter activity	1	SLC15A1
peptide:proton symporter activity	1	SLC15A1
tripeptide transmembrane transporter activity	1	SLC15A1
dipeptide transmembrane transporter activity	1	SLC15A1
monoatomic ion transport	1	SLC15A1
dipeptide import across plasma membrane	1	SLC15A1
tripeptide import across plasma membrane	1	SLC15A1
proton transmembrane transport	1	SLC15A1
brush border	1	SLC15A1
apical plasma membrane	1	SLC15A1
transmembrane transporter activity	1	SLC25A30
mitochondrial transport	1	SLC25A30
transmembrane transport	1	SLC25A30
mitochondrial inner membrane	1	SLC25A30
double-strand break repair	1	SMCHD1
dosage compensation by inactivation of X chromosome	1	SMCHD1
nose development	1	SMCHD1
 DNA repair	1	SMCHD1
chromosome organization	1	SMCHD1
inactivation of X chromosome by heterochromatin formation	1	SMCHD1
negative regulation of double-strand break repair via homologous recombination	1	SMCHD1
 double-strand break repair via nonhomologous end joining	1	SMCHD1
chromosome, telomeric region	1	SMCHD1
Barr body	1	SMCHD1
site of double-strand break	1	SMCHD1
nucleic acid binding	1	SNRNP27
mRNA splicing, via spliceosome	1	SNRNP27
U4/U6 x U5 tri-snRNP complex	1	SNRNP27
aldo-keto reductase (NADP) activity	1	SPR
sepiapterin reductase activity	1	SPR
NADP binding	1	SPR
tetrahydrobiopterin biosynthetic process	1	SPR
nitric oxide biosynthetic process	1	SPR
actin monomer binding	1	TMSB4X
actin filament organization	1	TMSB4X
negative regulation of NF-kappaB transcription factor activity	1	TMSB4X
negative regulation of interleukin-8 production	1	TMSB4X
tumor necrosis factor-mediated signaling pathway	1	TMSB4X
sequestering of actin monomers	1	TMSB4X
 blood vessel endothelial cell migration	1	TMSB4X
negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	1	TMSB4X
 proton-transporting ATP synthase activity, rotational mechanism	1	TMSB4X
 endothelial cell chemotaxis	1	TMSB4X
 ATP biosynthetic process	1	TMSB4X
endocytosis	1	TRIP10
cell communication	1	TRIP10
actin cytoskeleton organization	1	TRIP10
phagocytic cup	1	TRIP10
cell projection	1	TRIP10
single-stranded DNA binding	1	TSNAX
RNA endonuclease activity	1	TSNAX
A2A adenosine receptor binding	1	TSNAX
spermatogenesis	1	TSNAX
cell differentiation	1	TSNAX
siRNA processing	1	TSNAX
RNA phosphodiester bond hydrolysis, endonucleolytic	1	TSNAX
endoribonuclease complex	1	TSNAX
transferase activity	1	UBA2
SUMO activating enzyme activity	1	UBA2
SUMO binding	1	UBA2
small protein activating enzyme binding	1	UBA2
ubiquitin-like protein conjugating enzyme binding	1	UBA2
protein sumoylation	1	UBA2
 protein sumoylation	1	UBA2
SUMO activating enzyme complex	1	UBA2
NEDD8 transferase activity	1	UBE2M
NEDD8 conjugating enzyme activity	1	UBE2M
post-translational protein modification	1	UBE2M
cysteine-type endopeptidase inhibitor activity	1	UBE2Z
ubiquitin conjugating enzyme activity	1	UBE2Z
protein serine/threonine phosphatase activity	1	UBLCP1
uridine phosphorylase activity	1	UPP1
thymidine phosphorylase activity	1	UPP1
deoxyuridine phosphorylase activity	1	UPP1
nucleobase-containing compound metabolic process	1	UPP1
uridine catabolic process	1	UPP1
CMP catabolic process	1	UPP1
dCMP catabolic process	1	UPP1
cellular response to glucose starvation	1	UPP1
UMP salvage	1	UPP1
UMP catabolic process	1	UPP1
dTMP catabolic process	1	UPP1
dUMP catabolic process	1	UPP1
cysteine-type endopeptidase activity	1	USP5
cysteine-type deubiquitinase activity	1	USP5
protein deubiquitination	1	USP5
protein K48-linked deubiquitination	1	USP5
DNA-binding transcription activator activity, RNA polymerase II-specific	1	VENTX
sequence-specific double-stranded DNA binding	1	VENTX
transcription coactivator binding	1	VGLL4
negative regulation of Wnt signaling pathway	1	VGLL4
negative regulation of cell growth	1	VGLL4
negative regulation of hippo signaling	1	VGLL4
negative regulation of cardiac muscle cell proliferation	1	VGLL4
mitotic cell cycle	1	WDHD1
nuclear replication fork	1	WDHD1
