Feature	Number of Genes	Genes
site of double-strand break	2	LMNA, PRPF19
activation of GTPase activity	2	TBC1D8, RALGAPB
ubiquitin-ubiquitin ligase activity	2	UBE4A, PRPF19
protein polyubiquitination	2	UBE4A, PRPF19
RNA polymerase II transcription regulator complex	2	RFXAP, TCF12
ubiquitin binding	2	ILRUN, TAB3
actin cytoskeleton organization	2	SMTNL2, LIMK1
telomere maintenance	2	WRN, CTC1
replicative senescence	2	WRN, CTC1
neuron projection	2	WRN, LIMK1
response to UV	2	SERPINB13, PRKAA1
mitotic spindle assembly checkpoint signaling	2	NDC80, IK
kinetochore organization	2	NDC80, SMC4
cell differentiation	2	SOHLH1, TCF12
Wnt signaling pathway	2	TLE5, PRKAA1
negative regulation of canonical Wnt signaling pathway	2	TLE5, MAPK14
microtubule cytoskeleton organization	2	HAUS6, SON
cysteine-type deubiquitinase activity	2	USP22, USP43
protein deubiquitination	2	USP22, USP43
smoothened signaling pathway	2	IQUB, IFT57
cilium assembly	2	IQUB, IFT57
transcription factor TFIID complex	2	TAF5L, GTF2H4
peptidyl-prolyl cis-trans isomerase activity	2	PPIG, PPIE
cyclosporin A binding	2	PPIG, PPIE
protein peptidyl-prolyl isomerization	2	PPIG, PPIE
protein folding	2	PPIG, PPIE
 autophagy	2	SETD2, PRKAA1
 cytokinesis	2	SETD2, PRPF40A
stem cell differentiation	2	SETD2, MAPK14
mediator complex	2	BCLAF1, THRAP3
ribonucleoprotein complex	2	ZC3H18, ZC3H14
splicing factor binding	2	SF3B4, SF3B1
poly(A) binding	2	ZC3H14, PPIE
mRNA splice site recognition	2	LUC7L3, SRSF6
 cell growth	2	CDK11A, CDK11B
U1 snRNA binding	2	SNRPA, SNRPB2
circadian rhythm	2	THRAP3, CRY2
spliceosomal complex assembly	2	SF3B1, PRPF19
molecular adaptor activity	2	HIKESHI, TAB3
lung development	2	HIKESHI, TAB1
spindle pole	2	ALMS1, MAPK14
cilium	2	ALMS1, IFT57
response to activity	2	CRY2, PRKAA1
glucose homeostasis	2	CRY2, PRKAA1
enzyme activator activity	2	CSTPP1, TAB1
GTPase activity	2	GNAQ, GNB5
heterotrimeric G-protein complex	2	GNAQ, GNB5
mitogen-activated protein kinase p38 binding	2	MAPK14, TAB1
DNA damage checkpoint signaling	2	MAPK14, PRPF19
glucose metabolic process	2	MAPK14, PRKAA1
fatty acid oxidation	2	MAPK14, PRKAA1
secretory granule lumen	2	MAPK14, PPIE
ficolin-1-rich granule lumen	2	MAPK14, PPIE
response to hypoxia	2	PLEKHN1, PRKAA1
lipid biosynthetic process	2	PRKAA1, PRPF19
endosome membrane	2	TAB1, TAB3
fibrillar center	2	PLRG1, SNRPB2
solute:inorganic anion antiporter activity	1	SLC4A2
monoatomic anion transmembrane transporter activity	1	SLC4A2
transmembrane transporter activity	1	SLC4A2
chloride:bicarbonate antiporter activity	1	SLC4A2
monoatomic anion transport	1	SLC4A2
bicarbonate transport	1	SLC4A2
 actin cytoskeleton organization	1	SLC4A2
negative regulation of CD8-positive, alpha-beta T cell differentiation	1	SLC4A2
 bone resorption	1	SLC4A2
digestive tract development	1	SLC4A2
 intracellular pH	1	SLC4A2
 enamel mineralization	1	SLC4A2
amelogenesis	1	SLC4A2
chloride transmembrane transport	1	SLC4A2
negative regulation of CD8-positive, alpha-beta T cell proliferation	1	SLC4A2
basolateral plasma membrane	1	SLC4A2
receptor tyrosine kinase binding	1	DAZAP2
mitogen-activated protein kinase kinase kinase binding	1	DAZAP2
protein serine/threonine kinase activator activity	1	DAZAP2
WW domain binding	1	DAZAP2
protein serine/threonine kinase binding	1	DAZAP2
protein destabilization	1	DAZAP2
stress granule assembly	1	DAZAP2
 RNA polymerase II regulatory region sequence-specific DNA binding	1	DAZAP2
cytoplasmic stress granule	1	DAZAP2
glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	1	EXTL2
glycosaminoglycan binding	1	EXTL2
alpha-1,4-N-acetylgalactosaminyltransferase activity	1	EXTL2
glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	1	EXTL2
N-acetylglucosamine metabolic process	1	EXTL2
heparan sulfate proteoglycan biosynthetic process	1	EXTL2
UDP-N-acetylgalactosamine metabolic process	1	EXTL2
transmembrane receptor protein tyrosine kinase activity	1	FLT4
vascular endothelial growth factor receptor activity	1	FLT4
growth factor binding	1	FLT4
 protein phosphorylation	1	FLT4
vasculature development	1	FLT4
lymph vessel development	1	FLT4
lymphangiogenesis	1	FLT4
sprouting angiogenesis	1	FLT4
respiratory system process	1	FLT4
transmembrane receptor protein tyrosine kinase signaling pathway	1	FLT4
multicellular organism development	1	FLT4
 vascular endothelial growth factor production	1	FLT4
 endothelial cell migration	1	FLT4
peptidyl-tyrosine phosphorylation	1	FLT4
 kinase activity	1	FLT4
vascular endothelial growth factor signaling pathway	1	FLT4
lung alveolus development	1	FLT4
blood vessel morphogenesis	1	FLT4
 blood vessel remodeling	1	FLT4
 ERK1 and ERK2 cascade	1	FLT4
 protein kinase C signaling	1	FLT4
receptor complex	1	FLT4
ABC-type peptide antigen transporter activity	1	TAP2
MHC class Ib protein binding	1	TAP2
peptide antigen binding	1	TAP2
ATPase-coupled transmembrane transporter activity	1	TAP2
TAP1 binding	1	TAP2
tapasin binding	1	TAP2
peptide transmembrane transporter activity	1	TAP2
T cell mediated cytotoxicity	1	TAP2
 T cell mediated cytotoxicity	1	TAP2
response to molecule of bacterial origin	1	TAP2
antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent	1	TAP2
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent	1	TAP2
antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent	1	TAP2
antigen processing and presentation of endogenous peptide antigen via MHC class I	1	TAP2
cytosol to endoplasmic reticulum transport	1	TAP2
peptide antigen transport	1	TAP2
phagocytic vesicle membrane	1	TAP2
endoplasmic reticulum-Golgi intermediate compartment membrane	1	TAP2
MHC class I peptide loading complex	1	TAP2
TAP complex	1	TAP2
glycylpeptide N-tetradecanoyltransferase activity	1	NMT2
peptidyl-lysine N6-myristoyltransferase activity	1	NMT2
N-terminal peptidyl-glycine N-myristoylation	1	NMT2
 rhodopsin mediated signaling pathway	1	NMT2
intracellular transport of virus	1	NMT2
host cell	1	NMT2
nucleotide transport	1	EPG5
endosome to lysosome transport	1	EPG5
toll-like receptor 9 signaling pathway	1	EPG5
autophagosome maturation	1	EPG5
cellular response to dsDNA	1	EPG5
lysosome	1	EPG5
kinase binding	1	GADD45A
 cyclin-dependent protein serine/threonine kinase activity	1	GADD45A
negative regulation of angiogenesis	1	GADD45A
negative regulation of peptidyl-serine phosphorylation of STAT protein	1	GADD45A
negative regulation of blood vessel endothelial cell migration	1	GADD45A
cellular response to mechanical stimulus	1	GADD45A
negative regulation of protein serine/threonine kinase activity	1	GADD45A
 p38MAPK cascade	1	GADD45A
G-protein alpha-subunit binding	1	LPAR1
G protein-coupled receptor activity	1	LPAR1
PDZ domain binding	1	LPAR1
lysophosphatidic acid binding	1	LPAR1
lysophosphatidic acid receptor activity	1	LPAR1
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	1	LPAR1
 cytosolic calcium ion concentration	1	LPAR1
negative regulation of neuron projection development	1	LPAR1
oligodendrocyte development	1	LPAR1
cerebellum development	1	LPAR1
optic nerve development	1	LPAR1
neurogenesis	1	LPAR1
corpus callosum development	1	LPAR1
bleb assembly	1	LPAR1
 Rho protein signal transduction	1	LPAR1
myelination	1	LPAR1
negative regulation of cAMP-mediated signaling	1	LPAR1
 cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	1	LPAR1
cell chemotaxis	1	LPAR1
 dendritic spine development	1	LPAR1
cellular response to oxygen levels	1	LPAR1
 smooth muscle cell chemotaxis	1	LPAR1
 synaptic vesicle cycle	1	LPAR1
 postsynaptic neurotransmitter receptor internalization	1	LPAR1
cellular response to 1-oleoyl-sn-glycerol 3-phosphate	1	LPAR1
endosome	1	LPAR1
endocytic vesicle	1	LPAR1
presynaptic membrane	1	LPAR1
dendritic spine	1	LPAR1
dendritic shaft	1	LPAR1
postsynaptic membrane	1	LPAR1
GABA-ergic synapse	1	LPAR1
histone H3-K14 acetylation	1	TADA2A
 embryonic development	1	TADA2A
 cell division	1	TADA2A
 tubulin deacetylation	1	TADA2A
ATAC complex	1	TADA2A
signaling adaptor activity	1	GAB3
macrophage differentiation	1	GAB3
dioxygenase activity	1	RSBN1L
negative regulation of transforming growth factor beta receptor signaling pathway	1	SMURF2
negative regulation of BMP signaling pathway	1	SMURF2
ubiquitin-dependent SMAD protein catabolic process	1	SMURF2
Wnt signaling pathway, planar cell polarity pathway	1	SMURF2
 trophoblast cell migration	1	SMURF2
animal organ morphogenesis	1	ASXL2
 peroxisome proliferator activated receptor signaling pathway	1	ASXL2
 fat cell differentiation	1	ASXL2
PR-DUB complex	1	ASXL2
calcium-dependent protein serine/threonine phosphatase regulator activity	1	RCAN3
troponin I binding	1	RCAN3
anatomical structure morphogenesis	1	RCAN3
calcium-mediated signaling	1	RCAN3
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	1	RNF34
cellular response to cold	1	RNF34
negative regulation of signal transduction by p53 class mediator	1	RNF34
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	1	RNF34
 oxygen metabolic process	1	RNF34
negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	1	RNF34
endomembrane system	1	RNF34
transcription elongation factor activity	1	TCERG1
ubiquitin-like protein conjugating enzyme binding	1	TCERG1
RNA polymerase II-specific DNA-binding transcription factor binding	1	TCERG1
RNA polymerase binding	1	TCERG1
negative regulation of transcription elongation by RNA polymerase II	1	TCERG1
 lipid kinase activity	1	NRBF2
autophagosome	1	NRBF2
cytoplasmic vesicle	1	NRBF2
transcription corepressor binding	1	EHMT2
histone H3K9 methyltransferase activity	1	EHMT2
histone H3K27 methyltransferase activity	1	EHMT2
histone H3K56 methyltransferase activity	1	EHMT2
histone H3K9me2 methyltransferase activity	1	EHMT2
synaptonemal complex assembly	1	EHMT2
fertilization	1	EHMT2
DNA methylation on cytosine within a CG sequence	1	EHMT2
peptidyl-lysine dimethylation	1	EHMT2
histone lysine methylation	1	EHMT2
organ growth	1	EHMT2
phenotypic switching	1	EHMT2
response to ethanol	1	EHMT2
behavioral response to cocaine	1	EHMT2
oocyte development	1	EHMT2
neuron fate specification	1	EHMT2
 histone H3-K9 methylation	1	EHMT2
response to fungicide	1	EHMT2
cellular response to cocaine	1	EHMT2
negative regulation of autophagosome assembly	1	EHMT2
cyclin-dependent protein serine/threonine kinase inhibitor activity	1	HEXIM2
snRNA binding	1	HEXIM2
7SK snRNA binding	1	HEXIM2
 protein ADP-ribosylation	1	SPINDOC
site of DNA damage	1	SPINDOC
monocyte differentiation	1	THOC5
 DNA-templated transcription, elongation	1	THOC5
viral mRNA export from host cell nucleus	1	THOC5
primitive hemopoiesis	1	THOC5
negative regulation of DNA damage checkpoint	1	THOC5
THO complex	1	THOC5
THO complex part of transcription export complex	1	THOC5
 cell-substrate adhesion	1	MYADM
negative regulation of actin filament polymerization	1	MYADM
membrane raft organization	1	MYADM
negative regulation of heterotypic cell-cell adhesion	1	MYADM
protein localization to plasma membrane raft	1	MYADM
cell-cell junction maintenance	1	MYADM
negative regulation of protein kinase C signaling	1	MYADM
 substrate adhesion-dependent cell spreading	1	MYADM
ruffle	1	MYADM
cortical actin cytoskeleton	1	MYADM
negative regulation of lipopolysaccharide-mediated signaling pathway	1	CACTIN
negative regulation of NF-kappaB transcription factor activity	1	CACTIN
negative regulation of interferon-beta production	1	CACTIN
negative regulation of interleukin-8 production	1	CACTIN
negative regulation of toll-like receptor signaling pathway	1	CACTIN
negative regulation of innate immune response	1	CACTIN
negative regulation of type I interferon-mediated signaling pathway	1	CACTIN
cellular response to interleukin-1	1	CACTIN
histone reader activity	1	BRD1
response to immobilization stress	1	BRD1
erythrocyte maturation	1	BRD1
response to electrical stimulus	1	BRD1
histone H3-K14 acetyltransferase complex	1	BRD1
perikaryon	1	BRD1
calmodulin binding	1	ITPKC
inositol-1,4,5-trisphosphate 3-kinase activity	1	ITPKC
inositol tetrakisphosphate kinase activity	1	ITPKC
inositol phosphate biosynthetic process	1	ITPKC
Golgi to plasma membrane protein transport	1	PHAF1
trans-Golgi network	1	PHAF1
synaptic vesicle membrane	1	PHAF1
RNA methylation	1	RBM15B
dosage compensation by inactivation of X chromosome	1	RBM15B
preribosome binding	1	AFG2B
ribosomal large subunit biogenesis	1	AFG2B
RNA polymerase I core promoter sequence-specific DNA binding	1	BAZ2A
rDNA heterochromatin formation	1	BAZ2A
RNA polymerase I preinitiation complex assembly	1	BAZ2A
negative regulation of transcription by RNA polymerase I	1	BAZ2A
chromatin silencing complex	1	BAZ2A
rDNA heterochromatin	1	BAZ2A
NoRC complex	1	BAZ2A
DNA recombinase assembly	1	RAD52
DNA recombination	1	RAD52
mitotic recombination	1	RAD52
DNA double-strand break processing involved in repair via single-strand annealing	1	RAD52
double-strand break repair via single-strand annealing	1	RAD52
 nucleotide-excision repair	1	RAD52
protein-DNA complex	1	RAD52
1-phosphatidylinositol-3-kinase regulator activity	1	SOCS6
receptor signaling pathway via JAK-STAT	1	SOCS6
negative regulation of signal transduction	1	SOCS6
negative regulation of T cell activation	1	SOCS6
immunological synapse	1	SOCS6
phosphatidylinositol 3-kinase complex	1	SOCS6
RNA cap binding	1	NCBP3
RNA 7-methylguanosine cap binding	1	NCBP3
7-methylguanosine mRNA capping	1	NCBP3
snRNA export from nucleus	1	NCBP3
mRNA transcription by RNA polymerase II	1	NCBP3
mRNA cap binding complex	1	NCBP3
nuclear cap binding complex	1	NCBP3
RNA cap binding complex	1	NCBP3
phosphatase activity	1	PUDP
pseudouridine 5'-phosphatase activity	1	PUDP
nucleotide metabolic process	1	PUDP
 nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1	RBM8A
exon-exon junction complex	1	RBM8A
exon-exon junction subcomplex mago-y14	1	RBM8A
endopeptidase activity	1	PSMB9
threonine-type endopeptidase activity	1	PSMB9
immune system process	1	PSMB9
proteolysis involved in protein catabolic process	1	PSMB9
 cysteine-type endopeptidase activity	1	PSMB9
proteasome complex	1	PSMB9
proteasome core complex	1	PSMB9
proteasome core complex, beta-subunit complex	1	PSMB9
spermatoproteasome complex	1	PSMB9
3'(2'),5'-bisphosphate nucleotidase activity	1	BPNT1
nucleobase-containing compound metabolic process	1	BPNT1
3'-phosphoadenosine 5'-phosphosulfate metabolic process	1	BPNT1
Notch binding	1	SNW1
nuclear retinoic acid receptor binding	1	SNW1
nuclear androgen receptor binding	1	SNW1
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	SNW1
positive regulation by host of viral transcription	1	SNW1
retinoic acid receptor signaling pathway	1	SNW1
 retinoic acid receptor signaling pathway	1	SNW1
 neurogenesis	1	SNW1
 vitamin D receptor signaling pathway	1	SNW1
cellular response to retinoic acid	1	SNW1
chromatin DNA binding	1	NEUROG3
protein dimerization activity	1	NEUROG3
central nervous system development	1	NEUROG3
peripheral nervous system development	1	NEUROG3
sensory organ development	1	NEUROG3
spinal cord development	1	NEUROG3
epithelial cell differentiation	1	NEUROG3
hindbrain development	1	NEUROG3
 dendrite morphogenesis	1	NEUROG3
transdifferentiation	1	NEUROG3
axon development	1	NEUROG3
small GTPase binding	1	BRK1
actin filament organization	1	BRK1
 actin polymerization or depolymerization	1	BRK1
 lamellipodium assembly	1	BRK1
Rac protein signal transduction	1	BRK1
 protein-containing complex assembly	1	BRK1
cell motility	1	BRK1
 Arp2/3 complex-mediated actin nucleation	1	BRK1
SCAR complex	1	BRK1
post-embryonic development	1	C12orf57
 skeletal muscle contraction	1	C12orf57
corpus callosum morphogenesis	1	C12orf57
psychomotor behavior	1	C12orf57
camera-type eye morphogenesis	1	C12orf57
cognition	1	C12orf57
N6-isopentenyladenosine methylthiotransferase activity	1	CDK5RAP1
4 iron, 4 sulfur cluster binding	1	CDK5RAP1
tRNA methylthiolation	1	CDK5RAP1
 translational fidelity	1	CDK5RAP1
 mitochondrial translation	1	CDK5RAP1
mitochondrial tRNA modification	1	CDK5RAP1
adaptive immune response	1	FBXO38
 T cell mediated immune response to tumor cell	1	FBXO38
 neuron projection development	1	FBXO38
kinesin binding	1	TOR1B
response to unfolded protein	1	TOR1B
endoplasmic reticulum organization	1	TOR1B
chaperone cofactor-dependent protein refolding	1	TOR1B
nuclear membrane organization	1	TOR1B
endoplasmic reticulum lumen	1	TOR1B
epithelial cilium movement involved in extracellular fluid movement	1	DPCD
determination of left/right symmetry	1	DPCD
lateral ventricle development	1	DPCD
flagellated sperm motility	1	DPCD
establishment of localization in cell	1	DPCD
RNA polymerase III activity	1	POLR3B
ribonucleoside binding	1	POLR3B
transcription by RNA polymerase III	1	POLR3B
 interferon-beta production	1	POLR3B
 innate immune response	1	POLR3B
RNA polymerase III complex	1	POLR3B
sperm axoneme assembly	1	MNS1
meiotic cell cycle	1	MNS1
left/right axis specification	1	MNS1
axonemal microtubule	1	MNS1
sperm flagellum	1	MNS1
cytokine activity	1	NAMPT
nicotinamide phosphoribosyltransferase activity	1	NAMPT
cell-cell signaling	1	NAMPT
insulin receptor signaling pathway	1	NAMPT
NAD biosynthetic process	1	NAMPT
NAD biosynthesis via nicotinamide riboside salvage pathway	1	NAMPT
 nitric-oxide synthase biosynthetic process	1	NAMPT
adipose tissue development	1	NAMPT
cell junction	1	NAMPT
methylated histone binding	1	CDYL
crotonyl-CoA hydratase activity	1	CDYL
random inactivation of X chromosome	1	CDYL
negative regulation of peptidyl-lysine crotonylation	1	CDYL
microtubule motor activity	1	KIF22
microtubule-based movement	1	KIF22
sister chromatid cohesion	1	KIF22
mitotic metaphase plate congression	1	KIF22
kinesin complex	1	KIF22
acetyltransferase activity	1	KAT6A
histone H4K16 acetyltransferase activity	1	KAT6A
protein acetylation	1	KAT6A
myeloid cell differentiation	1	KAT6A
chromosome organization	1	KAT6A
PML body	1	KAT6A
lipid homeostasis	1	TLCD4
proteolysis	1	MAST3
adenylate kinase activity	1	AK6
nucleoside monophosphate kinase activity	1	AK6
nucleobase-containing small molecule interconversion	1	AK6
nucleoside monophosphate phosphorylation	1	AK6
transcription factor binding	1	NFATC4
branching involved in blood vessel morphogenesis	1	NFATC4
cytokine production	1	NFATC4
heart development	1	NFATC4
intrinsic apoptotic signaling pathway in response to DNA damage	1	NFATC4
negative regulation of Wnt signaling pathway	1	NFATC4
brain-derived neurotrophic factor receptor signaling pathway	1	NFATC4
 tumor necrosis factor production	1	NFATC4
calcineurin-NFAT signaling cascade	1	NFATC4
cellular response to UV	1	NFATC4
negative regulation of chromatin binding	1	NFATC4
negative regulation of neuron apoptotic process	1	NFATC4
 neuron apoptotic process	1	NFATC4
cellular respiration	1	NFATC4
dendrite morphogenesis	1	NFATC4
negative regulation of dendrite morphogenesis	1	NFATC4
neuron apoptotic process	1	NFATC4
synapse maturation	1	NFATC4
long-term synaptic potentiation	1	NFATC4
cellular response to lithium ion	1	NFATC4
vascular associated smooth muscle cell development	1	NFATC4
negative regulation of miRNA transcription	1	NFATC4
negative regulation of synapse maturation	1	NFATC4
 apoptotic signaling pathway	1	NFATC4
mRNA transport	1	NUP43
nuclear pore	1	NUP43
nuclear pore outer ring	1	NUP43
histone chaperone activity	1	VPS72
ATP-dependent H2AZ histone chaperone activity	1	VPS72
somatic stem cell population maintenance	1	VPS72
transcription initiation-coupled chromatin remodeling	1	VPS72
 gastrulation	1	TGIF2
amacrine cell differentiation	1	TGIF2
nodal signaling pathway	1	TGIF2
 amacrine cell differentiation	1	TGIF2
proteasome assembly	1	POMP
MIS12/MIND type complex	1	NSL1
calcium ion binding	1	ANXA9
phospholipid binding	1	ANXA9
calcium-dependent phospholipid binding	1	ANXA9
acetylcholine receptor activity	1	ANXA9
synaptic transmission, cholinergic	1	ANXA9
cell-cell adhesion	1	ANXA9
histone deacetylation	1	MORF4L1
Sin3 complex	1	MORF4L1
leucine binding	1	UBR2
histone ubiquitin ligase activity	1	UBR2
reciprocal meiotic recombination	1	UBR2
male meiotic nuclear division	1	UBR2
male meiosis I	1	UBR2
retrotransposon silencing	1	UBR2
histone H2A ubiquitination	1	UBR2
cellular response to leucine	1	UBR2
ubiquitin-dependent protein catabolic process via the N-end rule pathway	1	UBR2
autophagy of mitochondrion	1	FBXL4
mitochondrial intermembrane space	1	FBXL4
structural constituent of cytoskeleton	1	LMNA
nuclear envelope organization	1	LMNA
nuclear migration	1	LMNA
establishment or maintenance of microtubule cytoskeleton polarity	1	LMNA
nuclear pore localization	1	LMNA
ventricular cardiac muscle cell development	1	LMNA
negative regulation of mesenchymal cell proliferation	1	LMNA
negative regulation of release of cytochrome c from mitochondria	1	LMNA
protein localization to nuclear envelope	1	LMNA
 protein localization to nucleus	1	LMNA
negative regulation of cardiac muscle hypertrophy in response to stress	1	LMNA
DNA double-strand break attachment to nuclear envelope	1	LMNA
negative regulation of extrinsic apoptotic signaling pathway	1	LMNA
lamin filament	1	LMNA
nuclear lamina	1	LMNA
UFM1 conjugating enzyme activity	1	UFC1
UFM1 transferase activity	1	UFC1
reticulophagy	1	UFC1
protein ufmylation	1	UFC1
protein K69-linked ufmylation	1	UFC1
blood circulation	1	TBC1D8
poly(A)+ mRNA export from nucleus	1	POLDIP3
histone deubiquitination	1	ATXN7L3
DUBm complex	1	ATXN7L3
ubiquitin-dependent ERAD pathway	1	UBE4A
 MHC class II biosynthetic process	1	RFXAP
macroautophagy	1	ILRUN
negative regulation of type I interferon production	1	ILRUN
negative regulation of DNA binding	1	ILRUN
negative regulation of defense response to virus	1	ILRUN
negative regulation of protein localization to nucleus	1	ILRUN
microtubule organizing center	1	SMTNL2
filamentous actin	1	SMTNL2
four-way junction DNA binding	1	WRN
Y-form DNA binding	1	WRN
bubble DNA binding	1	WRN
DNA helicase activity	1	WRN
exonuclease activity	1	WRN
3'-5' exonuclease activity	1	WRN
four-way junction helicase activity	1	WRN
MutLalpha complex binding	1	WRN
3'-5' DNA helicase activity	1	WRN
G-quadruplex DNA binding	1	WRN
forked DNA-dependent helicase activity	1	WRN
telomeric D-loop binding	1	WRN
telomeric G-quadruplex DNA binding	1	WRN
3'-flap-structured DNA binding	1	WRN
8-hydroxy-2'-deoxyguanosine DNA binding	1	WRN
DNA synthesis involved in DNA repair	1	WRN
DNA metabolic process	1	WRN
DNA replication	1	WRN
DNA unwinding involved in DNA replication	1	WRN
base-excision repair	1	WRN
response to oxidative stress	1	WRN
determination of adult lifespan	1	WRN
response to UV-C	1	WRN
replication fork processing	1	WRN
telomere maintenance via semi-conservative replication	1	WRN
DNA duplex unwinding	1	WRN
 growth rate	1	WRN
G-quadruplex DNA unwinding	1	WRN
 hydrolase activity	1	WRN
telomeric D-loop disassembly	1	WRN
cellular response to gamma radiation	1	WRN
t-circle formation	1	WRN
 strand invasion	1	WRN
protein localization to nucleolus	1	WRN
replication fork	1	WRN
protease binding	1	SERPINB13
serine-type endopeptidase inhibitor activity	1	SERPINB13
cysteine-type endopeptidase inhibitor activity	1	SERPINB13
negative regulation of endopeptidase activity	1	SERPINB13
 proteolysis	1	SERPINB13
negative regulation of keratinocyte apoptotic process	1	SERPINB13
lysosomal lumen	1	SERPINB13
cyclin binding	1	NDC80
kinetochore adaptor activity	1	NDC80
establishment of mitotic spindle orientation	1	NDC80
mitotic spindle organization	1	NDC80
spindle assembly involved in female meiosis I	1	NDC80
G2/MI transition of meiotic cell cycle	1	NDC80
attachment of spindle microtubules to kinetochore	1	NDC80
centrosome duplication	1	NDC80
attachment of mitotic spindle microtubules to kinetochore	1	NDC80
 mitotic cell cycle spindle assembly checkpoint	1	NDC80
outer kinetochore	1	NDC80
Ndc80 complex	1	NDC80
mitogen-activated protein kinase binding	1	TNIP1
MyD88-dependent toll-like receptor signaling pathway	1	TNIP1
translation	1	TNIP1
leukocyte cell-cell adhesion	1	TNIP1
glycoprotein biosynthetic process	1	TNIP1
negative regulation of viral genome replication	1	TNIP1
 inflammatory response	1	TNIP1
negative regulation of ERK1 and ERK2 cascade	1	TNIP1
 protein deubiquitination	1	TNIP1
oocyte differentiation	1	SOHLH1
negative regulation of neuron death	1	TMEM259
 ERAD pathway	1	TMEM259
skeletal system development	1	TLE5
cellular response to extracellular stimulus	1	TLE5
negative regulation of response to cytokine stimulus	1	TLE5
response to interleukin-1	1	TLE5
 anoikis	1	TLE5
helicase activity	1	CHD5
H3K27me3 modified histone binding	1	CHD5
ATP-dependent chromatin remodeler activity	1	CHD5
cerebral cortex neuron differentiation	1	CHD5
sperm DNA condensation	1	CHD5
heterochromatin	1	CHD5
NuRD complex	1	CHD5
spindle assembly	1	HAUS6
HAUS complex	1	HAUS6
mitotic spindle microtubule	1	HAUS6
 small GTPase mediated signal transduction	1	RALGAPB
glycine C-acetyltransferase activity	1	GCAT
pyridoxal phosphate binding	1	GCAT
amino acid metabolic process	1	GCAT
threonine catabolic process	1	GCAT
biosynthetic process	1	GCAT
mitochondrial inner membrane	1	GCAT
histone H4 acetyltransferase activity	1	USP22
histone H2B deubiquitinase activity	1	USP22
embryo development ending in birth or egg hatching	1	USP22
acrosomal vesicle	1	IQUB
 somatic stem cell population maintenance	1	TAF5L
histone acetyltransferase complex	1	TAF5L
nuclear protein-containing complex	1	TAF5L
ISG15-specific peptidase activity	1	USP43
translesion synthesis	1	USP43
histone deacetylase complex	1	ZNF217
cis-regulatory region sequence-specific DNA binding	1	TCF12
cAMP response element binding	1	TCF12
bHLH transcription factor binding	1	TCF12
HMG box domain binding	1	TCF12
immune response	1	TCF12
muscle organ development	1	TCF12
gene expression	1	TCF12
response to gonadotropin-releasing hormone	1	TCF12
head development	1	CCDC32
mRNA 3'-UTR binding	1	PARN
nuclease activity	1	PARN
poly(A)-specific ribonuclease activity	1	PARN
cation binding	1	PARN
telomerase RNA binding	1	PARN
nuclear-transcribed mRNA poly(A) tail shortening	1	PARN
box H/ACA RNA 3'-end processing	1	PARN
female gamete generation	1	PARN
RNA modification	1	PARN
miRNA catabolic process	1	PARN
 telomere maintenance via telomerase	1	PARN
 telomerase activity	1	PARN
polyadenylation-dependent snoRNA 3'-end processing	1	PARN
RNA phosphodiester bond hydrolysis, exonucleolytic	1	PARN
telomerase RNA stabilization	1	PARN
ncRNA deadenylation	1	PARN
 telomerase RNA localization to Cajal body	1	PARN
blastocyst development	1	N4BP2L2
 hematopoietic stem cell proliferation	1	N4BP2L2
negative regulation of hematopoietic stem cell differentiation	1	N4BP2L2
transcription repressor complex	1	N4BP2L2
cell communication	1	OIP5
CENP-A containing chromatin assembly	1	OIP5
chromocenter	1	OIP5
3'-5'-RNA exonuclease activity	1	EXOSC7
RNA exonuclease activity	1	EXOSC7
exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	EXOSC7
rRNA processing	1	EXOSC7
RNA catabolic process	1	EXOSC7
nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	1	EXOSC7
U1 snRNA 3'-end processing	1	EXOSC7
U4 snRNA 3'-end processing	1	EXOSC7
U5 snRNA 3'-end processing	1	EXOSC7
exonucleolytic catabolism of deadenylated mRNA	1	EXOSC7
nuclear mRNA surveillance	1	EXOSC7
nuclear polyadenylation-dependent rRNA catabolic process	1	EXOSC7
nuclear polyadenylation-dependent tRNA catabolic process	1	EXOSC7
nuclear polyadenylation-dependent mRNA catabolic process	1	EXOSC7
nuclear exosome (RNase complex)	1	EXOSC7
cytoplasmic exosome (RNase complex)	1	EXOSC7
