Feature	Number of Genes	Genes
 synapse maturation	1	CDC20
mitotic spindle assembly	1	CDC20
protein serine/threonine phosphatase activity	1	CDKN3
protein tyrosine phosphatase activity	1	CDKN3
protein tyrosine/serine/threonine phosphatase activity	1	CDKN3
myosin phosphatase activity	1	CDKN3
protein dephosphorylation	1	CDKN3
carboxypeptidase activity	1	CTSA
serine-type carboxypeptidase activity	1	CTSA
intracellular protein transport	1	CTSA
 protein stability	1	CTSA
 chaperone-mediated autophagy	1	CTSA
negative regulation of chaperone-mediated autophagy	1	CTSA
lysosomal lumen	1	CTSA
lumenal side of lysosomal membrane	1	CTSA
N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	1	ADSL
(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity	1	ADSL
purine nucleotide biosynthetic process	1	ADSL
AMP biosynthetic process	1	ADSL
GMP biosynthetic process	1	ADSL
'de novo' IMP biosynthetic process	1	ADSL
response to nutrient	1	ADSL
aerobic respiration	1	ADSL
response to muscle activity	1	ADSL
response to starvation	1	ADSL
'de novo' AMP biosynthetic process	1	ADSL
AMP salvage	1	ADSL
'de novo' XMP biosynthetic process	1	ADSL
G0 to G1 transition	1	CDK3
negative regulation of Notch signaling pathway	1	CDK3
glutamate-tRNA ligase activity	1	EPRS1
proline-tRNA ligase activity	1	EPRS1
RNA stem-loop binding	1	EPRS1
GTPase binding	1	EPRS1
glutamyl-tRNA aminoacylation	1	EPRS1
prolyl-tRNA aminoacylation	1	EPRS1
cellular response to insulin stimulus	1	EPRS1
cellular response to type II interferon	1	EPRS1
 long-chain fatty acid import into cell	1	EPRS1
GAIT complex	1	EPRS1
ribonucleoprotein complex	1	EPRS1
p53 binding	1	USP10
cysteine-type endopeptidase activity	1	USP10
cysteine-type deubiquitinase activity	1	USP10
transmembrane transporter binding	1	USP10
ubiquitin-dependent protein catabolic process	1	USP10
 autophagy	1	USP10
translesion synthesis	1	USP10
DNA damage response, signal transduction by p53 class mediator	1	USP10
negative regulation of I-kappaB kinase/NF-kappaB signaling	1	USP10
negative regulation of stress granule assembly	1	USP10
cellular response to interleukin-1	1	USP10
rescue of stalled ribosome	1	USP10
early endosome	1	USP10
intermediate filament cytoskeleton	1	USP10
negative regulation of protein kinase activity	1	QARS1
negative regulation of stress-activated MAPK cascade	1	QARS1
negative regulation of apoptotic signaling pathway	1	QARS1
protein localization to chromosome, centromeric region	1	BUB1B
microtubule organizing center	1	BUB1B
frizzled binding	1	SDCBP
interleukin-5 receptor binding	1	SDCBP
phosphatidylinositol-4,5-bisphosphate binding	1	SDCBP
cytoskeletal anchor activity	1	SDCBP
growth factor binding	1	SDCBP
ionotropic glutamate receptor binding	1	SDCBP
neurexin family protein binding	1	SDCBP
syndecan binding	1	SDCBP
ephrin receptor binding	1	SDCBP
protein heterodimerization activity	1	SDCBP
cell adhesion molecule binding	1	SDCBP
negative regulation of receptor internalization	1	SDCBP
protein targeting to membrane	1	SDCBP
substrate-dependent cell migration, cell extension	1	SDCBP
chemical synaptic transmission	1	SDCBP
 epithelial to mesenchymal transition	1	SDCBP
 pathway-restricted SMAD protein phosphorylation	1	SDCBP
actin cytoskeleton organization	1	SDCBP
 cell migration	1	SDCBP
negative regulation of proteasomal ubiquitin-dependent protein catabolic process	1	SDCBP
intracellular signal transduction	1	SDCBP
 phosphorylation	1	SDCBP
 JNK cascade	1	SDCBP
presynapse assembly	1	SDCBP
 exosomal secretion	1	SDCBP
 extracellular exosome assembly	1	SDCBP
extracellular space	1	SDCBP
interleukin-5 receptor complex	1	SDCBP
postsynaptic density	1	SDCBP
melanosome	1	SDCBP
membrane raft	1	SDCBP
blood microparticle	1	SDCBP
presynapse	1	SDCBP
extracellular vesicle	1	SDCBP
aminoacyl-tRNA editing activity	1	LARS1
leucine-tRNA ligase activity	1	LARS1
GTPase activator activity	1	LARS1
leucyl-tRNA aminoacylation	1	LARS1
 cell size	1	LARS1
 TOR signaling	1	LARS1
cellular response to amino acid stimulus	1	LARS1
cellular response to leucine	1	LARS1
aminoacyl-tRNA metabolism involved in translational fidelity	1	LARS1
 TORC1 signaling	1	LARS1
cellular response to leucine starvation	1	LARS1
endomembrane system	1	LARS1
tRNA binding	1	MARS1
methionine-tRNA ligase activity	1	MARS1
methionyl-tRNA aminoacylation	1	MARS1
rRNA transcription	1	MARS1
cellular response to epidermal growth factor stimulus	1	MARS1
 transcription of nucleolar large rRNA by RNA polymerase I	1	MARS1
