Feature	Number of Genes	Genes
GTPase activator activity	6	SH3BP1, RABEP2, MYO9B, RABGAP1, SMAP1, ARHGEF10L
SH3 domain binding	6	SH3BP1, OSTF1, EPS15, SH3KBP1, CCDC6, CIT
 GTPase activity	6	SH3BP1, RAP1GDS1, TRAPPC6B, SNX9, RAPGEF6, RABGAP1
RNA polymerase II cis-regulatory region sequence-specific DNA binding	6	STAT1, ZNF213, ZNF263, CALCOCO1, SARS1, STAT5A
axon	6	STAT1, GSK3A, FGF13, ADCY9, CRYAB, FXR2
azurophil granule lumen	6	DSN1, VCP, CAP1, IMPDH1, CCT2, CCT8
rescue of stalled ribosome	6	SKIC3, SKIC8, ZNF598, HBS1L, USP10, ABCE1
protein phosphatase binding	6	VCP, MVP, PPP6R2, IKBKE, HSP90AA1, TRAF2
 autophagy	6	GSK3A, DAPK3, USP10, PIP4K2C, OPTN, RFPL4A
lysosome	6	CAPN1, CAPN2, LAMTOR5, CRYAB, VPS11, BBC3
ribonucleoprotein complex	6	EPRS1, MVP, ATXN2, RBMS1, RO60, PIH1D1
inflammatory response	5	TUSC2, IKBKB, IL1RAP, IKBKG, NLRP2
microtubule binding	5	CHP1, MARK4, FGF13, CRYAB, SPAG5
membrane raft	5	CHP1, STOM, CAPN2, IKBKB, TRAF2
response to xenobiotic stimulus	5	CTPS1, GNA12, STAT1, ALAD, HSP90AA1
negative regulation of canonical Wnt signaling pathway	5	TLE3, GSK3A, CSNK1A1L, CSNK1A1, PFDN5
intracellular protein transport	5	ARL4C, AP3D1, SNX9, SNX11, VPS11
binding of sperm to zona pellucida	5	CCT3, CCT2, CCT7, CCT8, CCT4
cell body	5	CCT3, CCT2, CCT7, CCT8, CCT4
protein autoubiquitination	5	BABAM2, RNF146, UBE2D3, TRIM11, TRAF2
 MAPK cascade	5	DOK3, MAP2K2, SORBS3, DOK4, SHC1
 proteasomal ubiquitin-dependent protein catabolic process	5	GNA12, VCP, GSK3A, CSNK1A1, ZER1
chromatin binding	5	MLLT10, TSPYL5, CALCOCO1, MORC2, NCAPH
histone binding	5	MLLT10, STAT1, TSPYL5, MORC2, PIH1D1
nucleotide binding	5	GPSM2, ITPA, IMPDH1, VPS11, IMPDH2
transmembrane transporter binding	5	DIAPH1, CAMK2D, FGF13, USP10, HSP90AA1
cytoskeleton organization	5	DIAPH1, SORBS3, TLN2, SH3KBP1, CCDC6
microtubule organizing center	5	DIAPH1, MARK4, SPDL1, CAMK2B, BUB1B
mitotic spindle	5	DIAPH1, SKA3, TACC3, IKBKG, SPAG5
protein localization to centrosome	5	DCTN2, BBS4, KIAA0753, STIL, SPAG5
structural constituent of cytoskeleton	5	ARPC1B, SORBS3, TLN2, CCDC6, BFSP2
endosome	5	GIGYF2, YKT6, SNX11, EHBP1, VPS11
centriole	5	IFT81, BBS4, KIAA0753, STIL, CCHCR1
cilium	5	IFT81, BBS4, CSNK1A1, PDCL, CCT8
enzyme binding	5	STAT1, SPDL1, CAPN2, SARS1, TRAF2
chromatin	5	STAT1, TSPYL5, CAPN2, CALCOCO1, STAT5A
ruffle	5	DBNL, SNX9, MYO9B, TLN2, LAYN
ubiquitin ligase complex	5	UBE2D3, GID4, WDR26, IKBKG, TRAF2
endosome membrane	5	UBE2D3, AP3D1, WDR83, NUMB, VPS11
protein-macromolecule adaptor activity	5	BBS4, TRIM11, OPTN, VPS11, TRAF2
microtubule cytoskeleton organization	5	BBS4, MARK4, TACC3, CAMSAP2, TXNDC9
cytoplasmic side of plasma membrane	5	RNF31, MAP2K2, IKBKB, TYK2, TRAF2
midbody	5	MARK4, KLHDC8B, SPAG5, CIT, TXNDC9
MAPK cascade	5	MAP2K2, SORBS3, FGF13, MAP4K5, CAMKK2
ribosome binding	5	ZNF598, NAA10, NAA16, EIF3C, EIF3K
cytosolic ribosome	5	ZNF598, RPL23, HBS1L, ABCE1, RPS24
protein autophosphorylation	5	DAPK3, CAMK2D, PASK, CAMK2B, CAMKK2
translation initiation factor binding	5	EIF2S2, RPS24, EIF3B, EIF3C, EIF3M
translation	5	RPL23, HBS1L, RPS6KB2, SARS1, RPS24
response to virus	5	YJU2B, IKBKB, LAMTOR5, ZC3HAV1, IKBKG
protein kinase activity	5	CSNK1A1, IKBKB, RPS6KB2, MAP4K5, BUB1B
eukaryotic translation initiation factor 3 complex, eIF3m	5	EIF3I, EIF3B, EIF3D, EIF3H, EIF3M
 TOR signaling	4	WDR59, GNA12, MIOS, LAMTOR5
 TORC1 signaling	4	WDR59, MIOS, LAMTOR5, PIH1D1
spindle pole	4	CCNB1, SPDL1, TACC3, IKBKG
outer kinetochore	4	CCNB1, SKA3, SPDL1, BUB1B
perikaryon	4	CPNE5, GIGYF2, DBNL, CRYAB
histone deacetylase binding	4	BLTP3A, MAGEA1, HSP90AA1, KCTD21
zona pellucida receptor complex	4	CCT3, CCT2, CCT8, CCT4
cell adhesion	4	PCDHA12, MFAP4, SORBS3, TLN2
polyubiquitin modification-dependent protein binding	4	BABAM2, VCP, EPS15, OPTN
G protein-coupled receptor signaling pathway	4	GNA12, GPSM2, GNG2, RIC8B
 cell shape	4	GNA12, DIAPH1, DAPK3, SH3KBP1
neuron migration	4	FBXO45, BBS4, FGF13, HSP90AA1
extracellular space	4	MFAP4, STOM, LRRC4C, MOV10
vesicle-mediated transport	4	NECAP2, AP3D1, MON1B, CCZ1B
clathrin-coated pit	4	NECAP2, SNX9, EPS15, NUMB
actin cytoskeleton	4	CAPZA2, ARPC1B, MYO9B, TLN2
cell migration	4	SH3BP1, GSK3A, SPDL1, SH3KBP1
bicellular tight junction	4	SH3BP1, PARD6B, SAPCD2, AMOTL1
cysteine-type deubiquitinase activity	4	USP15, USP25, OTUD4, USP10
protein deubiquitination	4	USP15, USP25, OTUD4, USP10
nuclear body	4	USP15, DSN1, SPAG5, RO60
trans-Golgi network	4	TRAPPC6B, SNX9, OPTN, ATXN2
negative regulation of translation	4	GIGYF2, DAPK3, EPRS1, FXR2
cilium assembly	4	IFT81, BBS4, KIAA0753, RO60
motile cilium	4	IFT81, BBS4, CCDC103, DAAM1
proteolysis	4	DPP9, USP25, CAPN1, CAPN2
DNA-binding transcription factor activity, RNA polymerase II-specific	4	STAT1, ZNF213, ZNF263, STAT5A
negative regulation of I-kappaB kinase/NF-kappaB signaling	4	STAT1, USP10, OPTN, TRIM39
defense response to virus	4	STAT1, ZC3HAV1, IKBKE, MOV10
 protein targeting to mitochondrion	4	UBE2D3, RNF31, GSK3A, VPS11
amyloid-beta binding	4	VBP1, CRYAB, PFDN5, PFDN1
negative regulation of amyloid fibril formation	4	VBP1, CRYAB, PFDN5, PFDN1
polysome	4	VBP1, ATXN2, MSI2, FXR2
endocytic vesicle	4	RABGEF1, RAPGEF6, SH3KBP1, VPS11
visual perception	4	BBS4, CRYGD, BFSP2, PDCL
 cilium assembly	4	BBS4, RABEP2, MARK4, RABGAP1
centriolar satellite	4	BBS4, KIAA0753, TACC3, SPAG5
K63-linked polyubiquitin modification-dependent protein binding	4	RNF31, OPTN, IKBKG, IKBKE
T cell receptor signaling pathway	4	RNF31, IKBKB, IKBKG, SHB
autophagy	4	VCP, USP10, OPTN, VPS11
 protein-containing complex assembly	4	VCP, IKBKE, HSP90AA1, TRAF2
 protein catabolic process	4	VCP, GSK3A, VPS11, HSP90AA1
scaffold protein binding	4	MAP2K2, IKBKB, HSP90AA1, CIT
transcription coactivator activity	4	AIP, MRTFA, CALCOCO1, PSMD9
calmodulin-dependent protein kinase activity	4	CAMK2D, CAMKK1, CAMK2B, CAMKK2
cytoplasmic translation	4	RPL23, SARS1, FTSJ1, RPS24
cytoplasmic translational initiation	4	EIF4A2, EIF4A1, EIF3I, EIF3M
protein heterodimerization activity	4	PSMF1, IKBKB, IKBKG, FXR2
protein-containing complex binding	4	RRAS, CAPN2, CRYAB, TRAF2
angiogenesis	4	AMOTL1, SHC1, SHB, PDCL3
immune response	4	TYK2, IL1RAP, IKBKG, IKBKE
ubiquitin-like protein ligase binding	3	CCNB1, STAT1, VCP
mitotic metaphase plate congression	3	CCNB1, DCTN2, SPDL1
 mitotic cell cycle	3	CCNB1, DAPK3, SHB
protein phosphatase regulator activity	3	PPP2R2C, GNA12, PPP6R2
negative regulation of protein kinase activity	3	CHP1, QARS1, SHB
protein export from nucleus	3	CHP1, CCHCR1, AHCYL1
microtubule cytoskeleton	3	CHP1, MARK4, CRYAB
nucleobase-containing compound metabolic process	3	CTPS1, PRPSAP1, PRPSAP2
late endosome	3	BLTP3A, MAP2K2, VPS11
filopodium	3	ARL4C, FARP1, FGF13
homophilic cell adhesion via plasma membrane adhesion molecules	3	FAT4, PCDHA12, SDK1
cerebral cortex development	3	FAT4, BBS4, TACC3
ADP binding	3	LONP1, VCP, MYO9B
sequence-specific DNA binding	3	LONP1, ZNF263, CALCOCO1
negative regulation of insulin receptor signaling pathway	3	LONP1, GSK3A, PIP4K2C
chaperone-mediated protein complex assembly	3	LONP1, HSP90AA1, CCT2
tumor necrosis factor receptor binding	3	BABAM2, STAT1, TRAF2
protein K63-linked deubiquitination	3	BABAM2, USP25, OTUD4
Rho protein signal transduction	3	GNA12, MYO9B, EPS8L1
heterotrimeric G-protein complex	3	GNA12, GNG2, GNAS
lateral plasma membrane	3	GNA12, GPSM2, FGF13
establishment of mitotic spindle orientation	3	GPSM2, SPDL1, SAPCD2
 mitotic spindle organization	3	GPSM2, STIL, TACC3
 spindle assembly	3	GPSM2, STIL, SPAG5
protein K48-linked ubiquitination	3	FBXO45, RNF146, UBE2D3
 cytoskeleton organization	3	DIAPH1, SORBS3, CAPN2
lens development in camera-type eye	3	UNC45B, CRYGD, CRYAB
transcription elongation by RNA polymerase II	3	CDC73, SKIC8, ELP2
growth cone	3	DCTN2, FGF13, FXR2
vesicle	3	DCTN2, GIGYF2, STOM
actin filament organization	3	SH3BP1, CAP1, SH3KBP1
 actin cytoskeleton organization	3	SH3BP1, DAPK3, DIXDC1
 small GTPase mediated signal transduction	3	SH3BP1, MYO9B, ARHGEF10L
lamellipodium	3	SH3BP1, DBNL, MYO9B
synapse assembly	3	FARP1, DBNL, SDK1
dendritic spine	3	FARP1, CRYAB, FXR2
phosphorylation	3	RIOK1, PIP4K2C, BUB1B
cysteine-type endopeptidase activity	3	USP15, USP25, USP10
endoplasmic reticulum to Golgi vesicle-mediated transport	3	TRAPPC6B, VCP, YKT6
insulin-like growth factor receptor signaling pathway	3	GIGYF2, MAP2K2, SHC1
tubulin binding	3	IFT81, VBP1, RABGAP1
transcription coactivator binding	3	STAT1, RPL23, CIT
DNA-binding transcription factor activity	3	STAT1, ZNF263, STAT5A
receptor signaling pathway via JAK-STAT	3	STAT1, TYK2, STAT5A
cellular response to insulin stimulus	3	STAT1, GSK3A, EPRS1
tumor necrosis factor-mediated signaling pathway	3	STAT1, IKBKB, TRAF2
response to hydrogen peroxide	3	STAT1, CAPN2, CRYAB
type I interferon-mediated signaling pathway	3	STAT1, TYK2, IKBKE
cellular response to type II interferon	3	STAT1, DAPK3, EPRS1
 canonical Wnt signaling pathway	3	RNF146, VCP, DAPK3
protein polyubiquitination	3	UBE2D3, RNF31, RFPL4A
prefoldin complex	3	VBP1, PFDN5, PFDN1
receptor-mediated endocytosis	3	RABGEF1, SNX9, CAP1
early endosome membrane	3	RABGEF1, EPS15, ZFYVE9
beta-tubulin binding	3	BBS4, FGF13, PDCD5
mitotic cytokinesis	3	BBS4, SNX9, CIT
 stress fiber assembly	3	BBS4, SORBS3, ARHGEF10L
melanosome	3	STOM, HSP90AA1, CCT4
magnesium ion binding	3	PRPSAP1, MORC2, PRPSAP2
purine nucleotide biosynthetic process	3	PRPSAP1, ADSL, PRPSAP2
K48-linked polyubiquitin modification-dependent protein binding	3	RNF31, VCP, IKBKE
ubiquitin binding	3	RNF31, MARK4, USP25
CD40 receptor complex	3	RNF31, IKBKB, TRAF2
activation of cysteine-type endopeptidase activity involved in apoptotic process	3	VCP, PIDD1, BBC3
endoplasmic reticulum membrane	3	VCP, DNAJB9, AHCYL1
cytoplasmic vesicle membrane	3	YKT6, SNX9, SH3KBP1
GMP biosynthetic process	3	ADSL, IMPDH1, IMPDH2
endosomal transport	3	SNX9, EPS15, ZFYVE9
 protein kinase activity	3	SNX9, CAMKK1, CAMKK2
clathrin-coated vesicle	3	SNX9, NUMB, VPS11
cytoplasmic vesicle	3	SNX9, AMOTL1, NUMB
chromosome organization	3	ITPA, NAA10, PUM2
tau protein binding	3	MARK4, GSK3A, HSP90AA1
 protein ubiquitination	3	GSK3A, TSPYL5, HSP90AA1
protein tyrosine kinase activity	3	MAP2K2, TYK2, CAMKK2
PDZ domain binding	3	MAP2K2, ERC1, CIT
 axonogenesis	3	MAP2K2, DIXDC1, LRRC4C
I-kappaB phosphorylation	3	ERC1, IKBKB, IKBKE
IkappaB kinase complex	3	ERC1, IKBKB, IKBKG
ATPase binding	3	USP25, BBC3, PIH1D1
PML body	3	DAPK3, IKBKE, EIF3E
translation factor activity, RNA binding	3	EIF2S2, EIF4G3, EIF4A1
mitotic cell cycle	3	SKA3, ZNRD2, CIT
chromosome segregation	3	SKA3, SPAG5, SPC25
negative regulation of ubiquitin-dependent protein catabolic process	3	RPL23, TRIM39, PDCL3
transcription cis-regulatory region binding	3	ZNF263, CALCOCO1, PER3
eukaryotic translation initiation factor 4F complex	3	EIF4A2, EIF4G3, EIF4A1
mitotic spindle assembly checkpoint signaling	3	SPDL1, BUB1B, SPC25
biological_process	3	SCGN, CCDC6, TXNDC9
 protein kinase B signaling	3	RRAS, TSPYL5, HSP90AA1
calcium-dependent cysteine-type endopeptidase activity	3	CAPN1, CAPN2, CAPNS2
calpain complex	3	CAPN1, CAPN2, CAPNS2
stress granule assembly	3	ATXN2L, ATXN2, PUM2
structural constituent of eye lens	3	CRYGD, CRYAB, BFSP2
protein localization to plasma membrane	3	RAPGEF6, IKBKB, FGF13
Golgi organization	3	CSNK1A1, OPTN, CIT
spindle	3	CSNK1A1, AFG2A, BUB1B
 tumor necrosis factor-mediated signaling pathway	3	IKBKB, IKBKE, TRAF2
intermediate filament cytoskeleton	3	USP10, PFDN5, CCT8
autophagosome	3	PIP4K2C, OPTN, VPS11
cell surface	3	LAYN, CRYAB, HSP90AA1
cellular response to virus	3	TYK2, IKBKE, HSP90AA1
 protein phosphorylation	3	CAMKK2, HSP90AA1, FXR2
 telomerase activity	3	HSP90AA1, CCT2, CCT4
mRNA 3'-UTR binding	3	FXR2, PUM2, RBMS1
cytoplasmic ribonucleoprotein granule	3	FXR2, MOV10, SHB
 mRNA binding	3	EIF3E, EIF3C, EIF3D
cellular response to amino acid starvation	2	WDR59, MIOS
negative regulation of TORC1 signaling	2	WDR59, MIOS
GATOR2 complex	2	WDR59, MIOS
4 iron, 4 sulfur cluster binding	2	CIAO3, ABCE1
G2/M transition of mitotic cell cycle	2	CCNB1, CIT
 G2/M transition of mitotic cell cycle	2	CCNB1, CDK3
 attachment of spindle microtubules to kinetochore	2	CCNB1, SPAG5
cell maturation	2	TUSC2, BFSP2
 mitochondrial membrane potential	2	TUSC2, VCP
protein kinase inhibitor activity	2	CHP1, QARS1
kinase binding	2	CHP1, PER3
microtubule bundle formation	2	CHP1, MARK4
negative regulation of protein phosphorylation	2	CHP1, RABGEF1
cytoplasmic microtubule organization	2	CHP1, CAMSAP2
negative regulation of protein ubiquitination	2	CHP1, NXN
negative regulation of protein autophosphorylation	2	CHP1, MVP
negative regulation of NF-kappaB transcription factor activity	2	CHP1, NLRP2
membrane organization	2	CHP1, DBNL
membrane fusion	2	CHP1, YKT6
 protein targeting to membrane	2	CHP1, STOM
transport vesicle	2	CHP1, YKT6
cellular response to calcium ion	2	CPNE5, CAMK2D
B cell proliferation	2	CTPS1, SHB
transcription corepressor activity	2	TLE3, PFDN5
transcription regulator complex	2	TLE3, NAA16
alpha-tubulin binding	2	ARL4C, BBS4
endocytic recycling	2	ARL4C, EPS15
pore complex assembly	2	CCT3, CCT8
hippo signaling	2	FAT4, AMOTL1
single-stranded DNA binding	2	LONP1, RBMS1
DNA polymerase binding	2	LONP1, HSP90AA1
protein quality control for misfolded or incompletely synthesized proteins	2	LONP1, ZER1
mitochondrion organization	2	LONP1, PUM2
response to aluminum ion	2	LONP1, ALAD
 peptidyl-tyrosine phosphorylation	2	LONP1, PDCL3
proteolysis involved in protein catabolic process	2	LONP1, CAPN2
double-strand break repair	2	BABAM2, VCP
chromatin organization	2	BABAM2, DAPK3
mitotic G2 DNA damage checkpoint signaling	2	BABAM2, TRIM39
response to ionizing radiation	2	BABAM2, ALAD
transmembrane receptor protein tyrosine kinase signaling pathway	2	DOK3, DOK4
secretory granule membrane	2	DOK3, DIAPH1
ficolin-1-rich granule membrane	2	DOK3, DIAPH1
G-protein beta/gamma-subunit complex binding	2	GNA12, GNAS
protein phosphatase 2A binding	2	GNA12, STAT1
 phosphoprotein phosphatase activity	2	GNA12, PPP6R2
brush border membrane	2	GNA12, HSP90AA1
G-protein alpha-subunit binding	2	GPSM2, RIC8B
protein self-association	2	GPSM2, ELP1
dynein complex binding	2	GPSM2, DCTN6
mitotic spindle pole	2	GPSM2, SPAG5
cerebral cortex radially oriented cell migration	2	FBXO45, DIXDC1
presynaptic membrane	2	FBXO45, ERC1
cell projection	2	FBXO45, CCT4
adenylate cyclase-activating dopamine receptor signaling pathway	2	GNG2, GNAS
collagen-containing extracellular matrix	2	MFAP4, HSP90AA1
insulin-like growth factor receptor binding	2	GNAS, SHC1
adenylate cyclase-activating G protein-coupled receptor signaling pathway	2	GNAS, ADCY9
bone development	2	GNAS, PRPSAP2
signaling receptor binding	2	DIAPH1, GSK3A
actin filament	2	DIAPH1, MYO9B
ruffle membrane	2	DIAPH1, EPS8L1
muscle organ development	2	UNC45B, CRYAB
Z disc	2	UNC45B, CRYAB
RNA polymerase II complex binding	2	CDC73, ELP2
 cell growth	2	CDC73, CAMK2D
mRNA polyadenylation	2	CDC73, AHCYL1
negative regulation of cell population proliferation	2	CDC73, PDCD5
 Wnt signaling pathway	2	CDC73, DIXDC1
 mRNA 3'-end processing	2	CDC73, AHCYL1
 transcription elongation by RNA polymerase II	2	CDC73, INTS10
negative regulation of myeloid cell differentiation	2	CDC73, SKIC8
cellular response to lipopolysaccharide	2	CDC73, CAPN2
 cell cycle G1/S phase transition	2	CDC73, TRIM39
chromosome, telomeric region	2	CDC73, NLRP2
Cdc73/Paf1 complex	2	CDC73, SKIC8
spectrin binding	2	DCTN2, CAMSAP2
dynactin complex	2	DCTN2, DCTN6
 blood vessel endothelial cell migration	2	SH3BP1, STAT5A
cell leading edge	2	SH3BP1, DPP9
negative regulation of GTPase activity	2	RAP1GDS1, BBS4
cytoskeletal protein binding	2	FARP1, CAPN2
postsynaptic actin cytoskeleton organization	2	FARP1, DBNL
 presynapse assembly	2	FARP1, IL1RAP
extrinsic component of cytoplasmic side of plasma membrane	2	FARP1, OSBPL2
ribosomal small subunit biogenesis	2	RIOK1, RPS24
enzyme activator activity	2	USP15, DBNL
transforming growth factor beta receptor signaling pathway	2	USP15, ZFYVE9
BMP signaling pathway	2	USP15, FAM83G
 RIG-I signaling pathway	2	USP15, PUM2
response to estradiol	2	ARPC1B, CRYAB
response to estrogen	2	ARPC1B, HSP90AA1
multicellular organism growth	2	GIGYF2, STIL
mRNA destabilization	2	GIGYF2, FXR2
proximal dendrite	2	GIGYF2, GSK3A
miRNA binding	2	ZC3H7A, PUM2
post-transcriptional regulation of gene expression	2	ZC3H7A, PUM2
miRNA processing	2	ZC3H7A, PUM2
spermatogenesis	2	IFT81, AFG2A
 smoothened signaling pathway	2	IFT81, PDCL
transcription corepressor binding	2	STAT1, PER3
double-stranded DNA binding	2	STAT1, RBMS1
 defense response to virus by host	2	STAT1, HSP90AA1
defense response	2	STAT1, STAT5A
response to nutrient	2	STAT1, ADSL
response to mechanical stimulus	2	STAT1, CAPN2
negative regulation of angiogenesis	2	STAT1, SARS1
response to interferon-beta	2	STAT1, IKBKE
cellular response to interferon-beta	2	STAT1, CAPN2
interleukin-9-mediated signaling pathway	2	STAT1, STAT5A
response to peptide hormone	2	STAT1, STAT5A
 erythrocyte differentiation	2	STAT1, SMAP1
type II interferon-mediated signaling pathway	2	STAT1, TYK2
RNA polymerase II transcription regulator complex	2	STAT1, STAT5A
lipid droplet	2	OSBPL2, VCP
presynapse	2	DBNL, FXR2
DNA repair	2	UBE2D3, VCP
protein monoubiquitination	2	UBE2D3, ZNF598
protein modification process	2	UBE2D3, USP25
mitotic sister chromatid segregation	2	DSN1, SPAG5
nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay	2	SKIC3, SKIC8
euchromatin	2	SKIC3, SKIC8
Ski complex	2	SKIC3, SKIC8
tubulin complex assembly	2	VBP1, CRYAB
protein targeting to membrane	2	RABGEF1, NACA2
neural tube closure	2	BBS4, STIL
centrosome cycle	2	BBS4, PARD6B
spermatid development	2	BBS4, EIF4G3
gene expression	2	BBS4, IKBKE
negative regulation of gene expression	2	BBS4, CRYAB
hippocampus development	2	BBS4, FGF13
 cytokinesis	2	BBS4, CIT
 multicellular organism growth	2	BBS4, STAT5A
face development	2	BBS4, MAP2K2
protein targeting to vacuole	2	AP3D1, MON1B
terminal bouton	2	AP3D1, SCGN
postsynapse	2	AP3D1, GSK3A
ribose phosphate diphosphokinase activity	2	PRPSAP1, PRPSAP2
enzyme inhibitor activity	2	PRPSAP1, PRPSAP2
5-phosphoribose 1-diphosphate biosynthetic process	2	PRPSAP1, PRPSAP2
ribose phosphate diphosphokinase complex	2	PRPSAP1, PRPSAP2
linear polyubiquitin binding	2	RNF31, IKBKG
defense response to bacterium	2	RNF31, SHC1
 xenophagy	2	RNF31, OPTN
viral genome replication	2	VCP, LAMTOR5
translesion synthesis	2	VCP, USP10
ubiquitin-dependent ERAD pathway	2	VCP, DNAJB9
cellular response to heat	2	VCP, HSP90AA1
negative regulation of smoothened signaling pathway	2	VCP, KCTD21
proteasome complex	2	VCP, PSME1
vesicle docking involved in exocytosis	2	YKT6, VPS11
retrograde transport, endosome to Golgi	2	YKT6, ERC1
apical dendrite	2	YKT6, GSK3A
'de novo' XMP biosynthetic process	2	ADSL, IMPDH2
1-phosphatidylinositol binding	2	SNX9, ZFYVE9
phosphatidylinositol binding	2	SNX9, PASK
growth factor activity	2	RABEP2, FGF13
cell projection organization	2	RABEP2, PDCL
gamma-tubulin binding	2	MARK4, DIXDC1
tau-protein kinase activity	2	MARK4, GSK3A
 programmed cell death	2	MARK4, CRYAB
 cell cycle	2	MARK4, TXLNG
glycogen metabolic process	2	GSK3A, PHKA1
insulin receptor signaling pathway	2	GSK3A, SHC1
 neuron projection development	2	GSK3A, CAMK2B
peptidyl-threonine phosphorylation	2	GSK3A, CAMK2D
viral protein processing	2	GSK3A, CSNK1A1
 peptidyl-serine phosphorylation	2	GSK3A, HSP90AA1
negative regulation of glycogen biosynthetic process	2	GSK3A, PASK
 heart contraction	2	GSK3A, CAMK2D
 autophagy of mitochondrion	2	GSK3A, CAMKK2
beta-catenin destruction complex	2	GSK3A, CSNK1A1
 Rho protein signal transduction	2	MYO9B, EPS8L1
spliceosomal complex	2	AAR2, WDR83
heart development	2	MAP2K2, SHC1
 protein serine/threonine kinase activity	2	MAP2K2, PIH1D1
 cell motility	2	MAP2K2, DAPK3
 early endosome to late endosome transport	2	MAP2K2, VPS11
peroxisomal membrane	2	MAP2K2, IMPDH2
cell-cell junction	2	MAP2K2, SH3KBP1
DNA-templated transcription	2	AIP, CALCOCO1
tRNA binding	2	ELP1, SARS1
tRNA wobble uridine modification	2	ELP1, ELP2
elongator holoenzyme complex	2	ELP1, ELP2
protein K63-linked ubiquitination	2	ZNF598, TRAF2
peptidase activity	2	USP25, CAPN1
 protein stability	2	USP25, VPS11
protein K48-linked deubiquitination	2	USP25, OTUD4
leucine zipper domain binding	2	DAPK3, MRTFA
 cardiac muscle cell apoptotic process	2	CAMK2D, CAPN2
 cellular localization	2	CAMK2D, PARD6B
 cardiac muscle cell action potential involved in regulation of contraction	2	CAMK2D, FGF13
calcium- and calmodulin-dependent protein kinase complex	2	CAMK2D, CAMK2B
endocytic vesicle membrane	2	CAMK2D, CAMK2B
sarcoplasmic reticulum membrane	2	CAMK2D, CAMK2B
sarcolemma	2	CAMK2D, FGF13
protein autoprocessing	2	PIDD1, CAPN2
 viral entry into host cell	2	TRIM11, RFPL4A
vesicle organization	2	SNX11, EPS15
structural constituent of ribosome	2	RPL23, RPS24
DNA-binding transcription repressor activity, RNA polymerase II-specific	2	ZNF263, ZNF785
RNA helicase activity	2	EIF4A2, EIF4A1
helicase activity	2	EIF4A2, EIF4A1
cellular response to leukemia inhibitory factor	2	EIF4A2, MRAS
mRNA splicing, via spliceosome	2	YJU2B, WDR83
establishment or maintenance of cell polarity	2	CAP1, PARD6B
cortical actin cytoskeleton	2	CAP1, CAPN2
negative regulation of proteasomal protein catabolic process	2	PSMF1, ALAD
 G protein-coupled receptor signaling pathway	2	RIC8B, PDCL
cell population proliferation	2	CDK3, TACC3
negative regulation of Notch signaling pathway	2	CDK3, MAGEA1
acetyltransferase activity	2	NAA10, NAA16
N-terminal protein amino acid acetylation	2	NAA10, NAA16
NatA complex	2	NAA10, NAA16
GDP binding	2	RRAS, MRAS
 angiogenesis	2	RRAS, PDCL3
 ERK1 and ERK2 cascade	2	RRAS, SHC1
molecular function activator activity	2	HBS1L, SHC1
ribosome disassembly	2	HBS1L, ABCE1
 macroautophagy	2	CAPN1, IKBKG
IMP dehydrogenase activity	2	IMPDH1, IMPDH2
GTP biosynthetic process	2	IMPDH1, IMPDH2
cellular response to gamma radiation	2	TSPYL5, CRYAB
nuclear speck	2	ATXN2L, CSNK1A1
P-body	2	UBAP2, MOV10
chromosome	2	UBAP2, SYCE1
RNA cap binding	2	EIF4G3, EIF4A1
GTPase binding	2	EPRS1, HSP90AA1
tRNA aminoacylation for protein translation	2	EPRS1, QARS1
aminoacyl-tRNA synthetase multienzyme complex	2	EPRS1, QARS1
cellular response to reactive oxygen species	2	CRYGD, CAMKK2
modulation of chemical synaptic transmission	2	IQSEC2, LRRC4C
Schaffer collateral - CA1 synapse	2	IQSEC2, LRRC4C
structural molecule activity	2	TLN2, CRYAB
cell-cell junction assembly	2	TLN2, PARD6B
cell-cell adhesion	2	TLN2, SHC1
GTP-dependent protein binding	2	RAPGEF6, MRAS
 interleukin-6 production	2	CAPN2, IL1RAP
cellular response to amino acid stimulus	2	CAPN2, LAMTOR5
intermediate filament cytoskeleton organization	2	CSNK1A1, FAM83H
keratin filament	2	CSNK1A1, FAM83H
axonogenesis	2	PARD6B, NUMB
IkappaB kinase activity	2	IKBKB, IKBKE
transferrin receptor binding	2	IKBKB, IKBKG
I-kappaB kinase/NF-kappaB signaling	2	IKBKB, IKBKG
stress-activated MAPK cascade	2	IKBKB, CRYAB
interleukin-1-mediated signaling pathway	2	IKBKB, IL1RAP
brain development	2	AFG2A, QARS1
ribosomal large subunit biogenesis	2	AFG2A, AIRIM
negative regulation of microtubule depolymerization	2	FGF13, CAMSAP2
cell-cell signaling	2	FGF13, SH3KBP1
heart looping	2	STIL, CCDC103
smoothened signaling pathway	2	STIL, RO60
determination of left/right symmetry	2	STIL, CCDC103
 G1/S transition of mitotic cell cycle	2	STIL, PSME1
 dendritic spine development	2	SDK1, CAMK2B
energy homeostasis	2	PASK, AMPD2
 cell size	2	LAMTOR5, HSP90AA1
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	2	LAMTOR5, CRYAB
 protein localization to nucleus	2	LAMTOR5, TYK2
late endosome membrane	2	LAMTOR5, VPS11
Mon1-Ccz1 complex	2	MON1B, CCZ1B
response to lipopolysaccharide	2	ALAD, WDR83
