Feature	Number of Genes	Genes
cilium assembly	1	RP2
Golgi apparatus	1	RP2
centriole	1	RP2
cilium	1	RP2
cytoplasmic vesicle	1	RP2
ciliary basal body	1	RP2
periciliary membrane compartment	1	RP2
protein tyrosine/serine/threonine phosphatase activity	1	SBF1
phosphatase activity	1	SBF1
protein dephosphorylation	1	SBF1
spermatid development	1	SBF1
endoplasmic reticulum membrane	1	SBF1
perinuclear region of cytoplasm	1	SBF1
glutathione transferase activity	1	SH3BGRL3
cytoskeleton organization	1	SH3BGRL3
ruffle membrane	1	SH3BGRL3
protein kinase inhibitor activity	1	SH3BP5
SH3 domain binding	1	SH3BP5
negative regulation of protein tyrosine kinase activity	1	SH3BP5
cytoplasmic vesicle membrane	1	SH3BP5
protein kinase activity	1	STK4
protein serine/threonine kinase activity	1	STK4
protein serine/threonine kinase activator activity	1	STK4
protein serine kinase activity	1	STK4
cell morphogenesis	1	STK4
branching involved in blood vessel morphogenesis	1	STK4
neural tube formation	1	STK4
endocardium development	1	STK4
protein phosphorylation	1	STK4
extrinsic apoptotic signaling pathway via death domain receptors	1	STK4
peptidyl-serine phosphorylation	1	STK4
keratinocyte differentiation	1	STK4
 protein binding	1	STK4
 peptidyl-serine phosphorylation	1	STK4
organ growth	1	STK4
hippo signaling	1	STK4
 apoptotic process	1	STK4
 fat cell differentiation	1	STK4
negative regulation of organ growth	1	STK4
protein autophosphorylation	1	STK4
epithelial cell proliferation	1	STK4
protein stabilization	1	STK4
protein tetramerization	1	STK4
primitive hemopoiesis	1	STK4
cell differentiation involved in embryonic placenta development	1	STK4
 cell differentiation involved in embryonic placenta development	1	STK4
negative regulation of canonical Wnt signaling pathway	1	STK4
hepatocyte apoptotic process	1	STK4
 extrinsic apoptotic signaling pathway via death domain receptors	1	STK4
 hepatocyte apoptotic process	1	STK4
 substrate-dependent cell migration, cell attachment to substrate	1	STK4
telomerase activity	1	TERF2
RNA-templated DNA biosynthetic process	1	TERF2
cell cycle	1	TERF2
anterograde axonal transport	1	TERF2
negative regulation of telomere maintenance via recombination	1	TERF2
negative regulation of telomere maintenance via semi-conservative replication	1	TERF2
 nitric-oxide synthase activity	1	TERF2
telomeric D-loop disassembly	1	TERF2
axonal transport of messenger ribonucleoprotein complex	1	TERF2
negative regulation of beta-galactosidase activity	1	TERF2
negative regulation of telomere single strand break repair	1	TERF2
negative regulation of telomere capping	1	TERF2
negative regulation of t-circle formation	1	TERF2
negative regulation of exonuclease activity	1	TERF2
negative regulation of telomeric D-loop disassembly	1	TERF2
negative regulation of cellular senescence	1	TERF2
axon cytoplasm	1	TERF2
phosphatase binding	1	TERF2IP
negative regulation of protein phosphorylation	1	TERF2IP
 double-strand break repair via homologous recombination	1	TERF2IP
 I-kappaB kinase/NF-kappaB signaling	1	TERF2IP
negative regulation of DNA recombination at telomere	1	TERF2IP
 NF-kappaB transcription factor activity	1	TERF2IP
 NIK/NF-kappaB signaling	1	TERF2IP
nuclear chromosome	1	TERF2IP
negative regulation of protein ADP-ribosylation	1	TINF2
 telomere maintenance via telomere lengthening	1	TINF2
perinucleolar chromocenter	1	TINF2
p53 binding	1	TP53BP1
 isotype switching	1	TP53BP1
protein homooligomerization	1	TP53BP1
cellular response to X-ray	1	TP53BP1
negative regulation of double-strand break repair via homologous recombination	1	TP53BP1
DNA repair complex	1	TP53BP1
negative regulation of apoptotic process	1	TSC22D1
tRNA-intron endonuclease activity	1	TSEN54
tRNA-type intron splice site recognition and cleavage	1	TSEN54
tRNA splicing, via endonucleolytic cleavage and ligation	1	TSEN54
mRNA processing	1	TSEN54
RNA phosphodiester bond hydrolysis, endonucleolytic	1	TSEN54
tRNA-intron endonuclease complex	1	TSEN54
K63-linked polyubiquitin modification-dependent protein binding	1	UIMC1
mitotic sister chromatid segregation	1	ZWINT
mitotic cell cycle checkpoint signaling	1	ZWINT
mitotic spindle assembly checkpoint signaling	1	ZWINT
establishment of localization in cell	1	ZWINT
