Feature	Number of Genes	Genes
negative regulation of catalytic activity	1	PARP9
defense response to virus	1	PARP9
 response to type II interferon	1	PARP9
 type II interferon-mediated signaling pathway	1	PARP9
protein poly-ADP-ribosylation	1	PARP9
 protein localization to nucleus	1	PARP9
site of DNA damage	1	PARP9
neuron differentiation	1	NGRN
intercellular bridge	1	NGRN
mitotic spindle	1	NGRN
mRNA 5'-UTR binding	1	MRPS11
small ribosomal subunit rRNA binding	1	MRPS11
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	MRPS11
apoptotic signaling pathway	1	DAP3
ribosome	1	MRPS7
nucleotide binding	1	MRPL39
magnesium ion binding	1	MTHFD2
methenyltetrahydrofolate cyclohydrolase activity	1	MTHFD2
methylenetetrahydrofolate dehydrogenase (NAD+) activity	1	MTHFD2
methylenetetrahydrofolate dehydrogenase (NADP+) activity	1	MTHFD2
phosphate ion binding	1	MTHFD2
tetrahydrofolate interconversion	1	MTHFD2
tetrahydrofolate metabolic process	1	MTHFD2
folic acid metabolic process	1	MTHFD2
small GTPase mediated signal transduction	1	RHOT2
cellular homeostasis	1	RHOT2
mitochondrion transport along microtubule	1	RHOT2
mitochondrial outer membrane permeabilization	1	RHOT2
low-density lipoprotein particle receptor activity	1	LRP2
SH3 domain binding	1	LRP2
insulin-like growth factor I binding	1	LRP2
cargo receptor activity	1	LRP2
hormone binding	1	LRP2
protein transporter activity	1	LRP2
retinoid metabolic process	1	LRP2
kidney development	1	LRP2
secondary heart field specification	1	LRP2
outflow tract septum morphogenesis	1	LRP2
ventricular compact myocardium morphogenesis	1	LRP2
ventricular septum development	1	LRP2
endocytosis	1	LRP2
receptor-mediated endocytosis	1	LRP2
male gonad development	1	LRP2
protein transport	1	LRP2
cobalamin transport	1	LRP2
metal ion transport	1	LRP2
negative regulation of BMP signaling pathway	1	LRP2
forebrain development	1	LRP2
diol metabolic process	1	LRP2
aorta development	1	LRP2
vitamin D metabolic process	1	LRP2
response to leptin	1	LRP2
transcytosis	1	LRP2
 neurogenesis	1	LRP2
vagina development	1	LRP2
coronary artery morphogenesis	1	LRP2
pulmonary artery morphogenesis	1	LRP2
 oligodendrocyte progenitor proliferation	1	LRP2
cellular response to growth factor stimulus	1	LRP2
amyloid-beta clearance	1	LRP2
neuron projection arborization	1	LRP2
transport across blood-brain barrier	1	LRP2
folate import across plasma membrane	1	LRP2
 lysosomal protein catabolic process	1	LRP2
lysosome	1	LRP2
lysosomal membrane	1	LRP2
endoplasmic reticulum	1	LRP2
Golgi apparatus	1	LRP2
external side of plasma membrane	1	LRP2
apical plasma membrane	1	LRP2
axon	1	LRP2
clathrin-coated endocytic vesicle membrane	1	LRP2
brush border membrane	1	LRP2
endosome lumen	1	LRP2
receptor complex	1	LRP2
nuclear membrane	1	MRPS14
telomeric DNA binding	1	SMG5
histone deacetylase binding	1	SMG5
protein phosphatase 2A binding	1	SMG5
telomerase RNA binding	1	SMG5
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1	SMG5
mRNA export from nucleus	1	SMG5
 telomere maintenance	1	SMG5
 telomere maintenance via telomerase	1	SMG5
 dephosphorylation	1	SMG5
telomerase holoenzyme complex	1	SMG5
