Feature	Number of Genes	Genes
membrane fission	1	CHMP2A
autophagosome maturation	1	CHMP2A
 mitotic spindle assembly	1	CHMP2A
late endosome to lysosome transport	1	CHMP2A
 exosomal secretion	1	CHMP2A
negative regulation of centriole elongation	1	CHMP2A
ESCRT III complex disassembly	1	CHMP2A
autophagosome membrane	1	CHMP2A
kinetochore	1	CHMP2A
ESCRT III complex	1	CHMP2A
nuclear pore	1	CHMP2A
multivesicular body	1	CHMP2A
kinetochore microtubule	1	CHMP2A
membrane coat	1	CHMP2A
multivesicular body membrane	1	CHMP2A
amphisome membrane	1	CHMP2A
phosphatidate cytidylyltransferase activity	1	CDS2
phosphatidylglycerol biosynthetic process	1	CDS2
CDP-diacylglycerol biosynthetic process	1	CDS2
lipid droplet formation	1	CDS2
mitochondrial inner membrane	1	CDS2
 peptidase activity	1	RCN3
surfactant homeostasis	1	RCN3
phospholipid homeostasis	1	RCN3
lung epithelium development	1	RCN3
endoplasmic reticulum-plasma membrane contact site	1	SARAF
UFM1 ligase activity	1	UFL1
UFM1 transferase activity	1	UFL1
DNA damage checkpoint signaling	1	UFL1
osteoblast differentiation	1	UFL1
DNA repair	1	UFL1
erythrocyte differentiation	1	UFL1
negative regulation of protein ubiquitination	1	UFL1
 inflammatory response	1	UFL1
hematopoietic stem cell differentiation	1	UFL1
 glial cell proliferation	1	UFL1
response to L-glutamate	1	UFL1
site of double-strand break	1	UFL1
GTPase activity	1	ATL2
GTP binding	1	ATL2
Golgi organization	1	ATL2
endoplasmic reticulum tubular network membrane organization	1	ATL2
endoplasmic reticulum tubular network membrane	1	ATL2
DNA-binding transcription factor binding	1	SYVN1
immature B cell differentiation	1	SYVN1
protein ubiquitination	1	SYVN1
Hrd1p ubiquitin ligase complex	1	SYVN1
intracellular protein transport	1	COPB2
intra-Golgi vesicle-mediated transport	1	COPB2
toxin transport	1	COPB2
COPI vesicle coat	1	COPB2
transport vesicle	1	COPB2
FK506 binding	1	FKBP7
peptidyl-proline modification	1	FKBP7
ubiquitin-protein transferase activity	1	AMFR
protein-macromolecule adaptor activity	1	AMFR
ubiquitin-ubiquitin ligase activity	1	AMFR
ubiquitin binding	1	AMFR
BAT3 complex binding	1	AMFR
protein polyubiquitination	1	AMFR
Wnt signaling pathway	1	AMFR
NIK/NF-kappaB signaling	1	AMFR
protein K27-linked ubiquitination	1	AMFR
protein autoubiquitination	1	AMFR
negative regulation of canonical Wnt signaling pathway	1	AMFR
 SREBP signaling pathway	1	AMFR
ubiquitin ligase complex	1	AMFR
growth cone	1	AMFR
molecular_function	1	REEP5
 intracellular transport	1	REEP5
SH2 domain binding	1	LAT2
adaptive immune response	1	LAT2
calcium-mediated signaling	1	LAT2
B cell activation	1	LAT2
mast cell degranulation	1	LAT2
B cell receptor signaling pathway	1	LAT2
protein phosphatase binding	1	HSP90B1
ATP-dependent protein folding chaperone	1	HSP90B1
actin rod assembly	1	HSP90B1
 phosphoprotein phosphatase activity	1	HSP90B1
cellular response to ATP	1	HSP90B1
sperm plasma membrane	1	HSP90B1
UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity	1	GNPTG
N-glycan processing to lysosome	1	GNPTG
carbohydrate phosphorylation	1	GNPTG
UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase complex	1	GNPTG
apolipoprotein binding	1	CANX
ionotropic glutamate receptor binding	1	CANX
synaptic vesicle endocytosis	1	CANX
clathrin-dependent endocytosis	1	CANX
ribosome	1	CANX
axon	1	CANX
dendrite cytoplasm	1	CANX
postsynaptic membrane	1	CANX
presynaptic active zone membrane	1	CANX
glutamatergic synapse	1	CANX
amyloid-beta binding	1	LRPAP1
heparin binding	1	LRPAP1
lipase binding	1	LRPAP1
receptor ligand activity	1	LRPAP1
receptor antagonist activity	1	LRPAP1
very-low-density lipoprotein particle receptor binding	1	LRPAP1
negative regulation of receptor internalization	1	LRPAP1
negative regulation of very-low-density lipoprotein particle clearance	1	LRPAP1
negative regulation of protein binding	1	LRPAP1
 receptor-mediated endocytosis	1	LRPAP1
amyloid-beta clearance by transcytosis	1	LRPAP1
extracellular negative regulation of signal transduction	1	LRPAP1
 amyloid-beta clearance	1	LRPAP1
endosome	1	LRPAP1
Golgi lumen	1	LRPAP1
cis-Golgi network	1	LRPAP1
rough endoplasmic reticulum lumen	1	LRPAP1
fatty acid elongase activity	1	ELOVL5
very-long-chain 3-ketoacyl-CoA synthase activity	1	ELOVL5
unsaturated fatty acid biosynthetic process	1	ELOVL5
fatty acid elongation, saturated fatty acid	1	ELOVL5
fatty acid elongation, monounsaturated fatty acid	1	ELOVL5
fatty acid elongation, polyunsaturated fatty acid	1	ELOVL5
long-chain fatty-acyl-CoA biosynthetic process	1	ELOVL5
alpha-linolenic acid metabolic process	1	ELOVL5
very long-chain fatty acid biosynthetic process	1	ELOVL5
linoleic acid metabolic process	1	ELOVL5
 fatty acid biosynthetic process	1	ELOVL5
dendritic tree	1	ELOVL5
GABA receptor binding	1	CLPTM1
 T cell differentiation in thymus	1	CLPTM1
 postsynaptic membrane neurotransmitter receptor levels	1	CLPTM1
GABA-ergic synapse	1	CLPTM1
sterol 14-demethylase activity	1	CYP51A1
oxidoreductase activity	1	CYP51A1
sterol metabolic process	1	CYP51A1
negative regulation of protein catabolic process	1	CYP51A1
negative regulation of protein secretion	1	CYP51A1
antioxidant activity	1	SELENOS
negative regulation of acute inflammatory response to antigenic stimulus	1	SELENOS
ER overload response	1	SELENOS
response to glucose	1	SELENOS
negative regulation of interleukin-6 production	1	SELENOS
negative regulation of tumor necrosis factor production	1	SELENOS
cellular response to insulin stimulus	1	SELENOS
cellular response to oxidative stress	1	SELENOS
cell redox homeostasis	1	SELENOS
negative regulation of glycogen biosynthetic process	1	SELENOS
negative regulation of glucose import	1	SELENOS
negative regulation of inflammatory response	1	SELENOS
negative regulation of nitric-oxide synthase biosynthetic process	1	SELENOS
response to redox state	1	SELENOS
cellular response to lipopolysaccharide	1	SELENOS
 nitric oxide metabolic process	1	SELENOS
cellular oxidant detoxification	1	SELENOS
negative regulation of macrophage apoptotic process	1	SELENOS
very-low-density lipoprotein particle	1	SELENOS
low-density lipoprotein particle	1	SELENOS
Derlin-1-VIMP complex	1	SELENOS
single fertilization	1	CLGN
binding of sperm to zona pellucida	1	CLGN
protein-containing complex assembly	1	CLGN
phospholipid scramblase activity	1	CLPTM1L
plasma membrane phospholipid scrambling	1	CLPTM1L
protein tyrosine phosphatase activity	1	PTPN1
non-membrane spanning protein tyrosine phosphatase activity	1	PTPN1
insulin receptor binding	1	PTPN1
receptor tyrosine kinase binding	1	PTPN1
ephrin receptor binding	1	PTPN1
protein phosphatase 2A binding	1	PTPN1
protein dephosphorylation	1	PTPN1
insulin receptor signaling pathway	1	PTPN1
 signal transduction	1	PTPN1
negative regulation of signal transduction	1	PTPN1
 endocytosis	1	PTPN1
negative regulation of vascular endothelial growth factor receptor signaling pathway	1	PTPN1
actin cytoskeleton reorganization	1	PTPN1
 intracellular protein transport	1	PTPN1
peptidyl-tyrosine dephosphorylation	1	PTPN1
platelet-derived growth factor receptor-beta signaling pathway	1	PTPN1
insulin receptor recycling	1	PTPN1
negative regulation of MAP kinase activity	1	PTPN1
 JUN kinase activity	1	PTPN1
negative regulation of insulin receptor signaling pathway	1	PTPN1
 type I interferon-mediated signaling pathway	1	PTPN1
growth hormone receptor signaling pathway via JAK-STAT	1	PTPN1
 protein tyrosine kinase activity	1	PTPN1
negative regulation of ERK1 and ERK2 cascade	1	PTPN1
 hepatocyte growth factor receptor signaling pathway	1	PTPN1
 IRE1-mediated unfolded protein response	1	PTPN1
negative regulation of PERK-mediated unfolded protein response	1	PTPN1
peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity	1	PTPN1
 receptor catabolic process	1	PTPN1
mitochondrial matrix	1	PTPN1
mitochondrial crista	1	PTPN1
sorting endosome	1	PTPN1
ubiquitin-like protein ligase binding	1	DDRGK1
RNA polymerase II-specific DNA-binding transcription factor binding	1	DDRGK1
negative regulation of proteasomal ubiquitin-dependent protein catabolic process	1	DDRGK1
cartilage development	1	DDRGK1
 proteasomal protein catabolic process	1	DDRGK1
 cell cycle G1/S phase transition	1	DDRGK1
 I-kappaB phosphorylation	1	DDRGK1
 metallopeptidase activity	1	DDRGK1
 protein localization to endoplasmic reticulum	1	DDRGK1
 RNA polymerase II regulatory region sequence-specific DNA binding	1	DDRGK1
2-acylglycerol O-acyltransferase activity	1	DGAT1
diacylglycerol O-acyltransferase activity	1	DGAT1
acyltransferase activity	1	DGAT1
retinol O-fatty-acyltransferase activity	1	DGAT1
monoacylglycerol biosynthetic process	1	DGAT1
triglyceride metabolic process	1	DGAT1
triglyceride biosynthetic process	1	DGAT1
lipid storage	1	DGAT1
long-chain fatty-acyl-CoA metabolic process	1	DGAT1
retinol metabolic process	1	DGAT1
diacylglycerol metabolic process	1	DGAT1
fatty acid homeostasis	1	DGAT1
disulfide oxidoreductase activity	1	TMX1
peptidase activity	1	HM13
aspartic endopeptidase activity, intramembrane cleaving	1	HM13
signal peptide processing	1	HM13
membrane protein ectodomain proteolysis	1	HM13
membrane protein proteolysis	1	HM13
 heme oxygenase activity	1	HM13
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	1	SCARF2
sphinganine-1-phosphate aldolase activity	1	SGPL1
pyridoxal phosphate binding	1	SGPL1
luteinization	1	SGPL1
vasculogenesis	1	SGPL1
kidney development	1	SGPL1
fatty acid metabolic process	1	SGPL1
androgen metabolic process	1	SGPL1
estrogen metabolic process	1	SGPL1
post-embryonic development	1	SGPL1
fibroblast migration	1	SGPL1
hemopoiesis	1	SGPL1
sphingolipid catabolic process	1	SGPL1
Leydig cell differentiation	1	SGPL1
 multicellular organism growth	1	SGPL1
platelet-derived growth factor receptor signaling pathway	1	SGPL1
skeletal system morphogenesis	1	SGPL1
apoptotic signaling pathway	1	SGPL1
acetylgalactosaminyltransferase activity	1	CSGALNACT2
glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	1	CSGALNACT2
glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	1	CSGALNACT2
proteoglycan biosynthetic process	1	CSGALNACT2
chondroitin sulfate biosynthetic process	1	CSGALNACT2
chondroitin sulfate proteoglycan biosynthetic process	1	CSGALNACT2
dermatan sulfate proteoglycan biosynthetic process	1	CSGALNACT2
dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	1	CSGALNACT2
chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	1	CSGALNACT2
farnesyl-diphosphate farnesyltransferase activity	1	FDFT1
squalene synthase activity	1	FDFT1
farnesyl diphosphate metabolic process	1	FDFT1
glutaminyl-peptide cyclotransferase activity	1	QPCT
peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	1	QPCT
protein modification process	1	QPCT
specific granule lumen	1	QPCT
tertiary granule lumen	1	QPCT
ficolin-1-rich granule lumen	1	QPCT
structural constituent of muscle	1	ASPH
peptidyl-aspartic acid 3-dioxygenase activity	1	ASPH
muscle contraction	1	ASPH
pattern specification process	1	ASPH
limb morphogenesis	1	ASPH
peptidyl-aspartic acid hydroxylation	1	ASPH
 protein depolymerization	1	ASPH
cortical endoplasmic reticulum	1	ASPH
P-type calcium transporter activity	1	ATP2A1
calcium-dependent ATPase activity	1	ATP2A1
apoptotic mitochondrial changes	1	ATP2A1
 fast-twitch skeletal muscle fiber contraction	1	ATP2A1
 endoplasmic reticulum calcium ion concentration	1	ATP2A1
monoatomic ion transmembrane transport	1	ATP2A1
maintenance of mitochondrion location	1	ATP2A1
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	1	ATP2A1
calcium ion import	1	ATP2A1
calcium ion transmembrane transport	1	ATP2A1
relaxation of skeletal muscle	1	ATP2A1
 cardiac muscle cell contraction	1	ATP2A1
 ATPase-coupled calcium transmembrane transporter activity	1	ATP2A1
 calcium ion import into sarcoplasmic reticulum	1	ATP2A1
 cardiac conduction	1	ATP2A1
calcium ion import into sarcoplasmic reticulum	1	ATP2A1
sarcoplasmic reticulum	1	ATP2A1
platelet dense tubular network membrane	1	ATP2A1
calcium channel complex	1	ATP2A1
MHC class I protein binding	1	BCAP31
protein targeting to mitochondrion	1	BCAP31
 cytosolic calcium ion concentration	1	BCAP31
calcium-mediated signaling using intracellular calcium source	1	BCAP31
 cysteine-type endopeptidase activity involved in apoptotic process	1	BCAP31
protein localization to endoplasmic reticulum exit site	1	BCAP31
 ER-associated ubiquitin-dependent protein catabolic process	1	BCAP31
 retrograde protein transport, ER to cytosol	1	BCAP31
 intrinsic apoptotic signaling pathway	1	BCAP31
clathrin-coated vesicle	1	BCAP31
perinuclear endoplasmic reticulum	1	BCAP31
complement component C1q complex binding	1	CALR
mRNA binding	1	CALR
nuclear export signal receptor activity	1	CALR
peptide binding	1	CALR
hormone binding	1	CALR
nuclear androgen receptor binding	1	CALR
negative regulation of transcription by RNA polymerase II	1	CALR
peptide antigen assembly with MHC class I protein complex	1	CALR
protein export from nucleus	1	CALR
 endothelial cell migration	1	CALR
negative regulation of translation	1	CALR
protein maturation by protein folding	1	CALR
cortical actin cytoskeleton organization	1	CALR
negative regulation of intracellular steroid hormone receptor signaling pathway	1	CALR
response to testosterone	1	CALR
protein localization to nucleus	1	CALR
 meiotic nuclear division	1	CALR
glucocorticoid receptor signaling pathway	1	CALR
negative regulation of DNA-templated transcription	1	CALR
negative regulation of retinoic acid receptor signaling pathway	1	CALR
 phagocytosis	1	CALR
selective autophagy	1	CALR
cellular response to electrical stimulus	1	CALR
cellular response to lithium ion	1	CALR
cellular senescence	1	CALR
cellular response to virus	1	CALR
negative regulation of trophoblast cell migration	1	CALR
response to glycoside	1	CALR
 dendritic cell chemotaxis	1	CALR
polysome	1	CALR
phagocytic vesicle membrane	1	CALR
MHC class I peptide loading complex	1	CALR
cytolytic granule	1	CALR
cortical granule	1	CALR
Rab geranylgeranyltransferase activity	1	CHM
GDP-dissociation inhibitor activity	1	CHM
small GTPase mediated signal transduction	1	CHM
protein geranylgeranylation	1	CHM
Rab-protein geranylgeranyltransferase complex	1	CHM
RNA 7-methylguanosine cap binding	1	CYFIP2
cell morphogenesis	1	CYFIP2
axon guidance	1	CYFIP2
cell projection assembly	1	CYFIP2
 actin filament polymerization	1	CYFIP2
 neurotrophin TRK receptor signaling pathway	1	CYFIP2
dendrite extension	1	CYFIP2
cell-cell adhesion	1	CYFIP2
SCAR complex	1	CYFIP2
synapse	1	CYFIP2
mRNA modification	1	DNAJB11
 ATP-dependent activity	1	DNAJB11
negative regulation of neurogenesis	1	DNAJB11
protein maturation	1	DNAJB11
protein folding chaperone complex	1	DNAJB11
calcium-dependent phospholipid binding	1	ESYT1
phosphatidylethanolamine binding	1	ESYT1
phosphatidylinositol binding	1	ESYT1
phospholipid transfer activity	1	ESYT1
intermembrane lipid transfer	1	ESYT1
calmodulin binding	1	FKBP8
disordered domain specific binding	1	FKBP8
negative regulation of protein phosphorylation	1	FKBP8
dorsal/ventral neural tube patterning	1	FKBP8
BMP signaling pathway	1	FKBP8
 BMP signaling pathway	1	FKBP8
multicellular organism growth	1	FKBP8
neuron fate specification	1	FKBP8
protein localization to mitochondrion	1	FKBP8
 autophagy of mitochondrion	1	FKBP8
mitochondrial envelope	1	FKBP8
glucagon receptor binding	1	GCG
gluconeogenesis	1	GCG
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	1	GCG
feeding behavior	1	GCG
protein kinase A signaling	1	GCG
 peptidyl-threonine phosphorylation	1	GCG
response to activity	1	GCG
 peptidyl-serine phosphorylation	1	GCG
 insulin secretion involved in cellular response to glucose stimulus	1	GCG
glucose homeostasis	1	GCG
 protein kinase activity	1	GCG
 insulin secretion	1	GCG
 histone H3-K4 methylation	1	GCG
 ERK1 and ERK2 cascade	1	GCG
cellular response to glucagon stimulus	1	GCG
 calcium ion import	1	GCG
negative regulation of execution phase of apoptosis	1	GCG
secretory granule lumen	1	GCG
response to retinoic acid	1	GDAP2
response to X-ray	1	IKBIP
 phosphorylation	1	KCTD20
kinesin binding	1	KTN1
microtubule-based movement	1	KTN1
mitochondrial nucleoid	1	LRRC59
Glc3Man9GlcNAc2 oligosaccharide glucosidase activity	1	MOGS
glucosidase activity	1	MOGS
oligosaccharide metabolic process	1	MOGS
C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	1	NSDHL
3-beta-hydroxy-delta5-steroid dehydrogenase activity	1	NSDHL
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	1	NSDHL
sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity	1	NSDHL
3-beta-hydroxysteroid dehydrogenase/C4-decarboxylase activity	1	NSDHL
4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-oxidoreductase (decarboxylating) activity	1	NSDHL
4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-dehydrogenase (decarboxylating) activity	1	NSDHL
hair follicle development	1	NSDHL
labyrinthine layer blood vessel development	1	NSDHL
thiol oxidase activity	1	P4HB
insulin processing	1	P4HB
interleukin-12-mediated signaling pathway	1	P4HB
interleukin-23-mediated signaling pathway	1	P4HB
 cell adhesion	1	P4HB
 viral entry into host cell	1	P4HB
cellular response to interleukin-7	1	P4HB
 oxidative stress-induced intrinsic apoptotic signaling pathway	1	P4HB
procollagen-proline 4-dioxygenase complex	1	P4HB
zinc ion transmembrane transporter activity	1	SLC39A7
intracellular zinc ion homeostasis	1	SLC39A7
zinc ion transmembrane transport	1	SLC39A7
skin epidermis development	1	SLC39A7
 ferroptosis	1	SLC39A7
fatty-acyl-CoA binding	1	SOAT1
sterol O-acyltransferase activity	1	SOAT1
cholesterol binding	1	SOAT1
cholesterol O-acyltransferase activity	1	SOAT1
macrophage derived foam cell differentiation	1	SOAT1
cholesterol storage	1	SOAT1
cholesterol efflux	1	SOAT1
low-density lipoprotein particle clearance	1	SOAT1
cholesterol homeostasis	1	SOAT1
 amyloid precursor protein biosynthetic process	1	SOAT1
embryo implantation	1	STC2
response to vitamin D	1	STC2
negative regulation of multicellular organism growth	1	STC2
response to peptide hormone	1	STC2
decidualization	1	STC2
 hormone biosynthetic process	1	STC2
sterol transport	1	VAPA
neuron projection development	1	VAPA
ceramide transport	1	VAPA
negative regulation by host of viral genome replication	1	VAPA
positive regulation by host of viral genome replication	1	VAPA
membrane fusion	1	VAPA
bicellular tight junction	1	VAPA
microtubule cytoskeleton	1	VAPA
vesicle	1	VAPA
beta-tubulin binding	1	VAPB
 viral genome replication	1	VAPB
neuropeptide hormone activity	1	VIP
peptide hormone receptor binding	1	VIP
 endothelial cell proliferation	1	VIP
phospholipase C-activating G protein-coupled receptor signaling pathway	1	VIP
body fluid secretion	1	VIP
 epinephrine secretion	1	VIP
negative regulation of potassium ion transport	1	VIP
 protein catabolic process	1	VIP
epinephrine secretion	1	VIP
mRNA stabilization	1	VIP
negative regulation of smooth muscle cell proliferation	1	VIP
 sensory perception of pain	1	VIP
 penile erection	1	VIP
prolactin secretion	1	VIP
RNA polymerase II cis-regulatory region sequence-specific DNA binding	1	ZSCAN21
DNA-binding transcription factor activity, RNA polymerase II-specific	1	ZSCAN21
DNA-binding transcription activator activity, RNA polymerase II-specific	1	ZSCAN21
male meiosis I	1	ZSCAN21
