Feature	Number of Genes	Genes
RNA polymerase II-specific DNA-binding transcription factor binding	2	XPC, FIZ1
site of DNA damage	2	XPC, PARP2
histone H3K4 demethylase activity	2	RIOX2, RIOX1
peptidyl-histidine dioxygenase activity	2	RIOX2, RIOX1
histone H3K36 demethylase activity	2	RIOX2, RIOX1
RNA splicing, via transesterification reactions	2	DDX23, MPHOSPH10
R-loop processing	2	DDX23, DDX21
U4/U6 x U5 tri-snRNP complex	2	DDX23, LSM3
neuron maturation	2	VSX1, MECP2
DNA binding, bending	2	HMGA1, TOP2A
structural constituent of chromatin	2	HMGA1, H1-2
nuclear retinoic acid receptor binding	2	HMGA1, ASXL1
peroxisome proliferator activated receptor binding	2	HMGA1, ASXL1
molecular adaptor activity	2	HMGA1, MECP2
molecular function activator activity	2	HMGA1, SENP3
DNA unwinding involved in DNA replication	2	HMGA1, RECQL4
DNA-binding transcription repressor activity, RNA polymerase II-specific	2	GZF1, ZNF668
negative regulation of proteasomal ubiquitin-dependent protein catabolic process	2	NOP53, UCHL5
 protein binding	2	NMD3, NVL
 protein localization to nucleolus	2	NMD3, NVL
rRNA primary transcript binding	2	IMP4, RPF1
Mpp10 complex	2	IMP4, MPHOSPH10
 telomerase activity	2	NVL, SMG6
rRNA (cytosine-C5-)-methyltransferase activity	2	NSUN5, NOP2
rRNA base methylation	2	NSUN5, NOP2
negative regulation of centrosome duplication	2	CENATAC, NPM1
nuclear receptor binding	2	C1D, BCAS3
nuclear exosome (RNase complex)	2	C1D, EXOSC5
nucleosome binding	2	DNTTIP1, PARP2
DNA-binding transcription activator activity, RNA polymerase II-specific	2	ZNF668, NKRF
mitotic sister chromatid segregation	2	CDCA8, NUSAP1
mitotic cytokinesis	2	CDCA8, NUSAP1
mitotic metaphase plate congression	2	CDCA8, RRS1
histone deacetylase binding	2	THAP7, PHF6
miRNA binding	2	DDX21, TARBP2
 I-kappaB kinase/NF-kappaB signaling	2	DDX21, NKIRAS2
nucleic acid binding	2	MECP2, ZCCHC10
methyl-CpG binding	2	MECP2, LRWD1
siRNA binding	2	MECP2, TARBP2
molecular condensate scaffold activity	2	MECP2, NPM1
glutamine metabolic process	2	MECP2, CPS1
gene expression	2	MECP2, IQGAP3
heterochromatin formation	2	MECP2, SPTY2D1
negative regulation of DNA replication	2	TTF1, GTPBP4
 centrosome duplication	2	NPM1, NAT10
negative regulation of protein kinase activity by regulation of protein phosphorylation	2	NPM1, ADAR
small GTPase binding	2	IQGAP3, TNFAIP1
G1/S transition of mitotic cell cycle	2	IQGAP3, USP37
cell-cell junction	2	IQGAP3, PCDH1
phospholipid binding	2	GLE1, CPS1
mRNA export from nucleus	2	GLE1, SMG6
nuclear pore	2	GLE1, NUP153
single-stranded RNA binding	2	AQR, ILF3
NAD+ ADP-ribosyltransferase activity	2	PARP2, PARP12
nucleotidyltransferase activity	2	PARP2, PARP12
NAD+-protein ADP-ribosyltransferase activity	2	PARP2, PARP12
protein auto-ADP-ribosylation	2	PARP2, PARP12
DNA polymerase binding	2	NAT10, SMG6
viral entry into host cell	2	NUP153, ILF3
mRNA transport	2	NUP153, SLBP
Pwp2p-containing subcomplex of 90S preribosome	2	UTP18, WDR3
 viral genome replication	2	TARBP2, ADAR
RISC complex assembly	2	TARBP2, ADAR
tubulin binding	2	PHF6, AGTPBP1
cytoplasmic microtubule	2	NIN, BCAS3
mitotic spindle	2	NIN, NUSAP1
microtubule	2	NUSAP1, MTUS1
telomere maintenance	2	RECQL4, UCHL5
rRNA transcription	2	NPM3, NIFK
response to starvation	2	BCAS3, CPS1
magnesium ion binding	2	TOP2A, NUDT8
ubiquitin binding	2	TOP2A, ZFAND2B
embryonic cleavage	2	TOP2A, AATF
cell adhesion	2	AATF, PCDH1
microtubule organizing center	2	MTUS1, LRWD1
tRNA processing	2	POP1, RPP30
mitochondrial matrix	2	CPS1, MCEE
aggresome	1	URB2
protein catabolic process	1	PJA1
ribonuclease P complex	1	POP4
kinetochore binding	1	CENPH
kinetochore assembly	1	CENPH
kinetochore organization	1	CENPH
xanthine dehydrogenase activity	1	XDH
xanthine oxidase activity	1	XDH
molybdopterin cofactor binding	1	XDH
flavin adenine dinucleotide binding	1	XDH
2 iron, 2 sulfur cluster binding	1	XDH
hypoxanthine dehydrogenase activity	1	XDH
hypoxanthine oxidase activity	1	XDH
FAD binding	1	XDH
allantoin metabolic process	1	XDH
negative regulation of protein phosphorylation	1	XDH
negative regulation of endothelial cell proliferation	1	XDH
guanine catabolic process	1	XDH
inosine catabolic process	1	XDH
deoxyinosine catabolic process	1	XDH
adenosine catabolic process	1	XDH
deoxyadenosine catabolic process	1	XDH
deoxyguanosine catabolic process	1	XDH
AMP catabolic process	1	XDH
IMP catabolic process	1	XDH
activation of cysteine-type endopeptidase activity involved in apoptotic process	1	XDH
lactation	1	XDH
hypoxanthine catabolic process	1	XDH
xanthine catabolic process	1	XDH
iron-sulfur cluster assembly	1	XDH
amide catabolic process	1	XDH
negative regulation of endothelial cell differentiation	1	XDH
GMP catabolic process	1	XDH
dGMP catabolic process	1	XDH
dAMP catabolic process	1	XDH
 p38MAPK cascade	1	XDH
negative regulation of vascular endothelial growth factor signaling pathway	1	XDH
 reactive oxygen species metabolic process	1	XDH
negative regulation of vasculogenesis	1	XDH
peroxisome	1	XDH
sarcoplasmic reticulum	1	XDH
CENP-A containing chromatin assembly	1	CENPP
RNA polymerase III general transcription initiation factor activity	1	SNAPC1
RNA polymerase II general transcription initiation factor activity	1	SNAPC1
snRNA transcription by RNA polymerase III	1	SNAPC1
snRNA-activating protein complex	1	SNAPC1
RNA polymerase I core promoter sequence-specific DNA binding	1	TAF1B
TBP-class protein binding	1	TAF1B
RNA polymerase I preinitiation complex assembly	1	TAF1B
nucleolar large rRNA transcription by RNA polymerase I	1	TAF1B
RNA polymerase transcription factor SL1 complex	1	TAF1B
RNA polymerase I core factor complex	1	TAF1B
extrinsic apoptotic signaling pathway via death domain receptors	1	DDX47
DNA-templated transcription elongation	1	ELL3
transcription elongation by RNA polymerase II	1	ELL3
 epithelial to mesenchymal transition	1	ELL3
 DNA-templated transcription, elongation	1	ELL3
 transcription elongation by RNA polymerase II	1	ELL3
stem cell differentiation	1	ELL3
 neurogenesis	1	ELL3
stem cell proliferation	1	ELL3
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	ELL3
 neural precursor cell proliferation	1	ELL3
 stem cell proliferation	1	ELL3
Cul4-RING E3 ubiquitin ligase complex	1	DDA1
somitogenesis	1	NLE1
kidney development	1	NLE1
inner cell mass cell differentiation	1	NLE1
negative regulation of mitotic cell cycle	1	NLE1
skeletal system morphogenesis	1	NLE1
negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	1	NLE1
frizzled binding	1	SFRP1
heparin binding	1	SFRP1
Wnt-protein binding	1	SFRP1
ureteric bud development	1	SFRP1
 cell-matrix adhesion	1	SFRP1
planar cell polarity pathway involved in axis elongation	1	SFRP1
male gonad development	1	SFRP1
female gonad development	1	SFRP1
cellular response to starvation	1	SFRP1
dorsal/ventral axis specification	1	SFRP1
 cell cycle process	1	SFRP1
negative regulation of epithelial to mesenchymal transition	1	SFRP1
neural crest cell fate commitment	1	SFRP1
response to organic cyclic compound	1	SFRP1
 Wnt signaling pathway	1	SFRP1
negative regulation of ossification	1	SFRP1
osteoclast differentiation	1	SFRP1
BMP signaling pathway	1	SFRP1
negative regulation of BMP signaling pathway	1	SFRP1
negative regulation of osteoblast proliferation	1	SFRP1
somatic stem cell population maintenance	1	SFRP1
non-canonical Wnt signaling pathway	1	SFRP1
negative regulation of JUN kinase activity	1	SFRP1
stromal-epithelial cell signaling involved in prostate gland development	1	SFRP1
negative regulation of B cell differentiation	1	SFRP1
 fat cell differentiation	1	SFRP1
negative regulation of osteoclast differentiation	1	SFRP1
 angiogenesis	1	SFRP1
negative regulation of insulin secretion	1	SFRP1
negative regulation of bone remodeling	1	SFRP1
negative regulation of fibroblast proliferation	1	SFRP1
digestive tract morphogenesis	1	SFRP1
 epithelial cell proliferation	1	SFRP1
negative regulation of epithelial cell proliferation	1	SFRP1
negative regulation of peptidyl-tyrosine phosphorylation	1	SFRP1
 stress fiber assembly	1	SFRP1
 focal adhesion assembly	1	SFRP1
canonical Wnt signaling pathway	1	SFRP1
hematopoietic stem cell differentiation	1	SFRP1
bone trabecula formation	1	SFRP1
prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	1	SFRP1
 branching involved in prostate gland morphogenesis	1	SFRP1
negative regulation of androgen receptor signaling pathway	1	SFRP1
cellular response to vitamin D	1	SFRP1
cellular response to interleukin-1	1	SFRP1
cellular response to tumor necrosis factor	1	SFRP1
cellular response to growth factor stimulus	1	SFRP1
cellular response to prostaglandin E stimulus	1	SFRP1
cellular response to estradiol stimulus	1	SFRP1
cellular response to X-ray	1	SFRP1
cellular response to heparin	1	SFRP1
dopaminergic neuron differentiation	1	SFRP1
cellular response to transforming growth factor beta stimulus	1	SFRP1
cellular response to BMP stimulus	1	SFRP1
negative regulation of canonical Wnt signaling pathway	1	SFRP1
planar cell polarity pathway involved in neural tube closure	1	SFRP1
Wnt signaling pathway involved in somitogenesis	1	SFRP1
convergent extension involved in somitogenesis	1	SFRP1
 extrinsic apoptotic signaling pathway via death domain receptors	1	SFRP1
 midbrain dopaminergic neuron differentiation	1	SFRP1
negative regulation of planar cell polarity pathway involved in axis elongation	1	SFRP1
 non-canonical Wnt signaling pathway	1	SFRP1
negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification	1	SFRP1
negative regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation	1	SFRP1
negative regulation of fibroblast apoptotic process	1	SFRP1
 fibroblast apoptotic process	1	SFRP1
cell surface	1	SFRP1
collagen-containing extracellular matrix	1	SFRP1
 rRNA stability	1	DDX49
protein-lysine N-methyltransferase activity	1	SETD7
histone methyltransferase activity	1	SETD7
histone H3 methyltransferase activity	1	SETD7
histone H3K4 monomethyltransferase activity	1	SETD7
peptidyl-lysine monomethylation	1	SETD7
peptidyl-lysine dimethylation	1	SETD7
heterochromatin organization	1	SETD7
first spliceosomal transesterification activity	1	RBMX2
U2-type prespliceosome assembly	1	RBMX2
U2 snRNP	1	RBMX2
skeletal muscle cell differentiation	1	ZNF689
DNA replication origin binding	1	MCM10
nuclear replication fork	1	MCM10
transcription regulator inhibitor activity	1	LYAR
erythrocyte development	1	LYAR
 phagocytosis	1	LYAR
photoreceptor outer segment	1	LYAR
7S RNA binding	1	SRP14
endoplasmic reticulum signal peptide binding	1	SRP14
cotranslational protein targeting to membrane	1	SRP14
SRP-dependent cotranslational protein targeting to membrane	1	SRP14
signal recognition particle, endoplasmic reticulum targeting	1	SRP14
secretory granule lumen	1	SRP14
ficolin-1-rich granule lumen	1	SRP14
 chromosome segregation	1	MKI67
 chromatin organization	1	MKI67
histone H3K27me2/H3K27me3 demethylase activity	1	KDM6A
heart development	1	KDM6A
histone H3-K4 methylation	1	KDM6A
histone H3-K27 demethylation	1	KDM6A
histone methyltransferase complex	1	KDM6A
MLL3/4 complex	1	KDM6A
endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	BMS1
mitotic spindle assembly checkpoint signaling	1	SPC24
attachment of spindle microtubules to kinetochore	1	SPC24
Ndc80 complex	1	SPC24
RNA polymerase II transcription regulatory region sequence-specific DNA binding	1	ZNF696
single-stranded DNA endodeoxyribonuclease activity	1	SETMAR
histone H3K4 methyltransferase activity	1	SETMAR
DNA topoisomerase binding	1	SETMAR
histone H3K36 methyltransferase activity	1	SETMAR
histone H3K36 dimethyltransferase activity	1	SETMAR
DNA double-strand break processing	1	SETMAR
double-strand break repair via nonhomologous end joining	1	SETMAR
DNA integration	1	SETMAR
replication fork processing	1	SETMAR
mitotic DNA integrity checkpoint signaling	1	SETMAR
nucleic acid phosphodiester bond hydrolysis	1	SETMAR
 DNA topoisomerase (ATP-hydrolyzing) activity	1	SETMAR
 double-strand break repair via nonhomologous end joining	1	SETMAR
negative regulation of chromosome organization	1	SETMAR
site of double-strand break	1	SETMAR
small ribosomal subunit rRNA binding	1	UTP23
transcription factor binding	1	IFI16
 cytokine production	1	IFI16
activation of innate immune response	1	IFI16
 autophagy	1	IFI16
myeloid cell differentiation	1	IFI16
monocyte differentiation	1	IFI16
 interleukin-1 beta production	1	IFI16
cellular response to interferon-beta	1	IFI16
epigenetic regulation of gene expression	1	IFI16
negative regulation of DNA binding	1	IFI16
cellular response to ionizing radiation	1	IFI16
activation of cysteine-type endopeptidase activity	1	IFI16
negative regulation of cysteine-type endopeptidase activity	1	IFI16
glycosyltransferase activity	1	B3GNTL1
TFIIB-class transcription factor binding	1	NOLC1
protein domain specific binding	1	NOLC1
box C/D RNA binding	1	NOLC1
box H/ACA snoRNA binding	1	NOLC1
box C/D snoRNP complex binding	1	NOLC1
box H/ACA snoRNP complex binding	1	NOLC1
molecular function inhibitor activity	1	NOLC1
response to osmotic stress	1	NOLC1
neural crest formation	1	NOLC1
neural crest cell development	1	NOLC1
box H/ACA RNA metabolic process	1	NOLC1
 protein import into nucleus	1	NOLC1
box C/D RNP complex	1	NOLC1
box H/ACA snoRNP complex	1	NOLC1
tRNA export from nucleus	1	NOL6
rDNA binding	1	DHX33
 type I interferon production	1	DHX33
 NLRP3 inflammasome complex assembly	1	DHX33
intracellular anatomical structure	1	DHX33
NLRP3 inflammasome complex	1	DHX33
translation regulator activity	1	NGDN
postsynaptic modulation of chemical synaptic transmission	1	NGDN
 translation at postsynapse	1	NGDN
filopodium	1	NGDN
axon	1	NGDN
glutamatergic synapse	1	NGDN
perforant pathway to dendrate granule cell synapse	1	NGDN
K48-linked deubiquitinase activity	1	USP36
negative regulation of macroautophagy	1	USP36
 protein stability	1	USP36
 autophagy of mitochondrion	1	USP36
 protein targeting to mitochondrion	1	USP36
positive regulation by host of viral transcription	1	RRP1B
preribosome, small subunit precursor	1	RRP1B
heteroduplex DNA loop binding	1	XPC
DNA damage sensor activity	1	XPC
pyrimidine dimer repair by nucleotide-excision repair	1	XPC
nucleotide-excision repair	1	XPC
mismatch repair	1	XPC
response to UV-B	1	XPC
response to auditory stimulus	1	XPC
mitotic intra-S DNA damage checkpoint signaling	1	XPC
UV-damage excision repair	1	XPC
 mitotic cell cycle phase transition	1	XPC
nucleotide-excision repair complex	1	XPC
nucleotide-excision repair factor 2 complex	1	XPC
XPC complex	1	XPC
cis assembly of pre-catalytic spliceosome	1	DDX23
U5 snRNP	1	DDX23
transcription cis-regulatory region binding	1	VSX1
visual perception	1	VSX1
neuron development	1	VSX1
response to stimulus	1	VSX1
retinal bipolar neuron differentiation	1	VSX1
negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	1	ZNF593
RNA stem-loop binding	1	DDX56
protein sequestering activity	1	DDX56
negative regulation of type I interferon production	1	DDX56
modulation by host of viral RNA genome replication	1	DDX56
transcription coregulator binding	1	HMGA1
minor groove of adenine-thymine-rich DNA binding	1	HMGA1
nuclear receptor coactivator activity	1	HMGA1
nuclear retinoid X receptor binding	1	HMGA1
nucleosome disassembly	1	HMGA1
oncogene-induced cell senescence	1	HMGA1
senescence-associated heterochromatin focus	1	HMGA1
RNA polymerase II transcription regulator complex	1	HMGA1
2-oxoglutarate-dependent dioxygenase activity	1	RIOX1
histone H3K4me/H3K4me2/H3K4me3 demethylase activity	1	RIOX1
protein demethylase activity	1	RIOX1
histone H3K36me/H3K36me2 demethylase activity	1	RIOX1
branching involved in ureteric bud morphogenesis	1	GZF1
mitotic G2 DNA damage checkpoint signaling	1	NOP53
negative regulation of phosphatidylinositol 3-kinase signaling	1	NOP53
negative regulation of protein-containing complex assembly	1	NOP53
 RIG-I signaling pathway	1	NOP53
negative regulation of signal transduction by p53 class mediator	1	NOP53
negative regulation of transcription of nucleolar large rRNA by RNA polymerase I	1	NOP53
 protein K63-linked deubiquitination	1	NOP53
 aerobic respiration	1	NOP53
protein localization to nucleoplasm	1	NOP53
 RNA biosynthetic process	1	NMD3
preribosome	1	IMP4
oligodendrocyte development	1	NSUN5
cerebral cortex development	1	NSUN5
corpus callosum development	1	NSUN5
 myelination	1	NSUN5
cognition	1	NSUN5
 3'-UTR-mediated mRNA stabilization	1	LARP4B
cytoplasmic stress granule	1	LARP4B
 protein catabolic process	1	CENATAC
chromosome separation	1	CENATAC
transcription repressor complex	1	C1D
protein folding	1	DNAJC21
ribosome	1	DNAJC21
stem cell population maintenance	1	ZNF358
neural tube development	1	ZNF358
embryonic forelimb morphogenesis	1	ZNF358
ribosomal small subunit assembly	1	RRP7A
blastocyst formation	1	RRP7A
cilium disassembly	1	RRP7A
cilium	1	RRP7A
nucleosomal DNA binding	1	H1-2
chromosome condensation	1	H1-2
negative regulation of DNA recombination	1	H1-2
histone H3-K4 trimethylation	1	H1-2
histone H3-K27 trimethylation	1	H1-2
nucleosome	1	H1-2
platelet activating factor receptor activity	1	PDGFRL
platelet-derived growth factor beta-receptor activity	1	PDGFRL
G protein-coupled receptor signaling pathway	1	PDGFRL
platelet-derived growth factor receptor-beta signaling pathway	1	PDGFRL
histone deacetylase complex	1	DNTTIP1
mitotic spindle midzone assembly	1	CDCA8
chromosome organization	1	CDCA8
 mitotic cell cycle spindle assembly checkpoint	1	CDCA8
 mitotic sister chromatid separation	1	CDCA8
 attachment of mitotic spindle microtubules to kinetochore	1	CDCA8
 mitotic cytokinesis	1	CDCA8
chromocenter	1	CDCA8
chromosome passenger complex	1	CDCA8
spindle midzone	1	CDCA8
transcription corepressor binding	1	THAP7
lysine-acetylated histone binding	1	THAP7
C2H2 zinc finger domain binding	1	THAP7
phosphorylated histone binding	1	THAP7
general transcription initiation factor binding	1	THAP7
negative regulation of histone acetylation	1	THAP7
7SK snRNA binding	1	DDX21
 myeloid dendritic cell cytokine production	1	DDX21
 histone acetylation	1	DDX21
response to exogenous dsRNA	1	DDX21
 transcription by RNA polymerase III	1	DDX21
B-WICH complex	1	DDX21
sno(s)RNA-containing ribonucleoprotein complex	1	MPHOSPH10
cellular response to interleukin-4	1	RPL3
miRNA catabolic process	1	LIN28B
RNA 3'-end processing	1	LIN28B
RNA destabilization	1	LIN28B
 miRNA catabolic process	1	LIN28B
negative regulation of pre-miRNA processing	1	LIN28B
negative regulation of primary miRNA processing	1	LIN28B
double-stranded methylated DNA binding	1	MECP2
promoter-specific chromatin binding	1	MECP2
behavioral fear response	1	MECP2
response to hypoxia	1	MECP2
startle response	1	MECP2
nervous system process involved in regulation of systemic arterial blood pressure	1	MECP2
 respiratory gaseous exchange by nervous system process	1	MECP2
inositol metabolic process	1	MECP2
 gene expression by genomic imprinting	1	MECP2
biogenic amine metabolic process	1	MECP2
synapse assembly	1	MECP2
respiratory gaseous exchange by respiratory system	1	MECP2
long-term memory	1	MECP2
glucocorticoid metabolic process	1	MECP2
adult locomotory behavior	1	MECP2
visual learning	1	MECP2
post-embryonic development	1	MECP2
 G2/M transition of mitotic cell cycle	1	MECP2
glial cell proliferation	1	MECP2
dendrite development	1	MECP2
negative regulation of angiogenesis	1	MECP2
histone methylation	1	MECP2
histone acetylation	1	MECP2
proprioception	1	MECP2
sensory perception of pain	1	MECP2
cerebellum development	1	MECP2
ventricular system development	1	MECP2
cardiolipin metabolic process	1	MECP2
social behavior	1	MECP2
negative regulation of neuron apoptotic process	1	MECP2
negative regulation of blood vessel endothelial cell migration	1	MECP2
phosphatidylcholine metabolic process	1	MECP2
catecholamine secretion	1	MECP2
negative regulation of smooth muscle cell differentiation	1	MECP2
response to other organism	1	MECP2
excitatory postsynaptic potential	1	MECP2
 glial cell proliferation	1	MECP2
long-term synaptic potentiation	1	MECP2
 microtubule nucleation	1	MECP2
trans-synaptic signaling by BDNF	1	MECP2
 histone H3-K9 trimethylation	1	MECP2
 DNA methylation	1	MECP2
negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	1	MECP2
 kinase activity	1	ZNF16
 erythrocyte differentiation	1	ZNF16
 megakaryocyte differentiation	1	ZNF16
 cell division	1	ZNF16
cellular response to sodium dodecyl sulfate	1	ZNF16
 cell cycle phase transition	1	ZNF16
DNA-templated transcription termination	1	TTF1
termination of RNA polymerase I transcription	1	TTF1
core promoter sequence-specific DNA binding	1	NPM1
protein kinase inhibitor activity	1	NPM1
Tat protein binding	1	NPM1
ribosomal small subunit binding	1	NPM1
NF-kappaB binding	1	NPM1
unfolded protein binding	1	NPM1
ribosomal small subunit export from nucleus	1	NPM1
rRNA export from nucleus	1	NPM1
intracellular protein transport	1	NPM1
centrosome cycle	1	NPM1
signal transduction	1	NPM1
 endodeoxyribonuclease activity	1	NPM1
cellular response to UV	1	NPM1
ribosome assembly	1	NPM1
 centriole replication	1	NPM1
 endoribonuclease activity	1	NPM1
 eIF2 alpha phosphorylation by dsRNA	1	NPM1
cellular senescence	1	NPM1
 mRNA stability involved in cellular response to UV	1	NPM1
 cell cycle G2/M phase transition	1	NPM1
spindle pole centrosome	1	NPM1
protein-DNA complex	1	NPM1
cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	BOP1
 transcription of nucleolar large rRNA by RNA polymerase I	1	NOL11
t-UTP complex	1	NOL11
polynucleotide 5'-phosphatase activity	1	DUSP11
protein tyrosine phosphatase activity	1	DUSP11
protein tyrosine/serine/threonine phosphatase activity	1	DUSP11
phosphatase activity	1	DUSP11
protein dephosphorylation	1	DUSP11
GTPase activator activity	1	IQGAP3
calmodulin binding	1	IQGAP3
actin filament binding	1	IQGAP3
myosin VI light chain binding	1	IQGAP3
Ras protein signal transduction	1	IQGAP3
 cell size	1	IQGAP3
mammary gland epithelial cell proliferation	1	IQGAP3
 mammary gland epithelial cell proliferation	1	IQGAP3
ERK1 and ERK2 cascade	1	IQGAP3
cellular response to organic substance	1	IQGAP3
mitotic actomyosin contractile ring assembly actin filament organization	1	IQGAP3
cell cortex	1	IQGAP3
lateral plasma membrane	1	IQGAP3
inositol hexakisphosphate binding	1	GLE1
translation initiation factor binding	1	GLE1
poly(A)+ mRNA export from nucleus	1	GLE1
ciliary basal body	1	GLE1
nuclear pore cytoplasmic filaments	1	GLE1
histone H3K9 demethylase activity	1	PHF2
histone H4K20 demethylase activity	1	PHF2
liver development	1	PHF2
transcription initiation-coupled chromatin remodeling	1	PHF2
negative regulation of rDNA heterochromatin formation	1	PHF2
cysteine-type peptidase activity	1	SENP3
deSUMOylase activity	1	SENP3
protein desumoylation	1	SENP3
negative regulation of double-strand break repair via homologous recombination	1	SENP3
MLL1 complex	1	SENP3
ATPase binding	1	NUFIP1
box C/D snoRNP assembly	1	NUFIP1
perichromatin fibrils	1	NUFIP1
nuclear matrix	1	NUFIP1
presynaptic active zone	1	NUFIP1
pre-snoRNP complex	1	NUFIP1
3'-5' RNA helicase activity	1	AQR
U2-type catalytic step 2 spliceosome	1	AQR
poly-ADP-D-ribose binding	1	PARP2
NAD DNA ADP-ribosyltransferase activity	1	PARP2
NAD+-protein-serine ADP-ribosyltransferase activity	1	PARP2
NAD+- protein-aspartate ADP-ribosyltransferase activity	1	PARP2
NAD+-protein-glutamate ADP-ribosyltransferase activity	1	PARP2
poly-ADP-D-ribose modification-dependent protein binding	1	PARP2
base-excision repair	1	PARP2
double-strand break repair	1	PARP2
DNA ADP-ribosylation	1	PARP2
decidualization	1	PARP2
 cell growth involved in cardiac muscle cell development	1	PARP2
protein poly-ADP-ribosylation	1	PARP2
DNA repair-dependent chromatin remodeling	1	PARP2
negative regulation of neuron death	1	PARP2
protein phosphatase regulator activity	1	PPP1R7
enzyme regulator activity	1	PPP1R7
 protein dephosphorylation	1	PPP1R7
exonuclease activity	1	REXO4
3'-5' exonuclease activity	1	REXO4
tRNA binding	1	NAT10
N-acetyltransferase activity	1	NAT10
mRNA N-acetyltransferase activity	1	NAT10
rRNA cytidine N-acetyltransferase activity	1	NAT10
rRNA modification	1	NAT10
protein acetylation	1	NAT10
negative regulation of telomere maintenance via telomerase	1	NAT10
tRNA acetylation	1	NAT10
rRNA acetylation involved in maturation of SSU-rRNA	1	NAT10
RNA endonuclease activity	1	SMG6
telomeric DNA binding	1	SMG6
telomerase RNA binding	1	SMG6
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1	SMG6
 telomere maintenance	1	SMG6
 telomere maintenance via telomerase	1	SMG6
 dephosphorylation	1	SMG6
negative regulation of telomere capping	1	SMG6
ncRNA polyadenylation	1	ZCCHC7
nuclear mRNA surveillance of mRNA 3'-end processing	1	ZCCHC7
nuclear polyadenylation-dependent rRNA catabolic process	1	ZCCHC7
nuclear polyadenylation-dependent snoRNA catabolic process	1	ZCCHC7
nuclear polyadenylation-dependent snRNA catabolic process	1	ZCCHC7
nuclear polyadenylation-dependent tRNA catabolic process	1	ZCCHC7
nuclear polyadenylation-dependent CUT catabolic process	1	ZCCHC7
TRAMP complex	1	ZCCHC7
structural constituent of nuclear pore	1	NUP153
protein-membrane adaptor activity	1	NUP153
RNA export from nucleus	1	NUP153
protein import into nucleus	1	NUP153
negative regulation of RNA export from nucleus	1	NUP153
nuclear pore complex assembly	1	NUP153
viral penetration into host nucleus	1	NUP153
nuclear periphery	1	NUP153
nuclear inclusion body	1	NUP153
host cell	1	NUP153
nuclear pore nuclear basket	1	NUP153
NAD+- protein-cysteine ADP-ribosyltransferase activity	1	PARP12
virus receptor activity	1	ILF3
mRNA 3'-UTR AU-rich region binding	1	ILF3
negative regulation of translation	1	ILF3
histone modification	1	JADE3
histone H4-K5 acetylation	1	JADE3
histone H4-K8 acetylation	1	JADE3
histone H4-K12 acetylation	1	JADE3
 DNA biosynthetic process	1	JADE3
histone acetyltransferase complex	1	JADE3
guanyl-nucleotide exchange factor activity	1	CYTH1
lipid binding	1	CYTH1
vesicle-mediated transport	1	CYTH1
 cell adhesion	1	CYTH1
 ARF protein signal transduction	1	CYTH1
establishment of epithelial cell polarity	1	CYTH1
Golgi membrane	1	CYTH1
adherens junction	1	CYTH1
bicellular tight junction	1	CYTH1
extrinsic component of cytoplasmic side of plasma membrane	1	CYTH1
pre-mRNA binding	1	TARBP2
pre-miRNA binding	1	TARBP2
negative regulation of protein kinase activity	1	TARBP2
spermatid development	1	TARBP2
single fertilization	1	TARBP2
siRNA processing	1	TARBP2
miRNA processing	1	TARBP2
multicellular organism growth	1	TARBP2
skeletal muscle tissue regeneration	1	TARBP2
 viral transcription	1	TARBP2
negative regulation of defense response to virus by host	1	TARBP2
 muscle cell differentiation	1	TARBP2
 regulatory ncRNA processing	1	TARBP2
 siRNA processing	1	TARBP2
global gene silencing by mRNA cleavage	1	TARBP2
 miRNA processing	1	TARBP2
RISC complex	1	TARBP2
RISC-loading complex	1	TARBP2
phosphoprotein binding	1	PHF6
scaffold protein binding	1	PHF6
blastocyst hatching	1	PHF6
clathrin adaptor activity	1	STON2
 endocytosis	1	STON2
synaptic vesicle endocytosis	1	STON2
clathrin-dependent endocytosis	1	STON2
synaptic vesicle	1	STON2
AP-2 adaptor complex	1	STON2
neuron projection	1	STON2
histone pre-mRNA stem-loop binding	1	SLBP
histone pre-mRNA DCP binding	1	SLBP
cap-dependent translational initiation	1	SLBP
mRNA 3'-end processing by stem-loop binding and cleavage	1	SLBP
histone mRNA stem-loop binding complex	1	SLBP
histone pre-mRNA 3'end processing complex	1	SLBP
kinase binding	1	NIN
microtubule minus-end binding	1	NIN
centriole-centriole cohesion	1	NIN
corpus callosum morphogenesis	1	NIN
corticospinal tract morphogenesis	1	NIN
microtubule anchoring at centrosome	1	NIN
collateral sprouting	1	NIN
 axonogenesis	1	NIN
centrosome localization	1	NIN
centrosome-templated microtubule nucleation	1	NIN
