Feature	Number of Genes	Genes
protein-containing complex	29	STIP1, WIPI2, MLLT10, GPSM2, ITCH, GDI1, GIGYF2, STAT1, PTGES3, MAP3K5, HSP90AB1, VCP, ADSL, RPL23, EPS8L1, USP10, LAMTOR5, DIXDC1, QARS1, CRYAB, IKBKG, HSP90AA1, NEDD4, RABEP1, CHAF1A, ZFYVE9, PDCL3, CLTC, TOLLIP
focal adhesion	29	CHP1, TLN1, NME2, GNA12, TWF1, GDI2, ARPC1B, FLII, NCKAP1, BCAR1, PTPN12, GIT1, CBL, PDPK1, MAP2K2, SORBS3, RPL23, CAP1, RRAS, CAPN1, TLN2, CAPN2, DIXDC1, SH3KBP1, SHC1, LAYN, NUMB, SDCBP, CLTC
cell division	28	CCNB1, CCNB2, MIS18A, BABAM2, GPSM2, CD2AP, CDK1, BCAR1, KLHL13, KLHL9, CDC20, LLGL2, DSN1, MARK4, SKA3, SPDL1, CDK3, CSNK1A1, PARD6B, ZNRD2, TACC3, SPAG5, NCAPH, BUB1B, SPC25, SYCE1, CLTA, CLTC
protein stabilization	28	BAG3, CHP1, CCT3, TNIP2, AAK1, TRIM44, MARCHF7, CDC37, PTGES3, HSP90AB1, PIK3R1, VBP1, RPL23, NAA16, CRYAB, PER3, HSP90AA1, TRIM39, PIH1D1, RPAP3, CCT2, PFDN5, PFDN1, CCT6A, CCT7, PDCL3, CCT8, CCT4
proteasome complex	27	PAAF1, PSMD14, PSMA1, ADRM1, UBE3A, VCP, PSME1, PSMA4, PSMA5, PSMA6, PSMB10, PSMB7, PSMB8, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD12, PSMD13, PSMD3, PSMD4, PSMD5, PSMD8, TXNL1, USP14
 DNA-templated transcription	27	PPP2R1A, EDRF1, DNAJC2, NME2, STAT1, ATF7, RNF187, TRIM44, MBIP, MLLT3, MAP3K5, ACVR1B, MAP2K2, AIP, ERC1, DAPK3, ZNF263, NAA16, IKBKB, SHC1, CALCOCO1, CAMKK2, PSMD9, PSMC5, PFDN5, BIRC2, ZNF114
protein serine/threonine kinase activity	27	NRBP2, AAK1, RIOK1, CDK1, PIM3, RIOK3, TAOK2, MAP3K5, NUAK2, PDPK1, ACVR1B, MAST2, MARK4, GSK3A, MAP2K2, CSNK1A1L, DAPK3, CAMK2D, CSNK1A1, IKBKB, PASK, RPS6KB2, MAP4K5, CAMKK2, IKBKE, CIT, BUB1B
protein serine kinase activity	27	AAK1, RIOK1, CDK1, PIM3, RIOK3, TAOK2, MAP3K5, NUAK2, PDPK1, MAST2, MARK4, GSK3A, MAP2K2, CSNK1A1L, DAPK3, CAMK2D, CDK3, CAMKK1, CSNK1A1, IKBKB, PASK, CAMK2B, RPS6KB2, MAP4K5, CAMKK2, CIT, BUB1B
ATP hydrolysis activity	26	CCT3, CCT6B, LONP1, HSP90AB1, NTPCR, VCP, MYO9B, EIF4A2, VWA8, AFG2A, ABCE1, MORC2, HSP90AA1, EIF4A1, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, CCT2, MOV10, CCT6A, CCT7, CCT8, CCT4
ubiquitin-dependent protein catabolic process	25	PSMD14, RNF167, GET4, FBXO45, ITCH, SMURF1, USP15, USP51, RNF146, UBE3A, NPLOC4, TRPC4AP, RNF166, CBL, UBE2D3, USP25, PSMF1, USP10, PSMD9, PSMC2, PSMD13, PSMD3, NEDD4, KCTD21, TOLLIP
Golgi apparatus	25	AP3S2, PLCB2, STIP1, LAPTM4A, TBC1D23, GDI1, GDI2, TRAPPC3, GIGYF2, PRAME, SYNRG, ZDHHC9, CBL, AP3D1, YKT6, MAP2K2, PIDD1, CAPN2, OPTN, ATXN2, CRYAB, CAMSAP2, NEDD4, AP3S1, NLRP2
protein ubiquitination	25	SKP1, FBXO45, ITCH, SMURF1, TRIM35, ASB7, TRIM44, FYN, KLHL41, TRPC4AP, KLHL13, KLHL9, CDC20, CBL, CBLB, UBE2D3, PDZRN3, VCP, ZNF598, TRIM11, VPS11, TRIM39, NEDD4, WWP1, KCTD21
ubiquitin protein ligase activity	25	RNF167, ITCH, SMURF1, TRIM35, RNF146, TRIM44, UBE3A, RNF166, CBL, CBLB, UBE2D3, RABGEF1, RNF31, PDZRN3, ZNF598, TRIM11, GID4, RFPL4A, VPS11, TRIM39, KCMF1, NEDD4, WWP1, RNF216, BIRC2
endoplasmic reticulum	24	DSC2, HSPBP1, CHP1, RAP1GDS1, TRAPPC3, TRAPPC6B, GIGYF2, NPLOC4, NCK1, RPL10L, ZDHHC9, CTSA, STOM, VCP, YKT6, MAP2K2, USP25, PSMF1, CAPN2, PIP4K2C, DNAJB9, RPS24, PDCL3, LARS1
protein homodimerization activity	24	G6PD, STAT1, FMR1, RRM2, MAP3K5, HSP90AB1, STOM, SNX9, MYO9B, DAPK3, CAMK2D, PSMF1, EPRS1, IKBKB, CAMK2B, CCDC103, RFPL4A, CRYAB, MORC2, SARS1, IKBKG, HSP90AA1, FXR2, RABEP1
nucleolus	23	MIDN, DNAJC2, GET4, STAT1, RPL35, FMR1, MBIP, RPP14, TAOK2, RPAP2, DSN1, RABGEF1, PIDD1, RPL23, PNMA1, NAA10, SAPCD2, DNAJB9, AIRIM, RPS24, PIH1D1, MARS1, ELP3
ficolin-1-rich granule lumen	22	PSMD14, NME2, YPEL5, HSP90AB1, DBNL, VCP, OSTF1, CAPN1, IMPDH1, MVP, ALAD, IMPDH2, HSP90AA1, KCMF1, PSMA5, PSMB7, PSMC2, PSMC3, PSMD12, PSMD13, PSMD3, CCT8
secretory granule lumen	20	PSMD14, NME2, GDI2, HSP90AB1, DBNL, VCP, OSTF1, IMPDH1, MVP, ALAD, IMPDH2, HSP90AA1, PSMA5, PSMB7, PSMC2, PSMC3, PSMD12, PSMD13, PSMD3, CCT8
negative regulation of apoptotic process	20	UNG, BAG3, NME2, BABAM2, CDC73, ITCH, TAX1BP1, PRAME, CDK1, PIM3, HSP90AB1, CBL, NUAK2, PIK3R1, PIDD1, NAA16, STIL, SHC1, CRYAB, BIRC2
protein kinase binding	20	CCNB1, TNIP2, DCTN2, CDC37, BCAR1, HDAC7, MAP3K5, HSP90AB1, MVP, IKBKB, TPRKB, ELP2, RFPL4A, FAM83G, QARS1, CIT, TRAF2, FAM83H, PIH1D1, CLTC
protein folding	20	DNAJC7, BAG3, HSPBP1, CCT3, CCT6B, CDC37, PTGES3, HSP90AB1, HSPA4, VBP1, CRYAB, HSP90AA1, CCT2, PFDN5, PFDN1, CCT6A, CCT7, PDCL3, CCT8, CCT4
innate immune response	20	ITCH, TAX1BP1, TRIM35, FYN, RNF166, RIOK3, MAP3K5, TRIM11, OTUD4, IKBKB, OPTN, ZC3HAV1, RFPL4A, IL1RAP, IKBKG, TRAF2, USP14, NEDD4, NLRP2, TOLLIP
 translation	19	CTIF, METAP1, FMR1, ELP1, ZNF598, HBS1L, EIF4G3, PASK, LARP1B, ABCE1, ELP2, ATXN2, MSI2, FXR2, EIF3E, PUM2, ELP3, EIF3C, EIF3D
ubiquitin protein ligase binding	19	HSPBP1, UBASH3B, NPLOC4, HSP90AB1, ACVR1B, UBE2D3, RNF31, VCP, SNX9, USP25, RPL23, SH3KBP1, PER3, IKBKG, IKBKE, HSP90AA1, TRAF2, CCT2, TOLLIP
zinc ion binding	19	RNF167, TRIM35, USP51, RNF146, TRIM44, MARCHF7, ADA, CBLB, RABGEF1, PDZRN3, MYO9B, TRIM11, EPRS1, ALAD, MORC2, TRIM39, TRAF2, KCMF1, BIRC2
synapse	19	FBXO45, GDI2, FMR1, RPL28, GIT1, ERC1, EIF2S2, RPL23, SCGN, TLN2, SDK1, CAMK2B, SH3KBP1, KCMF1, USP14, EIF3I, TSC22D4, EIF3B, EIF3D
intracellular signal transduction	19	ASB7, FYN, ARHGEF5, CBLB, NUAK2, PDPK1, MAST2, MARK4, DAPK3, CAMKK1, CORO2A, PASK, ADCY9, SHC1, TYK2, MAP4K5, STMN1, TGFBR3, SDCBP
 gene expression	18	ALOX12B, CIAO3, TRIM44, CDK1, MBIP, ACVR1B, GSK3A, MAP2K2, TRIM11, RPL23, CDK3, UBAP2, LAMTOR5, CALCOCO1, PROX1, RO60, PDCL3, PDCD5
dendrite	18	PPP2R1A, CD2AP, INPP5A, FARP1, STAT1, HOMER2, FYN, FMR1, RPL28, HOMER3, DBNL, RABGEF1, MARK4, SCGN, CAPN2, FGF13, ADCY9, TSC22D4
unfolded protein binding	18	CCT3, CCT6B, CDC37, PTGES3, HSP90AB1, VBP1, NACA2, AIP, CRYAB, HSP90AA1, CHAF1A, CCT2, PFDN5, PFDN1, CCT6A, CCT7, CCT8, CCT4
small GTPase binding	18	PPP6R1, DIAPH1, GDI1, GDI2, SYTL4, FARP1, NCKAP1, ANKRD27, FMNL1, GIT1, GAPVD1, RABGEF1, MYO9B, ERC1, DAPK3, RAPGEF6, RABGAP1, DAAM1
early endosome	17	AP3S2, ITCH, ANKRD27, TBC1D2B, DBNL, RABGEF1, AP3D1, RABEP2, MAP2K2, USP10, NUMB, VPS11, RABEP1, AP3S1, ZFYVE9, TOLLIP, TOM1
cytoskeleton	17	DNAJC7, TLN1, CCT3, CLNS1A, FARP1, KLHL41, DYNLL2, DYNLL1, STOM, SORBS3, MVP, DIXDC1, SH3KBP1, TYK2, CCDC6, ARHGEF18, SDCBP
endocytosis	17	NME1, AMPH, NECAP2, SYNRG, TBC1D2B, SNX18, GAPVD1, DBNL, SNX9, RABEP2, EPS15, EHBP1, SH3KBP1, EPN1, RABEP1, ZFYVE9, TOM1
ubiquitin-protein transferase activity	17	RNF167, ITCH, SMURF1, RNF146, RNF187, UBE3A, KLHL13, KLHL9, CBL, UBE2D3, RNF31, PDZRN3, TRIM11, RNF214, TRAF2, WWP1, BIRC2
actin cytoskeleton organization	17	DIAPH1, CAPZA2, ARPC1A, ARHGEF5, TAOK2, NUAK2, PDPK1, IQSEC2, MRTFA, MRAS, AMOTL1, SHC1, DAAM1, ARHGEF18, ARHGEF10L, PDCL3, SDCBP
negative regulation of transcription by RNA polymerase II	17	CDC73, STAT1, PPP1R13L, HDAC7, UBE2D3, SORBS3, RPL23, ZNF263, ZNF785, METTL13, PER3, SARS1, MAGEA1, PROX1, SUDS3, TSC22D4, SDCBP
guanyl-nucleotide exchange factor activity	16	DOCK6, RAP1GDS1, FARP1, CYTH3, ANKRD27, ARHGEF5, RIC8A, GAPVD1, RABGEF1, RIC8B, EPS8L1, IQSEC2, RAPGEF6, LAMTOR5, ARHGEF18, ARHGEF10L
neuron projection	16	PPP2R1A, BAG3, CPNE5, GNA12, FMR1, ANKRD27, TAOK2, GIT1, MARK4, CAMK2D, PRR12, FGF13, CAMK2B, SH3KBP1, CAMKK2, STMN1
cell differentiation	16	TDRKH, CPNE5, NME1, GNA12, UNC45B, SMURF1, PRAME, FYN, RPL10L, CDC20, AFG2A, CAMK2B, CCHCR1, TYK2, PRRC2A, NXN
microtubule	16	CCT3, DCTN2, DPP9, DYNLL2, DYNLL1, DYNC1I2, SHTN1, GSK3A, MAP2K2, FGF13, STMN1, CCT2, CCT6A, CCT7, CCT8, CCT4
GTPase activator activity	16	SH3BP1, GDI1, GDI2, ANKRD27, TBC1D2B, LLGL2, GIT1, GAPVD1, RABEP2, MYO9B, RABGAP1, SMAP1, RABEP1, TBC1D2, ARHGEF10L, LARS1
 cell population proliferation	16	PRAME, STAT1, RNF187, MARCHF7, IRS1, PDGFD, CDC20, RPL23, CAPN1, TSPYL5, SAPCD2, SHC1, PROX1, STAT5A, SDCBP, BIRC2
 apoptotic process	15	NME2, NME1, TRIM35, STAT1, BCAR1, MAP3K5, AKT1S1, VCP, DAPK3, PIDD1, PNMA1, HSP90AA1, TRAF2, PDCD5, BIRC2
 I-kappaB kinase/NF-kappaB signaling	15	TNIP2, FYN, PDPK1, RNF31, PIDD1, LURAP1, IKBKB, LAMTOR5, OPTN, WDR83, RFPL4A, IKBKG, IKBKE, TRAF2, BIRC2
protein transport	15	SNAP29, NECAP2, GDI1, GDI2, ANKRD27, SNX18, BBS4, YKT6, RABEP2, ERC1, MVP, EPS15, EHBP1, RABEP1, TOM1
actin binding	15	DIAPH1, TWF1, ARPC1A, FLII, HOMER2, CAP2, DBNL, MYO9B, CAP1, EPS8L1, TLN2, MRTFA, CAMK2B, DIXDC1, DAAM1
translational initiation	15	EIF4G1, EIF2S2, EIF4A2, EIF4G3, ABCE1, EIF4A1, EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
cell cycle	14	ERH, TUSC2, CDC73, CD2AP, KLHL13, KLHL9, PIM3, MARK4, CSNK1A1, RABGAP1, TXLNG, URGCP, CHAF1A, CLTA
cytoplasmic vesicle	14	DSC2, TBC1D23, ITCH, TAX1BP1, SNX18, TAOK2, PDPK1, SNX9, AMOTL1, NUMB, PSMC5, USP14, TBC1D2, CLTA
protein domain specific binding	14	SKP1, GPSM2, NCK1, MAP3K5, HOMER3, DBNL, VCP, TRIM11, DIXDC1, VPS11, IKBKG, NEDD4, RABEP1, ZFYVE9
postsynaptic density	14	FBXO45, HOMER2, FYN, FMR1, CAP2, GIT1, PDPK1, HOMER3, DBNL, PRR12, CRYAB, FXR2, EIF3E, SDCBP
translation initiation factor activity	14	EIF4G1, EIF2S2, EIF4A2, EIF4G3, EIF4A1, EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
proteasome accessory complex	13	PSMD14, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD12, PSMD13, PSMD3, PSMD4, PSMD5, PSMD8
calcium ion binding	13	DSC2, PLCB2, CHP1, FAT4, PCDHA12, CBL, CBLB, SCGN, CAPN1, CAPN2, EPS15, CAPNS2, CAMKK2
 GTPase activity	13	DOCK6, SH3BP1, RAP1GDS1, TRAPPC6B, ARHGEF5, SNX18, CBLB, GAPVD1, SNX9, RAPGEF6, RABGAP1, TBC1D2, LARS1
neuronal cell body	13	PPP2R1A, GNA12, SMURF1, GDI1, FMR1, HSP90AB1, YKT6, GSK3A, CAPN2, DIXDC1, HSP90AA1, CIT, FXR2
glutamatergic synapse	13	PPP2R1A, FBXO45, FARP1, HOMER2, UBE3A, DYNLL2, HOMER3, DBNL, AP3D1, VCP, LRRC4C, NUMB, IL1RAP
ruffle	13	TLN1, NME2, CD2AP, NCKAP1, CYTH3, BCAR1, KLHL41, INPP5J, DBNL, SNX9, MYO9B, TLN2, LAYN
endosome	13	RNF167, SYTL4, GIGYF2, FYN, GAPVD1, YKT6, SNX11, EHBP1, VPS11, EPN1, RABEP1, CLTC, TOM1
axon	13	SMURF1, CD2AP, GDI1, STAT1, FMR1, BCAR1, TAOK2, SHTN1, GSK3A, FGF13, ADCY9, CRYAB, FXR2
mRNA binding	13	RPL35, NCBP1, FMR1, EIF4G1, SAMD4B, HDLBP, EIF2S2, ATXN2L, EIF4G3, ATXN2, MSI2, HSP90AA1, EIF4A1
intracellular protein transport	12	AP3S2, ARL4C, SYTL4, SYNRG, CTSA, AP3D1, SNX9, SNX11, VPS11, AP3S1, CLTA, CLTC
molecular adaptor activity	12	CCNB1, NCBP1, MLLT3, EIF4G1, FNTA, OTUD4, LAMTOR5, SARS1, TRAF2, PSMD4, TOLLIP, EIF3B
protein-containing complex binding	12	BAG3, CD2AP, NPLOC4, GIT1, RRAS, CAPN2, CRYAB, TRAF2, SDCBP, BIRC2, CLTA, MB21D2
chromatin binding	12	DNAJC2, MLLT10, USP51, CDK1, FMR1, MLLT3, HDAC7, TSPYL5, CALCOCO1, MORC2, NCAPH, CHAF1A
Golgi membrane	12	CHP1, ST6GALNAC5, SNAP29, TRAPPC3, CYTH3, PDGFD, ZDHHC9, DBNL, AP3D1, YKT6, ERC1, OPTN
negative regulation of DNA-templated transcription	12	TLE3, PRAME, TRIM11, SHC1, QARS1, CRYAB, PSMC5, WWP1, PROX1, SUDS3, TSC22D4, PFDN5
actin filament binding	12	TLN1, CAPZA2, TWF1, ARPC1A, ARPC1B, FLII, FMNL1, SHTN1, DBNL, MYO9B, TLN2, CORO2A
lysosome	12	RNF167, ANKRD27, ADA, CTSA, CAPN1, CAPN2, LAMTOR5, CRYAB, VPS11, BBC3, LARS1, CLTC
 cell migration	12	DIAPH1, BCAR1, PDGFD, NCK1, DAPK3, PARD6B, AMOTL1, NUMB, FAM83H, STMN1, SDCBP, ELP3
SH3 domain binding	12	CD2AP, SH3BP1, BCAR1, PTPN12, INPP5J, CBL, CBLB, OSTF1, EPS15, SH3KBP1, CCDC6, CIT
cell migration	12	CD2AP, SH3BP1, CDK1, NCKAP1, BCAR1, FMNL1, TAOK2, PDPK1, GSK3A, SPDL1, SH3KBP1, TGFBR3
polysome	11	PSMA1, AGO1, FMR1, RPL10L, EIF4G1, HDLBP, VBP1, ATXN2, MSI2, FXR2, PSMA6
protein polyubiquitination	11	SKP1, RNF167, SMURF1, PRAME, UBE3A, RNF166, CBL, UBE2D3, RNF31, RFPL4A, BIRC2
protein-containing complex assembly	11	PPP2R1A, CAPZA2, CD2AP, CDK1, SNX9, EPRS1, PARD6B, IL1RAP, IKBKG, TRAF2, NEMF
cilium	11	IFT122, NUBP1, IFT81, NUBP2, DYNLL2, DYNLL1, CBL, BBS4, CSNK1A1, PDCL, CCT8
chromatin	11	MIS18A, PRAME, STAT1, ATF7, TSPYL5, CAPN2, CALCOCO1, NEDD4, CHAF1A, PROX1, STAT5A
GTP binding	11	ARL4C, NME1, GNA12, GNAS, ARHGEF5, RRAS, HBS1L, MRAS, URGCP, HSP90AA1, RABL6
nervous system development	11	NME1, PCDHA12, TRAPPC6B, FMR1, CDC20, ACVR1B, MARK4, GSK3A, FGF13, CAMK2B, DOK4
DNA damage response	11	BABAM2, FBXO45, USP51, TAOK2, CBL, VCP, PIDD1, CDK3, USP10, MORC2, IKBKG
protein autophosphorylation	11	AAK1, FYN, PIM3, TAOK2, PDPK1, ACVR1B, DAPK3, CAMK2D, PASK, CAMK2B, CAMKK2
actin cytoskeleton	11	AMPH, CAPZA2, CD2AP, TWF1, ARPC1A, ARPC1B, FLII, BCAR1, TAOK2, MYO9B, TLN2
cytoplasmic stress granule	11	GIGYF2, FMR1, EIF4G1, VCP, ATXN2L, LARP1B, ATXN2, FXR2, PUM2, MOV10, EIF3B
 NF-kappaB transcription factor activity	11	RNF31, ERC1, PIDD1, IKBKB, LAMTOR5, RFPL4A, IL1RAP, IKBKG, TRAF2, PSMA6, USP14
 proteasomal protein catabolic process	10	PSMD14, FMR1, PSME1, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, USP14
molecular_function	10	MIDN, CPNE5, TARS3, TRIM35, SCRN1, SOGA1, FMNL1, SDSL, CLTA, ZNF114
midbody	10	ERH, GDI1, CDK1, KLHL9, YPEL5, MARK4, KLHDC8B, SPAG5, CIT, TXNDC9
vesicle-mediated transport	10	AP3S2, TBC1D23, NECAP2, GDI1, GDI2, AP3D1, MON1B, CCZ1B, RABEP1, AP3S1
response to hypoxia	10	CIAO3, LONP1, ADA, ADSL, CAPN2, ALAD, WDR83, CRYAB, TGFBR3, BIRC2
in utero embryonic development	10	CCNB1, CCNB2, GNA12, RIC8A, ACVR1B, EIF2S2, STIL, ADCY9, EPN1, NXN
protein phosphatase binding	10	PPP6R3, PPP6R1, MAP3K5, PIK3R1, VCP, MVP, PPP6R2, IKBKE, HSP90AA1, TRAF2
 translational initiation	10	CTIF, NCBP1, EIF4G1, EIF4A2, EIF4G3, RPS6KB2, EIF3E, EIF3B, EIF3H, EIF3K
ciliary basal body	10	IFT122, IFT81, BBS4, RABEP2, MARK4, ERC1, CSNK1A1, SPAG5, CAMSAP2, DAAM1
extracellular space	10	HSPBP1, MFAP4, ENO3, PDGFD, SOGA1, STOM, LRRC4C, TGFBR3, MOV10, SDCBP
membrane raft	10	CHP1, FYN, CBL, CBLB, STOM, CAPN2, IKBKB, TRAF2, SDCBP, BIRC2
Wnt signaling pathway	10	TLE3, CDC73, RNF146, SKIC8, GSK3A, CSNK1A1L, CSNK1A1, AMOTL1, CALCOCO1, NXN
DNA binding	10	NME2, MLLT10, FMR1, MLLT3, RABGEF1, IMPDH1, ZNF785, IMPDH2, PROX1, PDCD5
ATP-dependent protein folding chaperone	10	CCT3, CCT6B, HSP90AB1, HSPA4, HSP90AA1, CCT2, CCT6A, CCT7, CCT8, CCT4
protein autoubiquitination	10	BABAM2, ITCH, RNF146, RNF187, MARCHF7, UBE3A, CBL, UBE2D3, TRIM11, TRAF2
cell cortex	10	GPSM2, ITCH, FMNL1, DBNL, MYO9B, RIC8B, PARD6B, BFSP2, TRAF2, NEDD4
mitotic spindle	10	DIAPH1, CDK1, MBIP, DYNLL1, SKA3, TACC3, IKBKG, SPAG5, PYCR3, CLTC
azurophil granule lumen	10	GDI2, CTSA, DSN1, VCP, CAP1, IMPDH1, CCT2, CCT8, SDCBP, TOLLIP
proteolysis	10	SCRN1, DPP8, DPP9, UBE3A, CTSA, USP25, CAPN1, CAPN2, PSMC4, SDCBP
ubiquitin binding	10	MARCHF7, NPLOC4, RNF31, MARK4, USP25, NEDD4, CUEDC1, BIRC2, TOLLIP, TOM1
peptidyl-serine phosphorylation	10	CDK1, PDPK1, MAST2, GSK3A, CSNK1A1L, CAMK2D, CSNK1A1, IKBKB, CAMK2B, IKBKE
formation of cytoplasmic translation initiation complex	10	EIF2S2, EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
cell adhesion	9	DSC2, NME2, PCDHA12, MFAP4, GNE, BCAR1, ADA, SORBS3, TLN2
GTPase activity	9	ARL4C, GNA12, GNAS, NTPCR, RRAS, HBS1L, MRAS, ABCE1, RABL6
cell surface	9	TLN1, ADA, HSP90AB1, ACVR1B, LAYN, CRYAB, HSP90AA1, USP14, TGFBR3
magnesium ion binding	9	NME1, ENO3, RNASEH1, MAP3K5, NUAK2, MAST2, PRPSAP1, MORC2, PRPSAP2
protein folding chaperone	9	CCT3, CCT6B, CCT2, PFDN1, CCT6A, CCT7, PDCL3, CCT8, CCT4
 cell growth	9	CDC73, ITCH, NUBP1, NCBP1, BCAR1, EIF4G1, TAOK2, CAMK2D, SDCBP
kinetochore	9	DCTN2, DCTN6, DYNLL1, DSN1, SKA3, CSNK1A1, SPAG5, BUB1B, SPC25
enzyme binding	9	STAT1, ATF7, FYN, SPDL1, CAPN2, SARS1, TRAF2, NEDD4, SUDS3
translation	9	RPL35, RPL28, RPL10L, EIF4G1, RPL23, HBS1L, RPS6KB2, SARS1, RPS24
endoplasmic reticulum membrane	9	CDK1, LPIN2, KLHL41, ZDHHC9, VCP, DNAJB9, AHCYL1, SDCBP, LDAF1
ribonucleoprotein complex	9	AGO1, NCBP1, FMR1, EPRS1, MVP, ATXN2, RBMS1, RO60, PIH1D1
eukaryotic translation initiation factor 3 complex	9	EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
eukaryotic 43S preinitiation complex	9	EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
eukaryotic 48S preinitiation complex	9	EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
protein deubiquitination	8	PSMD14, USP15, USP51, CDK1, USP25, OTUD4, USP10, USP14
response to ethanol	8	PSMD14, G6PD, CDK1, FYN, EIF4G1, CBL, ALAD, BIRC2
proteasome core complex	8	PSMA1, PSMF1, PSMA4, PSMA5, PSMA6, PSMB10, PSMB7, PSMB8
biological_process	8	MIDN, TARS3, ENTREP3, SDSL, SCGN, CCDC6, TXNDC9, ZNF114
lysosomal membrane	8	WDR59, LAPTM4A, RNF167, MIOS, AP3D1, LAMTOR5, VPS11, CCZ1B
 MAPK cascade	8	ALOX12B, DOK3, GSDME, TAOK2, MAP2K2, SORBS3, DOK4, SHC1
presynapse	8	AP3S2, SNAP29, SCRN1, FMR1, DBNL, FXR2, AP3S1, SDCBP
defense response to virus	8	CD207, ITCH, STAT1, NCBP1, RIOK3, ZC3HAV1, IKBKE, MOV10
endocytic vesicle	8	CD207, CD2AP, GAPVD1, RABGEF1, RAPGEF6, SH3KBP1, VPS11, RABEP1
mitotic spindle organization	8	CCNB1, GPSM2, DCTN2, DCTN6, STIL, TACC3, STMN1, SPC25
mitochondrial matrix	8	CCNB1, LONP1, CDK1, TRMT61B, ABHD10, ABCE1, SHC1, QARS1
protein K48-linked ubiquitination	8	SKP1, FBXO45, ITCH, RNF146, RNF187, UBE3A, UBE2D3, RNF216
protein heterodimerization activity	8	PPP2R1A, FMR1, PIK3R1, PSMF1, IKBKB, IKBKG, FXR2, SDCBP
inflammatory response	8	TUSC2, TNIP2, ITCH, IKBKB, IL1RAP, IKBKG, NLRP2, TOLLIP
 protein ubiquitination	8	HSPBP1, UBE3A, HSP90AB1, CBLB, GSK3A, TSPYL5, HSP90AA1, BIRC2
histone binding	8	DNAJC2, MLLT10, STAT1, USP51, MLLT3, TSPYL5, MORC2, PIH1D1
microtubule binding	8	CHP1, FMR1, FNTA, MAST2, MARK4, FGF13, CRYAB, SPAG5
transcription coactivator activity	8	NME2, LPIN2, UBE3A, AIP, MRTFA, CALCOCO1, PSMD9, BIRC2
lamellipodium	8	NME2, SH3BP1, NCKAP1, BCAR1, GIT1, SHTN1, DBNL, MYO9B
chaperone-mediated protein folding	8	CCT3, UNC45B, CCT2, CCT6A, CCT7, PDCL3, CCT8, CCT4
Ras protein signal transduction	8	DOK3, SHTN1, RABGEF1, RRAS, RAPGEF6, MRAS, DOK4, SDCBP
 cell shape	8	GNA12, DIAPH1, FYN, FMNL1, TAOK2, DAPK3, SH3KBP1, ARHGEF18
 protein catabolic process	8	ITCH, CBLB, VCP, GSK3A, VPS11, HSP90AA1, PSMD3, NEDD4
autophagy	8	TAX1BP1, RNF166, VCP, USP10, OPTN, VPS11, CLTC, TOLLIP
growth cone	8	DCTN2, FMR1, INPP5J, LRRC45, CBL, SHTN1, FGF13, FXR2
immune response	8	DPP8, CBLB, PIK3R1, TYK2, IL1RAP, IKBKG, IKBKE, TGFBR3
nuclear body	8	USP15, DSN1, SPAG5, PSMB7, SUDS3, RO60, LARS1, TOLLIP
RNA polymerase II cis-regulatory region sequence-specific DNA binding	8	STAT1, ZNF213, ZNF263, CALCOCO1, SARS1, PROX1, STAT5A, ZNF114
P-body	8	AGO1, SAMD4B, UBAP2, PSMA4, PSMA6, PSMC2, PSMC3, MOV10
T cell receptor signaling pathway	8	FYN, BCAR1, ADA, CBLB, RNF31, IKBKB, IKBKG, SHB
insulin receptor signaling pathway	8	BCAR1, IRS1, SOGA1, PDPK1, PIK3R1, GSK3A, SHC1, AP3S1
ubiquitin ligase complex	8	YPEL5, UBE2D3, GID4, WDR26, IKBKG, TRAF2, NEDD4, WWP1
kinase binding	7	MIDN, CHP1, TAX1BP1, CDC37, HSP90AB1, PER3, TOLLIP
DNA repair	7	UNG, USP51, CDK1, FMR1, UBE2D3, VCP, CHAF1A
cytoplasmic vesicle membrane	7	AP3S2, ANKRD27, TAOK2, YKT6, SNX9, SH3KBP1, AP3S1
early endosome membrane	7	CD207, ITCH, RABGEF1, EPS15, RABEP1, ZFYVE9, TOM1
chromatin remodeling	7	SKP1, USP51, CDK1, HDAC7, MORC2, SUDS3, PIH1D1
microtubule cytoskeleton	7	CCNB2, PPP2R1A, CHP1, MAST2, SHTN1, MARK4, CRYAB
protein phosphatase regulator activity	7	PPP6R3, PPP2R1A, PPP2R2C, PPP2R5E, PPP6R1, GNA12, PPP6R2
brain development	7	BAG3, TBC1D23, UBE3A, GIT1, AFG2A, QARS1, PROX1
