Feature	Number of Genes	Genes
growth cone	6	CBARP, MAPK8IP3, CDK5, CRMP1, TSC1, KIF21B
extracellular region	6	INHA, IL13RA2, CEP290, CLEC11A, DMBT1, MPO
calmodulin binding	6	PHKG2, CASK, EPB41, TJP1, PCNT, CDK5RAP2
midbody	6	ARL3, PITPNM1, ANLN, CYLD, CRMP1, RAB11FIP3
cell-cell junction	6	CASK, MAGI1, PARD3, AFDN, DLG1, TIAM1
actin cytoskeleton	6	CASK, CROCC, MPRIP, ANLN, ARHGAP21, AKAP13
activation of GTPase activity	6	SIPA1, SIPA1L3, TSC1, TBC1D4, SYDE2, TIAM1
recycling endosome membrane	6	MICALL1, SCAMP1, VPS13B, RAB11FIP5, RAB11B, RAB11FIP3
kinase activity	6	CDK5, NEK1, PRPS1, PRPS1L1, PRPS2, TAOK1
neuron projection	6	CDK5, BRAF, DLG1, ANKS1A, MAST1, ABAT
phosphatidylinositol-3-phosphate binding	6	SNX24, VPS13B, PARD3, SNX21, PLEK2, PLEKHA5
pericentriolar material	6	NEK1, TUBG2, CDK5RAP2, CEP152, DYNC2I1, RABL2B
peptidyl-threonine phosphorylation	5	CHEK1, WNK1, CDK5, CDC42BPG, DYRK1A
 cytokinesis	5	CSPP1, KLHL21, RAB11FIP3, PIK3R4, BECN1
memory	5	CIC, ATXN1L, PAK5, ITPR3, ATXN1
MAPK cascade	5	MAP3K3, YWHAE, MAP3K2, RAF1, BRAF
intercellular bridge	5	RFXANK, PHLDB1, EPB41, PRKCI, RAB11FIP3
ubiquitin protein ligase binding	5	HDAC6, SMG5, YWHAE, FOXO1, BECN1
 macroautophagy	5	HDAC6, CDK5, TSC1, PIK3R4, BECN1
axon	5	HDAC6, MAPK8IP3, CDK5, MAST1, DYRK1A
axon cytoplasm	5	HDAC6, MAPK8IP3, BLOC1S5, KIF5B, KIF5C
trans-Golgi network	5	PIK3C2A, MICALL1, SCAMP1, TBC1D23, BECN1
kinase binding	5	PARP8, EIF4ENIF1, DLG1, TNFAIP3, TIAM1
spindle microtubule	5	KIF2A, FAM110A, ARL3, RMDN1, TUBG2
protein localization to plasma membrane	5	PPIL2, ITGB1BP1, FCHO2, DLG1, DENND4C
protein dephosphorylation	5	PPM1H, MTMR3, PTPDC1, PTPN21, PTPN4
 JNK cascade	5	MAPKBP1, SH3RF3, MAPK8IP3, STK3, TAOK1
chromatin binding	5	YAP1, HMGN3, CRTC2, MPO, FOXO1
cell population proliferation	5	YAP1, PAK5, RHBDF1, DDR1, TSC1
 gene expression	5	YAP1, AFDN, BRAF, MAPK9, CREB3L2
 Notch signaling pathway	5	YAP1, ITGB1BP1, PRKCI, PRAG1, EPN2
molecular adaptor activity	5	HDAC4, PCNT, DLG1, ISCU, AKAP13
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	5	DCP2, SMG5, PNRC2, DCP1A, DCP1B
deadenylation-dependent decapping of nuclear-transcribed mRNA	5	DCP2, PATL1, LSM1, DCP1A, DCP1B
cytoplasmic vesicle	5	DENND4A, MAPK8IP3, TBC1D23, DENND4C, KIF21B
negative regulation of protein kinase activity	5	WWTR1, ITGB1BP1, AKT1S1, CEP43, YWHAG
negative regulation of canonical Wnt signaling pathway	5	WWTR1, STK3, CYLD, FOXO1, BICC1
DNA-binding transcription repressor activity, RNA polymerase II-specific	5	NR1D1, BACH2, ZBTB21, FOXO1, HIVEP1
macroautophagy	5	MTMR3, VPS25, MVB12A, PIK3R4, BECN1
kinesin binding	5	KLC4, MAPK8IP3, CROCC, KLC2, DCP1A
protein localization	5	FRMD6, CROCC, PARD3, CEP250, RRAGD
mitochondrial outer membrane	5	BAD, RAF1, RAB11FIP5, LPIN1, SPIRE1
neuronal cell body	5	INHA, CDK5, ITPR3, KIF5C, MAST1
endocytic recycling	5	CCDC93, MICALL1, SNX7, RAB11B, RAB11FIP3
cytoplasmic microtubule	5	ARL3, CYLD, ENKD1, TUBG2, TUBGCP2
neuron projection development	5	BLOC1S5, MICALL1, CDK5, VPS13B, TBC1D23
stem cell population maintenance	5	EIF4E, EIF4ENIF1, LSM1, TUT4, DDX6
neuron differentiation	5	EIF4E, EIF4ENIF1, LSM1, CDK5, DDX6
negative regulation of neuron differentiation	5	EIF4E, EIF4ENIF1, LSM1, CDK5RAP2, DDX6
calcium ion binding	5	PITPNM1, CETN3, RAB11FIP3, BRAF, MEX3B
actin cytoskeleton organization	5	PHACTR4, EPB41, TJP1, TESK2, SPIRE1
 catalytic activity	5	PHACTR4, BECN1, YWHAB, DCP1A, DCP1B
postsynaptic density	5	CDK5, GPHN, TSC1, PLEKHA5, PSD3
cell projection	5	TJP1, MAGI1, CEP43, CEP350, KCTD8
endosome	5	PRKCI, RAB11FIP3, EHBP1L1, EPN2, BECN1
Wnt signaling pathway	5	CYLD, CPE, KLHL12, CDK14, FAM53B
deadenylation-independent decapping of nuclear-transcribed mRNA	5	PNRC2, DCP1A, DCP1B, EDC3, EDC4
DNA repair	4	CHEK1, RFC3, DDB2, TAOK1
DNA-binding transcription factor binding	4	HDAC5, YAP1, HDAC4, EIF4E
 DNA-binding transcription factor activity	4	HDAC5, HDAC4, STK3, MAPK9
histone deacetylase complex	4	HDAC5, HDAC6, HDAC4, RCOR2
RNA polymerase II transcription regulatory region sequence-specific DNA binding	4	CIC, RFXANK, NR1D1, HOXD4
learning	4	CIC, ATXN1L, PAK5, ATXN1
MAP kinase kinase kinase activity	4	MAP3K3, MAP3K2, RAF1, MAP3K20
protein tyrosine kinase activity	4	WEE1, NEK1, TESK2, DYRK1A
tau protein binding	4	HDAC6, CDK5, TAOK1, DYRK1A
cell leading edge	4	HDAC6, SSX2IP, PRKCI, CDC42BPG
insulin receptor signaling pathway	4	PIK3C2A, RAF1, IRS1, FOXO1
DNA-binding transcription factor activity	4	ZNF395, TFE3, TEAD2, FOXO1
microtubule motor activity	4	KIF2A, KIF5B, KIF5C, KIF21B
innate immune response	4	INAVA, CYLD, DMBT1, SPIRE1
hippo signaling	4	YAP1, WWTR1, STK3, TEAD2
 canonical Wnt signaling pathway	4	YAP1, WNK1, CDK14, FAM53B
transmembrane transporter binding	4	CBARP, YWHAE, DLG1, YWHAQ
histone mRNA catabolic process	4	DCP2, EXOSC4, LSM1, TUT4
nuclear membrane	4	PAK5, NUP107, ZBED1, LPIN1
extrinsic component of membrane	4	MTMR3, MICALL1, DMBT1, VPS13D
photoreceptor connecting cilium	4	CFAP410, ARL3, CEP290, CETN3
lipid binding	4	BAD, MVB12A, COQ9, TIAM1
14-3-3 protein binding	4	BAD, NEK1, YWHAQ, RIPOR1
cerebral cortex development	4	BAD, YWHAE, WDR62, TSC1
centriole replication	4	CEP72, CDK5RAP2, CEP152, WDR62
protein-containing complex binding	4	INHA, DDB2, CDK5RAP2, KIF5B
negative regulation of cell cycle	4	INHA, SIPA1, TP53BP2, CDK5
protein stabilization	4	MAPK8IP3, STK3, MTMR9, TSC1
early endosome	4	CCDC93, MICALL1, SNX7, RAB11FIP5
structural molecule activity	4	VPS25, GNL1, CROCC, TUBG2
endosome membrane	4	VPS25, RAB15, MVB12A, BECN1
P-body assembly	4	PATL1, EIF4ENIF1, DDX6, EDC3
protein targeting	4	YWHAE, YWHAQ, YWHAG, YWHAB
tau-protein kinase activity	4	PHKG2, CDK5, TAOK1, DYRK1A
GDP binding	4	ARL3, RRAGD, RAB11B, PRPS2
kidney development	4	ARL3, CEP290, TSC1, BICC1
cilium	4	ARL3, RAB15, DNAH14, DYNC2I1
basolateral plasma membrane	4	CASK, EPB41, TJP1, DLG1
Schaffer collateral - CA1 synapse	4	CASK, CDK5, PRKCI, MAPK9
negative regulation of translation	4	EIF4E, EIF4ENIF1, TSC1, DDX6
lysosome	4	FYCO1, RRAGD, MPO, TNFAIP3
late endosome	4	FYCO1, MICALL1, DENND10, PIK3R4
protein import into nucleus	4	EIF4ENIF1, STK3, NUP107, FAM53B
centrosome cycle	4	CROCC, SSX2IP, CDK5RAP2, CETN3
cell-cell adhesion	4	PAK4, TJP1, FNDC3A, DLG1
lamellipodium	4	PHACTR4, ITGB1BP1, CDK5, TSC1
apical plasma membrane	4	SIPA1L3, PRKCI, PARD3, DLG1
receptor complex	4	IL13RA2, DDR1, ITPR3, KCTD8
cell-matrix adhesion	4	ITGB1BP1, CDK5, TSC1, TIAM1
early endosome membrane	4	SNX7, VPS13B, RAB11FIP5, SNX21
receptor catabolic process	4	CDK5, MVB12A, PIK3R4, BECN1
 protein localization to plasma membrane	4	CDK5, PRKCI, DLG1, KIF5B
presynapse	4	CDK5, GIT2, BRAF, YWHAG
cytoplasmic vesicle membrane	4	SNX24, ARHGAP21, SPIRE1, DENND4C
tight junction	4	TJP1, PRKCI, PARD3, AFDN
JNK cascade	4	STK3, MAP4K3, MAPK9, MAP3K20
non-motile cilium assembly	4	ENKD1, CEP350, CEP250, CEP89
phagocytic vesicle	4	RAB11FIP5, RAB11B, KIF5B, BECN1
recycling endosome	4	RAB11FIP5, RAB11B, RAB11FIP3, RAB11FIP1
phagocytic vesicle membrane	4	DMBT1, RAB11B, RAB11FIP1, PIK3R4
G2/M transition of mitotic cell cycle	3	CHEK1, WEE1, CDK14
cellular response to mechanical stimulus	3	CHEK1, BAD, MAP3K2
Golgi organization	3	OBSL1, VPS13B, ARHGAP21
transcription corepressor binding	3	HDAC5, HDAC6, NR1D1
histone deacetylase activity	3	HDAC5, HDAC6, HDAC4
protein kinase C binding	3	HDAC5, IRS1, YWHAG
protein lysine deacetylase activity	3	HDAC5, HDAC6, HDAC4
inflammatory response	3	HDAC5, HDAC4, TNFAIP3
histone deacetylation	3	HDAC5, HDAC6, HDAC4
epigenetic regulation of gene expression	3	HDAC5, HDAC6, HDAC4
social behavior	3	CIC, ATXN1L, ATXN1
 I-kappaB kinase/NF-kappaB signaling	3	MAP3K3, INAVA, AKAP13
 cell migration involved in sprouting angiogenesis	3	MAP3K3, PIK3C2A, JCAD
protein destabilization	3	SERF2, HDAC6, NR1D1
peptidyl-tyrosine phosphorylation	3	WEE1, PTPN4, DYRK1A
alpha-tubulin binding	3	HDAC6, ENKD1, TAOK1
ubiquitin binding	3	HDAC6, MVB12A, TNFAIP3
Hsp90 protein binding	3	HDAC6, CDK5, TSC1
protein polyubiquitination	3	HDAC6, PPIL2, DDB2
intracellular protein transport	3	HDAC6, CDK5, RABL2B
autophagy	3	HDAC6, FOXO1, BECN1
lysosome localization	3	HDAC6, KIF5B, KLC2
 peptidyl-serine phosphorylation	3	HDAC6, RAF1, BRAF
 fat cell differentiation	3	HDAC6, NR1D1, STK3
cellular response to hydrogen peroxide	3	HDAC6, BECN1, TNFAIP3
perikaryon	3	HDAC6, CDK5, CRMP1
phosphatidylinositol biosynthetic process	3	PIK3C2A, MTMR3, PITPNM1
phosphatidylinositol-3-phosphate biosynthetic process	3	PIK3C2A, PIK3R4, BECN1
clathrin-coated vesicle	3	PIK3C2A, SCAMP1, FCHO2
protein serine/threonine kinase activator activity	3	PARP8, STK3, TAOK1
nuclear envelope	3	PARP8, NUP107, LPIN1
negative regulation of I-kappaB kinase/NF-kappaB signaling	3	MAPKBP1, NR1D1, TNFAIP3
mitotic spindle pole	3	MAPKBP1, RMDN1, CDK5RAP2
signaling receptor complex adaptor activity	3	SH2B3, MAPK8IP3, IRS1
transcription corepressor activity	3	YAP1, WWTR1, RCOR2
somatic stem cell population maintenance	3	YAP1, RAF1, BRAF
negative regulation of fat cell differentiation	3	YAP1, WWTR1, FOXO1
canonical Wnt signaling pathway	3	YAP1, STK3, FOXO1
protein ubiquitination	3	SH3RF3, WWTR1, KLHL21
sequence-specific DNA binding	3	HDAC4, ZBED1, FOXO1
secretory granule	3	CBARP, RAB11FIP5, MPO
synaptic vesicle membrane	3	CBARP, SCAMP1, RAB11B
mitotic spindle	3	TAF1D, EPB41, WDR62
5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity	3	DCP2, DCP1A, DCP1B
RISC complex	3	DCP2, EIF4E, DDX6
 insulin secretion	3	PFKFB2, BAD, ABAT
 epithelial to mesenchymal transition	3	WWTR1, PHLDB1, TIAM1
transcription regulator complex	3	WWTR1, TEAD2, RCOR2
negative regulation of inflammatory response	3	NR1D1, CYLD, TNFAIP3
protein tyrosine phosphatase activity	3	MTMR3, PTPN21, PTPN4
protein phosphatase binding	3	MTMR3, YWHAE, MTMR9
cellular response to glucose starvation	3	MTMR3, PIK3R4, BECN1
 autophagosome assembly	3	MTMR3, SNX7, BECN1
glucose homeostasis	3	CRTC2, BAD, IRS1
G protein-coupled receptor signaling pathway	3	RGS12, ITPR3, AKAP13
 G protein-coupled receptor signaling pathway	3	RGS12, GIT2, KCTD8
nuclear matrix	3	RGS12, CASK, ATXN1
 epidermal growth factor receptor signaling pathway	3	WDR54, RHBDF1, MVB12A
axoneme	3	WDR54, DZIP1L, PIK3R4
apical junction complex	3	FRMD6, TJP1, PARD3
smoothened signaling pathway	3	CFAP410, ARL3, DZIP1L
 cell shape	3	CFAP410, PRAG1, DLG1
photoreceptor outer segment	3	CFAP410, INHA, CEP250
phospholipid binding	3	BAD, PRKCI, EPN2
spermatogenesis	3	BAD, TDRP, TESK2
extrinsic apoptotic signaling pathway via death domain receptors	3	BAD, RAF1, STK3
response to xenobiotic stimulus	3	BAD, BECN1, ABAT
pore complex assembly	3	BAD, AFDN, PLEKHA7
photoreceptor inner segment	3	INHA, CROCC, CEP250
anterograde axonal protein transport	3	MAPK8IP3, KIF5B, KIF5C
cell body	3	MAPK8IP3, PITPNM1, BRAF
protein-lysine N-methyltransferase activity	3	FAM86B2, EEF1AKMT3, EEF2KMT
defense response to virus	3	EXOSC4, DMBT1, BECN1
PML body	3	PATL1, EIF4ENIF1, ZBED1
phosphoprotein binding	3	YWHAE, EPB41, YWHAB
neuron migration	3	YWHAE, CDK5, TUBGCP2
 mitotic cell cycle	3	YWHAE, EIF4E, CYLD
hippocampus development	3	YWHAE, CDK5, TSC1
selective autophagy	3	UBA5, STK3, BECN1
 microtubule cytoskeleton organization	3	PHLDB1, CYLD, TAOK1
glycogen metabolic process	3	PHKG2, PPP1R3E, PPP1R3D
small GTPase mediated signal transduction	3	ARL3, YWHAQ, TIAM1
protein localization to cilium	3	ARL3, DZIP1L, RAB11FIP3
establishment of localization in cell	3	CASK, CROCC, SCAMP1
 translation	3	EIF4E, SAMD4A, TSC1
negative regulation of autophagy	3	EIF4E, MTMR9, RRAGD
cleavage furrow	3	PITPNM1, RAB11FIP3, SPIRE1
autophagosome	3	FYCO1, PIK3R4, BECN1
nuclear export	3	EIF4ENIF1, ATXN1, AKAP13
protein kinase inhibitor activity	3	WNK1, SH3BP5L, YWHAB
phosphatase binding	3	WNK1, MAST2, DLG1
protein kinase activator activity	3	WNK1, RAF1, MAP3K20
structural constituent of cytoskeleton	3	CROCC, EPB41, TUBG2
ciliary rootlet	3	CROCC, KIF5B, KIF5C
negative regulation of endothelial cell apoptotic process	3	PAK4, BRAF, TNFAIP3
adaptive immune response	3	SIPA1, TFE3, TSC1
establishment of epithelial cell polarity	3	SIPA1, SIPA1L3, PARD3
phosphatidate phosphatase activity	3	LPIN3, LPIN2, LPIN1
fatty acid catabolic process	3	LPIN3, LPIN2, LPIN1
triglyceride biosynthetic process	3	LPIN3, LPIN2, LPIN1
SH3 domain binding	3	TP53BP2, MVB12A, ERRFI1
actin filament organization	3	CGNL1, PRKCI, DLG1
protein phosphatase 1 binding	3	PHACTR4, PPP1R3E, PPP1R3D
neural tube closure	3	PHACTR4, TSC1, TEAD2
cortical actin cytoskeleton organization	3	EPB41, CDK5, DLG1
actomyosin structure organization	3	EPB41, TJP1, CDC42BPG
 Rho protein signal transduction	3	RAF1, PRAG1, AKAP13
insulin secretion involved in cellular response to glucose stimulus	3	RAF1, RAB11FIP5, RAB11B
 cell motility	3	RAF1, SSX2IP, PRAG1
apical part of cell	3	SIPA1L3, TJP1, ITPR3
protein targeting to membrane	3	MICALL1, PRKCI, PARD3
embryonic skeletal system morphogenesis	3	HOXD4, DLG1, DYNC2I1
 stress fiber assembly	3	ITGB1BP1, BRAF, TSC1
negative regulation of ERK1 and ERK2 cascade	3	ITGB1BP1, DLG1, ERRFI1
ubiquitin-protein transferase activity	3	DDB2, KLHL21, TNFAIP3
mitochondrion organization	3	CDK5, VPS13D, CEP89
chemical synaptic transmission	3	CDK5, DLG1, CEP89
response to wounding	3	CDK5, RIPOR1, CREB3L2
synaptic vesicle transport	3	CDK5, KIF5B, KIF5C
cell adhesion molecule binding	3	TJP1, AFDN, CPE
lysosomal membrane	3	VPS13B, KIF5B, KLC2
nuclear-transcribed mRNA poly(A) tail shortening	3	SAMD4A, TUT4, SAMD4B
 neuron projection development	3	PRKCI, DDR1, CREB3L2
establishment or maintenance of epithelial cell apical/basal polarity	3	PRKCI, PARD3, DLG1
carbohydrate binding	3	GALNT9, CLEC11A, PRPS2
negative regulation of neuron projection development	3	PRAG1, CRMP1, TSC1
cytoplasmic side of plasma membrane	3	CYLD, DLG1, PTPN4
 glycogen biosynthetic process	3	IRS1, PPP1R3E, PPP1R3D
phosphatidylinositol-4,5-bisphosphate binding	3	PARD3, FCHO2, SNX21
bicellular tight junction assembly	3	PARD3, AFDN, DLG1
negative regulation of cell migration	3	AFDN, SRGAP1, MIIP
gamma-tubulin binding	3	RAB11FIP5, CDK5RAP2, TUBGCP2
regulated exocytosis	3	RAB11FIP5, RAB11B, RAB11FIP1
negative regulation of adiponectin secretion	3	RAB11FIP5, RAB11FIP3, RAB11FIP1
mitotic cell cycle	3	TUBG2, CEP250, TUBGCP2
cytoplasmic microtubule organization	3	TUBG2, TUBGCP2, CLIP4
cell projection organization	3	CEP43, CEP152, TSC1
microtubule anchoring	3	CEP43, CEP350, CEP20
 intracellular protein transport	3	PCNT, CEP290, RIPOR1
microtubule organizing center	3	CEP250, TUBGCP2, CETN3
ruffle membrane	3	MTMR9, JCAD, PSD3
 neuron differentiation	3	CDK5RAP2, WDR62, YWHAG
cellular response to starvation	3	RRAGD, FOXO1, RIPOR1
synaptic membrane	3	DLG1, GPHN, SYDE2
ribose phosphate diphosphokinase activity	3	PRPS1, PRPS1L1, PRPS2
5-phosphoribose 1-diphosphate biosynthetic process	3	PRPS1, PRPS1L1, PRPS2
purine nucleotide biosynthetic process	3	PRPS1, PRPS1L1, PRPS2
ribose phosphate diphosphokinase complex	3	PRPS1, PRPS1L1, PRPS2
protein self-association	3	ATXN1, TNFAIP3, DYRK1A
protein serine/threonine/tyrosine kinase activity	3	MAPK9, TESK2, DYRK1A
DNA damage checkpoint signaling	2	CHEK1, MAP3K20
DNA replication	2	CHEK1, RFC3
mitotic G2 DNA damage checkpoint signaling	2	CHEK1, TAOK1
condensed nuclear chromosome	2	CHEK1, RGS12
protein localization to Golgi apparatus	2	OBSL1, RIPOR1
 dendrite morphogenesis	2	OBSL1, HDAC6
intercalated disc	2	OBSL1, DLG1
M band	2	OBSL1, MYOM3
 cell division	2	CSPP1, ITGB1BP1
RNA polymerase II-specific DNA-binding transcription factor binding	2	HDAC5, HDAC4
chromatin organization	2	HDAC5, HMGN3
negative regulation of myotube differentiation	2	HDAC5, HDAC4
B cell differentiation	2	HDAC5, HDAC4
B cell activation	2	HDAC5, HDAC4
negative regulation of cell migration involved in sprouting angiogenesis	2	HDAC5, ITGB1BP1
blood vessel development	2	MAP3K3, FOXO1
Ras protein signal transduction	2	RFXANK, RALGPS2
RNA polymerase II transcription regulator complex	2	RFXANK, BACH2
non-membrane spanning protein tyrosine kinase activity	2	WEE1, DYRK1A
establishment of cell polarity	2	WEE1, PARD3
negative regulation of G1/S transition of mitotic cell cycle	2	WEE1, DLG1
beta-catenin binding	2	HDAC6, FOXO1
beta-tubulin binding	2	HDAC6, TAOK1
protein deacetylation	2	HDAC6, HDAC4
negative regulation of microtubule depolymerization	2	HDAC6, TAOK1
negative regulation of protein-containing complex assembly	2	HDAC6, RAF1
 protein stability	2	HDAC6, QRSL1
peptidyl-lysine deacetylation	2	HDAC6, HDAC4
ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	2	HDAC6, MVB12A
negative regulation of proteolysis	2	HDAC6, CDK5
 synaptic transmission, glutamatergic	2	HDAC6, CDK5
 establishment of protein localization	2	HDAC6, CEP290
caveola	2	HDAC6, IRS1
clathrin binding	2	PIK3C2A, EPN2
exocytosis	2	PIK3C2A, SCAMP1
epidermal growth factor receptor signaling pathway	2	PIK3C2A, BRAF
phosphatidylinositol 3-kinase signaling	2	PIK3C2A, IRS1
clathrin coat assembly	2	PIK3C2A, FCHO2
membrane organization	2	PIK3C2A, PRKCI
mitotic spindle assembly	2	KIF2A, SPICE1
centriolar subdistal appendage	2	KIF2A, CEP170
ubiquitin protein ligase activity	2	PPIL2, SH3RF3
mRNA processing	2	PPIL2, LSM1
RNA splicing	2	PPIL2, LSM1
 protein ubiquitination	2	INAVA, MAPK9
response to muramyl dipeptide	2	INAVA, TNFAIP3
 stress-activated MAPK cascade	2	INAVA, TAOK1
adherens junction maintenance	2	INAVA, TJP1
transcription by RNA polymerase II	2	ATXN1L, TEAD2
lung alveolus development	2	ATXN1L, ERRFI1
phosphoprotein phosphatase activity	2	PPM1H, DLG1
transmembrane receptor protein tyrosine kinase adaptor activity	2	SH2B3, IRS1
transmembrane receptor protein tyrosine kinase signaling pathway	2	SH2B3, DDR1
negative regulation of protein kinase B signaling	2	SH2B3, DLG1
negative regulation of platelet aggregation	2	SH2B3, ABAT
cellular response to chemokine	2	SH2B3, WNK1
proline-rich region binding	2	YAP1, CYLD
vasculogenesis	2	YAP1, TEAD2
tissue homeostasis	2	YAP1, WWTR1
heart process	2	YAP1, WWTR1
embryonic heart tube morphogenesis	2	YAP1, TEAD2
notochord development	2	YAP1, TEAD2
response to progesterone	2	YAP1, BAD
 intracellular estrogen receptor signaling pathway	2	YAP1, UBA5
organ growth	2	YAP1, STK3
wound healing	2	YAP1, RAF1
 osteoblast differentiation	2	YAP1, WWTR1
paraxial mesoderm development	2	YAP1, TEAD2
lateral mesoderm development	2	YAP1, TEAD2
epithelial cell proliferation	2	YAP1, STK3
 epithelial cell proliferation	2	YAP1, BAD
cellular response to retinoic acid	2	YAP1, TEAD2
cellular response to gamma radiation	2	YAP1, MAP3K20
 metanephric nephron tubule epithelial cell differentiation	2	YAP1, WWTR1
extrinsic apoptotic signaling pathway	2	YAP1, BAD
 protein localization to nucleus	2	YAP1, WWTR1
negative regulation of extrinsic apoptotic signaling pathway	2	YAP1, PAK5
anchoring junction	2	YAP1, ARHGAP21
TEAD-YAP complex	2	YAP1, TEAD2
protein autoubiquitination	2	SH3RF3, DDB2
SUMO transferase activity	2	HDAC4, ZBED1
protein sumoylation	2	HDAC4, ZBED1
response to interleukin-1	2	HDAC4, PRKCI
telomerase RNA binding	2	DCP2, SMG5
RNA phosphodiester bond hydrolysis, exonucleolytic	2	DCP2, EXOSC4
 Rab protein signal transduction	2	DENND4A, DENND4C
6-phosphofructo-2-kinase activity	2	PFKFB2, PFKFB4
fructose-2,6-bisphosphate 2-phosphatase activity	2	PFKFB2, PFKFB4
fructose metabolic process	2	PFKFB2, PFKFB4
fructose 2,6-bisphosphate metabolic process	2	PFKFB2, PFKFB4
glucose catabolic process	2	PFKFB2, BAD
response to glucose	2	PFKFB2, BAD
 glucokinase activity	2	PFKFB2, BAD
carbohydrate phosphorylation	2	PFKFB2, PFKFB4
heme binding	2	NR1D1, MPO
intracellular glucose homeostasis	2	NR1D1, FOXO1
glycogen biosynthetic process	2	NR1D1, PHKG2
negative regulation of toll-like receptor 4 signaling pathway	2	NR1D1, TNFAIP3
 circadian rhythm	2	NR1D1, MAPK9
 insulin secretion involved in cellular response to glucose stimulus	2	NR1D1, BAD
 type B pancreatic cell proliferation	2	NR1D1, ERRFI1
cellular response to lipopolysaccharide	2	NR1D1, TNFAIP3
negative regulation of cold-induced thermogenesis	2	NR1D1, TFE3
locomotory behavior	2	PAK5, ABAT
protein serine/threonine phosphatase activity	2	MTMR3, PPP1R3D
protein tyrosine/serine/threonine phosphatase activity	2	MTMR3, PTPDC1
 phosphatidylinositol dephosphorylation	2	MTMR3, MTMR9
neuromuscular junction development	2	PPFIBP2, PPFIBP1
presynaptic active zone	2	PPFIBP2, PPFIBP1
cytokine-mediated signaling pathway	2	BAD, IL13RA2
type B pancreatic cell proliferation	2	BAD, RAF1
response to ethanol	2	BAD, ABAT
 T cell differentiation	2	BAD, BRAF
response to calcium ion	2	BAD, ITPR3
 neuron death	2	BAD, TSC1
cellular_component	2	ZC3H12C, PRPS1L1
 protein localization to centrosome	2	CEP72, CEP250
signaling receptor binding	2	INHA, CASK
growth factor activity	2	INHA, CLEC11A
cell surface receptor signaling pathway	2	INHA, MAGI1
cell-cell signaling	2	INHA, AFDN
male gonad development	2	INHA, PRPS1L1
erythrocyte differentiation	2	INHA, UBA5
MAP-kinase scaffold activity	2	MAPK8IP3, AKAP13
axon development	2	MAPK8IP3, DDR1
gamma-tubulin ring complex	2	MZT2A, MZT2B
Golgi to plasma membrane transport	2	CCDC93, ARL3
peptidyl-lysine trimethylation	2	FAM86B2, EEF2KMT
RNA processing	2	EXOSC4, ATXN1
negative regulation of epidermal growth factor-activated receptor activity	2	VPS25, ERRFI1
multivesicular body assembly	2	VPS25, MVB12A
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	2	VPS25, MVB12A
membrane fission	2	VPS25, MVB12A
poly(U) RNA binding	2	PATL1, ATXN1
poly(G) binding	2	PATL1, ATXN1
protein phosphatase 2A binding	2	SMG5, FOXO1
mRNA export from nucleus	2	SMG5, NUP107
potassium channel regulator activity	2	YWHAE, DLG1
protein heterodimerization activity	2	YWHAE, RRAGD
phosphoserine residue binding	2	YWHAE, YWHAB
scaffold protein binding	2	YWHAE, BRAF
substantia nigra development	2	YWHAE, YWHAQ
 cytosolic calcium ion concentration	2	YWHAE, ITPR3
melanosome	2	YWHAE, YWHAB
response to endoplasmic reticulum stress	2	UBA5, CREB3L2
reticulophagy	2	UBA5, SNX7
 glycogen catabolic process	2	PHKG2, PPP1R3D
mitotic cytokinesis	2	ARL3, ANLN
post-Golgi vesicle-mediated transport	2	ARL3, SCAMP1
intraciliary transport	2	ARL3, RABL2B
guanylate kinase activity	2	CASK, DLG1
neurexin family protein binding	2	CASK, CPE
GMP metabolic process	2	CASK, DLG1
GDP metabolic process	2	CASK, DLG1
calcium ion import	2	CASK, CDK5
basement membrane	2	CASK, DLG1
presynaptic membrane	2	CASK, KCTD8
melanosome transport	2	BLOC1S5, RAB11B
transport vesicle	2	BLOC1S5, SIPA1
RNA cap binding	2	EIF4E, LSM1
cellular response to dexamethasone stimulus	2	EIF4E, ERRFI1
cytoplasmic stress granule	2	EIF4E, DDX6
receptor tyrosine kinase binding	2	PITPNM1, YWHAG
phosphatidic acid binding	2	PITPNM1, MICALL1
lipid metabolic process	2	PITPNM1, LPIN2
lipid droplet	2	PITPNM1, TSC1
plus-end-directed vesicle transport along microtubule	2	FYCO1, KIF5B
miRNA-mediated gene silencing by inhibition of translation	2	EIF4ENIF1, DDX6
negative regulation of GTPase activity	2	WNK1, TSC1
neuron development	2	WNK1, BECN1
T cell receptor signaling pathway	2	WNK1, BRAF
 sodium ion transmembrane transport	2	WNK1, DLG1
centriole-centriole cohesion	2	CROCC, CEP250
protein localization to organelle	2	CROCC, CEP250
 cilium assembly	2	CROCC, CYLD
epithelial cell morphogenesis	2	SIPA1, SIPA1L3
 RNA splicing	2	AHNAK2, DYRK1A
sarcolemma	2	AHNAK2, DLG1
p53 binding	2	TP53BP2, CDK5
negative regulation of stress fiber assembly	2	CGNL1, TJP1
protein localization to cell-cell junction	2	CGNL1, TJP1
myosin complex	2	CGNL1, CGN
