Feature	Number of Genes	Genes
peptide hormone receptor binding	1	VIP
 endothelial cell proliferation	1	VIP
phospholipase C-activating G protein-coupled receptor signaling pathway	1	VIP
body fluid secretion	1	VIP
learning or memory	1	VIP
 epinephrine secretion	1	VIP
 protein localization	1	VIP
negative regulation of potassium ion transport	1	VIP
 protein catabolic process	1	VIP
epinephrine secretion	1	VIP
mRNA stabilization	1	VIP
negative regulation of smooth muscle cell proliferation	1	VIP
 sensory perception of pain	1	VIP
 penile erection	1	VIP
prolactin secretion	1	VIP
perikaryon	1	VIP
RNA polymerase II cis-regulatory region sequence-specific DNA binding	1	ZSCAN21
DNA-binding transcription factor activity, RNA polymerase II-specific	1	ZSCAN21
DNA-binding transcription activator activity, RNA polymerase II-specific	1	ZSCAN21
male meiosis I	1	ZSCAN21
